Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.05,1103.0,26.78,631.0,1.21,0.0,0.0,0.0,0.05
1,0.028,1039.0,13.25,609.0,1.26,0.0,0.0,0.0,0.028
2,0.026,1043.0,11.34,611.0,1.43,0.0,0.0,0.0,0.026
3,0.032,1044.0,11.36,608.0,1.3,0.001,709.0,0.32,0.033
4,0.029,1038.0,14.51,611.0,1.14,0.0,0.0,0.0,0.029
5,0.028,1041.0,13.67,619.0,0.93,0.0,711.0,0.42,0.028
6,0.026,1039.0,11.32,619.0,1.13,0.0,0.0,0.0,0.026
7,0.026,1037.0,12.51,613.0,1.02,0.0,0.0,0.0,0.026
8,0.027,1047.0,11.43,618.0,1.24,0.001,704.0,0.22,0.028
9,0.025,1050.0,12.93,607.0,0.77,0.0,703.0,0.22,0.025
10,0.017,993.0,7.74,612.0,1.01,0.0,0.0,0.0,0.017
11,0.018,1014.0,8.81,608.0,0.76,0.0,0.0,0.0,0.018
12,0.025,1041.0,10.68,615.0,0.97,0.0,0.0,0.0,0.025
13,0.04,1037.0,32.95,619.0,0.91,0.0,0.0,0.0,0.04
14,0.024,1035.0,10.99,619.0,0.91,0.0,0.0,0.0,0.024
15,0.026,1040.0,10.79,619.0,0.91,0.0,0.0,0.0,0.026
16,0.026,1040.0,11.57,619.0,0.9,0.0,0.0,0.0,0.026
17,0.025,1038.0,10.66,619.0,0.89,0.0,0.0,0.0,0.025
18,0.024,1040.0,10.97,616.0,0.92,0.0,0.0,0.0,0.024
19,0.025,1042.0,11.43,611.0,1.1,0.0,0.0,0.0,0.025
20,0.027,1038.0,12.13,618.0,0.94,0.0,0.0,0.0,0.027
21,0.043,1034.0,11.7,707.0,1.56,0.0,713.0,0.51,0.043
22,0.046,1150.0,20.06,610.0,1.54,0.0,0.0,0.0,0.046
23,0.024,1040.0,10.65,613.0,1.19,0.0,0.0,0.0,0.024
24,0.025,1035.0,10.86,615.0,0.97,0.0,0.0,0.0,0.025
25,0.023,1031.0,11.63,615.0,0.59,0.0,0.0,0.0,0.023
26,0.026,1040.0,11.13,614.0,1.35,0.0,0.0,0.0,0.026
27,0.02,997.0,10.02,609.0,0.88,0.0,0.0,0.0,0.02
28,0.017,1010.0,7.47,607.0,0.76,0.0,0.0,0.0,0.017
29,0.028,1044.0,12.74,617.0,1.1,0.0,0.0,0.0,0.028
30,0.026,1043.0,10.74,616.0,1.28,0.0,0.0,0.0,0.026
31,0.025,1041.0,11.79,610.0,1.1,0.0,0.0,0.0,0.025
32,0.027,1039.0,11.23,618.0,0.93,0.0,0.0,0.0,0.027
33,0.025,1040.0,10.59,619.0,0.9,0.0,0.0,0.0,0.025
34,0.027,1041.0,10.87,619.0,0.89,0.0,0.0,0.0,0.027
35,0.027,1039.0,12.56,618.0,1.29,0.0,0.0,0.0,0.027
36,0.026,1041.0,11.09,614.0,1.01,0.0,0.0,0.0,0.026
37,0.028,1040.0,13.23,618.0,0.94,0.0,0.0,0.0,0.028
