Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.048,1084.0,22.37,629.0,0.71,0.0,0.0,0.0,0.048
1,0.02,992.0,9.25,610.0,1.33,0.0,0.0,0.0,0.02
2,0.025,1039.0,11.37,611.0,1.19,0.0,0.0,0.0,0.025
3,0.026,1044.0,10.58,613.0,1.22,0.0,0.0,0.0,0.026
4,0.027,1043.0,12.02,610.0,1.1,0.0,0.0,0.0,0.027
5,0.025,1040.0,10.88,619.0,0.9,0.0,0.0,0.0,0.025
6,0.026,1038.0,11.32,619.0,1.06,0.0,0.0,0.0,0.026
7,0.025,1037.0,11.4,615.0,0.94,0.0,0.0,0.0,0.025
8,0.023,1035.0,11.32,615.0,0.58,0.0,0.0,0.0,0.023
9,0.025,1047.0,12.15,615.0,0.59,0.002,712.0,0.41,0.027
10,0.028,1048.0,12.03,615.0,1.11,0.0,709.0,0.32,0.028
11,0.026,1038.0,10.88,618.0,1.09,0.0,0.0,0.0,0.026
12,0.026,1043.0,13.55,610.0,1.01,0.0,0.0,0.0,0.026
13,0.024,1040.0,12.38,608.0,0.77,0.0,0.0,0.0,0.024
14,0.026,1038.0,11.69,614.0,1.32,0.0,0.0,0.0,0.026
15,0.039,1040.0,33.75,613.0,1.15,0.0,0.0,0.0,0.039
16,0.025,1038.0,10.91,615.0,0.96,0.0,0.0,0.0,0.025
17,0.018,996.0,6.88,615.0,0.88,0.0,0.0,0.0,0.018
18,0.016,1009.0,5.48,612.0,1.07,0.0,0.0,0.0,0.016
19,0.026,1036.0,11.67,618.0,1.14,0.0,0.0,0.0,0.026
20,0.025,1038.0,12.3,611.0,0.71,0.0,0.0,0.0,0.025
21,0.034,1051.0,16.31,613.0,1.14,0.0,0.0,0.0,0.034
22,0.025,1038.0,11.41,612.0,1.0,0.0,0.0,0.0,0.025
23,0.026,1038.0,11.19,619.0,0.91,0.0,0.0,0.0,0.026
24,0.025,1040.0,11.32,617.0,1.06,0.0,0.0,0.0,0.025
25,0.025,1039.0,10.35,610.0,1.35,0.0,0.0,0.0,0.025
26,0.027,1043.0,10.21,613.0,1.41,0.0,0.0,0.0,0.027
27,0.029,1045.0,14.63,611.0,1.08,0.0,0.0,0.0,0.029
28,0.026,1047.0,10.75,617.0,1.22,0.0,0.0,0.0,0.026
29,0.028,1035.0,12.72,611.0,1.42,0.0,0.0,0.0,0.028
30,0.026,1042.0,11.69,616.0,0.99,0.0,0.0,0.0,0.026
31,0.026,1044.0,11.97,615.0,0.79,0.0,0.0,0.0,0.026
32,0.024,1044.0,11.37,608.0,1.12,0.0,0.0,0.0,0.024
33,0.026,1041.0,12.44,611.0,1.11,0.0,0.0,0.0,0.026
34,0.014,979.0,6.71,612.0,0.65,0.0,0.0,0.0,0.014
35,0.02,1026.0,7.54,611.0,1.1,0.0,0.0,0.0,0.02
36,0.026,1036.0,10.63,617.0,1.28,0.0,0.0,0.0,0.026
37,0.023,1038.0,12.87,609.0,0.61,0.0,0.0,0.0,0.023
38,0.049,1127.0,21.48,742.0,1.79,0.001,712.0,0.42,0.05
39,0.024,1034.0,11.63,609.0,0.93,0.0,0.0,0.0,0.024
40,0.027,1039.0,12.82,613.0,1.28,0.0,0.0,0.0,0.027
41,0.025,1036.0,12.85,611.0,0.7,0.0,0.0,0.0,0.025
42,0.026,1041.0,11.68,615.0,0.97,0.0,0.0,0.0,0.026
43,0.032,1042.0,12.68,618.0,0.89,0.0,0.0,0.0,0.032
44,0.038,1039.0,31.42,614.0,1.15,0.0,0.0,0.0,0.038
45,0.026,1035.0,12.49,611.0,1.36,0.0,0.0,0.0,0.026
46,0.025,1035.0,11.71,614.0,1.03,0.0,0.0,0.0,0.025
47,0.027,1040.0,11.81,618.0,0.98,0.0,0.0,0.0,0.027
48,0.024,1040.0,10.88,613.0,1.1,0.0,0.0,0.0,0.024
49,0.025,1043.0,10.13,610.0,1.09,0.0,0.0,0.0,0.025
50,0.022,1017.0,8.45,616.0,0.92,0.0,0.0,0.0,0.022
51,0.014,987.0,5.67,609.0,0.97,0.0,0.0,0.0,0.014
52,0.024,1034.0,10.44,613.0,0.61,0.0,0.0,0.0,0.024
53,0.025,1043.0,10.66,615.0,0.97,0.0,0.0,0.0,0.025
54,0.025,1038.0,12.14,615.0,0.6,0.0,0.0,0.0,0.025
55,0.025,1043.0,11.54,613.0,1.13,0.0,0.0,0.0,0.025
56,0.023,1038.0,11.35,608.0,1.07,0.0,0.0,0.0,0.023
57,0.025,1043.0,10.69,609.0,1.42,0.0,0.0,0.0,0.025
58,0.031,1055.0,13.02,609.0,1.13,0.0,0.0,0.0,0.031
59,0.028,1038.0,12.32,614.0,1.18,0.0,0.0,0.0,0.028
60,0.026,1039.0,11.41,617.0,0.94,0.0,0.0,0.0,0.026
61,0.028,1048.0,13.34,616.0,1.14,0.0,0.0,0.0,0.028
62,0.027,1044.0,11.69,608.0,1.33,0.0,0.0,0.0,0.027
63,0.026,1038.0,11.11,610.0,1.09,0.0,0.0,0.0,0.026
64,0.025,1035.0,10.92,619.0,0.9,0.0,0.0,0.0,0.025
65,0.026,1039.0,12.12,619.0,0.89,0.0,0.0,0.0,0.026
66,0.026,1034.0,11.24,619.0,0.9,0.0,0.0,0.0,0.026
67,0.015,988.0,5.62,616.0,0.96,0.0,0.0,0.0,0.015
68,0.019,1018.0,6.4,611.0,1.06,0.0,0.0,0.0,0.019
69,0.034,1053.0,11.89,759.0,1.3,0.0,713.0,0.52,0.034
70,0.027,1041.0,12.14,618.0,1.01,0.0,0.0,0.0,0.027
71,0.025,1040.0,11.16,617.0,1.01,0.0,0.0,0.0,0.025
72,0.024,1037.0,12.33,609.0,0.7,0.0,0.0,0.0,0.024
73,0.025,1041.0,10.83,615.0,0.98,0.0,0.0,0.0,0.025
