Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1088.0,26.64,626.0,0.8,0.0,0.0,0.0,0.051
1,0.026,1039.0,11.67,618.0,0.94,0.0,0.0,0.0,0.026
2,0.026,1039.0,12.37,619.0,0.92,0.0,0.0,0.0,0.026
3,0.027,1038.0,11.8,618.0,1.32,0.0,0.0,0.0,0.027
4,0.025,1035.0,10.65,611.0,1.11,0.0,0.0,0.0,0.025
5,0.027,1042.0,12.76,619.0,0.91,0.0,0.0,0.0,0.027
6,0.027,1039.0,12.03,618.0,0.89,0.0,0.0,0.0,0.027
7,0.027,1041.0,13.75,614.0,0.52,0.0,0.0,0.0,0.027
8,0.025,1045.0,11.53,615.0,0.93,0.0,0.0,0.0,0.025
9,0.028,1040.0,12.7,622.0,0.97,0.0,712.0,0.41,0.028
10,0.027,1040.0,13.42,618.0,1.27,0.001,703.0,0.23,0.028
11,0.046,1130.0,20.5,614.0,1.02,0.0,0.0,0.0,0.046
12,0.026,1039.0,11.37,618.0,1.09,0.0,0.0,0.0,0.026
13,0.03,1043.0,12.75,617.0,0.99,0.0,714.0,0.61,0.03
14,0.027,1040.0,11.39,617.0,0.95,0.0,0.0,0.0,0.027
15,0.013,981.0,5.13,613.0,0.99,0.0,0.0,0.0,0.013
16,0.021,1032.0,8.62,611.0,1.07,0.0,0.0,0.0,0.021
17,0.027,1036.0,11.4,619.0,0.93,0.0,0.0,0.0,0.027
18,0.041,1037.0,22.26,619.0,0.92,0.0,0.0,0.0,0.041
19,0.026,1040.0,11.53,619.0,0.92,0.0,0.0,0.0,0.026
20,0.026,1038.0,11.86,618.0,0.97,0.0,0.0,0.0,0.026
21,0.027,1040.0,11.1,618.0,0.94,0.0,0.0,0.0,0.027
22,0.034,1051.0,16.19,618.0,1.24,0.0,0.0,0.0,0.034
23,0.023,1039.0,12.05,610.0,0.92,0.0,0.0,0.0,0.023
24,0.028,1042.0,13.28,610.0,1.07,0.0,0.0,0.0,0.028
25,0.027,1039.0,11.93,619.0,0.92,0.0,0.0,0.0,0.027
26,0.025,1039.0,12.76,615.0,0.61,0.0,0.0,0.0,0.025
27,0.024,1037.0,13.17,612.0,0.64,0.0,0.0,0.0,0.024
28,0.026,1046.0,12.15,614.0,0.81,0.0,0.0,0.0,0.026
29,0.026,1039.0,10.99,612.0,1.2,0.0,0.0,0.0,0.026
30,0.027,1039.0,11.82,616.0,1.05,0.0,0.0,0.0,0.027
31,0.027,1026.0,10.49,609.0,0.86,0.0,0.0,0.0,0.027
32,0.015,985.0,8.25,606.0,0.95,0.0,0.0,0.0,0.015
33,0.024,1034.0,8.66,610.0,1.38,0.0,0.0,0.0,0.024
34,0.027,1039.0,12.88,613.0,1.15,0.0,0.0,0.0,0.027
35,0.025,1043.0,10.95,613.0,1.01,0.0,0.0,0.0,0.025
36,0.026,1038.0,10.66,615.0,0.99,0.0,0.0,0.0,0.026
37,0.027,1043.0,11.61,618.0,0.91,0.0,0.0,0.0,0.027
38,0.026,1042.0,11.42,619.0,0.93,0.0,0.0,0.0,0.026
39,0.026,1042.0,10.49,617.0,1.33,0.0,0.0,0.0,0.026
40,0.026,1043.0,11.22,612.0,1.14,0.0,0.0,0.0,0.026
41,0.026,1040.0,11.17,619.0,0.91,0.0,0.0,0.0,0.026
42,0.027,1038.0,12.25,619.0,0.89,0.0,0.0,0.0,0.027
43,0.024,1038.0,11.61,615.0,0.59,0.0,0.0,0.0,0.024
44,0.027,1039.0,11.83,615.0,1.02,0.0,0.0,0.0,0.027
45,0.025,1038.0,11.95,614.0,0.6,0.0,0.0,0.0,0.025
46,0.025,1037.0,11.13,615.0,1.0,0.0,0.0,0.0,0.025
47,0.045,1042.0,35.63,615.0,0.61,0.0,0.0,0.0,0.045
48,0.022,1016.0,9.32,612.0,1.01,0.0,0.0,0.0,0.022
49,0.014,997.0,6.41,609.0,1.25,0.0,0.0,0.0,0.014
50,0.028,1036.0,12.25,615.0,1.03,0.0,0.0,0.0,0.028
51,0.026,1043.0,11.42,617.0,1.24,0.0,0.0,0.0,0.026
52,0.027,1040.0,12.51,610.0,1.37,0.0,0.0,0.0,0.027
53,0.027,1041.0,11.42,614.0,1.05,0.0,0.0,0.0,0.027
54,0.026,1041.0,10.66,618.0,1.06,0.0,0.0,0.0,0.026
55,0.026,1040.0,11.11,613.0,1.29,0.0,0.0,0.0,0.026
56,0.026,1041.0,11.08,613.0,1.35,0.0,0.0,0.0,0.026
57,0.025,1035.0,10.36,613.0,1.41,0.0,0.0,0.0,0.025
58,0.027,1043.0,11.04,611.0,1.14,0.0,0.0,0.0,0.027
59,0.025,1038.0,10.86,616.0,1.2,0.0,0.0,0.0,0.025
60,0.026,1048.0,9.97,612.0,1.38,0.0,0.0,0.0,0.026
61,0.024,1040.0,12.54,607.0,0.79,0.0,0.0,0.0,0.024
62,0.027,1043.0,11.87,615.0,0.98,0.0,0.0,0.0,0.027
63,0.026,1039.0,11.72,618.0,0.97,0.0,0.0,0.0,0.026
64,0.025,1042.0,11.14,616.0,0.94,0.0,0.0,0.0,0.025
65,0.014,981.0,5.29,610.0,1.07,0.0,0.0,0.0,0.014
66,0.021,1027.0,9.69,608.0,0.86,0.0,0.0,0.0,0.021
67,0.027,1045.0,11.69,612.0,1.02,0.0,0.0,0.0,0.027
68,0.025,1043.0,11.42,616.0,1.14,0.0,0.0,0.0,0.025
69,0.035,1051.0,14.07,761.0,1.42,0.0,713.0,0.51,0.035
70,0.045,1046.0,12.72,617.0,1.08,0.0,0.0,0.0,0.045
71,0.026,1038.0,12.2,611.0,1.41,0.0,0.0,0.0,0.026
72,0.033,1039.0,14.72,613.0,1.06,0.0,714.0,0.61,0.033
73,0.027,1043.0,10.79,617.0,1.23,0.0,0.0,0.0,0.027
74,0.025,1037.0,11.37,611.0,1.08,0.0,0.0,0.0,0.025
75,0.026,1035.0,11.82,617.0,1.18,0.0,0.0,0.0,0.026
76,0.04,1032.0,23.43,608.0,0.78,0.0,0.0,0.0,0.04
77,0.027,1041.0,11.5,615.0,0.95,0.0,0.0,0.0,0.027
78,0.025,1038.0,11.98,619.0,0.94,0.0,0.0,0.0,0.025
79,0.026,1040.0,11.77,619.0,0.93,0.0,0.0,0.0,0.026
80,0.025,1035.0,12.01,615.0,0.6,0.0,0.0,0.0,0.025
81,0.028,1041.0,14.26,618.0,1.03,0.0,712.0,0.42,0.028
82,0.012,982.0,4.99,609.0,1.04,0.0,0.0,0.0,0.012
83,0.023,1027.0,9.7,612.0,1.09,0.0,0.0,0.0,0.023
84,0.028,1039.0,12.4,619.0,0.91,0.0,0.0,0.0,0.028
85,0.026,1040.0,11.92,618.0,0.97,0.0,0.0,0.0,0.026
86,0.026,1042.0,11.0,616.0,0.97,0.0,0.0,0.0,0.026
87,0.025,1042.0,12.78,614.0,0.5,0.0,0.0,0.0,0.025
88,0.026,1041.0,12.7,615.0,1.02,0.0,0.0,0.0,0.026
89,0.027,1042.0,10.59,619.0,1.25,0.0,0.0,0.0,0.027
90,0.028,1045.0,12.33,614.0,1.3,0.0,0.0,0.0,0.028
91,0.025,1040.0,11.96,613.0,1.11,0.0,0.0,0.0,0.025
