Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.156,1098.0,100.0,623.0,0.82,0.0,0.0,0.0,0.156
1,0.2,1043.0,100.0,608.0,1.18,0.001,709.0,0.32,0.201
2,0.118,1045.0,100.0,608.0,1.07,0.0,712.0,0.42,0.118
3,0.186,1044.0,99.89,609.0,1.16,0.0,0.0,0.0,0.186
4,0.097,1036.0,84.08,608.0,0.77,0.0,0.0,0.0,0.097
5,0.079,1090.0,25.46,652.0,5.03,0.0,711.0,0.42,0.079
6,0.037,1058.0,23.77,607.0,0.9,0.0,0.0,0.0,0.037
7,0.043,1055.0,32.71,617.0,1.06,0.0,708.0,0.54,0.043
8,0.016,993.0,7.03,611.0,0.83,0.0,0.0,0.0,0.016
9,0.02,1017.0,8.91,609.0,1.18,0.001,713.0,0.51,0.021
10,0.025,1039.0,10.82,611.0,1.17,0.0,0.0,0.0,0.025
11,0.026,1039.0,11.54,618.0,0.94,0.0,0.0,0.0,0.026
12,0.025,1038.0,11.12,619.0,0.94,0.0,0.0,0.0,0.025
13,0.027,1040.0,11.89,617.0,1.09,0.0,0.0,0.0,0.027
14,0.025,1039.0,11.02,612.0,1.08,0.0,0.0,0.0,0.025
15,0.029,1044.0,13.39,618.0,1.14,0.001,712.0,0.42,0.03
16,0.027,1045.0,11.95,611.0,1.37,0.0,0.0,0.0,0.027
17,0.027,1043.0,14.11,611.0,1.28,0.0,0.0,0.0,0.027
18,0.024,1032.0,12.72,608.0,0.83,0.0,0.0,0.0,0.024
19,0.025,1042.0,11.08,615.0,0.97,0.0,0.0,0.0,0.025
20,0.028,1044.0,12.76,615.0,1.02,0.0,0.0,0.0,0.028
21,0.023,1041.0,11.69,608.0,0.78,0.0,0.0,0.0,0.023
22,0.029,1040.0,13.44,615.0,1.11,0.0,0.0,0.0,0.029
23,0.025,1040.0,12.11,613.0,1.08,0.0,0.0,0.0,0.025
24,0.024,1034.0,9.91,609.0,0.85,0.0,0.0,0.0,0.024
25,0.012,983.0,3.88,607.0,1.01,0.0,0.0,0.0,0.012
26,0.021,1038.0,8.19,610.0,1.39,0.0,0.0,0.0,0.021
27,0.026,1044.0,10.54,610.0,1.53,0.0,0.0,0.0,0.026
28,0.022,1036.0,12.04,606.0,0.7,0.0,0.0,0.0,0.022
29,0.027,1040.0,10.41,617.0,1.22,0.0,0.0,0.0,0.027
30,0.025,1044.0,10.07,614.0,1.33,0.0,0.0,0.0,0.025
31,0.026,1038.0,11.19,612.0,1.12,0.0,0.0,0.0,0.026
32,0.025,1036.0,11.55,618.0,0.92,0.0,0.0,0.0,0.025
33,0.027,1043.0,12.02,618.0,1.33,0.0,0.0,0.0,0.027
34,0.025,1044.0,10.51,609.0,1.52,0.0,0.0,0.0,0.025
35,0.025,1037.0,12.2,612.0,1.1,0.0,0.0,0.0,0.025
