Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.067,1089.0,26.43,628.0,0.77,0.0,709.0,0.32,0.067
1,0.026,1036.0,11.53,618.0,0.92,0.0,0.0,0.0,0.026
2,0.026,1043.0,11.97,618.0,0.95,0.0,0.0,0.0,0.026
3,0.025,1038.0,11.15,612.0,1.04,0.0,0.0,0.0,0.025
4,0.026,1039.0,11.95,610.0,1.31,0.0,0.0,0.0,0.026
5,0.026,1040.0,10.36,611.0,1.4,0.0,0.0,0.0,0.026
6,0.025,1038.0,11.45,613.0,1.05,0.0,0.0,0.0,0.025
7,0.024,1037.0,10.78,617.0,1.08,0.0,0.0,0.0,0.024
8,0.04,1040.0,34.57,612.0,1.04,0.0,0.0,0.0,0.04
9,0.028,1050.0,12.05,622.0,1.37,0.001,712.0,0.42,0.029
10,0.025,1035.0,11.05,610.0,1.25,0.0,0.0,0.0,0.025
11,0.025,1033.0,11.47,610.0,0.82,0.0,0.0,0.0,0.025
12,0.025,1042.0,10.45,615.0,1.02,0.0,0.0,0.0,0.025
13,0.032,1050.0,17.99,618.0,1.06,0.0,0.0,0.0,0.032
14,0.027,1038.0,13.0,614.0,0.99,0.0,0.0,0.0,0.027
15,0.022,1004.0,9.32,613.0,0.93,0.0,0.0,0.0,0.022
16,0.017,1009.0,5.98,612.0,1.08,0.0,0.0,0.0,0.017
17,0.026,1039.0,11.53,619.0,0.9,0.0,0.0,0.0,0.026
18,0.023,1034.0,11.94,615.0,0.58,0.0,0.0,0.0,0.023
19,0.027,1042.0,11.32,615.0,0.98,0.0,0.0,0.0,0.027
20,0.026,1040.0,10.76,618.0,0.92,0.0,0.0,0.0,0.026
21,0.025,1037.0,10.53,619.0,0.91,0.0,0.0,0.0,0.025
22,0.026,1040.0,11.54,619.0,0.91,0.0,0.0,0.0,0.026
23,0.023,1038.0,12.07,615.0,0.6,0.0,0.0,0.0,0.023
24,0.025,1042.0,13.32,611.0,0.53,0.0,0.0,0.0,0.025
25,0.026,1042.0,10.58,616.0,1.02,0.0,0.0,0.0,0.026
26,0.025,1053.0,10.81,618.0,0.91,0.0,0.0,0.0,0.025
27,0.025,1041.0,10.59,617.0,0.92,0.0,0.0,0.0,0.025
28,0.023,1033.0,12.61,610.0,0.68,0.0,0.0,0.0,0.023
29,0.028,1042.0,11.53,616.0,1.21,0.0,0.0,0.0,0.028
30,0.024,1036.0,12.26,614.0,0.65,0.0,0.0,0.0,0.024
31,0.022,1045.0,11.39,611.0,0.54,0.0,0.0,0.0,0.022
32,0.024,1010.0,8.84,739.0,1.25,0.001,712.0,0.42,0.025
33,0.019,1014.0,6.45,611.0,1.42,0.0,0.0,0.0,0.019
34,0.025,1037.0,11.17,613.0,1.41,0.0,0.0,0.0,0.025
35,0.025,1039.0,10.28,612.0,1.42,0.0,0.0,0.0,0.025
36,0.069,1093.0,25.74,647.0,4.63,0.0,712.0,0.41,0.069
37,0.043,1035.0,22.85,621.0,1.13,0.0,0.0,0.0,0.043
38,0.026,1045.0,11.32,615.0,1.27,0.0,0.0,0.0,0.026
39,0.026,1039.0,11.4,611.0,1.13,0.0,0.0,0.0,0.026
40,0.025,1044.0,10.38,617.0,1.36,0.0,0.0,0.0,0.025
41,0.027,1038.0,11.64,610.0,1.14,0.0,0.0,0.0,0.027
42,0.024,1033.0,11.71,615.0,0.68,0.0,0.0,0.0,0.024
43,0.026,1040.0,11.78,613.0,1.02,0.0,0.0,0.0,0.026
44,0.026,1038.0,11.52,618.0,0.92,0.0,0.0,0.0,0.026
45,0.024,1037.0,11.78,616.0,0.83,0.0,0.0,0.0,0.024
46,0.029,1042.0,12.75,665.0,1.33,0.0,709.0,0.32,0.029
47,0.025,1047.0,10.1,616.0,1.36,0.0,0.0,0.0,0.025
48,0.026,1043.0,11.61,612.0,1.09,0.0,0.0,0.0,0.026
49,0.016,988.0,6.19,616.0,0.92,0.0,0.0,0.0,0.016
50,0.019,1022.0,5.92,610.0,1.37,0.0,0.0,0.0,0.019
51,0.082,1041.0,48.99,610.0,1.18,0.0,0.0,0.0,0.082
52,0.025,1042.0,10.85,613.0,1.01,0.0,0.0,0.0,0.025
53,0.026,1040.0,12.44,612.0,1.33,0.0,0.0,0.0,0.026
54,0.025,1038.0,10.64,610.0,1.14,0.0,0.0,0.0,0.025
55,0.025,1038.0,11.01,615.0,0.95,0.0,0.0,0.0,0.025
56,0.033,1052.0,16.01,629.0,0.89,0.0,709.0,0.32,0.033
57,0.027,1043.0,12.85,628.0,1.21,0.0,0.0,0.0,0.027
58,0.048,1112.0,22.72,611.0,1.25,0.0,704.0,0.22,0.048
59,0.027,1038.0,11.59,615.0,1.32,0.0,0.0,0.0,0.027
