Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1091.0,28.85,632.0,0.79,0.0,0.0,0.0,0.051
1,0.028,1041.0,11.85,617.0,0.92,0.0,0.0,0.0,0.028
2,0.024,1039.0,10.49,614.0,1.17,0.0,0.0,0.0,0.024
3,0.025,1038.0,10.54,611.0,1.09,0.0,0.0,0.0,0.025
4,0.025,1039.0,10.54,617.0,1.24,0.0,0.0,0.0,0.025
5,0.025,1039.0,11.36,611.0,1.08,0.0,0.0,0.0,0.025
6,0.026,1037.0,10.27,619.0,0.92,0.0,0.0,0.0,0.026
7,0.025,1043.0,10.1,618.0,1.31,0.0,0.0,0.0,0.025
8,0.024,1042.0,10.51,611.0,1.12,0.0,0.0,0.0,0.024
9,0.028,1050.0,11.87,626.0,0.96,0.001,712.0,0.41,0.029
10,0.026,1035.0,11.67,617.0,1.33,0.0,0.0,0.0,0.026
11,0.026,1043.0,11.35,611.0,1.09,0.0,0.0,0.0,0.026
12,0.025,1042.0,11.63,616.0,0.92,0.0,0.0,0.0,0.025
13,0.022,1015.0,10.1,608.0,1.13,0.0,0.0,0.0,0.022
14,0.017,1001.0,6.97,611.0,1.08,0.0,0.0,0.0,0.017
15,0.028,1041.0,12.83,619.0,0.92,0.0,0.0,0.0,0.028
16,0.028,1041.0,12.53,619.0,0.92,0.0,0.0,0.0,0.028
17,0.025,1038.0,11.16,617.0,0.98,0.0,0.0,0.0,0.025
18,0.027,1039.0,11.78,612.0,1.14,0.0,0.0,0.0,0.027
19,0.028,1048.0,13.25,613.0,1.28,0.0,714.0,0.61,0.028
20,0.026,1038.0,11.09,613.0,1.12,0.0,0.0,0.0,0.026
21,0.027,1040.0,13.28,618.0,0.95,0.0,0.0,0.0,0.027
22,0.026,1044.0,11.29,613.0,0.84,0.0,0.0,0.0,0.026
23,0.04,1034.0,22.29,611.0,1.09,0.0,0.0,0.0,0.04
24,0.03,1042.0,13.53,619.0,0.91,0.0,0.0,0.0,0.03
25,0.025,1040.0,10.4,619.0,0.92,0.0,0.0,0.0,0.025
26,0.027,1040.0,12.35,619.0,0.9,0.0,0.0,0.0,0.027
27,0.023,1040.0,11.89,614.0,0.48,0.0,0.0,0.0,0.023
28,0.025,1044.0,10.62,612.0,1.41,0.0,0.0,0.0,0.025
29,0.026,1042.0,12.2,611.0,1.28,0.0,0.0,0.0,0.026
30,0.02,1004.0,8.51,608.0,1.21,0.0,0.0,0.0,0.02
31,0.015,1003.0,5.09,611.0,1.23,0.0,0.0,0.0,0.015
32,0.026,1041.0,11.25,613.0,1.22,0.0,0.0,0.0,0.026
33,0.026,1040.0,11.22,611.0,1.09,0.0,0.0,0.0,0.026
34,0.023,1037.0,12.46,614.0,0.48,0.0,0.0,0.0,0.023
35,0.023,1040.0,11.89,610.0,0.72,0.0,0.0,0.0,0.023
36,0.025,1050.0,10.36,614.0,1.18,0.0,0.0,0.0,0.025
37,0.028,1039.0,13.67,610.0,1.12,0.0,0.0,0.0,0.028
38,0.029,1039.0,13.39,618.0,1.1,0.0,0.0,0.0,0.029
39,0.026,1042.0,11.2,613.0,1.17,0.0,0.0,0.0,0.026
40,0.025,1039.0,11.27,612.0,1.11,0.0,0.0,0.0,0.025
41,0.027,1035.0,12.04,611.0,1.1,0.0,0.0,0.0,0.027
42,0.026,1037.0,11.54,619.0,0.92,0.0,0.0,0.0,0.026
43,0.025,1045.0,10.59,617.0,1.23,0.0,0.0,0.0,0.025
44,0.025,1038.0,11.16,611.0,1.1,0.0,0.0,0.0,0.025
45,0.025,1042.0,10.63,617.0,1.23,0.0,0.0,0.0,0.025
46,0.022,1039.0,11.18,607.0,0.78,0.0,0.0,0.0,0.022
47,0.015,986.0,5.1,613.0,1.17,0.0,0.0,0.0,0.015
48,0.02,1025.0,7.36,609.0,1.21,0.0,0.0,0.0,0.02
49,0.024,1035.0,12.96,609.0,0.68,0.0,0.0,0.0,0.024
50,0.025,1044.0,10.18,614.0,1.25,0.0,0.0,0.0,0.025
51,0.027,1039.0,11.71,614.0,1.04,0.0,0.0,0.0,0.027
52,0.031,1040.0,21.0,615.0,0.84,0.0,0.0,0.0,0.031
53,0.032,1041.0,21.9,612.0,1.07,0.0,0.0,0.0,0.032
54,0.026,1035.0,11.48,619.0,0.91,0.0,0.0,0.0,0.026
55,0.037,1067.0,13.46,781.0,1.72,0.0,712.0,0.83,0.037
