Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.048,1103.0,25.09,626.0,0.46,0.0,0.0,0.0,0.048
1,0.027,1042.0,12.22,617.0,0.95,0.0,0.0,0.0,0.027
2,0.042,1039.0,23.04,616.0,0.99,0.0,0.0,0.0,0.042
3,0.025,1048.0,10.61,609.0,1.33,0.0,0.0,0.0,0.025
4,0.023,1035.0,11.96,608.0,0.78,0.0,0.0,0.0,0.023
5,0.024,1044.0,11.27,613.0,0.85,0.0,0.0,0.0,0.024
6,0.026,1042.0,10.06,614.0,1.11,0.0,0.0,0.0,0.026
7,0.028,1051.0,12.18,615.0,0.97,0.0,0.0,0.0,0.028
8,0.029,1038.0,16.01,619.0,0.92,0.0,713.0,0.51,0.029
9,0.043,1115.0,19.83,630.0,1.1,0.001,703.0,0.22,0.044
10,0.025,1041.0,11.24,611.0,1.35,0.0,0.0,0.0,0.025
11,0.024,1043.0,10.47,610.0,1.49,0.0,0.0,0.0,0.024
12,0.02,1002.0,7.66,608.0,1.04,0.0,0.0,0.0,0.02
13,0.021,1005.0,12.09,608.0,0.76,0.001,709.0,0.32,0.022
14,0.044,1096.0,21.23,612.0,0.79,0.0,0.0,0.0,0.044
15,0.026,1041.0,12.56,615.0,1.03,0.0,0.0,0.0,0.026
16,0.026,1040.0,11.08,619.0,0.91,0.0,0.0,0.0,0.026
17,0.027,1043.0,11.56,619.0,0.92,0.0,0.0,0.0,0.027
18,0.027,1041.0,11.8,619.0,0.92,0.0,0.0,0.0,0.027
19,0.024,1042.0,11.74,615.0,0.8,0.0,0.0,0.0,0.024
20,0.026,1040.0,11.89,611.0,1.08,0.0,0.0,0.0,0.026
21,0.025,1037.0,11.13,619.0,0.9,0.0,0.0,0.0,0.025
22,0.026,1038.0,11.26,619.0,0.91,0.0,0.0,0.0,0.026
23,0.026,1040.0,10.81,618.0,1.3,0.0,0.0,0.0,0.026
24,0.024,1038.0,10.55,613.0,1.1,0.0,0.0,0.0,0.024
25,0.027,1040.0,10.97,617.0,0.96,0.0,0.0,0.0,0.027
26,0.025,1038.0,11.97,615.0,0.84,0.0,0.0,0.0,0.025
27,0.035,1054.0,14.69,745.0,1.39,0.0,713.0,0.51,0.035
28,0.028,1037.0,12.39,615.0,0.98,0.0,0.0,0.0,0.028
29,0.014,980.0,4.71,610.0,1.53,0.0,0.0,0.0,0.014
30,0.021,1034.0,9.73,607.0,0.81,0.0,0.0,0.0,0.021
31,0.04,1039.0,33.96,615.0,0.99,0.0,0.0,0.0,0.04
32,0.025,1036.0,13.1,614.0,0.51,0.0,0.0,0.0,0.025
33,0.025,1041.0,10.24,615.0,1.36,0.0,0.0,0.0,0.025
34,0.025,1038.0,10.88,614.0,1.03,0.0,0.0,0.0,0.025
35,0.058,1050.0,35.71,616.0,1.11,0.0,0.0,0.0,0.058
36,0.043,1064.0,25.99,607.0,0.79,0.0,711.0,0.41,0.043
37,0.026,1039.0,12.69,614.0,1.06,0.0,0.0,0.0,0.026
38,0.027,1039.0,12.42,612.0,1.3,0.0,0.0,0.0,0.027
39,0.026,1036.0,11.38,614.0,1.04,0.0,0.0,0.0,0.026
40,0.025,1041.0,11.87,614.0,0.76,0.0,0.0,0.0,0.025
41,0.025,1043.0,12.88,610.0,1.11,0.0,0.0,0.0,0.025
42,0.03,1038.0,13.59,619.0,0.96,0.0,0.0,0.0,0.03
43,0.028,1040.0,13.59,618.0,1.04,0.0,709.0,0.32,0.028
44,0.028,1043.0,14.8,611.0,0.62,0.0,0.0,0.0,0.028
45,0.028,1035.0,12.76,617.0,0.77,0.0,0.0,0.0,0.028
46,0.031,1041.0,11.9,608.0,1.26,0.0,704.0,0.22,0.031
47,0.025,1037.0,10.58,611.0,1.06,0.0,0.0,0.0,0.025
48,0.025,1036.0,13.45,615.0,0.58,0.0,0.0,0.0,0.025
49,0.026,1038.0,11.6,615.0,0.98,0.0,0.0,0.0,0.026
50,0.028,1042.0,10.84,617.0,1.22,0.0,709.0,0.32,0.028
51,0.023,1039.0,11.56,607.0,0.95,0.0,0.0,0.0,0.023
52,0.026,1039.0,12.53,611.0,1.09,0.0,0.0,0.0,0.026
53,0.023,1035.0,11.89,615.0,0.61,0.0,0.0,0.0,0.023
54,0.027,1041.0,10.65,615.0,1.18,0.0,0.0,0.0,0.027
55,0.025,1040.0,11.56,612.0,1.01,0.0,0.0,0.0,0.025
56,0.024,1032.0,12.13,615.0,0.6,0.0,0.0,0.0,0.024
57,0.028,1044.0,12.37,615.0,0.98,0.0,0.0,0.0,0.028
58,0.026,1042.0,10.74,618.0,0.91,0.0,0.0,0.0,0.026
59,0.025,1039.0,10.44,617.0,1.27,0.0,0.0,0.0,0.025
60,0.032,1038.0,21.83,609.0,1.3,0.0,0.0,0.0,0.032
61,0.032,1038.0,20.61,611.0,1.05,0.0,0.0,0.0,0.032
62,0.023,1021.0,9.39,616.0,0.9,0.0,0.0,0.0,0.023
63,0.012,986.0,4.48,610.0,1.02,0.0,0.0,0.0,0.012
64,0.024,1039.0,9.49,617.0,1.0,0.0,0.0,0.0,0.024
65,0.026,1037.0,11.39,615.0,0.94,0.0,0.0,0.0,0.026
66,0.024,1036.0,11.47,616.0,0.69,0.0,0.0,0.0,0.024
