Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.049,1093.0,28.85,628.0,0.47,0.0,0.0,0.0,0.049
1,0.028,1042.0,13.29,619.0,0.96,0.0,0.0,0.0,0.028
2,0.026,1025.0,11.55,612.0,0.95,0.0,0.0,0.0,0.026
3,0.013,983.0,4.59,609.0,1.04,0.0,0.0,0.0,0.013
4,0.025,1037.0,10.79,613.0,0.97,0.0,0.0,0.0,0.025
5,0.028,1039.0,13.7,616.0,1.0,0.0,0.0,0.0,0.028
6,0.025,1040.0,11.79,610.0,1.09,0.0,0.0,0.0,0.025
7,0.025,1035.0,12.61,615.0,0.59,0.0,0.0,0.0,0.025
8,0.024,1045.0,11.92,611.0,0.87,0.0,0.0,0.0,0.024
9,0.026,1048.0,13.16,610.0,0.81,0.0,712.0,0.41,0.026
10,0.026,1041.0,11.4,615.0,1.01,0.0,0.0,0.0,0.026
11,0.026,1040.0,12.86,617.0,0.97,0.0,0.0,0.0,0.026
12,0.046,1122.0,21.18,613.0,1.12,0.0,0.0,0.0,0.046
13,0.028,1045.0,12.65,613.0,1.21,0.001,704.0,0.22,0.029
14,0.026,1040.0,11.07,610.0,1.09,0.0,0.0,0.0,0.026
15,0.025,1040.0,11.27,619.0,0.89,0.0,0.0,0.0,0.025
16,0.024,1041.0,11.58,616.0,0.95,0.0,0.0,0.0,0.024
17,0.025,1035.0,11.12,610.0,1.09,0.0,0.0,0.0,0.025
18,0.026,1043.0,10.48,619.0,0.94,0.0,0.0,0.0,0.026
19,0.024,1029.0,9.55,615.0,0.74,0.0,0.0,0.0,0.024
20,0.014,989.0,5.78,610.0,1.26,0.0,715.0,0.71,0.014
21,0.024,1037.0,10.72,611.0,1.12,0.0,0.0,0.0,0.024
22,0.028,1041.0,12.0,618.0,0.91,0.0,0.0,0.0,0.028
23,0.023,1039.0,11.26,615.0,0.84,0.0,0.0,0.0,0.023
24,0.03,1041.0,18.74,608.0,1.07,0.0,0.0,0.0,0.03
25,0.037,1042.0,25.78,611.0,1.48,0.0,0.0,0.0,0.037
26,0.025,1039.0,12.64,610.0,0.72,0.0,0.0,0.0,0.025
27,0.027,1044.0,11.34,615.0,0.97,0.0,0.0,0.0,0.027
28,0.025,1040.0,11.09,618.0,0.97,0.0,0.0,0.0,0.025
29,0.027,1038.0,11.15,616.0,1.23,0.0,0.0,0.0,0.027
30,0.026,1044.0,11.0,616.0,1.3,0.0,0.0,0.0,0.026
31,0.026,1036.0,13.37,607.0,0.77,0.0,0.0,0.0,0.026
32,0.026,1040.0,11.6,615.0,0.97,0.0,0.0,0.0,0.026
33,0.027,1041.0,11.17,617.0,1.25,0.0,0.0,0.0,0.027
34,0.024,1037.0,11.48,610.0,1.1,0.0,0.0,0.0,0.024
35,0.024,1040.0,11.4,615.0,0.69,0.0,0.0,0.0,0.024
36,0.022,1018.0,9.29,608.0,0.9,0.0,0.0,0.0,0.022
37,0.014,989.0,5.26,609.0,1.0,0.0,0.0,0.0,0.014
38,0.03,1046.0,13.29,617.0,0.95,0.0,0.0,0.0,0.03
39,0.032,1068.0,13.99,614.0,1.02,0.0,0.0,0.0,0.032
40,0.028,1040.0,13.12,613.0,1.05,0.0,0.0,0.0,0.028
41,0.028,1042.0,12.25,618.0,0.89,0.0,0.0,0.0,0.028
42,0.023,1036.0,12.56,615.0,0.59,0.0,0.0,0.0,0.023
43,0.027,1045.0,12.73,615.0,0.98,0.0,0.0,0.0,0.027
44,0.026,1040.0,10.46,617.0,1.26,0.0,0.0,0.0,0.026
45,0.025,1040.0,10.81,613.0,1.17,0.0,0.0,0.0,0.025
46,0.027,1038.0,12.35,614.0,0.95,0.0,0.0,0.0,0.027
47,0.026,1038.0,11.58,619.0,0.88,0.0,0.0,0.0,0.026
48,0.027,1040.0,12.41,617.0,1.05,0.0,0.0,0.0,0.027
49,0.025,1038.0,11.19,613.0,1.08,0.0,0.0,0.0,0.025
50,0.026,1037.0,11.66,618.0,1.23,0.0,0.0,0.0,0.026
51,0.027,1042.0,10.99,612.0,1.08,0.0,0.0,0.0,0.027
52,0.024,1042.0,11.87,612.0,0.88,0.0,0.0,0.0,0.024
53,0.018,991.0,8.38,608.0,1.04,0.0,0.0,0.0,0.018
54,0.031,1019.0,29.11,612.0,1.07,0.0,0.0,0.0,0.031
55,0.027,1036.0,12.13,618.0,0.92,0.0,0.0,0.0,0.027
56,0.023,1042.0,11.95,611.0,0.56,0.0,0.0,0.0,0.023
57,0.026,1048.0,10.64,614.0,1.3,0.0,0.0,0.0,0.026
58,0.025,1040.0,11.27,613.0,1.03,0.0,0.0,0.0,0.025
59,0.027,1038.0,10.93,619.0,1.46,0.0,0.0,0.0,0.027
60,0.027,1040.0,12.01,611.0,1.43,0.0,0.0,0.0,0.027
61,0.026,1042.0,11.24,612.0,1.1,0.0,0.0,0.0,0.026
62,0.026,1040.0,10.64,619.0,0.9,0.0,0.0,0.0,0.026
63,0.026,1045.0,11.72,617.0,0.94,0.0,0.0,0.0,0.026
64,0.026,1038.0,12.2,612.0,1.03,0.0,0.0,0.0,0.026
65,0.026,1038.0,11.65,613.0,0.98,0.0,0.0,0.0,0.026
66,0.082,1131.0,20.1,616.0,0.84,0.0,0.0,0.0,0.082
67,0.033,1062.0,15.81,610.0,1.51,0.0,0.0,0.0,0.033
68,0.025,1037.0,12.54,610.0,0.9,0.0,0.0,0.0,0.025
69,0.028,1040.0,14.35,612.0,1.1,0.0,0.0,0.0,0.028
70,0.018,998.0,7.33,615.0,0.81,0.0,0.0,0.0,0.018
