Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.05,1092.0,28.42,629.0,1.13,0.0,0.0,0.0,0.05
1,0.029,1038.0,13.48,613.0,1.08,0.0,712.0,0.42,0.029
2,0.029,1037.0,13.65,619.0,0.94,0.0,0.0,0.0,0.029
3,0.026,1035.0,12.56,618.0,1.16,0.0,0.0,0.0,0.026
4,0.025,1038.0,10.94,613.0,1.26,0.0,0.0,0.0,0.025
5,0.028,1040.0,14.19,612.0,1.11,0.002,709.0,0.32,0.03
6,0.028,1040.0,11.93,619.0,0.94,0.0,0.0,0.0,0.028
7,0.034,1053.0,15.14,619.0,0.92,0.0,710.0,0.85,0.034
8,0.048,1094.0,23.52,618.0,1.07,0.0,0.0,0.0,0.048
9,0.017,1010.0,8.24,621.0,0.98,0.0,710.0,0.53,0.017
10,0.021,1021.0,8.66,612.0,1.12,0.0,0.0,0.0,0.021
11,0.041,1036.0,34.65,619.0,0.99,0.0,0.0,0.0,0.041
12,0.028,1037.0,15.53,612.0,0.83,0.0,0.0,0.0,0.028
13,0.03,1063.0,13.44,613.0,1.21,0.002,709.0,0.63,0.032
14,0.028,1038.0,11.43,613.0,0.99,0.0,0.0,0.0,0.028
15,0.028,1037.0,12.4,617.0,0.91,0.0,0.0,0.0,0.028
16,0.027,1039.0,10.89,611.0,1.27,0.0,0.0,0.0,0.027
17,0.029,1035.0,12.01,609.0,1.46,0.0,0.0,0.0,0.029
18,0.027,1035.0,10.95,614.0,1.01,0.0,0.0,0.0,0.027
19,0.027,1035.0,11.59,618.0,1.31,0.0,0.0,0.0,0.027
20,0.03,1037.0,12.07,612.0,1.07,0.0,0.0,0.0,0.03
21,0.027,1042.0,10.08,617.0,1.2,0.0,0.0,0.0,0.027
22,0.029,1037.0,11.41,610.0,1.27,0.0,0.0,0.0,0.029
23,0.029,1038.0,11.32,614.0,1.35,0.0,0.0,0.0,0.029
24,0.027,1034.0,11.05,613.0,1.03,0.0,0.0,0.0,0.027
25,0.029,1036.0,12.53,615.0,0.82,0.0,0.0,0.0,0.029
26,0.015,983.0,5.23,607.0,1.09,0.0,0.0,0.0,0.015
27,0.024,1030.0,8.76,611.0,1.27,0.0,0.0,0.0,0.024
28,0.028,1043.0,11.23,610.0,0.92,0.0,0.0,0.0,0.028
29,0.028,1035.0,11.23,612.0,1.2,0.0,0.0,0.0,0.028
30,0.028,1041.0,9.56,616.0,1.32,0.0,0.0,0.0,0.028
31,0.027,1037.0,10.55,610.0,1.47,0.0,0.0,0.0,0.027
32,0.028,1038.0,11.3,613.0,1.01,0.0,0.0,0.0,0.028
33,0.027,1032.0,12.09,615.0,0.57,0.0,0.0,0.0,0.027
34,0.026,1047.0,11.8,612.0,0.96,0.0,0.0,0.0,0.026
35,0.027,1035.0,12.37,608.0,0.78,0.0,0.0,0.0,0.027
36,0.028,1038.0,11.8,615.0,0.96,0.0,0.0,0.0,0.028
37,0.028,1036.0,12.82,615.0,0.65,0.0,0.0,0.0,0.028
38,0.027,1042.0,10.5,613.0,0.97,0.0,0.0,0.0,0.027
39,0.029,1035.0,11.22,619.0,0.96,0.0,0.0,0.0,0.029
40,0.042,1038.0,21.69,615.0,1.29,0.0,0.0,0.0,0.042
41,0.028,1038.0,10.12,609.0,1.39,0.0,0.0,0.0,0.028
42,0.026,1036.0,11.39,611.0,1.03,0.0,0.0,0.0,0.026
43,0.024,1018.0,9.06,608.0,0.99,0.0,0.0,0.0,0.024
44,0.015,989.0,4.16,608.0,1.23,0.0,0.0,0.0,0.015
45,0.028,1037.0,9.95,612.0,1.22,0.0,0.0,0.0,0.028
46,0.027,1036.0,10.64,614.0,1.29,0.0,0.0,0.0,0.027
47,0.029,1038.0,11.62,614.0,1.01,0.0,0.0,0.0,0.029
48,0.033,1035.0,15.01,619.0,0.91,0.0,0.0,0.0,0.033
49,0.028,1040.0,11.04,617.0,1.22,0.0,0.0,0.0,0.028
50,0.026,1037.0,11.42,608.0,1.04,0.0,0.0,0.0,0.026
51,0.029,1036.0,11.61,611.0,1.15,0.0,0.0,0.0,0.029
52,0.029,1047.0,13.97,612.0,0.88,0.0,0.0,0.0,0.029
53,0.026,1036.0,10.78,609.0,1.29,0.0,0.0,0.0,0.026
54,0.027,1034.0,10.79,611.0,1.09,0.0,0.0,0.0,0.027
55,0.031,1042.0,12.43,618.0,1.29,0.0,0.0,0.0,0.031
56,0.034,1045.0,14.8,610.0,1.39,0.0,0.0,0.0,0.034
57,0.029,1035.0,12.2,613.0,1.36,0.0,0.0,0.0,0.029
58,0.031,1038.0,12.15,611.0,1.36,0.0,0.0,0.0,0.031
59,0.026,1037.0,11.18,612.0,1.2,0.0,0.0,0.0,0.026
60,0.044,1027.0,12.34,678.0,1.85,0.002,710.0,0.63,0.046
61,0.017,985.0,5.21,609.0,1.3,0.0,0.0,0.0,0.017
62,0.024,1034.0,9.06,611.0,1.11,0.0,0.0,0.0,0.024
63,0.029,1037.0,11.6,618.0,0.92,0.0,0.0,0.0,0.029
64,0.027,1035.0,10.13,618.0,1.07,0.0,0.0,0.0,0.027
65,0.031,1044.0,13.32,613.0,1.28,0.0,715.0,0.71,0.031
66,0.028,1038.0,11.98,614.0,1.19,0.0,0.0,0.0,0.028
67,0.028,1034.0,11.73,614.0,0.93,0.0,0.0,0.0,0.028
68,0.032,1042.0,12.34,616.0,1.05,0.0,0.0,0.0,0.032
69,0.043,1112.0,18.14,611.0,1.09,0.0,0.0,0.0,0.043
70,0.04,1039.0,32.97,618.0,0.91,0.0,0.0,0.0,0.04
71,0.028,1039.0,11.7,614.0,0.51,0.0,0.0,0.0,0.028
72,0.025,1045.0,11.67,609.0,0.51,0.0,0.0,0.0,0.025
73,0.027,1044.0,10.75,614.0,1.19,0.0,0.0,0.0,0.027
74,0.027,1035.0,10.8,611.0,1.11,0.0,0.0,0.0,0.027
75,0.028,1043.0,11.13,617.0,0.92,0.0,0.0,0.0,0.028
76,0.029,1038.0,12.41,613.0,1.01,0.0,0.0,0.0,0.029
77,0.024,1017.0,8.64,615.0,0.84,0.0,0.0,0.0,0.024
78,0.016,986.0,5.39,610.0,0.97,0.0,0.0,0.0,0.016
79,0.027,1035.0,9.85,618.0,0.9,0.0,0.0,0.0,0.027
80,0.027,1037.0,10.86,618.0,1.26,0.0,0.0,0.0,0.027
81,0.028,1035.0,10.85,611.0,1.18,0.0,0.0,0.0,0.028
82,0.025,1037.0,11.74,607.0,0.75,0.0,0.0,0.0,0.025
83,0.034,1037.0,10.13,678.0,1.45,0.0,712.0,0.73,0.034
84,0.03,1046.0,12.33,618.0,1.03,0.0,0.0,0.0,0.03
85,0.027,1040.0,13.58,615.0,1.14,0.0,0.0,0.0,0.027
86,0.029,1038.0,13.66,613.0,1.02,0.0,0.0,0.0,0.029
87,0.025,1043.0,10.58,618.0,1.1,0.0,0.0,0.0,0.025
