Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.053,1096.0,27.45,628.0,0.78,0.0,0.0,0.0,0.053
1,0.026,1040.0,11.44,618.0,1.1,0.0,0.0,0.0,0.026
2,0.027,1038.0,11.6,613.0,0.98,0.0,0.0,0.0,0.027
3,0.027,1035.0,12.16,618.0,0.92,0.0,709.0,0.32,0.027
4,0.026,1043.0,10.93,617.0,1.24,0.0,0.0,0.0,0.026
5,0.027,1037.0,12.09,611.0,1.07,0.0,0.0,0.0,0.027
6,0.025,1038.0,11.41,619.0,0.91,0.0,0.0,0.0,0.025
7,0.026,1037.0,10.95,619.0,1.1,0.0,0.0,0.0,0.026
8,0.024,1041.0,11.02,609.0,0.89,0.0,0.0,0.0,0.024
9,0.027,1071.0,12.42,618.0,1.35,0.004,709.0,0.64,0.031
10,0.036,1055.0,16.77,611.0,1.36,0.0,0.0,0.0,0.036
11,0.025,1024.0,10.24,608.0,1.08,0.0,0.0,0.0,0.025
12,0.022,994.0,10.88,610.0,0.98,0.0,0.0,0.0,0.022
13,0.025,1037.0,10.52,618.0,0.95,0.0,0.0,0.0,0.025
14,0.026,1040.0,11.04,615.0,0.99,0.0,0.0,0.0,0.026
15,0.027,1038.0,11.73,618.0,0.9,0.0,0.0,0.0,0.027
16,0.054,1059.0,28.33,615.0,0.87,0.0,708.0,0.32,0.054
17,0.034,1078.0,15.65,612.0,1.12,0.0,0.0,0.0,0.034
18,0.028,1043.0,11.96,618.0,0.91,0.001,704.0,0.22,0.029
19,0.024,1039.0,11.39,616.0,0.72,0.0,0.0,0.0,0.024
20,0.023,1035.0,12.22,611.0,0.68,0.0,0.0,0.0,0.023
21,0.027,1040.0,12.22,615.0,1.11,0.0,0.0,0.0,0.027
22,0.027,1040.0,12.32,611.0,0.98,0.0,0.0,0.0,0.027
23,0.023,1032.0,12.78,607.0,0.77,0.0,0.0,0.0,0.023
24,0.026,1041.0,10.83,617.0,1.26,0.0,0.0,0.0,0.026
25,0.027,1042.0,11.77,612.0,1.38,0.0,0.0,0.0,0.027
26,0.024,1038.0,11.14,610.0,1.09,0.0,0.0,0.0,0.024
27,0.029,1035.0,12.96,619.0,0.92,0.0,0.0,0.0,0.029
28,0.026,1044.0,11.31,617.0,1.24,0.0,0.0,0.0,0.026
29,0.015,986.0,5.76,609.0,1.38,0.0,0.0,0.0,0.015
30,0.021,1021.0,7.79,608.0,1.24,0.0,0.0,0.0,0.021
31,0.025,1041.0,10.97,612.0,1.07,0.0,0.0,0.0,0.025
32,0.027,1041.0,12.5,618.0,1.29,0.0,0.0,0.0,0.027
33,0.027,1040.0,12.38,613.0,1.05,0.0,0.0,0.0,0.027
34,0.025,1044.0,11.4,616.0,1.04,0.0,0.0,0.0,0.025
35,0.024,1041.0,10.63,608.0,1.11,0.0,0.0,0.0,0.024
36,0.026,1037.0,10.88,613.0,0.99,0.0,0.0,0.0,0.026
37,0.026,1040.0,11.04,618.0,1.29,0.0,0.0,0.0,0.026
38,0.025,1040.0,11.07,613.0,1.04,0.0,0.0,0.0,0.025
39,0.024,1036.0,12.53,615.0,0.62,0.0,0.0,0.0,0.024
40,0.032,1067.0,13.01,781.0,1.43,0.001,711.0,0.41,0.033
41,0.026,1041.0,11.02,611.0,1.18,0.0,0.0,0.0,0.026
42,0.027,1038.0,12.34,618.0,1.2,0.0,0.0,0.0,0.027
43,0.025,1038.0,11.05,614.0,1.13,0.0,0.0,0.0,0.025
44,0.024,1039.0,11.97,610.0,0.56,0.0,0.0,0.0,0.024
45,0.037,1043.0,33.88,612.0,0.6,0.0,0.0,0.0,0.037
46,0.016,1002.0,6.65,614.0,0.74,0.0,0.0,0.0,0.016
47,0.018,1011.0,6.1,611.0,1.09,0.0,0.0,0.0,0.018
48,0.025,1039.0,11.01,618.0,0.91,0.0,0.0,0.0,0.025
49,0.025,1036.0,11.16,619.0,0.93,0.0,0.0,0.0,0.025
50,0.026,1040.0,11.59,619.0,0.93,0.0,0.0,0.0,0.026
51,0.028,1038.0,12.8,619.0,0.92,0.0,0.0,0.0,0.028
52,0.025,1040.0,10.5,618.0,1.3,0.0,0.0,0.0,0.025
53,0.026,1040.0,10.63,612.0,1.42,0.0,0.0,0.0,0.026
