Time (s),Power (W),Voltage (V),Amps (A)
0,265.9,238.5,1.106
1,257.4,238.6,1.12
2,257.2,238.6,1.095
3,257.2,238.5,1.089
4,251.3,238.4,1.095
5,251.8,238.3,1.087
6,251.8,238.3,1.112
7,252.0,238.3,1.094
8,252.0,238.3,1.091
9,252.1,238.3,1.184
10,269.1,238.2,1.185
11,269.4,237.9,1.192
12,270.0,238.0,1.183
13,270.5,238.1,1.179
14,270.9,238.0,1.185
15,271.2,238.0,1.185
16,271.7,238.1,1.185
17,271.8,238.4,1.177
18,271.9,238.3,1.243
19,283.9,238.2,1.236
20,284.0,238.2,1.237
21,284.4,238.2,1.241
22,284.7,238.0,1.241
23,285.2,238.0,1.24
24,285.5,238.3,1.241
25,285.8,238.3,1.239
26,286.0,238.1,1.244
27,286.0,238.0,1.284
28,292.6,238.0,1.253
29,292.6,237.9,1.283
30,292.9,237.7,1.283
31,293.4,237.8,1.28
32,293.5,237.7,1.291
33,298.6,237.7,1.282
34,298.2,237.7,1.282
35,298.2,237.7,1.277
36,297.9,237.8,1.314
37,298.4,237.7,1.303
38,298.8,237.6,1.307
39,299.3,237.5,1.294
40,299.5,237.5,1.309
41,299.9,237.5,1.31
42,299.9,237.7,1.317
43,300.4,237.9,1.311
44,300.5,237.9,1.304
45,300.7,238.0,1.306
46,301.2,238.1,1.309
47,301.4,238.0,1.32
48,301.3,237.9,1.312
49,301.2,238.0,1.302
50,301.3,238.0,1.267
51,301.2,237.9,1.316
52,301.3,238.0,1.3
53,301.6,238.1,1.324
54,301.7,238.1,1.287
55,301.7,238.2,1.313
56,301.8,238.0,1.298
57,294.3,238.2,1.293
58,300.9,238.0,1.288
59,300.9,238.2,1.305
60,300.7,238.1,1.308
61,300.5,238.3,1.337
62,300.7,238.0,1.317
63,300.7,238.1,1.33
64,300.7,237.8,1.309
65,301.0,238.2,1.31
66,301.2,237.9,1.332
67,301.2,238.0,1.338
68,301.6,237.9,1.332
69,301.8,238.1,1.332
70,308.1,238.2,1.327
71,308.0,238.1,1.347
72,307.6,237.9,1.317
73,307.4,238.1,1.341
74,307.4,238.2,1.343
75,307.4,238.1,1.35
76,307.7,238.3,1.337
77,307.6,238.1,1.316
78,307.5,238.2,1.355
79,307.6,238.1,1.341
80,307.2,238.2,1.332
81,306.9,238.3,1.34
82,306.7,238.2,1.322
83,306.7,238.4,1.331
84,306.7,238.1,1.328
85,306.7,238.4,1.314
86,306.6,238.1,1.354
87,311.7,238.2,1.359
88,312.0,238.4,1.372
89,312.3,238.5,1.352
90,312.5,238.6,1.356
91,312.8,238.5,1.361
92,313.0,238.4,1.357
93,313.1,238.4,1.377
94,313.4,238.4,1.361
95,313.5,238.5,1.37
96,313.8,238.5,1.362
97,314.0,238.4,1.361
98,314.3,238.4,1.352
99,314.2,238.6,1.359
100,314.3,238.6,1.361
101,314.6,238.8,1.372
102,314.9,238.8,1.36
103,314.9,238.8,1.361
104,315.2,238.5,1.35
105,315.1,238.6,1.351
106,314.7,238.6,1.367
