Time (s),Power (W),Voltage (V),Amps (A)
0,266.2,240.1,1.096
1,258.1,240.2,1.092
2,257.5,240.2,1.081
3,251.7,240.5,1.078
4,251.8,240.3,1.088
5,252.3,240.2,1.083
6,252.4,240.3,1.085
7,252.4,240.4,1.136
8,252.7,240.3,1.082
9,252.8,240.3,1.188
10,269.6,240.1,1.17
11,270.0,240.0,1.169
12,270.3,240.0,1.176
13,270.7,240.1,1.168
14,270.9,240.0,1.171
15,271.4,240.2,1.167
16,271.5,240.2,1.173
17,271.7,240.2,1.216
18,272.1,239.9,1.23
19,285.8,239.9,1.23
20,285.8,240.1,1.231
21,286.0,240.1,1.239
22,286.2,240.1,1.231
23,286.3,240.2,1.229
24,286.3,240.2,1.236
25,286.6,240.0,1.238
26,286.7,239.9,1.236
27,286.8,240.0,1.296
28,295.9,239.8,1.271
29,295.9,239.8,1.272
30,295.9,239.9,1.242
31,295.6,239.8,1.246
32,290.3,240.0,1.271
33,295.9,239.8,1.267
34,295.8,240.0,1.257
35,295.8,239.6,1.271
36,295.8,239.6,1.281
37,296.4,239.5,1.314
38,302.9,239.7,1.294
39,302.6,239.5,1.291
40,302.5,239.7,1.291
41,302.3,239.4,1.297
42,302.3,240.2,1.295
43,302.2,240.1,1.308
44,302.4,240.1,1.298
45,302.4,240.1,1.31
46,302.8,240.2,1.317
47,303.3,239.9,1.319
48,303.7,240.0,1.311
49,304.0,240.2,1.294
50,298.3,240.0,1.277
51,297.8,240.2,1.304
52,298.1,240.0,1.296
53,298.6,240.0,1.287
54,299.1,240.3,1.317
55,304.4,240.1,1.322
56,304.4,240.2,1.287
57,304.4,240.2,1.313
58,304.6,240.0,1.297
59,304.7,240.1,1.285
60,304.3,240.2,1.328
61,304.5,240.3,1.3
62,304.0,240.0,1.299
63,296.1,239.9,1.311
64,303.1,240.1,1.325
65,302.9,240.1,1.284
66,302.5,240.0,1.285
67,296.4,240.0,1.317
68,296.9,240.0,1.307
69,303.9,240.1,1.3
70,303.5,240.0,1.304
71,303.5,240.0,1.329
72,303.5,240.2,1.277
73,303.6,240.1,1.329
74,304.1,239.9,1.338
75,310.0,239.9,1.317
76,302.9,239.8,1.342
77,310.4,239.8,1.359
78,310.5,240.0,1.346
79,310.5,240.0,1.337
80,310.7,240.0,1.372
81,310.8,240.1,1.349
82,310.7,239.7,1.351
83,311.0,239.5,1.345
84,311.0,239.5,1.348
85,311.1,239.5,1.342
86,310.6,239.9,1.247
87,299.1,239.8,1.354
88,306.3,239.5,1.301
89,305.9,239.6,1.358
90,313.5,239.7,1.331
91,313.4,239.5,1.368
92,313.4,239.4,1.349
93,313.6,239.4,1.357
94,313.9,239.6,1.353
95,313.8,239.6,1.356
96,313.9,239.3,1.346
97,314.1,239.4,1.338
98,314.2,239.5,1.354
99,314.2,239.6,1.359
100,314.4,239.1,1.349
101,314.5,239.1,1.357
102,314.6,239.5,1.351
103,314.8,239.4,1.377
104,315.0,239.4,1.357
105,315.0,239.5,1.355
106,315.1,239.5,1.347
107,315.1,239.5,1.327
108,315.0,239.9,1.361
109,315.1,240.1,1.357
110,315.1,239.9,1.357
111,315.3,239.9,1.353
112,315.5,240.1,1.356
113,315.6,239.9,1.358
114,315.8,240.0,1.359
115,315.9,239.9,1.354
116,316.1,239.9,1.359
117,316.2,240.1,1.366
118,316.2,239.9,1.365
119,316.3,240.0,1.366
120,316.4,240.1,1.354
121,316.5,240.1,1.36
122,316.7,239.8,1.359
123,316.7,239.9,1.389
124,316.9,240.1,1.37
125,317.1,240.0,1.359
126,317.1,239.9,1.354
127,317.1,239.9,1.309
128,316.9,240.0,1.366
129,317.1,239.7,1.364
130,317.2,239.8,1.361
131,317.2,239.9,1.328
132,317.2,239.9,1.358
133,317.3,239.8,1.364
134,317.3,240.0,1.361
135,317.0,239.8,1.361
136,317.1,239.8,1.368
137,317.2,239.9,1.348
138,317.1,239.7,1.375
139,317.3,239.8,1.372
140,317.5,240.0,1.365
141,317.4,239.8,1.332
142,317.5,239.9,1.361
143,317.6,239.6,1.366
144,317.7,239.7,1.366
145,317.4,239.9,1.36
146,317.5,239.7,1.352
147,317.5,240.0,1.365
148,317.4,239.8,1.366
149,317.4,239.8,1.366
150,317.5,239.7,1.374
151,317.4,239.7,1.366
152,317.6,239.8,1.393
153,317.7,239.7,1.367
154,317.8,239.9,1.364
155,317.3,239.8,1.367
156,317.5,239.9,1.363
157,317.5,239.6,1.35
158,317.5,239.7,1.361
159,317.6,239.9,1.364
160,317.7,239.6,1.358
161,317.8,239.9,1.349
162,317.9,239.7,1.361
163,317.9,239.8,1.365
164,317.8,239.9,1.364
165,317.9,239.7,1.365
166,318.0,239.7,1.362
167,318.0,240.0,1.348
168,318.0,240.0,1.361
169,317.9,239.8,1.364
170,318.1,239.9,1.368
171,318.1,239.9,1.368
172,318.1,239.8,1.356
173,318.1,239.6,1.365
174,318.2,239.7,1.367
175,318.3,239.7,1.37
176,318.2,239.8,1.368
177,318.3,239.8,1.348
178,318.3,239.6,1.368
179,318.3,239.8,1.371
180,318.0,239.8,1.361
181,318.0,239.7,1.378
182,318.1,239.7,1.36
183,318.0,239.5,1.364
184,318.0,239.7,1.363
185,318.0,239.9,1.256
186,306.9,239.7,1.371
187,317.2,239.8,1.372
188,317.3,239.7,1.364
189,317.5,239.5,1.371
190,317.6,239.5,1.369
191,317.8,239.6,1.328
192,317.8,239.6,1.378
193,318.0,239.4,1.372
194,318.2,239.5,1.367
195,318.0,239.7,1.366
196,318.1,239.7,1.367
197,318.0,239.6,1.356
198,317.9,239.4,1.367
199,318.1,239.4,1.361
200,318.1,239.5,1.374
201,318.2,239.5,1.366
202,318.2,239.5,1.379
203,318.4,239.3,1.358
204,318.4,239.4,1.372
205,318.4,239.4,1.369
206,318.5,239.5,1.384
207,318.7,239.6,1.38
208,318.8,239.5,1.369
209,318.8,239.4,1.371
210,318.9,239.3,1.371
211,318.8,239.5,1.373
212,318.9,239.4,1.352
213,319.1,239.2,1.368
214,319.1,239.2,1.359
215,318.9,239.4,1.374
216,318.9,239.3,1.303
217,318.8,239.4,1.379
218,319.0,239.2,1.373
219,319.0,239.5,1.374
220,319.1,239.2,1.365
221,318.9,239.4,1.373
222,319.0,239.2,1.378
223,319.2,239.3,1.369
224,319.2,239.1,1.374
225,319.0,239.4,1.373
226,319.1,239.2,1.377
227,319.2,239.2,1.379
228,318.7,239.4,1.37
229,318.9,239.2,1.377
230,319.0,239.3,1.377
231,318.9,239.2,1.37
232,319.0,239.3,1.376
233,319.0,239.1,1.382
234,319.1,239.5,1.372
235,319.1,238.9,1.369
236,319.1,238.9,1.387
237,319.2,239.0,1.364
238,319.3,238.8,1.373
239,319.4,239.0,1.381
240,319.4,239.0,1.354
241,319.4,239.2,1.387
242,319.6,239.0,1.362
243,319.6,239.1,1.368
244,319.6,239.3,1.377
245,319.7,239.1,1.377
246,319.7,239.1,1.369
247,319.6,239.2,1.304
248,319.5,239.1,1.367
249,319.4,239.1,1.376
250,319.4,239.1,1.372
251,319.4,239.2,1.384
252,319.3,239.2,1.365
253,319.3,239.3,1.37
254,319.4,239.4,1.373
255,319.2,239.4,1.364
256,319.3,239.2,1.375
257,319.4,239.2,1.361
258,319.3,239.1,1.369
259,319.4,239.2,1.371
260,319.3,239.1,1.373
261,319.3,238.9,1.376
262,319.4,238.9,1.372
263,319.4,239.1,1.374
264,319.5,239.0,1.376
265,319.6,239.0,1.383
266,319.6,238.9,1.374
267,319.6,239.0,1.379
268,319.5,239.0,1.386
269,319.7,238.8,1.372
270,319.6,239.1,1.367
271,319.6,239.2,1.38
272,319.5,239.3,1.377
273,319.6,239.6,1.375
274,319.6,239.5,1.377
275,319.6,239.3,1.367
276,319.7,239.4,1.378
277,319.8,239.6,1.375
278,319.6,239.6,1.365
279,319.7,239.6,1.382
280,319.7,239.6,1.383
281,319.8,239.6,1.352
282,319.7,239.7,1.375
283,319.8,239.5,1.37
284,319.8,239.5,1.375
285,319.6,239.6,1.374
286,319.6,239.5,1.377
287,319.6,239.4,1.385
288,319.7,239.4,1.377
289,319.7,239.5,1.363
290,319.6,239.3,1.372
291,319.6,239.4,1.342
292,319.5,239.3,1.376
293,319.6,239.1,1.374
294,319.7,239.3,1.383
295,319.9,239.3,1.377
296,320.0,239.1,1.377
297,319.9,239.3,1.377
298,319.9,239.1,1.371
299,320.0,239.1,1.375
300,320.1,238.9,1.362
301,320.0,239.3,1.376
302,320.1,239.3,1.372
303,319.9,239.6,1.373
304,319.9,239.6,1.372
305,319.9,239.5,1.375
306,320.0,239.7,1.365
307,319.8,239.6,1.375
308,320.0,239.5,1.378
309,319.9,239.7,1.39
310,320.3,239.6,1.374
311,320.2,239.4,1.378
312,320.3,239.3,1.368
313,320.3,239.6,1.38
314,320.3,239.8,1.379
315,320.4,239.7,1.374
316,320.4,239.8,1.375
317,320.3,239.9,1.377
318,320.3,240.0,1.372
319,320.3,239.9,1.382
320,320.4,239.8,1.367
321,320.4,239.7,1.378
322,320.1,239.8,1.369
323,320.1,239.9,1.384
324,320.2,239.7,1.379
325,320.3,239.7,1.382
326,320.5,239.9,1.383
327,320.4,239.8,1.374
328,320.5,239.5,1.378
329,320.5,239.6,1.39
330,320.5,239.7,1.38
331,320.5,239.7,1.379
332,320.2,239.5,1.378
333,320.3,239.6,1.388
334,320.5,239.5,1.389
335,320.6,239.7,1.356
336,320.4,239.8,1.374
337,320.4,239.9,1.351
338,320.3,239.7,1.38
339,320.4,239.6,1.375
340,320.3,239.5,1.386
341,320.4,239.7,1.372
342,320.3,239.7,1.376
343,320.3,239.3,1.384
344,320.5,239.2,1.375
345,320.3,239.3,1.388
346,320.4,239.6,1.376
347,320.5,239.6,1.384
348,320.4,239.4,1.371
349,320.3,239.4,1.359
350,312.5,239.6,1.347
351,312.6,239.8,1.362
352,313.2,239.7,1.329
353,313.6,239.7,1.355
354,313.6,239.8,1.346
355,313.3,239.6,1.326
356,313.2,239.5,1.336
357,313.2,239.7,1.381
358,313.8,239.5,1.381
359,321.0,239.6,1.387
360,320.9,239.7,1.375
361,320.7,239.5,1.381
362,320.6,239.6,1.324
363,308.4,239.7,1.354
364,308.2,239.7,1.376
365,308.4,239.8,1.369
366,316.4,239.7,1.351
367,315.8,239.6,1.367
368,315.4,239.7,1.312
369,315.2,239.7,1.356
370,314.9,239.7,1.384
371,314.9,239.6,1.367
372,314.6,239.8,1.312
373,314.2,239.8,1.348
374,313.9,239.7,1.36
375,313.7,239.6,1.367
376,313.6,239.7,1.366
377,314.1,239.8,1.336
378,314.2,239.6,1.366
379,314.4,239.6,1.304
380,314.4,239.7,1.367
381,314.4,239.8,1.268
382,313.9,239.5,1.385
383,314.1,239.5,1.338
384,313.5,239.6,1.362
385,313.4,239.6,1.279
386,304.2,239.5,1.316
387,304.3,239.5,1.349
388,304.2,239.5,1.345
389,310.0,239.6,1.375
390,317.2,239.6,1.378
391,317.6,239.6,1.391
392,317.7,239.7,1.373
393,318.1,239.6,1.379
394,318.4,239.6,1.375
395,318.6,239.6,1.382
396,318.8,239.6,1.374
397,318.9,239.7,1.372
398,318.9,239.7,1.378
399,319.2,239.7,1.371
400,319.3,239.7,1.378
401,319.3,239.6,1.387
402,319.6,239.5,1.376
403,319.7,239.4,1.369
404,319.8,239.6,1.376
405,320.0,239.6,1.384
406,320.1,239.6,1.372
407,320.0,239.4,1.384
408,319.8,239.5,1.377
409,319.9,239.5,1.372
410,319.9,239.5,1.381
411,319.9,239.5,1.377
412,320.0,239.4,1.373
413,320.0,239.4,1.362
414,319.9,239.4,1.385
415,320.2,239.4,1.364
416,320.2,239.1,1.381
417,320.3,239.3,1.383
418,320.3,239.2,1.372
419,320.3,239.4,1.38
420,320.3,239.4,1.378
421,320.2,239.3,1.38
422,320.4,239.3,1.379
423,320.4,239.3,1.378
424,320.4,239.4,1.382
425,320.3,239.4,1.379
426,320.1,239.3,1.377
427,320.2,239.4,1.355
428,320.1,239.4,1.376
429,320.2,239.4,1.379
430,320.3,239.4,1.383
431,320.2,239.3,1.384
432,320.3,239.3,1.375
433,320.3,239.2,1.385
434,320.5,239.3,1.374
435,320.6,239.4,1.37
436,320.5,239.3,1.381
437,320.4,239.0,1.355
438,320.4,239.1,1.365
439,320.5,239.1,1.379
440,320.5,239.3,1.38
441,320.4,239.3,1.336
442,320.3,239.3,1.373
443,320.4,239.3,1.383
444,320.4,239.2,1.39
445,320.3,239.0,1.368
446,320.4,238.9,1.379
447,320.4,239.3,1.379
448,320.4,239.4,1.384
449,320.4,239.6,1.375
450,320.3,239.6,1.365
451,320.3,239.6,1.382
452,320.3,239.3,1.392
453,320.4,239.3,1.377
454,320.4,239.5,1.349
455,320.3,239.3,1.371
456,320.3,239.4,1.376
457,320.3,239.5,1.377
458,320.4,239.5,1.377
459,320.3,239.3,1.374
460,320.3,239.2,1.375
461,320.4,239.1,1.383
462,320.2,238.9,1.384
463,320.4,239.0,1.361
464,320.3,239.0,1.374
465,320.2,239.0,1.376
466,320.3,239.3,1.371
467,320.3,239.3,1.381
468,320.3,239.0,1.37
469,320.5,239.0,1.383
470,320.5,239.2,1.379
471,320.5,239.2,1.339
472,320.2,238.9,1.379
473,320.2,239.2,1.379
474,320.3,239.2,1.381
475,320.3,239.1,1.379
476,320.3,239.1,1.376
477,320.4,239.3,1.379
478,320.4,239.3,1.376
479,320.3,239.2,1.375
480,320.2,239.0,1.371
481,320.2,239.4,1.381
482,320.0,239.5,1.374
483,320.1,239.5,1.384
484,320.0,239.4,1.378
485,320.2,239.5,1.381
486,320.3,239.6,1.381
487,320.3,239.5,1.391
488,320.5,239.4,1.363
489,320.3,239.7,1.379
490,320.2,239.7,1.376
491,320.2,239.8,1.37
492,320.3,239.7,1.372
493,320.3,240.0,1.38
494,320.4,239.9,1.38
495,320.7,240.0,1.377
496,320.5,239.8,1.381
497,320.6,239.9,1.37
498,320.6,240.0,1.37
499,320.5,240.0,1.394
500,320.8,240.0,1.367
501,320.7,239.7,1.373
502,320.7,239.8,1.376
503,320.8,239.8,1.383
504,320.8,239.8,1.383
505,320.9,239.8,1.374
506,321.0,240.0,1.374
507,320.8,239.9,1.388
508,320.9,239.9,1.379
509,320.9,239.8,1.374
510,320.7,240.0,1.372
511,320.6,240.0,1.386
512,320.5,239.6,1.382
513,320.6,239.8,1.374
514,320.6,240.0,1.378
515,320.8,239.8,1.379
516,320.9,239.7,1.383
517,320.9,239.4,1.371
518,320.8,239.1,1.376
519,320.8,239.0,1.378
520,320.9,238.6,1.387
521,321.0,238.9,1.383
522,321.0,238.7,1.386
523,321.0,238.8,1.377
524,321.0,238.7,1.376
525,320.9,238.9,1.379
526,321.0,239.0,1.376
527,321.0,238.9,1.38
528,321.0,238.9,1.382
529,321.1,239.0,1.38
530,321.1,239.3,1.351
531,321.2,239.0,1.369
532,321.3,239.0,1.383
533,321.2,239.2,1.383
534,321.2,239.2,1.283
535,314.0,239.0,1.386
536,322.3,239.1,1.369
537,321.9,239.0,1.38
538,321.8,239.0,1.384
539,321.7,238.9,1.383
540,321.6,238.9,1.382
541,321.4,239.0,1.351
542,321.1,238.8,1.375
543,321.1,239.0,1.382
544,321.1,239.1,1.379
545,320.9,239.1,1.377
546,320.9,239.1,1.368
547,320.7,239.0,1.357
548,320.6,238.9,1.377
549,320.6,238.9,1.375
550,320.5,239.1,1.38
551,320.5,239.1,1.386
552,320.6,238.9,1.378
553,320.7,239.0,1.385
554,320.7,238.8,1.373
555,320.7,239.0,1.381
556,320.6,239.1,1.376
557,320.7,239.1,1.348
558,320.6,239.0,1.372
559,320.4,238.8,1.376
560,320.0,238.8,1.373
561,320.1,239.0,1.384
562,320.0,238.9,1.374
563,320.1,239.2,1.382
564,320.2,239.5,1.373
565,320.2,239.5,1.382
566,320.3,239.7,1.375
567,320.5,239.6,1.391
568,320.5,239.6,1.375
569,320.5,239.7,1.369
570,320.5,239.5,1.367
571,320.4,239.6,1.375
572,320.3,239.7,1.382
573,320.4,239.9,1.365
574,320.4,239.7,1.377
575,320.4,240.0,1.376
576,320.6,239.9,1.377
577,320.5,239.9,1.357
578,320.4,239.9,1.376
579,320.5,240.1,1.371
580,320.4,239.9,1.373
581,320.4,239.9,1.374
582,320.4,239.9,1.381
583,320.5,240.0,1.371
584,320.6,240.1,1.382
585,320.7,240.0,1.379
586,320.8,239.8,1.374
587,320.6,239.9,1.376
588,320.6,240.1,1.376
589,320.6,240.1,1.37
590,320.4,240.0,1.374
591,320.5,239.9,1.398
592,320.8,239.8,1.373
593,320.8,240.0,1.375
594,320.8,240.1,1.377
595,320.6,240.1,1.372
596,320.7,240.1,1.375
597,320.7,240.1,1.377
598,320.8,240.2,1.376
599,320.8,240.1,1.383
600,320.8,240.2,1.387
601,320.8,240.0,1.358
602,320.8,240.0,1.367
603,320.8,240.1,1.381
604,320.8,240.1,1.371
605,320.8,240.0,1.383
606,321.0,240.0,1.372
607,320.9,240.0,1.379
608,321.0,240.0,1.365
609,320.4,239.8,1.373
610,320.5,239.8,1.334
611,320.3,239.8,1.378
612,320.6,239.8,1.354
613,320.7,239.7,1.377
614,320.8,239.8,1.38
615,320.4,239.8,1.374
616,320.5,239.9,1.376
617,320.2,239.7,1.364
618,320.3,239.8,1.374
619,320.4,239.9,1.374
620,320.5,239.9,1.37
621,320.4,239.8,1.377
622,320.4,240.0,1.39
623,320.6,239.9,1.373
624,320.7,239.8,1.37
625,320.7,239.8,1.381
626,320.8,239.7,1.373
627,320.8,239.9,1.381
628,320.6,240.0,1.374
629,320.6,240.0,1.366
630,320.5,239.9,1.374
631,320.7,239.9,1.379
632,320.6,239.9,1.377
633,320.6,240.1,1.379
634,320.7,240.0,1.381
635,320.7,239.8,1.378
636,320.7,240.1,1.386
637,320.7,240.3,1.35
638,320.6,240.4,1.372
639,320.6,240.1,1.38
640,320.7,240.1,1.375
641,320.7,240.2,1.377
642,320.5,240.4,1.368
643,320.6,240.3,1.376
644,320.7,240.3,1.373
645,320.6,240.1,1.358
646,320.6,240.2,1.368
647,320.6,240.3,1.351
648,320.7,240.4,1.371
649,320.7,240.1,1.334
650,308.7,240.2,1.355
651,308.8,240.2,1.358
652,309.4,240.2,1.371
653,309.9,240.1,1.385
654,316.5,240.2,1.384
655,316.7,240.2,1.351
656,310.9,240.2,1.369
657,317.2,240.4,1.277
658,316.8,240.3,1.354
659,316.8,240.3,1.363
660,316.6,240.1,1.359
661,316.5,240.1,1.358
662,316.1,240.1,1.378
663,316.2,240.2,1.358
664,316.4,240.2,1.361
665,316.2,240.1,1.346
666,316.0,240.2,1.348
667,315.5,240.3,1.372
668,315.4,240.4,1.332
669,314.8,240.4,1.351
670,314.9,240.4,1.342
671,314.7,240.2,1.359
672,314.8,240.1,1.349
673,314.8,240.2,1.352
674,314.6,240.0,1.381
675,315.0,240.3,1.356
676,315.5,240.2,1.346
677,315.6,240.2,1.375
678,315.9,240.1,1.391
679,316.1,240.1,1.37
680,316.2,240.2,1.38
681,316.4,240.1,1.376
682,316.8,240.1,1.377
683,317.1,240.1,1.308
684,309.8,240.4,1.334
685,309.9,240.3,1.379
686,315.9,240.4,1.318
687,307.1,240.3,1.301
688,307.2,240.3,1.312
689,306.8,240.0,1.35
690,307.1,240.1,1.379
691,317.6,240.1,1.38
692,318.0,239.9,1.373
693,318.3,240.0,1.382
694,318.7,239.9,1.378
695,318.7,239.9,1.379
696,319.0,240.0,1.378
697,319.2,240.0,1.391
698,319.4,240.1,1.388
699,319.7,240.2,1.38
700,319.8,239.9,1.38
701,320.0,239.8,1.377
702,320.2,240.0,1.373
703,320.3,239.9,1.375
704,320.4,240.0,1.365
705,320.4,239.9,1.372
706,320.3,239.8,1.381
707,320.6,239.9,1.378
708,320.8,239.9,1.382
709,321.0,239.9,1.395
710,321.2,239.8,1.382
711,321.3,239.7,1.383
712,321.2,239.8,1.373
713,321.2,239.8,1.369
714,321.2,239.8,1.38
715,321.0,239.8,1.38
716,320.9,239.7,1.378
717,321.0,239.8,1.366
718,321.1,239.8,1.379
719,321.1,239.7,1.378
720,321.1,239.7,1.379
721,321.2,239.7,1.379
722,321.2,239.8,1.379
723,321.1,239.8,1.385
724,321.2,239.8,1.378
725,320.9,239.7,1.375
726,320.9,239.8,1.377
727,320.8,239.8,1.38
728,321.0,239.7,1.389
729,321.0,239.7,1.376
730,321.0,239.7,1.379
731,321.0,239.7,1.374
732,320.9,239.4,1.382
733,321.0,239.4,1.382
734,320.9,239.5,1.388
735,321.0,239.6,1.374
736,320.9,239.5,1.375
737,320.9,239.4,1.376
738,320.8,239.4,1.354
739,320.8,239.5,1.384
