Time (s),Power (W),Voltage (V),Amps (A)
0,267.6,237.2,1.094
1,251.7,237.1,1.129
2,251.9,237.4,1.092
3,252.0,237.3,1.109
4,252.2,237.4,1.109
5,252.4,237.3,1.139
6,252.8,237.2,1.091
7,252.7,237.3,1.094
8,252.8,237.1,1.096
9,253.2,237.0,1.182
10,272.4,237.2,1.182
11,272.4,237.2,1.2
12,272.6,237.4,1.182
13,272.6,237.0,1.19
14,272.6,237.2,1.18
15,272.7,237.1,1.211
16,272.9,237.0,1.177
17,272.9,237.1,1.182
18,273.0,236.9,1.249
19,288.1,237.0,1.249
20,287.8,237.1,1.226
21,282.3,236.8,1.233
22,281.9,237.1,1.217
23,281.8,237.2,1.226
24,281.7,237.0,1.226
25,281.9,236.9,1.247
26,282.1,236.6,1.241
27,282.6,236.4,1.277
28,292.4,236.7,1.274
29,292.3,237.0,1.278
30,292.2,236.8,1.267
31,292.3,236.9,1.262
32,291.7,237.1,1.255
33,291.5,237.2,1.238
34,284.4,237.0,1.24
35,284.8,237.1,1.261
36,285.2,237.2,1.263
37,291.0,237.2,1.233
38,290.3,237.4,1.263
39,290.4,237.6,1.283
40,290.9,237.5,1.259
41,290.9,237.5,1.299
42,291.2,237.5,1.281
43,291.6,237.4,1.314
44,292.0,237.4,1.268
45,292.0,237.5,1.318
46,302.5,237.3,1.305
47,301.9,237.3,1.309
48,301.4,237.3,1.29
49,301.2,237.6,1.33
50,301.0,237.6,1.307
51,301.0,237.2,1.33
52,301.4,237.3,1.324
53,301.7,237.4,1.318
54,302.1,237.6,1.329
55,302.5,237.6,1.337
56,303.0,237.0,1.297
57,302.6,237.3,1.282
58,296.1,237.2,1.285
59,296.1,237.2,1.288
60,296.6,237.0,1.342
61,303.4,237.3,1.355
62,303.9,237.1,1.34
63,310.1,237.1,1.342
64,310.0,237.3,1.359
65,310.4,237.2,1.349
66,310.6,237.3,1.351
67,310.7,237.1,1.352
68,310.7,237.3,1.356
69,310.8,237.1,1.347
70,310.9,237.2,1.352
71,310.9,237.3,1.352
72,311.0,237.0,1.361
73,311.3,237.0,1.364
74,311.5,236.7,1.357
75,311.7,236.9,1.367
76,312.0,237.0,1.365
77,312.2,236.9,1.353
78,312.2,237.0,1.365
79,312.2,237.0,1.36
80,312.3,237.0,1.365
81,312.5,237.2,1.365
82,312.7,237.1,1.365
83,313.0,237.1,1.367
84,313.1,237.0,1.367
85,313.3,237.1,1.354
86,313.6,237.2,1.37
87,313.5,237.0,1.363
88,313.6,237.2,1.348
89,313.7,237.0,1.359
90,313.7,237.2,1.368
91,313.8,237.3,1.362
92,313.9,236.9,1.362
93,314.0,237.2,1.358
94,314.0,237.0,1.37
95,314.1,237.1,1.373
96,314.4,236.9,1.374
97,314.5,237.0,1.366
98,314.6,236.7,1.371
99,314.7,236.7,1.368
100,314.8,236.9,1.374
101,314.9,236.7,1.377
102,315.1,236.9,1.373
103,315.1,236.9,1.386
104,315.4,236.6,1.368
105,315.5,236.7,1.38
106,315.4,237.0,1.368
107,315.6,236.9,1.372
108,315.7,236.9,1.375
109,315.8,236.8,1.373
110,316.0,236.7,1.377
111,316.2,236.7,1.383
112,316.3,236.9,1.368
113,316.3,236.7,1.377
114,316.3,237.0,1.369
115,316.3,237.0,1.385
116,316.6,237.0,1.373
117,316.6,236.9,1.378
118,316.6,237.2,1.373
119,316.7,237.1,1.372
120,316.6,237.0,1.375
121,316.8,236.9,1.379
122,316.8,237.2,1.371
123,316.9,237.1,1.386
124,317.2,236.9,1.372
125,317.0,237.0,1.309
126,316.8,237.1,1.377
127,317.0,237.1,1.377
128,317.0,236.8,1.37
129,316.9,237.0,1.381
130,317.0,237.2,1.368
131,317.0,237.1,1.382
132,317.0,237.2,1.369
133,317.0,237.1,1.38
134,317.0,236.9,1.379
135,317.1,236.9,1.376
136,317.2,236.9,1.376
137,317.2,236.9,1.372
138,317.3,237.1,1.377
139,317.4,237.2,1.383
140,317.6,237.0,1.381
141,317.7,236.8,1.358
142,317.7,236.8,1.378
143,317.7,237.0,1.379
144,317.9,237.0,1.375
145,317.8,237.2,1.349
146,317.8,237.1,1.383
147,317.8,237.1,1.373
148,317.9,237.1,1.381
149,318.0,237.1,1.38
150,318.0,237.0,1.382
151,318.1,236.9,1.387
152,312.4,237.0,1.379
153,318.6,236.9,1.383
154,318.5,237.1,1.375
155,318.3,237.0,1.383
156,318.3,237.1,1.382
157,318.5,236.9,1.382
158,318.6,236.8,1.387
159,318.7,236.9,1.382
160,318.6,237.0,1.383
161,318.6,236.9,1.378
162,318.6,236.7,1.389
163,318.6,236.9,1.385
164,318.6,236.8,1.383
165,318.8,236.8,1.366
166,318.8,236.8,1.357
167,318.7,236.9,1.38
168,318.7,236.8,1.354
169,318.6,236.8,1.379
170,318.6,236.8,1.384
171,318.5,236.8,1.373
172,318.5,236.7,1.391
173,318.7,236.7,1.379
174,318.6,236.7,1.385
175,318.5,236.8,1.39
176,318.6,236.5,1.395
177,318.7,236.4,1.387
178,318.7,236.5,1.395
179,318.8,236.8,1.383
180,318.7,236.9,1.378
181,318.5,236.7,1.372
182,318.2,236.7,1.351
183,318.2,236.6,1.385
184,318.2,236.7,1.386
185,318.0,236.7,1.39
186,318.2,236.8,1.39
187,318.4,236.8,1.384
188,318.3,236.6,1.394
189,318.4,236.5,1.387
190,318.5,236.5,1.376
191,318.5,236.6,1.371
192,318.6,236.6,1.403
193,318.8,236.6,1.383
194,319.0,236.5,1.385
195,318.9,236.5,1.382
196,319.0,236.6,1.385
197,319.0,236.7,1.393
198,319.1,236.6,1.388
199,319.2,236.6,1.394
200,319.3,236.6,1.383
201,319.2,236.5,1.368
202,319.3,236.4,1.384
203,319.4,236.3,1.386
204,319.4,236.2,1.377
205,319.2,236.3,1.394
206,319.3,236.3,1.383
207,319.3,236.1,1.392
208,319.4,236.1,1.389
209,319.3,236.2,1.394
210,319.1,236.3,1.387
211,319.3,236.2,1.387
212,319.3,236.2,1.383
213,319.3,236.4,1.41
214,319.5,236.6,1.394
215,319.5,236.6,1.399
216,319.4,236.6,1.385
217,319.5,236.3,1.385
218,319.5,236.3,1.384
219,319.4,236.1,1.39
220,319.5,236.2,1.385
221,319.5,236.5,1.383
222,319.5,236.5,1.389
223,319.6,236.4,1.39
224,319.7,236.4,1.374
225,319.6,236.4,1.385
226,319.3,236.4,1.39
227,319.5,236.1,1.363
228,319.3,236.0,1.397
229,319.5,236.1,1.391
230,319.5,236.0,1.391
231,319.5,235.9,1.349
232,319.3,235.8,1.396
233,319.4,236.0,1.386
234,319.4,236.1,1.389
235,319.6,235.9,1.4
236,319.6,235.9,1.39
237,319.5,235.9,1.392
238,319.6,236.0,1.399
239,319.6,236.1,1.378
240,319.4,235.9,1.392
241,319.4,235.9,1.381
242,319.3,236.1,1.395
243,319.5,236.1,1.393
244,319.7,236.2,1.402
245,319.7,236.0,1.395
246,319.9,236.0,1.396
247,319.9,236.1,1.38
248,320.0,236.2,1.39
249,320.0,236.3,1.388
250,320.1,236.3,1.4
251,320.1,236.3,1.396
