Time (s),Power (W),Voltage (V),Amps (A)
0,271.5,238.3,1.105
1,257.9,238.4,1.099
2,257.4,238.4,1.099
3,257.1,238.5,1.112
4,257.1,238.5,1.095
5,256.8,238.3,1.1
6,256.6,238.6,1.113
7,256.5,238.6,1.116
8,256.3,238.4,1.094
9,256.1,238.3,1.154
10,266.5,238.4,1.176
11,266.9,238.3,1.149
12,267.1,238.4,1.157
13,267.4,238.5,1.18
14,268.0,238.6,1.172
15,268.3,238.3,1.164
16,268.3,238.8,1.178
17,268.6,239.0,1.164
18,268.9,239.0,1.212
19,280.4,239.0,1.221
20,280.6,239.1,1.21
21,280.9,239.3,1.201
22,280.8,239.3,1.225
23,281.1,239.2,1.218
24,281.3,239.2,1.236
25,281.9,239.2,1.242
26,287.9,239.5,1.234
27,287.7,239.5,1.262
28,294.3,239.5,1.266
29,294.3,239.4,1.269
30,294.5,239.4,1.272
31,294.5,239.4,1.268
32,294.6,239.6,1.267
33,294.7,239.6,1.268
34,294.9,239.5,1.268
35,294.8,239.3,1.265
36,294.9,239.6,1.302
37,302.6,239.4,1.304
38,302.4,239.5,1.29
39,302.3,239.3,1.287
40,302.1,239.4,1.299
41,302.1,239.3,1.299
42,302.0,239.4,1.298
43,302.0,239.4,1.304
44,302.0,239.6,1.281
45,301.9,239.3,1.316
46,302.2,239.5,1.314
47,302.6,239.2,1.303
48,302.8,239.4,1.31
49,303.1,239.3,1.305
50,303.4,239.5,1.313
51,303.7,239.1,1.318
52,303.9,239.1,1.307
53,304.2,239.2,1.325
54,304.4,239.0,1.313
55,304.8,239.2,1.321
56,304.9,239.2,1.33
57,305.2,239.0,1.301
58,305.5,239.0,1.318
59,305.8,238.9,1.327
60,306.1,239.0,1.333
61,306.4,239.2,1.332
62,306.5,239.1,1.329
63,306.7,239.1,1.337
64,307.2,238.9,1.334
65,307.6,238.9,1.337
66,308.1,238.7,1.338
67,308.5,238.7,1.334
68,308.7,238.6,1.34
69,308.9,238.6,1.343
70,309.2,238.9,1.336
71,309.4,238.9,1.341
72,309.6,238.9,1.343
73,309.7,239.2,1.348
74,310.1,239.2,1.348
75,310.3,239.0,1.35
76,310.6,238.9,1.349
77,310.8,238.9,1.33
78,311.0,239.0,1.35
79,311.3,239.1,1.344
80,311.3,239.0,1.349
81,311.4,239.1,1.35
82,311.7,239.1,1.348
83,311.9,239.1,1.353
84,312.1,239.1,1.357
85,312.2,239.1,1.356
86,312.5,239.2,1.358
87,312.7,239.1,1.338
88,312.9,239.2,1.361
89,313.2,239.2,1.346
90,313.3,239.3,1.355
91,313.5,239.2,1.356
92,313.7,239.1,1.353
93,314.0,239.0,1.35
94,314.0,239.0,1.361
95,314.2,239.1,1.354
96,314.2,239.2,1.353
97,314.4,239.2,1.308
98,314.4,239.2,1.355
99,314.5,239.1,1.361
100,314.7,239.2,1.363
101,314.8,238.9,1.36
102,314.9,238.9,1.364
103,315.2,239.0,1.365
