Time (s),Power (W),Voltage (V),Amps (A)
0,268.6,236.5,1.105
1,258.9,236.5,1.091
2,250.4,236.7,1.107
3,250.9,236.7,1.098
4,251.0,236.7,1.117
5,251.1,236.5,1.094
6,251.1,236.4,1.121
7,251.6,236.4,1.091
8,251.4,236.6,1.111
9,251.5,236.5,1.185
10,268.9,236.4,1.183
11,274.8,236.3,1.183
12,274.3,236.4,1.217
13,274.8,236.7,1.187
14,274.6,236.6,1.184
15,274.3,236.6,1.184
16,274.0,236.5,1.188
17,273.9,236.6,1.185
18,274.0,236.6,1.249
19,283.5,236.6,1.246
20,283.9,236.5,1.247
21,284.5,236.5,1.249
22,284.9,236.4,1.25
23,285.2,236.4,1.254
24,285.4,236.4,1.254
25,285.5,236.3,1.251
26,285.8,236.3,1.248
27,285.9,236.3,1.285
28,293.5,236.5,1.273
29,293.6,236.5,1.288
30,293.9,236.5,1.287
31,294.1,236.6,1.282
32,294.1,236.5,1.278
33,294.3,236.5,1.275
34,294.2,236.4,1.282
35,294.3,236.3,1.285
36,294.4,236.4,1.314
37,295.0,236.3,1.286
38,300.9,236.3,1.307
39,300.8,236.4,1.286
40,300.8,236.3,1.309
41,300.8,236.5,1.314
42,300.9,236.5,1.311
43,301.0,236.5,1.309
44,301.0,236.4,1.313
45,301.2,236.4,1.325
46,301.6,236.2,1.331
47,302.1,236.4,1.332
48,302.6,236.5,1.331
49,302.9,236.3,1.323
50,303.2,236.2,1.326
51,303.6,236.3,1.341
52,303.8,236.3,1.33
53,303.9,236.2,1.326
54,303.9,236.1,1.338
55,304.4,236.3,1.341
56,304.8,236.2,1.346
57,305.2,236.4,1.338
58,305.6,236.5,1.347
59,305.9,236.4,1.339
60,306.1,236.4,1.337
61,306.3,236.1,1.34
62,306.5,236.2,1.339
63,306.7,236.2,1.353
64,307.2,236.2,1.349
65,307.5,236.2,1.351
66,307.9,236.4,1.342
67,308.0,236.3,1.346
68,308.3,236.2,1.351
69,308.6,236.3,1.322
70,308.6,236.1,1.347
71,308.9,236.0,1.35
72,309.1,235.8,1.373
73,309.7,236.0,1.363
74,310.2,236.1,1.358
75,310.4,236.0,1.354
76,310.6,235.8,1.362
77,310.8,235.8,1.36
78,311.0,236.0,1.375
79,311.2,236.0,1.363
80,311.1,236.0,1.347
81,311.3,235.8,1.367
82,311.5,235.6,1.388
83,312.0,235.8,1.366
84,312.2,235.8,1.368
85,312.5,235.7,1.374
86,312.8,235.9,1.366
87,312.8,236.0,1.364
88,312.9,236.0,1.367
89,313.0,235.9,1.368
90,313.0,236.0,1.365
91,312.9,236.2,1.371
92,313.1,236.4,1.383
93,313.6,236.2,1.362
94,313.9,236.2,1.37
95,314.0,236.4,1.362
96,314.1,236.3,1.367
97,314.1,236.2,1.369
98,314.2,236.4,1.364
99,314.2,236.3,1.375
100,314.4,236.2,1.37
101,314.5,236.4,1.369
102,314.7,236.2,1.377
103,314.8,236.0,1.373
104,314.6,236.2,1.369
105,314.7,236.3,1.378
106,314.8,236.2,1.368
107,314.8,236.0,1.375
108,315.0,236.1,1.352
109,315.2,235.9,1.381
110,315.3,235.9,1.377
111,315.4,235.9,1.36
