Time (s),Power (W),Voltage (V),Amps (A)
0,269.2,238.5,1.1
1,259.0,238.6,1.09
2,253.3,238.5,1.1
3,253.4,238.7,1.111
4,253.7,238.7,1.099
5,254.0,238.4,1.099
6,254.1,238.5,1.101
7,254.3,238.5,1.131
8,254.7,238.4,1.106
9,254.7,238.4,1.164
10,269.2,238.7,1.156
11,269.5,238.6,1.167
12,269.4,238.4,1.161
13,269.4,238.5,1.184
14,269.6,238.4,1.177
15,269.6,238.4,1.179
16,269.8,238.5,1.163
17,270.0,238.2,1.212
18,270.4,238.5,1.215
19,280.7,238.5,1.209
20,281.0,238.4,1.207
21,281.0,238.4,1.216
22,281.1,238.5,1.214
23,281.2,238.5,1.239
24,281.8,238.4,1.195
25,276.7,238.3,1.217
26,276.8,238.4,1.219
27,277.3,238.5,1.234
28,287.3,238.5,1.252
29,287.2,238.3,1.233
30,287.2,238.2,1.283
31,292.4,238.5,1.227
32,291.8,238.5,1.255
33,291.3,238.3,1.266
34,291.2,238.4,1.262
35,291.2,238.5,1.257
36,290.8,238.3,1.259
37,296.1,238.2,1.293
38,296.1,238.4,1.259
39,295.6,238.2,1.298
40,295.5,238.1,1.285
41,296.0,238.3,1.303
42,302.3,238.2,1.304
43,302.3,238.2,1.305
44,302.2,238.3,1.303
45,302.0,238.1,1.316
46,302.5,238.3,1.32
47,303.0,238.2,1.322
48,303.4,238.3,1.318
49,303.9,238.3,1.321
50,304.2,238.1,1.324
51,304.7,238.3,1.33
52,304.9,238.2,1.326
53,305.0,238.4,1.322
54,305.1,238.2,1.341
55,305.7,238.4,1.335
56,306.2,238.1,1.341
57,306.7,238.4,1.337
58,307.0,238.1,1.336
59,307.3,238.3,1.341
60,307.6,238.3,1.342
61,308.0,238.1,1.327
62,307.9,238.4,1.332
63,308.1,238.3,1.345
64,308.4,238.3,1.351
65,308.8,238.1,1.348
66,309.1,238.3,1.348
67,309.5,238.4,1.34
68,309.6,238.4,1.34
69,309.8,238.1,1.348
70,310.0,238.1,1.342
71,310.1,238.4,1.356
72,310.2,238.4,1.347
73,310.7,238.3,1.36
74,311.0,238.2,1.355
75,311.4,238.4,1.352
76,311.4,238.3,1.363
77,311.8,238.3,1.357
78,312.0,238.2,1.353
79,312.2,238.2,1.344
80,312.4,238.1,1.357
81,312.7,238.3,1.362
82,312.9,238.4,1.356
83,313.1,238.2,1.362
84,313.5,238.2,1.362
85,313.7,238.4,1.35
86,313.8,238.3,1.358
87,313.7,238.3,1.36
88,314.0,238.1,1.356
