Time (s),Power (W),Voltage (V),Amps (A)
0,265.4,238.6,1.106
1,252.9,238.5,1.106
2,253.3,238.4,1.096
3,253.1,238.3,1.089
4,253.1,238.2,1.12
5,253.1,238.4,1.099
6,252.9,238.0,1.093
7,252.8,238.0,1.103
8,252.9,238.2,1.086
9,253.0,238.0,1.194
10,272.4,238.0,1.182
11,272.5,238.1,1.166
12,272.8,238.0,1.181
13,272.8,238.0,1.181
14,273.0,237.9,1.183
15,273.1,237.8,1.184
16,273.0,238.1,1.174
17,272.7,237.9,1.191
18,273.0,238.1,1.235
19,285.8,238.0,1.235
20,285.8,238.0,1.236
21,285.9,238.1,1.235
22,285.9,238.3,1.238
23,286.0,238.3,1.238
24,286.0,238.1,1.239
25,286.1,237.9,1.235
26,285.9,237.9,1.236
27,286.0,238.1,1.28
28,295.3,238.1,1.278
29,295.2,237.9,1.278
30,295.1,238.0,1.275
31,295.0,238.0,1.271
32,295.1,237.9,1.272
33,294.9,238.0,1.274
34,294.9,237.7,1.275
35,294.9,237.8,1.264
36,294.8,238.1,1.299
37,300.7,237.9,1.287
38,300.4,238.0,1.3
39,300.4,237.9,1.309
40,300.4,237.8,1.307
41,300.5,238.0,1.292
42,300.5,237.9,1.302
43,300.5,238.0,1.3
44,300.6,238.0,1.3
45,300.8,237.8,1.306
46,301.2,238.0,1.32
47,301.6,237.9,1.303
48,302.0,238.2,1.321
49,302.5,238.1,1.314
50,302.7,238.2,1.321
51,303.0,238.0,1.32
52,303.2,238.3,1.309
53,303.5,238.0,1.332
54,303.9,238.0,1.312
55,304.4,238.1,1.328
56,304.8,238.1,1.305
57,305.1,238.2,1.296
58,305.3,238.1,1.333
59,305.7,238.0,1.327
60,305.9,238.1,1.327
61,306.1,238.0,1.335
62,306.5,238.3,1.327
63,306.8,238.0,1.336
64,307.2,238.1,1.336
65,307.4,238.0,1.343
66,307.7,238.1,1.343
67,308.0,238.1,1.336
68,308.4,237.8,1.342
69,308.6,237.6,1.34
70,308.9,237.6,1.335
71,308.9,237.7,1.336
72,309.1,237.7,1.353
73,309.5,237.5,1.351
74,309.9,237.4,1.346
75,309.9,237.5,1.346
76,310.1,237.3,1.349
77,310.5,237.5,1.349
78,310.7,237.2,1.358
79,311.0,237.3,1.353
80,311.2,237.2,1.358
81,311.3,237.4,1.355
82,311.4,237.3,1.356
83,311.6,237.5,1.352
84,311.8,237.3,1.345
85,312.2,237.5,1.364
86,312.4,237.3,1.361
87,312.5,237.4,1.362
88,312.5,237.3,1.36
89,312.6,237.3,1.384
90,312.8,237.2,1.365
91,313.0,237.3,1.366
92,313.3,237.1,1.36
93,313.4,237.1,1.35
94,313.4,237.2,1.357
95,313.4,237.2,1.334
96,313.4,237.1,1.353
97,313.5,237.1,1.342
98,313.3,237.2,1.36
99,313.5,237.2,1.367
100,313.6,237.1,1.362
101,313.8,237.1,1.366
102,313.8,237.1,1.369
103,314.1,237.1,1.369
104,314.1,236.9,1.365
105,313.9,236.9,1.376
106,314.1,237.3,1.367
107,314.3,237.1,1.359
108,314.6,237.1,1.37
109,314.7,237.3,1.367
110,314.9,237.3,1.374
111,315.1,237.1,1.37
112,315.2,237.1,1.36
113,315.2,237.3,1.368
114,315.2,237.2,1.369
115,315.3,237.1,1.366
116,315.4,237.1,1.368
117,315.4,237.2,1.366
118,315.4,237.1,1.372
119,315.4,237.1,1.379
120,315.5,237.3,1.37
121,315.3,237.4,1.364
122,315.4,237.1,1.374
123,315.4,237.1,1.36
124,315.4,237.2,1.379
125,315.6,237.2,1.373
126,315.6,237.4,1.374
127,315.7,237.3,1.373
128,315.6,237.0,1.369
129,315.5,237.0,1.368
130,315.5,237.1,1.373
131,315.7,236.8,1.377
132,315.9,236.8,1.372
133,316.0,236.9,1.37
134,316.0,236.9,1.375
135,316.0,237.0,1.371
136,316.3,237.1,1.372
137,316.4,236.8,1.379
138,316.4,237.0,1.369
139,316.3,236.9,1.367
140,316.4,236.9,1.385
141,316.2,237.1,1.374
142,316.1,236.9,1.371
143,316.2,237.2,1.37
144,316.3,236.9,1.377
145,316.4,237.1,1.376
146,316.5,236.9,1.372
147,316.6,237.0,1.365
148,316.7,237.1,1.379
149,316.8,236.9,1.376
150,316.7,237.2,1.371
151,316.7,237.0,1.377
152,316.8,236.9,1.375
153,316.9,237.0,1.377
154,316.9,237.1,1.373
155,317.0,237.2,1.385
156,317.1,237.0,1.387
157,317.3,237.0,1.366
158,317.4,237.2,1.367
159,317.3,237.0,1.372
160,317.2,237.1,1.355
161,317.0,237.0,1.383
162,317.3,237.1,1.373
163,317.4,237.2,1.379
164,317.3,237.4,1.373
165,317.2,237.6,1.376
166,317.2,237.4,1.387
167,317.1,237.4,1.372
168,317.3,237.6,1.363
169,317.2,237.3,1.361
170,317.3,237.6,1.371
171,317.0,237.6,1.372
172,317.0,237.3,1.374
173,317.0,237.5,1.367
174,317.1,237.4,1.375
175,317.2,237.6,1.364
176,316.8,237.4,1.377
177,316.4,237.2,1.38
178,316.1,237.6,1.36
179,316.2,237.1,1.364
180,316.0,237.1,1.366
181,315.8,236.8,1.375
182,316.0,236.9,1.315
183,310.3,236.8,1.38
184,317.2,236.9,1.387
185,317.2,236.8,1.372
186,317.1,237.0,1.371
187,317.2,236.8,1.312
188,306.3,237.1,1.296
189,305.6,236.9,1.321
190,305.5,236.9,1.347
191,312.5,236.9,1.355
192,312.2,236.9,1.369
193,306.5,236.9,1.355
194,307.0,237.0,1.346
195,312.2,236.9,1.36
196,311.6,236.9,1.371
197,311.5,236.9,1.339
198,311.2,237.1,1.35
199,311.1,236.9,1.352
200,310.7,237.1,1.376
201,310.9,236.9,1.354
202,311.2,237.1,1.349
203,311.1,237.2,1.342
204,311.5,237.4,1.359
205,311.4,237.2,1.341
206,311.8,237.5,1.369
207,311.5,237.2,1.369
208,311.7,237.6,1.371
209,311.8,237.5,1.378
210,312.1,237.8,1.344
211,311.9,237.5,1.341
212,304.4,237.7,1.326
213,304.2,237.6,1.349
214,304.4,237.6,1.354
215,310.3,237.9,1.348
216,309.9,237.6,1.36
217,310.2,237.9,1.349
218,317.2,237.8,1.375
219,317.4,237.6,1.377
220,317.5,237.8,1.379
221,317.5,237.7,1.372
222,317.5,237.6,1.372
223,317.6,237.8,1.376
224,317.8,237.6,1.375
225,317.9,237.7,1.368
226,317.9,237.9,1.37
227,318.0,237.7,1.339
228,317.8,238.0,1.381
229,317.8,237.9,1.376
230,318.0,238.0,1.384
231,318.0,238.0,1.375
232,318.0,237.8,1.375
233,318.1,238.1,1.38
234,318.1,237.8,1.377
235,318.2,238.1,1.374
236,318.0,238.0,1.371
237,318.0,238.0,1.383
238,318.0,237.9,1.376
239,318.1,238.1,1.379
240,318.1,238.0,1.384
241,318.2,237.9,1.374
242,318.2,238.1,1.377
243,318.3,238.1,1.379
244,318.3,237.9,1.369
245,318.2,237.9,1.343
246,318.0,238.1,1.379
247,318.1,238.0,1.381
248,318.2,238.1,1.379
249,318.3,237.9,1.359
250,318.2,238.2,1.375
251,318.3,237.9,1.374
252,318.3,238.1,1.373
253,318.3,238.1,1.371
254,318.4,238.0,1.383
255,311.4,238.2,1.385
256,318.6,238.0,1.382
257,318.6,238.1,1.366
258,318.6,238.2,1.372
259,318.6,238.3,1.376
260,318.5,238.1,1.376
261,318.5,238.0,1.373
262,318.5,238.2,1.379
263,318.4,238.0,1.374
