Time (s),Power (W),Voltage (V),Amps (A)
0,268.4,237.1,1.089
1,254.5,237.2,1.093
2,259.7,237.3,1.09
3,250.5,237.5,1.09
4,250.7,237.4,1.1
5,251.0,237.4,1.095
6,251.2,237.4,1.091
7,251.3,237.4,1.117
8,251.5,237.4,1.101
9,251.8,237.3,1.195
10,272.1,237.3,1.182
11,272.1,237.2,1.183
12,272.5,237.1,1.179
13,272.4,237.1,1.185
14,272.4,237.2,1.184
15,272.4,237.2,1.176
16,272.4,237.1,1.181
17,272.5,237.1,1.198
18,272.6,237.0,1.261
19,288.1,236.9,1.238
20,287.8,237.0,1.244
21,287.8,236.9,1.223
22,287.6,236.9,1.244
23,287.4,236.8,1.244
24,287.3,236.8,1.247
25,287.3,236.7,1.243
26,287.0,236.6,1.244
27,287.0,236.5,1.294
28,295.1,236.7,1.293
29,295.2,237.2,1.279
30,295.2,237.2,1.281
31,295.1,237.2,1.278
32,295.1,237.1,1.268
33,295.0,236.9,1.279
34,295.0,236.9,1.28
35,294.9,237.2,1.282
36,294.9,237.2,1.303
37,295.5,236.9,1.295
38,301.5,237.2,1.324
39,301.5,236.9,1.311
40,301.5,237.1,1.286
41,301.3,237.2,1.31
42,301.4,237.2,1.303
43,300.9,237.3,1.304
44,300.9,237.2,1.306
45,301.0,237.5,1.326
46,301.6,237.2,1.344
47,307.4,237.4,1.315
48,307.1,237.1,1.326
49,306.9,237.2,1.326
50,306.8,237.3,1.328
51,306.7,237.2,1.328
52,306.8,237.3,1.327
53,306.7,237.2,1.318
54,306.6,237.3,1.332
55,306.8,237.2,1.339
56,307.1,237.2,1.334
57,307.2,237.4,1.298
58,307.2,237.4,1.346
59,307.5,237.4,1.343
60,307.8,237.3,1.338
61,307.9,237.4,1.34
62,308.1,237.4,1.308
63,308.0,237.2,1.343
64,308.4,237.4,1.348
65,308.7,237.5,1.347
66,309.0,237.3,1.342
67,309.3,237.4,1.348
68,309.6,236.9,1.35
69,309.9,237.1,1.351
70,310.0,237.2,1.345
71,310.1,237.1,1.349
72,310.3,237.1,1.356
73,310.7,237.5,1.357
74,311.0,237.3,1.349
75,311.1,237.3,1.357
76,311.3,237.5,1.357
77,311.5,237.4,1.365
78,311.8,237.5,1.349
79,311.8,237.7,1.348
80,312.1,237.5,1.338
81,312.1,237.4,1.362
82,312.3,237.7,1.361
83,312.5,237.6,1.361
84,312.7,237.6,1.357
85,312.9,237.7,1.36
86,312.9,237.9,1.355
87,313.0,237.6,1.376
88,312.6,237.6,1.361
89,312.9,237.5,1.362
90,312.9,237.6,1.368
91,313.1,237.5,1.354
92,313.2,237.5,1.335
93,313.3,237.8,1.364
94,313.4,237.8,1.357
95,313.4,237.9,1.359
96,313.7,237.8,1.365
97,313.9,237.9,1.319
98,313.8,238.0,1.354
99,313.8,237.9,1.382
100,314.1,238.1,1.368
101,314.3,238.1,1.363
102,314.3,237.9,1.361
103,314.4,237.9,1.372
104,314.7,237.9,1.359
105,314.8,237.9,1.367
