Time (s),Power (W),Voltage (V),Amps (A)
0,268.4,237.8,1.105
1,258.2,237.9,1.099
2,257.8,237.8,1.092
3,252.3,237.7,1.097
4,252.3,237.8,1.095
5,252.8,237.8,1.098
6,252.8,237.9,1.099
7,252.8,237.9,1.106
8,253.0,237.7,1.097
9,253.1,237.6,1.187
10,272.1,237.6,1.188
11,272.2,237.4,1.185
12,272.5,237.4,1.18
13,272.5,237.6,1.178
14,272.5,237.4,1.183
15,272.8,237.3,1.184
16,272.7,237.2,1.19
17,272.7,237.1,1.182
18,272.8,237.2,1.244
19,285.2,237.2,1.245
20,285.2,237.2,1.241
21,285.5,237.1,1.247
22,285.8,237.2,1.24
23,285.9,237.2,1.241
24,286.1,236.9,1.233
25,286.2,236.8,1.245
26,286.2,236.9,1.246
27,286.3,236.8,1.284
28,295.8,236.9,1.29
29,295.7,236.7,1.28
30,295.7,236.6,1.29
31,295.6,236.6,1.283
32,295.8,236.5,1.281
33,295.7,236.3,1.278
34,295.6,236.4,1.283
35,295.6,236.5,1.294
36,295.6,236.6,1.308
37,301.2,236.5,1.274
38,300.9,236.5,1.307
39,300.9,236.3,1.309
40,301.1,236.3,1.315
41,301.3,236.3,1.316
42,301.3,236.3,1.32
43,301.6,236.3,1.312
44,301.7,236.3,1.316
45,301.7,236.2,1.326
46,302.1,236.3,1.331
47,302.6,236.4,1.327
48,302.9,236.3,1.338
49,303.4,236.1,1.332
50,303.7,236.1,1.331
51,304.0,236.2,1.332
52,304.3,236.2,1.316
53,304.5,236.2,1.327
54,304.6,236.3,1.33
55,309.8,236.1,1.344
56,309.7,236.2,1.342
57,309.5,236.2,1.34
58,309.4,236.4,1.343
59,309.4,236.5,1.344
60,309.6,236.8,1.335
61,309.5,237.3,1.35
62,309.6,237.3,1.343
63,309.7,237.2,1.363
64,310.0,237.3,1.35
65,310.1,237.2,1.352
66,310.3,237.3,1.352
67,310.4,237.4,1.353
68,310.6,237.4,1.355
69,310.7,237.4,1.356
70,310.8,237.3,1.354
71,310.9,237.4,1.351
72,310.9,237.5,1.362
73,311.2,237.5,1.36
74,311.6,237.5,1.364
75,311.8,237.7,1.355
76,311.8,237.5,1.358
77,311.9,237.6,1.355
78,312.0,237.6,1.352
79,312.1,237.7,1.355
80,312.3,237.8,1.314
81,312.2,237.7,1.365
82,312.5,237.6,1.361
83,312.5,237.6,1.36
84,312.7,237.9,1.369
85,312.9,237.8,1.363
86,313.1,237.7,1.361
87,313.3,237.8,1.365
88,313.4,237.7,1.364
89,313.5,237.9,1.365
90,313.5,237.8,1.359
91,313.6,238.0,1.373
92,313.8,238.0,1.371
93,314.2,237.9,1.358
94,314.3,238.0,1.368
95,314.4,238.0,1.361
96,314.3,237.9,1.366
97,314.4,238.0,1.342
98,314.3,237.9,1.373
99,314.5,237.9,1.373
100,314.8,237.8,1.374
101,315.0,237.8,1.37
102,315.1,237.9,1.38
103,315.3,237.7,1.368
104,315.3,237.7,1.374
105,315.2,237.6,1.366
106,315.2,237.7,1.362
107,315.3,237.7,1.37
108,315.3,237.6,1.371
109,315.6,237.7,1.363
110,315.7,237.7,1.39
111,315.8,237.7,1.36
112,315.6,237.7,1.371
113,315.8,237.9,1.375
114,316.0,237.9,1.371
115,316.1,237.9,1.332
116,310.6,237.9,1.299
117,301.0,237.8,1.348
118,309.5,238.0,1.316
119,308.9,237.9,1.343
120,308.9,237.7,1.339
121,308.7,237.6,1.346
122,308.8,237.8,1.349
123,308.8,237.6,1.334
124,308.4,237.8,1.301
125,308.0,237.7,1.348
126,307.6,237.6,1.371
127,313.0,237.5,1.365
128,312.9,237.6,1.374
129,312.6,237.6,1.339
130,312.8,237.7,1.363
131,312.7,237.7,1.382
132,312.6,237.8,1.308
133,312.6,237.9,1.302
134,312.2,237.7,1.357
135,312.4,237.8,1.373
136,313.0,237.9,1.377
137,313.6,237.7,1.351
138,313.6,237.8,1.369
139,306.9,237.8,1.345
140,307.3,238.0,1.337
141,307.3,237.9,1.311
142,307.1,237.8,1.357
143,307.5,237.8,1.342
144,308.1,237.9,1.322
145,308.4,237.8,1.335
146,308.1,237.9,1.34
147,308.0,238.0,1.323
148,308.3,238.0,1.343
149,308.6,238.0,1.321
150,308.4,237.9,1.342
151,308.7,238.0,1.352
152,309.1,238.1,1.35
153,309.1,238.0,1.368
154,309.6,238.0,1.369
155,309.8,238.0,1.317
156,310.0,238.0,1.374
157,317.0,238.0,1.331
158,317.0,237.9,1.376
159,317.2,237.8,1.376
160,317.4,237.7,1.379
161,317.5,237.8,1.371
162,317.6,237.9,1.373
163,317.7,237.9,1.378
164,317.8,237.9,1.373
165,317.7,237.8,1.376
166,317.8,237.9,1.374
167,317.9,237.9,1.378
168,317.9,238.1,1.38
169,317.9,238.1,1.376
170,318.0,238.2,1.379
171,318.1,238.1,1.383
172,318.2,238.2,1.378
173,318.3,238.2,1.369
174,318.2,238.2,1.366
175,318.2,238.1,1.389
176,318.3,238.1,1.363
177,318.3,238.0,1.38
178,318.4,238.0,1.377
179,318.4,238.0,1.37
180,318.4,238.0,1.386
181,318.4,238.1,1.36
182,318.4,238.1,1.35
183,318.3,238.1,1.375
184,318.3,238.0,1.361
185,318.5,237.8,1.383
186,318.6,237.9,1.376
187,318.5,237.8,1.377
188,318.6,237.7,1.38
189,318.6,237.7,1.383
190,318.5,237.8,1.389
191,318.6,237.9,1.377
192,318.6,238.0,1.377
193,318.6,237.9,1.38
194,318.7,237.8,1.377
195,318.7,238.0,1.346
196,318.7,237.9,1.378
197,318.8,238.0,1.381
198,318.9,237.9,1.38
199,319.0,237.8,1.377
200,319.0,238.1,1.388
201,312.0,238.1,1.384
202,318.3,238.1,1.379
203,318.2,237.8,1.387
204,318.3,237.8,1.379
205,318.4,238.1,1.385
206,318.3,238.1,1.376
207,318.2,237.8,1.382
208,318.4,238.0,1.368
209,318.3,238.0,1.377
210,318.4,238.0,1.368
211,318.5,237.8,1.377
212,318.5,238.2,1.372
213,318.6,238.0,1.372
214,318.6,237.9,1.381
215,318.6,237.8,1.375
216,318.6,237.8,1.387
217,318.6,237.9,1.348
218,318.5,237.7,1.377
219,318.5,237.8,1.395
220,318.7,238.0,1.378
221,318.9,238.0,1.344
222,318.8,237.9,1.379
223,318.8,237.7,1.375
224,318.7,237.6,1.383
225,318.7,237.7,1.38
226,318.7,238.0,1.383
227,318.8,237.6,1.379
228,318.6,237.5,1.382
229,318.8,237.6,1.381
230,318.9,237.7,1.386
231,319.0,237.6,1.385
232,319.1,237.5,1.372
233,319.1,237.6,1.382
234,319.1,237.7,1.369
235,319.1,237.7,1.376
236,319.0,237.6,1.377
237,318.8,237.7,1.39
238,319.0,237.7,1.389
239,319.2,237.6,1.378
240,319.2,237.5,1.386
241,319.3,237.6,1.388
242,319.4,237.7,1.384
243,319.4,237.6,1.391
244,319.4,237.5,1.384
245,319.5,237.4,1.379
246,319.6,237.6,1.4
247,319.8,237.7,1.392
248,319.8,237.5,1.387
249,319.9,237.6,1.388
250,319.9,237.8,1.376
251,319.8,237.6,1.374
252,319.9,237.6,1.383
253,319.9,237.6,1.385
254,319.9,237.6,1.385
255,319.9,237.4,1.388
256,320.0,237.7,1.387
257,320.0,237.6,1.385
258,320.0,237.4,1.369
259,319.9,237.4,1.394
260,319.9,237.7,1.359
261,319.8,237.5,1.391
262,319.7,237.5,1.384
263,319.6,237.4,1.39
264,319.5,237.6,1.375
265,319.4,237.5,1.385
266,319.4,237.4,1.372
267,319.4,237.4,1.349
268,319.3,237.3,1.376
269,319.2,237.2,1.388
270,319.3,237.6,1.396
271,319.4,237.6,1.383
272,319.4,237.6,1.384
273,319.4,237.6,1.373
274,319.4,237.6,1.385
275,319.5,237.4,1.392
276,319.7,237.7,1.371
277,319.5,237.8,1.375
278,319.6,237.7,1.362
279,319.6,237.7,1.377
280,319.6,237.7,1.389
281,319.6,237.6,1.387
282,319.6,237.6,1.394
283,319.7,237.7,1.384
284,319.7,237.6,1.387
285,319.6,237.4,1.382
286,319.4,237.4,1.38
287,319.4,237.4,1.388
288,319.5,237.5,1.39
289,319.4,237.5,1.391
290,319.5,237.4,1.387
291,319.4,237.4,1.379
292,319.5,237.5,1.389
293,319.5,237.5,1.35
294,319.4,237.6,1.36
295,319.3,237.5,1.385
296,319.4,237.5,1.384
297,319.4,237.5,1.386
298,319.4,237.4,1.383
299,319.5,237.5,1.383
300,319.6,237.5,1.388
301,319.7,237.5,1.383
302,319.8,237.5,1.393
303,319.7,237.5,1.378
304,319.7,237.4,1.374
305,319.6,237.4,1.362
306,319.5,237.3,1.373
307,319.4,237.4,1.384
308,319.5,237.3,1.382
309,319.7,237.4,1.383
310,319.6,237.4,1.382
311,319.6,237.4,1.391
312,319.6,237.4,1.376
313,319.6,237.4,1.394
314,319.1,237.5,1.39
315,319.2,237.5,1.386
316,319.3,237.3,1.387
317,319.4,237.2,1.39
318,319.5,237.5,1.394
319,319.7,237.5,1.385
320,319.8,237.4,1.385
321,319.9,237.3,1.399
322,320.1,237.4,1.389
323,320.0,237.5,1.381
324,320.0,237.5,1.389
325,320.0,237.5,1.365
326,319.9,237.4,1.386
327,320.0,237.3,1.385
328,319.9,237.2,1.389
329,319.9,237.4,1.386
330,319.9,237.3,1.382
331,320.0,237.4,1.386
332,320.1,237.4,1.386
333,320.1,237.2,1.383
334,320.0,237.1,1.391
335,320.1,237.2,1.362
336,320.2,237.1,1.366
337,320.2,237.3,1.378
338,319.9,237.2,1.407
339,320.2,237.1,1.391
340,320.3,237.3,1.391
341,320.2,237.3,1.394
342,320.3,237.2,1.395
343,320.4,237.0,1.404
344,320.6,237.1,1.389
345,320.5,237.2,1.383
346,320.6,237.0,1.393
347,320.6,236.8,1.395
348,320.6,236.7,1.389
349,320.5,236.8,1.395
350,320.6,236.9,1.394
351,320.5,236.9,1.384
352,320.5,236.6,1.388
353,320.5,236.8,1.387
354,320.5,236.8,1.391
355,320.5,236.7,1.398
356,320.6,236.8,1.392
357,320.6,236.6,1.398
358,320.6,236.7,1.39
359,320.6,236.4,1.394
360,320.5,236.6,1.384
361,320.6,236.5,1.389
362,320.6,236.7,1.392
363,320.6,236.7,1.388
364,320.5,236.5,1.379
365,320.4,236.6,1.387
366,320.5,236.5,1.385
367,320.5,236.4,1.388
368,320.5,236.5,1.393
369,320.6,236.5,1.395
370,320.8,236.4,1.398
371,320.7,236.5,1.39
372,320.6,236.5,1.386
373,320.5,236.5,1.393
374,320.5,236.1,1.393
375,320.5,236.0,1.389
376,320.5,236.1,1.385
377,320.4,236.2,1.39
378,320.4,236.2,1.393
379,320.3,236.2,1.41
380,320.2,236.2,1.404
381,320.2,236.2,1.384
382,320.1,236.5,1.386
383,320.2,236.5,1.39
384,320.2,236.2,1.394
385,320.2,236.5,1.377
386,320.1,236.4,1.394
387,320.2,236.6,1.389
388,320.2,236.6,1.37
389,320.2,236.7,1.393
390,320.4,236.7,1.341
391,320.1,236.6,1.395
392,320.2,236.5,1.396
393,320.4,236.5,1.397
394,320.5,236.7,1.39
395,320.1,236.6,1.377
396,320.0,236.6,1.393
397,320.1,236.7,1.391
398,319.8,236.6,1.397
399,320.0,236.7,1.386
400,320.0,236.6,1.392
401,320.2,236.8,1.39
402,320.1,236.9,1.397
403,320.2,236.6,1.386
404,320.0,236.9,1.391
405,320.0,236.8,1.394
406,320.1,236.8,1.391
407,320.0,237.0,1.394
408,320.1,236.9,1.385
409,320.2,237.0,1.341
410,320.0,236.9,1.376
411,320.2,236.8,1.389
412,320.2,236.8,1.347
413,320.1,236.5,1.398
414,320.1,236.5,1.385
415,320.1,236.3,1.378
416,319.8,236.3,1.392
417,312.4,236.3,1.384
418,312.7,236.9,1.373
419,312.7,236.7,1.379
420,312.8,237.0,1.369
421,312.8,236.8,1.374
422,313.2,237.1,1.345
423,313.0,236.8,1.378
424,313.2,236.8,1.373
425,313.4,236.9,1.364
426,313.4,236.5,1.37
427,313.8,236.8,1.38
428,314.2,236.7,1.392
429,314.6,236.7,1.369
430,315.2,236.6,1.395
431,315.6,236.8,1.377
432,315.6,236.8,1.384
433,315.7,236.8,1.391
434,315.8,236.8,1.37
435,315.4,236.7,1.347
436,314.8,236.7,1.368
437,308.4,236.6,1.398
438,308.8,236.7,1.335
439,308.6,236.7,1.377
440,308.7,236.8,1.403
441,315.2,237.0,1.383
442,315.1,237.1,1.363
443,315.0,237.1,1.329
444,314.8,236.9,1.38
445,314.9,236.9,1.362
446,314.9,237.2,1.345
447,302.8,237.3,1.388
448,314.8,237.4,1.358
449,314.9,237.1,1.389
450,314.7,237.1,1.387
451,314.8,237.1,1.379
452,314.6,237.4,1.381
453,314.7,237.5,1.371
454,314.9,237.7,1.359
455,315.3,237.6,1.377
456,321.1,237.6,1.388
457,321.1,237.7,1.39
