Time (s),Power (W),Voltage (V),Amps (A)
0,253.9,235.2,1.105
1,253.9,235.1,1.117
2,254.1,235.4,1.111
3,259.3,235.2,1.103
4,253.7,235.3,1.107
5,253.8,235.4,1.106
6,253.8,235.3,1.105
7,253.7,235.5,1.102
8,253.7,235.3,1.122
9,259.5,235.2,1.105
10,258.8,235.5,1.104
11,253.7,235.3,1.104
12,253.7,235.1,1.114
13,254.3,235.3,1.098
14,254.1,235.4,1.104
15,254.0,235.1,1.109
16,253.9,235.1,1.109
17,253.8,235.2,1.102
18,253.7,235.1,1.141
19,254.0,235.1,1.105
20,253.9,235.0,1.118
21,253.8,235.1,1.11
22,253.8,235.2,1.131
23,254.3,235.1,1.112
24,254.5,234.9,1.111
25,254.4,235.1,1.102
26,254.1,235.0,1.111
27,254.2,235.1,1.105
28,254.1,235.1,1.134
29,254.2,235.2,1.104
30,254.0,235.1,1.105
31,254.0,235.2,1.103
32,254.0,235.1,1.104
33,254.4,235.2,1.11
34,254.5,235.1,1.103
35,254.4,235.3,1.117
36,254.4,235.1,1.111
37,254.4,235.2,1.109
38,254.5,235.1,1.127
39,254.5,235.3,1.103
40,254.4,235.1,1.108
41,254.3,235.3,1.105
42,254.2,235.1,1.108
43,254.7,235.2,1.106
44,254.6,235.1,1.102
45,254.4,235.3,1.106
46,254.5,235.1,1.113
47,254.3,235.2,1.11
48,254.4,235.0,1.13
49,254.4,235.0,1.11
50,254.4,235.3,1.106
51,254.2,234.9,1.105
52,254.3,235.0,1.106
53,254.8,235.0,1.104
54,254.7,235.2,1.115
55,254.6,235.3,1.114
56,254.6,235.2,1.105
57,254.5,235.1,1.126
58,254.6,235.3,1.134
59,254.7,235.3,1.122
60,254.6,235.4,1.112
61,254.6,235.2,1.131
62,254.6,235.2,1.106
63,254.9,235.3,1.128
64,254.9,235.3,1.115
65,254.6,235.1,1.122
66,254.5,235.2,1.104
67,254.3,235.5,1.113
68,254.2,235.6,1.128
69,254.4,235.6,1.114
70,254.5,235.4,1.117
71,254.5,235.5,1.114
72,254.5,235.5,1.114
73,260.1,235.6,1.114
74,254.4,235.7,1.112
75,254.5,235.7,1.112
76,254.4,235.6,1.115
77,254.5,235.5,1.113
78,254.6,235.4,1.131
79,254.7,235.5,1.109
80,254.7,235.6,1.119
81,254.8,235.5,1.112
82,254.7,235.5,1.126
83,260.3,235.5,1.117
84,254.7,235.7,1.118
85,254.7,235.7,1.119
86,254.6,235.8,1.125
87,254.7,235.7,1.116
88,254.8,235.6,1.136
89,255.1,235.7,1.112
90,255.1,235.6,1.116
91,260.3,235.7,1.116
92,255.0,235.6,1.115
93,260.1,235.5,1.116
94,255.0,235.7,1.111
95,254.9,235.6,1.114
96,254.8,235.6,1.12
97,254.9,235.6,1.125
98,255.1,235.7,1.14
99,255.4,235.5,1.117
100,255.3,235.5,1.113
101,255.3,235.6,1.111
