Time (s),Power (W),Voltage (V),Amps (A)
0,252.3,235.4,1.112
1,252.4,235.4,1.096
2,252.2,235.4,1.123
3,252.2,235.5,1.126
4,252.6,235.4,1.11
5,252.6,235.5,1.104
6,252.4,235.5,1.127
7,252.5,235.5,1.093
8,252.4,235.6,1.103
9,252.5,235.6,1.095
10,252.4,235.7,1.097
11,252.4,235.6,1.099
12,252.2,235.6,1.109
13,252.2,235.7,1.144
14,252.7,235.8,1.1
15,252.8,235.8,1.093
16,252.5,235.7,1.093
17,252.4,235.8,1.092
18,252.4,235.5,1.112
19,252.4,235.8,1.095
20,252.4,235.8,1.106
21,252.3,235.8,1.092
22,252.2,235.7,1.106
23,252.1,235.6,1.131
24,257.6,235.8,1.095
25,251.0,235.8,1.095
26,251.2,235.6,1.091
27,251.1,235.7,1.096
28,251.3,235.8,1.096
29,251.3,235.8,1.095
30,251.3,235.8,1.088
31,251.3,235.8,1.102
32,251.5,235.7,1.092
33,251.3,235.6,1.143
34,257.4,235.6,1.092
35,250.5,235.7,1.098
36,250.5,235.7,1.095
37,250.5,235.6,1.112
38,250.8,235.6,1.092
39,250.8,235.6,1.117
40,251.1,235.6,1.106
41,251.4,235.6,1.107
42,251.6,235.7,1.1
43,251.7,235.6,1.165
44,258.9,235.5,1.116
45,258.3,235.7,1.108
46,257.7,235.7,1.098
47,257.0,235.5,1.105
48,256.5,235.5,1.134
49,256.3,235.7,1.103
50,255.9,235.7,1.106
51,255.6,235.7,1.11
52,255.4,235.7,1.106
53,255.1,235.8,1.164
54,255.5,235.7,1.105
55,255.2,235.8,1.109
56,255.7,236.0,1.111
57,255.5,235.7,1.108
58,255.2,235.8,1.111
59,255.1,235.8,1.103
60,254.8,235.8,1.102
61,254.7,235.9,1.109
62,254.5,235.8,1.101
63,254.3,235.6,1.164
64,254.8,235.8,1.105
65,254.5,235.7,1.102
66,254.4,235.7,1.101
67,254.1,235.6,1.1
68,253.9,235.8,1.111
69,254.0,235.8,1.103
70,253.8,235.5,1.108
71,253.8,235.7,1.104
72,253.8,235.7,1.105
73,253.6,235.4,1.172
74,254.2,235.7,1.121
75,254.1,235.8,1.111
76,254.0,235.6,1.104
77,253.8,235.7,1.112
78,253.6,235.6,1.125
79,253.7,235.6,1.109
80,253.5,235.5,1.097
81,253.3,235.7,1.109
82,253.1,235.5,1.105
83,253.0,235.5,1.168
84,253.5,235.7,1.098
85,253.1,235.5,1.102
86,253.1,235.5,1.095
87,252.7,235.6,1.106
88,252.6,235.6,1.109
89,252.6,235.6,1.112
90,252.6,235.5,1.111
91,252.6,235.4,1.107
92,252.6,235.6,1.097
93,252.4,235.7,1.161
94,252.9,235.6,1.102
95,252.8,235.8,1.096
96,252.6,235.8,1.095
97,252.4,235.7,1.097
98,252.4,235.8,1.094
99,252.4,235.6,1.094
100,252.3,235.7,1.095
101,252.3,235.6,1.102
102,252.2,235.7,1.099
103,252.0,235.5,1.166
104,257.1,235.7,1.101
105,252.0,235.9,1.103
106,252.0,235.7,1.101
107,251.9,235.8,1.106
108,251.7,235.5,1.119
109,252.0,235.7,1.114
110,251.9,235.0,1.104
111,252.0,235.8,1.109
112,251.9,235.7,1.102
113,251.8,235.7,1.185
114,258.1,235.7,1.104
115,251.7,236.1,1.102
116,251.7,235.8,1.105
117,251.6,236.0,1.101
118,251.6,235.8,1.109
119,251.7,235.9,1.101
120,251.7,235.7,1.104
121,251.8,235.7,1.113
122,251.8,235.8,1.102
123,251.7,235.8,1.169
124,257.3,235.7,1.102
125,252.1,235.7,1.1
126,252.0,235.7,1.102
127,251.9,236.0,1.101
128,251.7,235.8,1.114
129,252.0,235.9,1.103
130,251.8,235.9,1.106
131,252.0,235.7,1.1
132,251.7,235.7,1.103
133,251.7,235.6,1.17
134,252.2,235.6,1.104
135,252.8,235.6,1.099
136,252.6,235.8,1.109
137,252.5,235.8,1.099
138,252.2,235.9,1.105
139,252.4,235.9,1.094
140,252.1,235.8,1.102
141,252.3,235.9,1.1
142,252.1,235.8,1.108
143,252.0,235.6,1.164
144,252.6,235.7,1.104
145,252.4,235.7,1.106
146,252.3,235.7,1.108
147,252.2,235.7,1.117
148,252.1,235.7,1.105
149,252.2,235.6,1.103
150,252.1,235.6,1.107
151,252.1,235.8,1.098
152,252.0,235.9,1.101
153,251.9,235.9,1.179
154,252.4,235.7,1.107
155,252.2,235.7,1.104
156,252.1,235.8,1.108
157,251.8,235.5,1.113
158,251.8,235.7,1.117
159,251.9,235.7,1.123
160,251.9,235.6,1.119
161,252.0,235.5,1.113
162,252.0,235.8,1.109
163,251.9,235.7,1.183
164,252.6,235.7,1.119
165,252.5,235.5,1.106
166,252.4,235.7,1.101
167,252.1,235.6,1.109
168,252.0,235.5,1.108
169,252.1,235.6,1.115
170,252.1,235.5,1.11
171,252.0,235.4,1.118
172,252.1,235.4,1.113
173,251.8,235.5,1.184
174,252.4,235.4,1.111
175,252.3,235.3,1.118
176,252.3,235.5,1.104
177,252.0,235.5,1.111
178,251.9,235.6,1.103
179,252.0,235.6,1.106
180,251.9,235.6,1.111
181,252.0,235.7,1.124
182,252.1,235.8,1.102
183,251.9,235.7,1.171
184,252.5,235.7,1.108
185,252.3,235.6,1.112
186,252.2,235.6,1.112
187,252.0,235.8,1.109
188,251.8,235.7,1.115
189,252.0,235.7,1.115
190,251.9,235.7,1.109
191,252.1,235.7,1.116
192,252.0,235.7,1.111
193,251.9,235.6,1.178
194,257.9,235.7,1.125
195,257.7,235.6,1.121
196,257.2,235.7,1.104
197,250.9,235.6,1.117
198,250.9,235.6,1.125
199,251.3,235.7,1.11
200,251.4,235.7,1.118
201,251.6,235.6,1.12
202,251.5,235.7,1.132
203,251.7,235.6,1.18
204,258.2,235.6,1.134
205,252.3,235.6,1.122
206,252.3,235.6,1.123
207,252.3,235.6,1.111
208,252.0,235.4,1.122
