Time (s),Power (W),Voltage (V),Amps (A)
0,258.5,236.4,1.105
1,251.8,236.2,1.09
2,251.8,236.2,1.09
3,251.7,236.5,1.087
4,251.7,236.3,1.108
5,251.8,236.5,1.091
6,251.9,236.3,1.088
7,251.7,236.4,1.09
8,251.7,236.5,1.088
9,251.5,236.4,1.111
10,257.4,236.5,1.088
11,249.9,236.5,1.095
12,250.3,236.4,1.085
13,250.3,236.5,1.094
14,250.3,236.3,1.099
15,250.5,236.4,1.092
16,250.6,236.5,1.088
17,250.5,236.4,1.086
18,250.7,236.3,1.091
19,250.6,236.5,1.102
20,257.1,236.3,1.09
21,250.1,236.3,1.089
22,250.2,236.4,1.086
23,250.2,236.4,1.091
24,250.3,236.2,1.108
25,250.5,236.2,1.092
26,250.7,236.4,1.088
27,250.7,236.4,1.097
28,250.7,236.4,1.087
29,250.8,236.1,1.123
30,257.4,236.2,1.089
31,250.5,236.2,1.105
32,250.6,236.2,1.086
33,250.6,236.2,1.093
34,250.5,236.2,1.111
35,250.8,236.3,1.083
36,250.9,236.1,1.09
37,250.9,236.2,1.085
38,250.8,236.2,1.088
39,250.8,236.2,1.103
40,258.2,236.2,1.09
41,250.9,236.2,1.089
42,250.9,236.3,1.087
43,250.9,236.3,1.087
44,250.9,236.2,1.109
45,251.2,236.4,1.092
46,251.3,236.5,1.088
47,251.3,236.5,1.085
48,251.1,236.3,1.093
49,251.3,236.4,1.097
50,256.8,236.2,1.093
51,256.1,236.4,1.083
52,250.4,236.4,1.09
53,250.6,236.4,1.094
54,250.6,236.4,1.107
55,251.0,236.5,1.087
56,251.0,236.4,1.095
57,251.1,236.2,1.087
58,250.9,236.2,1.1
59,251.1,236.4,1.1
60,256.6,236.3,1.106
61,256.1,236.4,1.092
62,250.7,236.5,1.108
63,250.9,236.5,1.089
64,250.9,236.3,1.121
65,251.2,236.3,1.091
66,251.2,236.3,1.105
67,251.2,236.3,1.09
68,251.1,236.5,1.109
69,251.2,236.5,1.099
70,257.6,236.5,1.1
71,252.1,236.4,1.089
72,252.3,236.4,1.099
73,252.4,236.4,1.097
74,252.2,236.6,1.113
75,252.3,236.5,1.095
76,252.2,236.3,1.089
77,252.1,236.2,1.089
78,252.0,236.3,1.091
79,251.9,236.4,1.096
80,252.5,236.6,1.09
81,252.3,236.6,1.094
82,252.2,236.6,1.093
83,252.2,236.5,1.096
84,252.2,236.5,1.102
85,252.1,236.5,1.091
86,252.1,236.6,1.087
87,251.9,236.3,1.09
88,251.8,236.4,1.091
89,251.7,236.4,1.099
90,258.5,236.4,1.087
91,250.4,236.4,1.098
92,250.8,236.4,1.092
93,250.8,236.6,1.091
94,250.9,236.6,1.099
95,251.0,236.5,1.094
96,251.1,236.4,1.088
97,251.0,236.6,1.096
98,251.1,236.6,1.088
99,251.1,236.4,1.109
100,257.1,236.5,1.089
101,250.9,236.5,1.117
102,251.1,236.4,1.091
103,251.1,236.6,1.104
104,251.1,236.4,1.106
105,251.2,236.5,1.107
106,251.4,236.6,1.106
107,251.4,236.4,1.103
108,251.4,236.7,1.087
109,251.3,236.5,1.107
110,256.6,236.7,1.089
111,250.2,236.5,1.098
112,250.4,236.6,1.094
113,250.6,236.5,1.087
114,250.6,236.7,1.108
115,250.8,236.5,1.088
116,251.0,236.5,1.089
117,250.9,236.7,1.094
118,251.1,236.5,1.091
119,251.2,236.7,1.095
120,257.4,236.6,1.087
121,250.2,236.8,1.086
122,250.3,236.5,1.091
123,250.5,236.6,1.089
124,250.5,236.5,1.108
125,250.8,236.6,1.086
126,250.8,236.5,1.085
127,250.8,236.5,1.085
128,250.7,236.8,1.086
129,250.7,236.6,1.095
130,256.6,236.8,1.089
131,251.0,236.6,1.09
132,250.9,236.8,1.088
133,251.1,236.6,1.086
134,251.0,236.5,1.105
135,251.2,236.7,1.087
136,251.3,236.6,1.088
137,251.4,236.8,1.086
138,251.2,236.7,1.241
139,258.2,236.7,1.093
140,257.9,236.8,1.09
141,251.2,236.7,1.086
142,251.0,236.8,1.099
143,251.2,236.8,1.084
144,251.1,236.6,1.113
145,251.4,236.8,1.089
146,251.4,236.7,1.112
147,251.6,236.5,1.088
148,251.4,236.7,1.115
149,251.7,236.8,1.095
150,256.8,236.7,1.103
151,256.2,236.6,1.084
152,255.5,236.8,1.102
153,255.2,236.8,1.089
154,254.6,236.5,1.1
155,254.3,236.8,1.094
156,254.0,236.6,1.09
157,253.7,236.8,1.09
158,253.3,236.6,1.098
159,253.1,236.7,1.098
160,253.7,236.5,1.093
161,253.4,236.7,1.095
162,253.2,236.7,1.093
163,253.1,236.6,1.091
164,253.0,236.7,1.106
165,252.9,236.7,1.091
166,252.9,236.4,1.089
167,252.7,236.7,1.09
168,252.6,236.8,1.09
169,252.4,236.5,1.1
170,258.2,236.5,1.087
171,250.4,236.7,1.09
172,250.5,236.7,1.092
173,250.6,236.5,1.094
174,250.8,236.4,1.097
175,250.9,236.7,1.097
176,251.2,236.7,1.089
177,251.1,236.7,1.09
178,251.3,236.5,1.096
179,251.3,236.7,1.112
180,259.3,236.7,1.09
181,250.7,236.7,1.095
182,250.9,236.6,1.091
183,251.0,236.8,1.095
184,251.2,236.7,1.101
185,251.3,236.5,1.101
186,251.5,236.7,1.087
187,251.4,236.6,1.095
188,251.4,236.6,1.093
189,251.3,236.7,1.101
190,257.3,236.6,1.086
191,250.2,236.7,1.105
192,250.4,236.6,1.095
193,250.4,236.6,1.115
194,250.6,236.8,1.099
195,250.8,236.5,1.095
196,251.1,236.6,1.086
197,251.0,236.7,1.093
198,251.1,236.8,1.086
199,251.0,236.8,1.091
200,256.9,236.7,1.083
201,249.7,236.6,1.094
202,249.8,236.8,1.094
203,250.0,236.9,1.089
204,250.1,236.9,1.1
205,256.1,236.7,1.098
206,255.6,236.8,1.091
207,255.0,236.9,1.09
208,254.5,236.9,1.092
209,254.2,236.7,1.097
210,254.5,236.7,1.091
211,254.1,236.9,1.092
212,253.8,236.8,1.118
213,253.6,236.7,1.088
214,253.3,236.7,1.106
215,253.2,236.9,1.09
216,253.0,236.7,1.091
217,252.8,236.9,1.092
218,252.6,236.8,1.085
219,252.5,236.8,1.092
220,252.9,236.9,1.089
221,252.7,236.9,1.083
222,252.4,237.0,1.102
223,252.4,236.8,1.082
224,252.1,237.0,1.106
225,252.3,236.8,1.094
226,252.3,236.9,1.093
227,252.1,236.8,1.088
228,251.9,236.9,1.099
229,251.8,236.8,1.096
230,252.3,236.9,1.102
231,252.2,236.8,1.09
232,252.0,236.9,1.129
233,252.1,236.7,1.09
234,251.9,236.9,1.127
235,252.0,236.9,1.103
236,252.2,236.8,1.122
237,252.5,237.0,1.096
238,252.4,236.8,1.108
239,252.6,236.8,1.102
240,258.5,237.0,1.101
241,252.8,236.9,1.101
242,252.8,237.0,1.121
243,252.8,237.0,1.098
244,252.8,237.1,1.115
245,253.0,236.9,1.1
246,253.1,237.0,1.098
247,253.0,236.9,1.098
248,253.1,237.1,1.102
249,253.0,236.9,1.116
250,259.8,237.0,1.096
251,252.0,236.9,1.105
252,252.1,237.1,1.097
253,252.2,236.9,1.113
254,252.3,237.0,1.106
255,252.6,236.8,1.108
256,252.8,237.0,1.095
257,252.8,236.8,1.104
258,252.9,237.0,1.105
259,253.0,236.8,1.104
260,258.5,237.0,1.096
261,253.1,236.9,1.094
262,253.0,236.9,1.1
263,253.1,237.0,1.102
264,253.7,236.9,1.11
265,253.8,237.0,1.106
266,253.8,236.8,1.108
267,253.8,237.0,1.109
268,253.8,236.9,1.106
269,253.8,237.0,1.104
270,259.0,237.0,1.1
271,253.1,236.9,1.107
272,253.1,237.0,1.113
273,253.3,236.9,1.097
274,253.2,236.9,1.119
275,253.1,237.0,1.103
276,252.9,236.9,1.104
277,252.8,237.1,1.091
278,252.5,236.9,1.099
279,252.5,237.0,1.094
280,253.0,237.1,1.092
281,252.8,237.0,1.092
282,252.6,237.1,1.088
283,252.5,236.9,1.088
284,252.2,237.0,1.1
285,252.2,236.7,1.098
286,252.2,237.1,1.089
287,252.1,236.9,1.09
288,251.9,237.1,1.094
289,251.9,237.0,1.098
290,252.4,237.1,1.102
291,252.2,237.1,1.092
292,252.0,237.1,1.098
293,252.0,237.1,1.097
294,252.0,236.9,1.113
295,251.9,237.0,1.104
296,251.9,236.9,1.105
