Time (s),Power (W),Voltage (V),Amps (A)
0,254.5,237.7,1.12
1,254.6,237.6,1.105
2,254.4,237.5,1.104
3,254.3,237.5,1.129
4,254.9,237.7,1.111
5,254.9,237.7,1.103
6,254.5,237.6,1.194
7,254.9,237.6,1.115
8,254.7,237.6,1.125
9,254.8,237.7,1.12
10,254.8,237.5,1.12
11,254.8,237.7,1.118
12,254.6,237.5,1.121
13,254.8,237.6,1.138
14,255.3,237.5,1.126
15,255.5,237.6,1.131
16,255.5,237.7,1.119
17,255.4,237.7,1.113
18,255.1,237.5,1.128
19,254.9,237.4,1.117
20,255.0,237.5,1.127
21,255.0,237.7,1.109
22,254.8,237.7,1.109
23,254.6,237.5,1.129
24,255.2,237.6,1.113
25,255.2,237.6,1.106
26,254.9,237.5,1.111
27,254.7,237.5,1.108
28,254.5,237.6,1.116
29,254.4,237.8,1.114
30,254.4,237.7,1.122
31,254.3,237.8,1.113
32,254.1,237.6,1.118
33,254.0,237.7,1.125
34,254.5,237.6,1.122
35,254.4,237.5,1.117
36,254.3,237.7,1.127
37,254.2,237.7,1.123
38,254.0,237.7,1.109
39,253.8,237.6,1.122
40,254.0,237.5,1.125
41,253.9,237.4,1.118
42,253.9,237.7,1.103
43,253.8,237.6,1.124
44,254.4,237.6,1.102
45,254.2,237.5,1.123
46,254.3,237.8,1.107
47,254.1,237.7,1.112
48,254.0,237.5,1.114
49,253.8,237.5,1.111
50,253.9,237.5,1.112
51,253.9,237.7,1.121
52,253.9,237.7,1.112
53,253.7,237.4,1.132
54,259.2,237.3,1.115
55,253.4,237.6,1.121
56,253.4,237.6,1.116
57,253.3,237.4,1.123
58,253.3,237.6,1.114
59,253.2,237.4,1.122
60,253.4,237.6,1.124
61,253.4,237.4,1.115
62,253.5,237.5,1.106
63,253.3,237.2,1.128
64,258.5,237.4,1.116
65,257.9,237.5,1.103
66,257.3,237.5,1.104
67,257.2,237.4,1.114
68,256.7,237.5,1.11
69,256.3,237.6,1.113
70,256.1,237.4,1.115
71,255.9,237.4,1.118
72,255.6,237.5,1.115
73,255.4,237.5,1.143
74,255.8,237.3,1.115
75,255.6,237.2,1.125
76,255.3,237.5,1.129
77,255.4,237.3,1.111
78,254.9,237.3,1.114
79,254.6,237.5,1.113
80,254.6,237.3,1.126
81,254.6,237.2,1.106
82,254.3,237.5,1.115
83,254.2,237.2,1.134
84,254.6,237.5,1.118
85,254.6,237.3,1.105
86,254.3,237.4,1.127
87,254.2,237.3,1.108
88,254.1,237.2,1.12
89,254.0,237.5,1.118
90,254.2,237.3,1.125
91,254.3,237.5,1.111
92,254.1,237.3,1.12
93,254.1,237.5,1.139
94,254.7,237.3,1.109
95,254.7,237.4,1.116
96,254.6,237.2,1.11
97,254.4,237.4,1.106
98,254.2,237.3,1.108
99,254.1,237.4,1.109
100,254.2,237.4,1.118
101,254.2,237.3,1.101
102,254.0,237.4,1.111
103,254.0,237.4,1.126
104,254.6,237.4,1.118
105,254.5,237.3,1.119
106,254.4,237.2,1.133
107,254.4,237.3,1.107
108,254.2,237.3,1.114
109,254.2,237.2,1.111
110,254.3,237.3,1.113
111,254.3,237.3,1.121
112,254.4,237.4,1.118
113,254.4,237.2,1.143
114,260.5,237.2,1.113
115,254.9,237.5,1.109
116,254.7,237.5,1.189
117,255.0,237.5,1.106
118,254.9,237.4,1.106
119,254.7,237.3,1.105
120,254.9,237.1,1.107
121,254.8,237.3,1.1
122,254.7,237.5,1.094
123,254.4,237.4,1.127
124,255.0,237.4,1.091
125,254.7,237.4,1.1
126,254.5,237.3,1.108
127,254.4,237.4,1.1
128,254.3,237.3,1.092
129,254.2,237.3,1.112
130,254.4,237.4,1.095
131,254.3,237.3,1.108
132,254.2,237.4,1.093
133,254.2,237.3,1.151
134,260.5,237.2,1.103
135,254.1,237.5,1.112
136,254.1,237.5,1.1
137,253.9,237.4,1.119
138,254.0,237.5,1.086
139,253.8,237.4,1.111
140,253.9,237.4,1.095
141,253.9,237.3,1.105
142,253.8,237.4,1.117
143,253.7,237.5,1.111
144,259.0,237.2,1.103
145,258.4,237.1,1.098
146,253.3,237.4,1.092
147,253.1,237.4,1.098
148,253.1,237.3,1.093
149,253.1,237.4,1.111
150,253.3,237.2,1.108
151,253.4,237.2,1.1
152,253.4,237.3,1.1
153,253.4,237.1,1.114
154,258.5,237.1,1.094
155,258.0,237.3,1.094
156,252.6,237.2,1.1
157,252.7,237.2,1.099
158,252.8,237.2,1.094
159,252.9,237.2,1.108
160,253.0,237.1,1.096
161,253.3,237.1,1.094
162,253.3,237.4,1.09
163,253.3,237.2,1.119
164,253.8,237.2,1.093
165,253.8,237.5,1.103
166,253.8,237.4,1.098
167,253.8,237.4,1.1
168,253.7,237.3,1.1
169,254.0,237.5,1.104
170,254.0,237.3,1.1
171,254.1,237.3,1.091
172,254.0,237.4,1.1
173,254.0,237.1,1.121
174,254.5,237.4,1.127
175,254.5,237.2,1.135
176,254.8,237.4,1.12
177,254.7,237.2,1.098
178,254.4,237.3,1.116
179,254.4,237.3,1.111
180,254.4,237.2,1.107
181,254.5,236.9,1.103
182,254.3,237.2,1.104
183,254.2,237.0,1.133
184,254.6,237.3,1.1
185,254.6,237.4,1.089
186,254.4,237.2,1.108
187,254.5,237.0,1.101
188,254.3,237.1,1.107
189,254.2,237.1,1.101
190,254.3,237.0,1.095
191,254.4,237.1,1.096
192,254.2,237.0,1.092
193,254.1,237.0,1.135
194,259.8,237.2,1.093
195,253.4,236.9,1.102
196,253.5,237.2,1.1
197,253.5,237.1,1.104
198,253.6,237.0,1.097
199,253.7,237.1,1.098
200,254.0,237.0,1.096
201,254.1,237.1,1.1
202,254.3,236.9,1.096
203,254.1,237.0,1.124
204,259.2,237.1,1.099
205,253.6,237.1,1.095
206,253.6,237.0,1.098
207,253.5,237.1,1.096
208,253.7,237.2,1.093
209,253.4,237.0,1.095
210,253.7,237.1,1.117
211,254.1,237.0,1.108
212,254.2,237.0,1.105
213,254.2,236.8,1.145
214,260.6,236.8,1.103
215,254.9,236.9,1.104
216,254.9,236.7,1.108
217,254.9,236.8,1.109
218,255.0,237.0,1.104
219,254.9,236.9,1.107
220,255.1,237.0,1.105
221,255.2,237.0,1.101
222,255.2,237.0,1.111
223,255.2,236.7,1.133
224,260.6,237.1,1.104
225,260.0,236.9,1.114
226,259.4,237.1,1.104
227,258.9,237.0,1.107
228,258.3,237.1,1.115
229,257.9,236.8,1.111
230,257.8,237.0,1.109
231,257.6,237.1,1.108
232,257.3,237.0,1.102
233,257.0,237.1,1.124
234,257.3,236.9,1.1
235,257.1,237.1,1.102
236,256.8,237.0,1.104
237,256.4,237.0,1.101
238,256.2,237.1,1.103
239,256.0,237.0,1.107
240,256.3,237.1,1.119
241,256.2,237.1,1.1
242,256.0,237.0,1.112
243,255.9,237.1,1.144
244,256.5,237.1,1.11
245,256.4,237.0,1.103
246,256.3,237.0,1.103
247,256.0,237.2,1.102
248,255.9,237.1,1.108
249,255.7,236.9,1.097
250,255.7,237.1,1.094
251,255.5,237.1,1.105
252,255.3,237.0,1.093
253,255.0,236.9,1.149
254,261.3,237.1,1.106
255,254.7,237.0,1.108
256,254.6,237.0,1.106
257,255.0,237.2,1.101
258,254.8,237.0,1.093
259,254.5,237.0,1.1
260,254.6,237.1,1.1
261,254.6,237.1,1.097
262,254.4,237.2,1.101
263,254.3,236.9,1.13
264,254.8,237.2,1.097
265,254.7,237.0,1.096
266,254.6,237.2,1.106
267,254.5,236.9,1.098
268,254.5,237.0,1.102
269,254.4,236.8,1.1
270,254.6,236.9,1.106
271,254.6,236.8,1.096
272,254.4,236.8,1.092
273,254.2,236.9,1.136
274,254.9,236.7,1.094
275,254.6,236.9,1.094
276,254.4,237.0,1.094
277,254.2,236.8,1.092
278,254.2,236.9,1.101
279,254.1,236.9,1.1
280,254.2,237.2,1.095
281,254.1,237.0,1.094
282,254.1,237.2,1.092
283,254.0,237.0,1.141
284,259.3,237.2,1.109
285,258.7,237.0,1.102
286,253.3,237.3,1.097
287,253.2,237.1,1.109
288,253.5,237.2,1.094
289,253.5,237.0,1.105
290,253.7,237.0,1.101
291,253.9,237.2,1.108
292,254.0,237.0,1.096
293,254.0,237.0,1.146
294,259.7,237.2,1.097
295,254.5,237.0,1.099
296,254.3,237.1,1.103
297,254.2,237.2,1.106
298,254.1,237.1,1.093
299,254.1,237.1,1.095
300,254.1,237.3,1.107
301,254.3,237.3,1.094
302,254.1,237.3,1.107
303,254.1,237.1,1.151
304,254.6,237.1,1.106
305,254.7,237.4,1.091
306,254.4,237.3,1.107
307,254.4,237.2,1.092
308,254.2,237.2,1.103
309,254.2,237.3,1.095
310,254.1,237.1,1.103
311,254.2,237.2,1.094
312,254.0,237.0,1.1
313,254.0,237.2,1.142
314,260.1,237.1,1.095
315,254.1,237.3,1.102
316,253.9,237.2,1.095
317,253.8,237.2,1.105
318,253.8,237.2,1.105
319,254.3,237.1,1.102
320,254.4,237.2,1.097
321,254.4,237.0,1.104
322,254.3,237.1,1.099
323,254.3,237.0,1.14
324,254.9,237.1,1.097
325,254.8,237.0,1.09
326,254.6,237.0,1.094
327,254.4,237.1,1.097
328,254.4,237.0,1.096
329,254.3,237.1,1.1
330,254.4,237.1,1.106
331,254.6,237.0,1.093
332,254.5,237.2,1.098
333,254.2,236.9,1.138
334,254.8,237.2,1.098
335,254.7,237.0,1.093
336,254.6,237.2,1.111
337,254.3,237.1,1.094
338,254.2,237.0,1.09
339,254.0,237.1,1.095
340,254.1,236.9,1.096
341,254.1,237.1,1.101
342,254.0,236.9,1.092
343,253.8,236.9,1.163
344,260.0,236.8,1.102
345,254.2,237.0,1.11
346,254.2,236.9,1.102
347,254.0,237.0,1.107
348,253.9,236.9,1.097
349,253.9,237.0,1.111
350,254.0,236.8,1.093
351,254.1,237.0,1.11
352,254.1,237.1,1.094
353,254.0,236.9,1.15
354,254.6,237.0,1.094
355,254.4,236.7,1.095
356,254.3,237.0,1.096
357,254.1,236.8,1.102
358,254.1,236.8,1.11
359,254.0,236.9,1.099
360,254.0,236.9,1.101
361,254.1,236.8,1.093
362,254.1,237.0,1.093
363,253.9,237.0,1.153
364,254.4,236.9,1.093
365,254.3,237.1,1.095
366,254.2,236.9,1.102
367,254.2,237.0,1.096
368,254.1,236.9,1.095
369,254.0,237.1,1.096
370,254.1,237.0,1.11
371,254.2,236.8,1.093
372,254.1,237.0,1.101
373,254.0,236.9,1.144
374,260.8,236.9,1.103
375,254.2,237.0,1.105
376,254.2,236.8,1.096
377,254.0,236.9,1.095
378,253.8,237.0,1.102
379,253.8,237.0,1.101
380,253.9,236.9,1.106
381,254.1,236.9,1.109
382,254.2,236.7,1.096
383,254.1,236.9,1.165
384,259.7,236.9,1.097
385,253.6,236.8,1.105
386,253.6,237.1,1.099
387,253.5,236.9,1.09
388,253.4,237.0,1.107
389,253.7,236.9,1.105
390,253.8,237.0,1.12
391,254.1,236.9,1.099
392,254.0,236.9,1.117
393,254.1,236.9,1.171
394,259.8,236.7,1.117
395,254.7,236.7,1.095
396,254.5,236.9,1.101
397,254.3,236.7,1.094
398,254.2,236.7,1.095
399,254.2,236.9,1.099
400,254.2,236.7,1.103
401,254.5,236.9,1.1
402,254.2,236.7,1.1
403,254.1,236.6,1.155
404,264.6,236.9,1.095
405,254.4,236.8,1.109
406,254.3,236.9,1.097
407,254.2,236.7,1.097
408,254.0,236.8,1.096
409,253.9,236.7,1.102
410,254.1,236.9,1.102
411,254.2,236.8,1.099
412,254.1,236.7,1.102
413,254.0,236.5,1.151
414,261.7,236.6,1.099
415,253.7,236.7,1.096
416,253.7,236.7,1.097
417,253.6,236.6,1.103
418,253.6,236.5,1.1
419,253.6,236.6,1.099
420,253.8,236.6,1.111
421,254.0,236.6,1.098
422,253.9,236.4,1.103
423,253.7,236.3,1.155
424,259.3,236.3,1.108
425,253.7,236.5,1.098
426,253.6,236.5,1.109
427,253.6,236.6,1.099
