Time (s),Power (W),Voltage (V),Amps (A)
0,254.8,238.8,1.198
1,260.6,238.9,1.095
2,255.2,239.1,1.09
3,254.9,238.9,1.094
4,254.8,239.1,1.104
5,254.7,239.1,1.115
6,260.9,238.9,1.097
7,255.2,239.0,1.089
8,255.1,239.1,1.089
9,254.9,239.1,1.097
10,254.8,239.0,1.124
11,254.9,238.9,1.093
12,254.9,238.9,1.089
13,254.6,238.9,1.095
14,254.5,238.9,1.112
15,254.5,238.9,1.104
16,259.7,238.9,1.113
17,254.4,238.8,1.096
18,254.3,239.1,1.104
19,254.4,239.0,1.104
20,254.4,238.9,1.128
21,254.5,238.8,1.105
22,254.7,238.8,1.101
23,254.8,238.9,1.109
24,254.9,238.8,1.111
25,255.0,238.9,1.117
26,260.5,239.0,1.109
27,255.2,239.1,1.106
28,255.1,239.1,1.107
29,255.1,239.0,1.111
30,255.2,238.8,1.136
31,255.4,238.9,1.103
32,255.5,238.9,1.102
33,255.4,239.0,1.103
34,255.5,239.1,1.101
35,255.5,238.9,1.116
36,256.1,238.8,1.11
37,255.9,239.0,1.102
38,256.0,239.1,1.102
39,255.9,239.1,1.109
40,255.8,238.9,1.125
41,255.8,238.9,1.11
42,255.8,239.2,1.099
43,255.7,239.2,1.104
44,255.6,239.0,1.1
45,255.6,239.0,1.119
46,256.1,239.1,1.112
47,256.0,239.2,1.098
48,255.8,239.2,1.103
49,255.7,239.1,1.118
50,255.7,239.0,1.13
51,255.7,239.0,1.099
52,255.8,239.1,1.103
53,255.7,239.1,1.101
54,255.5,239.2,1.104
55,255.5,239.0,1.121
56,261.1,239.0,1.108
57,254.9,238.9,1.097
58,254.8,238.8,1.096
59,254.9,238.9,1.104
60,254.9,238.9,1.124
61,254.9,238.9,1.105
62,254.9,238.9,1.088
63,254.7,239.0,1.088
64,254.5,239.0,1.088
65,254.3,238.9,1.104
66,260.0,238.9,1.096
67,253.4,238.9,1.097
68,253.5,238.9,1.099
69,253.5,238.9,1.104
70,253.5,238.8,1.121
71,253.6,239.0,1.1
72,253.7,238.9,1.102
73,253.8,238.7,1.102
74,253.8,238.8,1.105
75,254.0,238.9,1.117
76,259.5,238.9,1.104
77,253.7,238.6,1.102
78,253.5,238.7,1.113
79,253.6,238.8,1.107
80,253.8,238.8,1.126
81,253.9,238.8,1.115
82,254.1,239.0,1.098
83,254.1,238.9,1.104
84,253.9,238.9,1.109
85,254.5,238.9,1.119
86,255.1,238.9,1.105
87,254.9,238.8,1.109
88,254.7,238.8,1.115
89,254.7,238.9,1.107
90,254.6,238.9,1.131
91,254.6,238.9,1.103
92,254.7,238.7,1.098
93,254.6,238.9,1.102
94,254.6,239.0,1.106
95,254.7,238.9,1.116
96,255.3,238.9,1.107
97,255.2,238.9,1.098
98,255.1,239.0,1.107
99,254.9,239.1,1.107
100,254.7,238.8,1.132
101,254.8,238.7,1.106
102,254.8,238.7,1.107
103,254.6,238.8,1.112
104,254.7,239.0,1.102
105,254.5,239.1,1.115
106,255.1,239.0,1.104
107,254.9,239.1,1.102
108,254.8,238.9,1.104
109,254.8,239.0,1.096
110,254.7,238.9,1.121
111,254.7,239.1,1.095
112,254.6,239.1,1.097
113,254.5,239.1,1.104
114,254.5,238.9,1.109
115,254.5,238.9,1.123
116,255.1,238.9,1.11
117,254.9,238.9,1.115
118,254.8,238.9,1.107
119,254.7,239.1,1.108
120,254.6,239.1,1.133
121,254.6,239.1,1.101
122,254.6,239.1,1.107
123,254.5,239.1,1.108
124,254.2,239.1,1.114
125,254.1,239.1,1.114
126,259.8,239.1,1.116
127,253.4,239.2,1.112
128,253.6,239.2,1.122
129,253.6,239.2,1.11
130,253.7,239.1,1.14
131,253.8,239.2,1.106
132,253.8,239.1,1.106
133,253.7,239.2,1.113
134,253.8,239.0,1.106
135,253.7,239.1,1.125
136,259.7,239.0,1.106
137,253.1,239.2,1.109
138,253.0,239.0,1.123
139,253.2,239.2,1.118
140,253.1,239.2,1.136
141,253.3,239.3,1.114
142,253.5,239.3,1.111
143,253.5,239.2,1.112
144,253.4,239.0,1.107
145,253.4,239.0,1.122
146,262.8,238.8,1.121
147,254.1,239.1,1.116
148,254.1,239.1,1.107
149,254.0,239.0,1.101
150,254.0,239.0,1.124
151,254.0,238.9,1.105
152,254.1,239.2,1.105
153,253.9,239.2,1.105
154,253.9,239.2,1.113
155,253.8,239.1,1.128
156,258.9,239.1,1.11
157,253.6,239.2,1.109
158,253.6,239.0,1.105
159,253.7,239.0,1.11
160,253.7,238.9,1.124
161,253.8,239.0,1.116
162,253.9,239.0,1.108
163,253.7,239.0,1.116
164,253.8,239.1,1.106
165,253.7,239.1,1.125
166,254.3,239.0,1.107
167,254.1,238.8,1.109
168,253.9,238.9,1.113
169,253.9,239.1,1.11
170,253.9,239.0,1.127
171,254.0,239.1,1.106
172,254.0,239.1,1.101
173,253.9,239.1,1.115
174,254.0,239.1,1.101
175,253.9,239.0,1.113
176,259.2,239.0,1.098
177,253.6,239.0,1.1
178,253.6,238.9,1.097
179,253.6,239.0,1.087
180,253.7,238.9,1.123
181,253.8,239.1,1.096
182,254.1,239.1,1.098
183,254.1,239.2,1.091
184,254.0,239.2,1.099
185,254.1,239.0,1.103
186,260.3,239.2,1.09
187,254.4,239.1,1.09
188,254.4,239.3,1.089
189,254.2,239.3,1.099
190,254.2,239.1,1.121
191,254.3,239.2,1.093
192,254.3,239.3,1.099
193,254.3,239.2,1.09
194,254.2,239.4,1.085
195,254.2,239.3,1.113
196,260.0,239.2,1.101
197,254.5,239.3,1.09
198,254.3,238.9,1.087
199,254.3,239.3,1.09
200,254.2,239.2,1.109
201,254.4,239.1,1.096
202,254.4,239.2,1.095
203,254.4,239.2,1.092
204,254.3,238.9,1.091
205,254.2,238.9,1.111
206,259.8,239.0,1.096
207,259.2,238.9,1.092
208,253.4,238.8,1.123
209,253.6,238.6,1.103
210,253.8,238.4,1.127
211,253.9,238.5,1.096
212,254.1,238.7,1.11
213,254.1,238.7,1.102
214,254.2,238.7,1.105
215,254.2,238.8,1.123
216,259.8,238.6,1.098
217,259.1,238.4,1.093
218,258.5,238.2,1.098
219,258.0,238.3,1.105
220,257.6,238.3,1.105
221,257.3,238.4,1.093
222,256.9,238.3,1.101
223,256.6,238.3,1.104
224,256.4,238.1,1.099
225,257.0,238.2,1.11
226,257.2,238.3,1.088
227,256.7,238.2,1.092
228,256.2,238.1,1.092
