Time (s),Power (W),Voltage (V),Amps (A)
0,252.5,238.0,1.083
1,252.3,238.2,1.084
2,252.1,238.0,1.084
3,252.0,238.2,1.092
4,252.5,238.1,1.097
5,252.3,238.2,1.089
6,252.3,238.0,1.092
7,252.1,238.1,1.088
8,252.0,238.0,1.089
9,252.0,238.0,1.117
10,252.2,238.0,1.099
11,252.1,238.1,1.097
12,252.1,237.8,1.088
13,252.0,237.9,1.116
14,252.6,238.3,1.098
15,252.5,238.1,1.098
16,252.4,238.0,1.093
17,252.2,238.2,1.097
18,252.2,238.2,1.089
19,252.1,238.1,1.128
20,252.3,238.0,1.088
21,252.1,237.9,1.098
22,252.0,238.1,1.088
23,251.9,237.9,1.105
24,257.3,238.1,1.09
25,251.3,237.9,1.106
26,251.4,237.7,1.09
27,251.4,237.9,1.098
28,251.5,237.8,1.096
29,251.5,237.5,1.127
30,251.7,237.7,1.087
31,251.6,237.8,1.097
32,251.7,237.9,1.085
33,251.7,237.8,1.096
34,252.3,237.8,1.091
35,252.2,237.8,1.097
36,252.1,238.0,1.09
37,252.0,238.0,1.088
38,252.0,237.8,1.09
39,252.1,237.8,1.119
40,252.1,237.9,1.089
41,252.0,237.7,1.09
42,251.8,238.0,1.087
43,252.0,238.0,1.089
44,252.3,238.0,1.095
45,252.2,238.0,1.097
46,252.1,238.1,1.086
47,252.0,238.0,1.092
48,251.9,237.9,1.098
49,257.7,237.8,1.114
50,251.3,237.9,1.089
51,251.4,237.9,1.086
52,251.2,238.0,1.092
53,251.4,237.9,1.101
54,252.0,237.8,1.095
55,252.0,237.9,1.088
56,251.8,238.0,1.09
57,251.8,238.0,1.09
58,251.7,237.9,1.098
59,251.7,238.0,1.107
60,251.6,237.7,1.097
61,251.6,237.8,1.086
62,251.4,237.7,1.105
63,251.6,237.7,1.088
64,252.0,237.9,1.104
65,251.9,237.9,1.086
66,251.7,237.8,1.108
67,251.7,237.7,1.087
68,251.6,237.8,1.1
69,251.6,237.8,1.107
70,251.6,237.8,1.116
71,251.7,237.8,1.087
72,251.5,237.8,1.119
73,251.7,237.9,1.088
74,252.1,237.9,1.099
75,252.0,237.9,1.08
76,251.7,237.7,1.094
77,251.8,237.7,1.088
78,251.8,237.7,1.087
79,251.8,237.7,1.113
80,251.8,237.6,1.09
81,251.8,237.3,1.084
82,251.6,237.3,1.089
83,251.6,237.4,1.1
84,252.2,237.3,1.098
85,252.1,237.1,1.087
86,252.0,237.1,1.088
87,251.8,237.2,1.089
88,251.7,237.2,1.094
89,251.7,237.1,1.113
90,251.8,237.0,1.094
91,251.7,236.9,1.088
92,251.6,236.9,1.091
93,251.7,236.8,1.095
94,252.2,236.9,1.092
95,251.9,236.8,1.087
96,251.9,236.9,1.086
97,251.6,236.9,1.092
98,251.6,237.0,1.091
99,251.6,237.4,1.108
100,251.7,237.4,1.108
101,251.5,237.4,1.09
102,251.6,237.2,1.088
103,251.6,237.2,1.094
104,252.1,237.3,1.09
105,251.9,237.4,1.094
106,251.9,237.5,1.089
107,251.6,237.4,1.095
108,251.7,237.7,1.121
109,252.2,237.7,1.136
110,252.3,237.5,1.107
111,252.2,237.5,1.108
112,252.1,237.3,1.094
113,252.0,237.4,1.125
114,258.1,237.4,1.089
115,251.2,237.4,1.099
116,251.2,237.5,1.087
117,251.0,237.5,1.098
118,251.2,237.5,1.095
119,251.2,237.4,1.123
120,251.4,237.5,1.106
121,251.4,237.7,1.096
122,251.4,237.8,1.087
123,251.4,237.8,1.088
124,252.0,237.7,1.085
125,251.8,237.7,1.095
126,251.8,237.9,1.092
127,251.7,237.9,1.085
128,251.6,237.7,1.125
129,251.9,237.7,1.117
130,252.0,237.8,1.099
131,252.0,237.8,1.093
132,252.0,237.9,1.091
133,252.0,237.8,1.09
134,252.4,237.9,1.089
135,252.3,237.9,1.09
136,252.2,237.7,1.089
137,252.1,237.7,1.088
138,251.9,237.7,1.096
139,252.0,237.8,1.114
140,251.9,237.7,1.088
141,251.9,237.8,1.088
142,251.7,237.8,1.091
143,251.7,237.8,1.107
144,252.3,237.9,1.087
145,252.2,237.9,1.089
146,251.9,237.9,1.091
147,251.8,238.0,1.087
148,251.7,237.9,1.103
149,251.9,238.0,1.11
150,251.8,238.0,1.096
151,251.9,238.0,1.094
152,251.8,237.7,1.143
153,252.1,237.8,1.088
154,252.6,237.9,1.102
155,253.0,237.9,1.09
156,252.7,237.9,1.111
157,252.5,237.9,1.083
158,252.2,238.0,1.104
159,252.2,238.1,1.117
160,252.3,238.0,1.102
161,252.2,238.0,1.084
162,251.9,237.8,1.104
163,252.0,238.1,1.089
164,252.4,238.1,1.084
165,252.3,238.0,1.093
166,252.0,237.8,1.085
167,251.8,237.8,1.086
168,251.7,238.0,1.085
169,251.7,238.0,1.107
170,251.7,237.9,1.094
171,251.8,237.8,1.086
172,251.6,237.8,1.096
173,251.7,237.8,1.115
174,257.1,237.5,1.086
175,250.9,237.6,1.082
176,251.0,237.7,1.084
177,250.8,237.6,1.09
178,251.0,237.3,1.093
179,251.0,237.1,1.116
180,251.2,236.9,1.087
181,251.2,236.9,1.093
182,251.4,236.8,1.093
183,251.4,236.7,1.09
184,257.1,236.7,1.09
185,250.7,236.7,1.095
186,250.8,236.7,1.095
187,250.8,236.6,1.092
188,250.8,237.0,1.094
189,250.9,236.9,1.118
190,251.1,236.8,1.09
191,251.2,236.8,1.094
192,251.2,236.6,1.101
193,251.2,236.6,1.099
194,256.3,236.6,1.09
195,250.4,236.7,1.092
196,250.5,236.7,1.088
197,250.5,236.7,1.102
198,250.6,236.5,1.099
199,250.8,236.6,1.133
200,250.9,236.4,1.091
201,250.9,236.4,1.111
202,251.0,236.6,1.091
203,251.0,236.4,1.14
204,257.7,236.5,1.091
205,250.5,236.7,1.108
206,250.7,236.8,1.098
207,250.7,236.7,1.096
208,250.9,236.8,1.102
209,251.0,236.9,1.113
210,251.2,236.8,1.093
211,251.1,236.8,1.095
212,251.4,236.8,1.097
213,251.4,236.8,1.098
214,256.6,236.7,1.099
215,256.4,236.2,1.102
216,251.3,236.4,1.095
217,251.2,236.5,1.092
218,251.3,236.4,1.095
219,251.4,236.4,1.115
220,251.4,236.9,1.089
221,251.3,236.4,1.101
222,251.3,236.4,1.112
223,251.5,237.2,1.094
224,252.0,237.0,1.091
225,252.0,237.7,1.104
226,252.0,237.6,1.09
227,252.1,237.8,1.089
228,251.9,237.9,1.089
229,252.0,237.8,1.117
230,252.0,238.0,1.09
231,251.9,237.9,1.087
232,251.8,238.1,1.092
233,252.0,238.0,1.119
234,252.6,237.7,1.09
235,252.4,237.5,1.089
236,252.1,237.4,1.097
237,252.1,237.5,1.087
238,251.9,237.6,1.112
239,252.1,237.5,1.107
240,252.1,237.6,1.101
241,252.0,237.5,1.096
242,252.0,237.5,1.107
243,252.0,237.6,1.092
244,252.4,237.7,1.098
245,252.3,237.5,1.086
246,252.0,237.5,1.099
247,252.0,237.5,1.092
248,251.8,237.7,1.099
249,252.0,237.5,1.117
250,252.1,237.6,1.101
251,252.3,237.6,1.101
252,252.3,237.4,1.102
253,252.4,237.3,1.098
254,253.1,237.4,1.098
255,253.0,237.3,1.1
256,253.0,237.5,1.103
257,253.0,237.2,1.097
258,252.9,237.3,1.104
259,253.0,237.5,1.114
260,253.1,237.7,1.095
261,252.9,237.5,1.096
262,253.0,237.1,1.104
263,253.0,237.5,1.114
264,259.5,237.5,1.095
265,252.3,237.5,1.104
266,252.4,237.4,1.094
267,252.3,237.6,1.107
268,252.3,237.7,1.1
269,252.4,237.5,1.118
270,252.6,237.2,1.098
271,252.5,237.3,1.098
272,252.7,237.5,1.101
273,252.7,236.8,1.099
274,258.5,236.5,1.1
275,252.6,236.6,1.11
276,252.6,236.7,1.095
277,252.6,236.8,1.103
278,252.7,236.9,1.101
279,252.9,236.5,1.116
280,253.0,236.3,1.097
281,252.9,236.3,1.098
282,252.9,236.3,1.097
283,252.9,236.3,1.105
284,258.1,236.4,1.097
285,252.6,236.5,1.096
286,252.4,236.5,1.096
287,252.5,237.3,1.091
288,252.3,237.0,1.107
289,252.4,237.1,1.115
290,252.3,237.1,1.094
291,252.1,237.1,1.093
292,252.0,237.3,1.096
293,252.1,237.2,1.092
294,252.6,237.9,1.102
295,253.1,238.0,1.096
296,252.8,238.0,1.107
297,252.8,238.0,1.099
298,252.7,237.9,1.107
299,253.0,238.0,1.106
300,252.8,238.2,1.101
301,252.6,238.2,1.087
302,252.4,238.2,1.097
303,252.4,238.2,1.091
304,252.8,238.4,1.096
305,252.6,238.4,1.085
306,252.4,238.4,1.103
307,252.4,238.3,1.088
308,252.3,238.5,1.097
309,252.3,238.5,1.103
310,252.4,238.3,1.087
311,252.3,238.0,1.09
312,252.2,238.1,1.099
313,252.3,237.9,1.089
314,252.8,237.9,1.09
315,252.7,238.4,1.088
316,252.4,238.3,1.094
317,252.4,238.4,1.092
318,252.3,238.3,1.09
319,252.4,238.2,1.101
320,252.4,238.5,1.085
321,252.2,238.4,1.09
322,252.2,238.4,1.089
323,252.0,238.6,1.09
324,257.6,238.2,1.086
325,251.0,238.5,1.103
326,251.2,238.5,1.085
327,251.2,238.6,1.089
328,251.3,238.3,1.1
329,251.3,238.6,1.098
330,251.5,238.4,1.082
331,251.3,238.4,1.089
332,251.4,238.6,1.082
333,251.2,238.4,1.09
334,256.5,238.5,1.091
335,250.7,238.3,1.086
336,250.7,238.4,1.088
337,250.6,238.3,1.089
338,250.7,238.5,1.097
339,250.7,238.3,1.104
340,251.0,238.3,1.082
341,250.9,238.4,1.102
342,251.1,238.4,1.087
343,251.0,238.3,1.104
344,257.9,238.5,1.086
345,250.5,238.6,1.102
346,250.7,238.5,1.089
347,250.7,238.4,1.1
348,250.8,238.5,1.094
349,250.8,238.6,1.099
350,251.0,238.3,1.083
351,251.0,238.4,1.097
352,251.0,238.3,1.087
353,251.0,238.4,1.083
354,257.4,238.4,1.084
355,256.9,238.3,1.083
356,251.3,238.4,1.085
357,251.1,238.5,1.086
358,251.1,238.2,1.102
359,251.1,238.3,1.098
360,251.3,238.3,1.083
361,251.2,238.2,1.11
362,251.3,238.2,1.083
363,251.2,238.4,1.087
364,251.7,238.3,1.084
365,251.6,238.1,1.082
366,251.4,238.1,1.084
367,251.3,238.3,1.086
368,251.2,237.9,1.097
369,251.3,237.9,1.09
370,251.2,238.1,1.086
371,251.3,237.9,1.097
372,251.2,238.0,1.086
373,251.2,238.2,1.096
374,257.3,238.1,1.087
375,251.5,238.0,1.089
376,251.5,237.9,1.088
377,251.4,238.2,1.086
378,251.3,238.1,1.105
379,251.3,238.1,1.089
380,251.2,238.1,1.088
381,251.3,237.9,1.11
382,251.2,237.9,1.091
383,251.1,237.8,1.09
384,251.7,237.8,1.094
385,251.6,237.8,1.086
386,251.4,237.9,1.092
387,251.4,237.8,1.088
388,251.2,237.7,1.11
389,251.4,237.9,1.088
390,251.4,237.9,1.113
391,251.5,237.8,1.089
392,251.5,237.8,1.111
393,251.4,237.7,1.091
394,252.0,237.6,1.098
395,251.9,237.6,1.092
396,251.8,237.6,1.094
397,251.7,237.8,1.09
398,251.6,237.7,1.095
399,251.7,237.6,1.095
400,251.7,237.7,1.084
401,251.7,237.8,1.093
402,251.6,237.9,1.088
403,251.6,237.8,1.092
404,252.2,238.0,1.086
405,252.1,237.9,1.09
406,251.9,237.8,1.09
407,251.9,237.7,1.091
408,251.8,237.9,1.105
409,251.8,237.8,1.092
410,251.9,237.6,1.087
411,251.7,237.7,1.088
412,251.7,237.6,1.09
413,251.7,237.7,1.094
414,258.2,237.4,1.09
415,250.7,237.3,1.089
416,250.8,237.6,1.088
417,250.8,237.3,1.09
418,251.0,237.2,1.116
419,251.1,237.2,1.087
420,251.3,236.9,1.088
421,251.1,237.0,1.091
422,251.3,236.9,1.093
423,251.2,236.9,1.108
424,257.6,236.8,1.095
425,252.5,236.6,1.098
426,252.5,236.8,1.103
427,252.4,236.7,1.1
428,252.4,236.8,1.105
429,252.2,236.7,1.101
430,252.2,236.7,1.088
431,252.0,236.8,1.111
432,252.1,236.7,1.092
433,252.1,236.9,1.113
434,252.7,236.6,1.094
435,252.4,236.8,1.116
436,252.4,236.8,1.092
437,252.3,236.9,1.098
438,252.1,237.0,1.098
439,252.0,236.9,1.1
440,252.1,236.8,1.095
441,252.3,236.7,1.089
442,252.2,236.9,1.09
443,252.0,236.9,1.091
444,252.6,236.7,1.094
445,252.3,236.6,1.098
446,252.3,236.7,1.09
447,252.0,236.6,1.092
448,251.9,236.3,1.107
449,251.9,236.3,1.089
450,251.7,236.5,1.089
451,251.6,236.5,1.096
452,251.7,236.6,1.1
453,252.2,236.7,1.091
454,252.6,236.6,1.092
455,252.4,236.5,1.088
456,252.1,236.5,1.1
457,252.1,236.7,1.089
458,251.9,236.6,1.101
459,251.9,236.5,1.092
460,251.8,236.9,1.087
461,251.7,237.0,1.084
462,251.5,236.9,1.09
463,251.5,237.1,1.106
464,252.2,237.5,1.089
465,252.0,237.3,1.084
466,251.7,237.3,1.084
467,251.7,237.5,1.088
468,251.5,237.3,1.104
469,251.5,237.3,1.162
470,252.0,237.2,1.099
471,251.9,237.5,1.087
472,251.6,237.4,1.107
473,251.8,237.4,1.087
474,252.4,237.6,1.103
475,252.2,237.4,1.087
476,252.0,237.6,1.107
477,252.0,237.5,1.085
478,251.8,237.7,1.119
479,251.9,237.8,1.091
480,251.7,237.7,1.089
481,251.7,237.8,1.088
482,251.5,237.7,1.102
483,251.6,237.9,1.091
484,252.2,237.8,1.088
