Time (s),Power (W),Voltage (V),Amps (A)
0,254.9,237.2,1.095
1,255.2,237.1,1.098
2,254.9,237.1,1.089
3,254.4,237.2,1.09
4,254.2,237.1,1.094
5,253.9,237.1,1.114
6,253.9,237.2,1.089
7,253.7,237.1,1.092
8,253.6,237.1,1.103
9,253.5,237.1,1.091
10,253.4,237.4,1.095
11,253.7,237.3,1.104
12,253.7,237.1,1.087
13,253.4,237.0,1.095
14,253.4,237.0,1.093
15,253.2,237.3,1.114
16,253.3,237.0,1.088
17,253.3,237.1,1.101
18,253.3,237.2,1.094
19,253.1,237.2,1.106
20,253.0,237.0,1.094
21,253.5,237.0,1.12
22,253.5,237.1,1.088
23,253.3,237.0,1.113
24,253.2,237.1,1.096
25,253.2,237.1,1.118
26,253.3,237.1,1.086
27,253.2,237.0,1.105
28,253.1,237.0,1.091
29,253.0,236.9,1.113
30,253.1,236.9,1.107
31,253.6,236.9,1.109
32,253.6,236.9,1.086
33,253.2,236.9,1.095
34,253.1,237.1,1.091
35,252.9,237.1,1.111
36,252.9,237.0,1.089
37,252.8,237.0,1.089
38,252.8,236.9,1.089
39,252.6,236.9,1.102
40,252.7,236.9,1.092
41,253.3,236.9,1.105
42,253.2,237.0,1.088
43,253.0,237.1,1.09
44,252.8,237.1,1.094
45,252.8,237.0,1.111
46,252.8,237.0,1.087
47,252.9,236.9,1.086
48,252.8,236.9,1.095
49,252.9,237.0,1.091
50,252.8,236.8,1.093
51,258.1,236.9,1.093
52,252.3,237.1,1.094
53,252.3,236.9,1.106
54,252.4,236.8,1.101
55,252.5,237.0,1.099
56,252.5,237.0,1.09
57,252.5,237.0,1.088
58,252.8,236.9,1.092
59,252.8,237.1,1.089
60,252.5,236.9,1.099
61,253.1,236.8,1.086
62,253.0,236.9,1.099
63,252.8,236.8,1.087
64,252.6,236.9,1.11
65,252.6,237.0,1.111
66,252.6,236.9,1.113
67,252.7,237.0,1.088
68,252.5,236.9,1.109
69,252.5,236.8,1.092
70,252.3,236.8,1.112
71,258.9,237.1,1.092
72,251.7,237.3,1.086
73,251.7,237.2,1.085
74,251.6,237.4,1.102
75,251.7,237.4,1.109
76,251.9,237.3,1.087
77,252.1,237.4,1.085
78,252.1,237.4,1.091
79,252.1,237.5,1.085
80,252.0,237.3,1.095
81,257.7,237.5,1.088
82,252.6,237.4,1.086
83,252.5,237.4,1.106
84,252.7,237.3,1.086
85,252.5,237.3,1.109
86,252.7,237.4,1.087
87,252.6,237.3,1.087
88,252.5,237.3,1.09
89,252.5,237.5,1.104
90,252.6,237.5,1.092
91,253.1,237.5,1.091
92,253.2,237.3,1.085
93,252.9,237.3,1.091
94,253.0,237.6,1.087
95,252.8,237.3,1.115
96,253.0,237.5,1.101
97,253.1,237.6,1.097
98,253.3,237.4,1.102
99,253.3,237.6,1.098
100,253.5,237.5,1.101
101,258.9,237.4,1.107
102,258.4,237.3,1.097
103,257.8,237.5,1.104
104,257.3,237.5,1.103
105,256.8,237.4,1.114
106,256.6,237.6,1.097
107,256.5,237.5,1.106
108,256.2,237.1,1.095
109,255.9,237.2,1.099
110,255.7,237.3,1.097
111,256.1,237.3,1.097
112,256.0,237.2,1.103
113,255.7,237.1,1.097
114,255.5,237.3,1.1
115,255.3,237.2,1.114
116,255.2,237.2,1.107
117,255.8,237.2,1.1
118,255.6,237.0,1.097
119,255.5,236.9,1.104
120,255.4,236.9,1.099
121,255.8,236.8,1.103
122,255.7,236.9,1.099
123,255.5,237.0,1.099
124,255.2,237.0,1.115
125,255.1,237.1,1.113
126,255.1,237.0,1.101
127,255.0,237.1,1.097
128,254.8,237.1,1.117
129,254.6,237.1,1.096
130,254.5,237.1,1.099
131,255.1,237.2,1.098
132,254.9,237.3,1.098
133,254.7,237.2,1.095
134,254.5,237.1,1.105
135,254.4,237.1,1.094
136,254.1,237.5,1.108
137,254.1,237.3,1.091
138,253.9,237.2,1.093
139,253.7,237.5,1.087
140,253.5,237.2,1.101
141,254.0,237.4,1.086
142,253.8,237.3,1.088
143,253.5,237.4,1.087
144,253.3,237.3,1.089
145,253.0,237.3,1.097
146,252.9,237.1,1.088
147,252.8,237.2,1.085
148,252.6,237.2,1.09
149,252.4,237.2,1.09
150,252.4,237.3,1.091
151,253.0,237.2,1.094
152,253.0,237.3,1.099
153,253.1,237.2,1.089
154,253.1,237.2,1.094
155,252.8,237.2,1.099
156,253.0,237.0,1.093
157,252.8,237.1,1.09
158,252.8,237.0,1.088
159,252.7,236.9,1.101
160,252.7,237.1,1.094
161,253.2,236.9,1.096
162,253.1,237.2,1.093
163,253.0,237.0,1.099
164,252.9,237.0,1.091
165,252.7,237.1,1.104
166,252.8,236.9,1.09
167,252.8,236.9,1.103
168,252.7,237.1,1.085
169,252.6,236.7,1.101
170,252.5,236.9,1.091
171,253.0,236.9,1.098
172,252.9,237.0,1.098
173,252.8,237.0,1.104
174,252.9,236.9,1.104
175,252.7,237.0,1.105
176,252.8,236.8,1.097
177,252.7,237.0,1.1
178,252.6,236.9,1.09
179,252.5,237.0,1.092
180,252.5,236.7,1.09
181,253.0,236.7,1.095
182,253.1,236.9,1.089
183,252.8,236.7,1.101
184,252.9,236.8,1.106
185,252.7,236.7,1.102
186,252.9,236.6,1.098
187,252.9,236.8,1.099
188,252.8,236.6,1.091
189,252.9,236.7,1.089
190,252.7,236.8,1.094
191,253.3,236.9,1.093
192,253.2,236.9,1.092
193,253.2,236.8,1.093
194,253.0,236.8,1.094
195,252.9,236.8,1.103
196,252.9,236.7,1.106
197,258.9,236.9,1.089
198,251.7,236.9,1.096
199,251.9,236.9,1.091
200,252.0,237.0,1.099
201,257.9,236.9,1.098
202,252.8,236.7,1.101
203,252.8,236.7,1.096
204,252.6,236.7,1.101
205,252.7,237.1,1.098
206,252.7,237.0,1.108
207,252.7,237.0,1.09
208,252.5,237.0,1.103
209,252.6,237.1,1.091
210,252.5,237.2,1.1
211,257.6,237.2,1.092
212,252.0,237.2,1.101
213,252.1,237.5,1.088
214,251.9,237.5,1.116
215,252.0,237.5,1.097
216,252.1,237.5,1.121
217,252.4,237.3,1.088
218,252.2,237.3,1.107
219,252.3,237.2,1.089
220,252.3,237.3,1.102
221,257.7,237.3,1.092
222,251.8,237.2,1.096
223,251.9,237.4,1.091
224,251.9,237.2,1.1
225,251.9,237.3,1.098
226,252.0,237.4,1.106
227,252.1,237.3,1.087
228,252.0,237.4,1.086
229,252.1,237.4,1.087
230,252.1,237.1,1.097
231,252.7,237.3,1.089
232,252.7,237.2,1.091
233,252.7,237.2,1.089
234,252.5,237.3,1.086
235,252.3,237.2,1.093
236,252.3,237.0,1.107
237,252.3,237.2,1.089
238,252.2,237.1,1.088
239,252.1,237.0,1.093
240,252.2,237.1,1.092
241,252.8,237.3,1.091
242,252.8,237.1,1.095
243,252.7,237.2,1.095
244,252.6,237.2,1.089
245,252.4,237.1,1.097
246,252.5,237.1,1.106
247,252.6,237.2,1.092
248,252.5,237.1,1.088
249,252.3,237.0,1.097
250,252.4,237.0,1.095
251,253.0,237.0,1.097
252,252.9,237.0,1.099
253,252.8,237.2,1.099
254,252.8,237.1,1.089
255,252.6,237.1,1.106
256,252.7,237.0,1.119
257,253.4,237.1,1.108
258,253.2,236.9,1.093
259,253.2,236.8,1.103
260,253.2,236.9,1.102
261,253.7,237.1,1.101
262,253.6,237.1,1.091
263,253.4,236.8,1.099
264,253.2,237.0,1.089
265,252.9,237.1,1.103
266,253.0,237.3,1.119
267,253.0,237.0,1.096
268,253.1,237.2,1.099
269,252.8,237.1,1.099
270,252.8,236.9,1.092
271,253.2,236.9,1.099
272,253.1,236.8,1.091
273,253.0,236.7,1.096
274,252.9,236.5,1.099
275,252.8,236.6,1.099
276,252.9,236.2,1.123
