Time (s),Power (W),Voltage (V),Amps (A)
0,252.9,235.8,1.092
1,252.8,235.8,1.093
2,252.6,235.6,1.113
3,253.1,235.6,1.096
4,252.9,235.5,1.093
5,252.8,235.8,1.093
6,252.7,235.9,1.092
7,252.6,235.6,1.113
8,252.5,235.6,1.094
9,252.6,235.8,1.09
10,252.4,235.6,1.093
11,252.3,235.6,1.091
12,252.2,235.8,1.116
13,257.6,235.6,1.093
14,250.9,235.7,1.095
15,251.0,235.9,1.092
16,251.0,235.8,1.098
17,251.2,235.6,1.115
18,251.2,235.8,1.092
19,251.5,235.8,1.093
20,251.4,235.7,1.106
21,252.0,235.7,1.091
22,251.8,235.7,1.119
23,257.4,235.8,1.092
24,252.0,235.7,1.115
25,252.1,235.7,1.089
26,251.8,235.8,1.105
27,251.8,235.7,1.119
28,251.9,235.8,1.104
29,252.2,235.8,1.091
30,252.0,235.7,1.106
31,252.1,235.9,1.09
32,251.9,235.8,1.118
33,257.4,235.6,1.089
34,249.9,235.7,1.101
35,250.1,235.8,1.091
36,250.1,235.9,1.101
37,250.3,235.7,1.119
38,250.4,235.7,1.092
39,250.7,235.8,1.091
40,250.7,235.9,1.092
41,250.7,235.7,1.089
42,250.7,235.8,1.11
43,257.3,235.7,1.089
44,251.2,235.9,1.097
45,251.2,235.8,1.091
46,251.2,235.8,1.104
47,251.3,235.7,1.12
48,251.5,235.6,1.094
49,251.5,235.8,1.09
50,251.5,235.8,1.092
51,251.5,235.7,1.094
52,251.5,235.6,1.105
53,252.1,235.8,1.093
54,252.1,235.6,1.108
55,252.1,235.7,1.095
56,252.0,235.7,1.093
57,251.8,235.8,1.125
58,252.1,235.9,1.092
59,252.1,235.8,1.105
60,252.3,235.8,1.096
61,252.3,235.6,1.102
62,252.2,235.5,1.114
63,257.6,235.7,1.105
64,252.0,235.7,1.096
65,251.8,235.5,1.102
66,251.9,235.6,1.093
67,251.8,235.6,1.143
68,252.0,235.7,1.095
69,252.0,235.7,1.109
70,251.9,235.8,1.094
71,251.9,235.8,1.111
72,251.8,235.4,1.114
73,252.4,235.6,1.109
74,252.2,235.6,1.094
75,252.2,235.7,1.098
76,252.2,235.7,1.092
77,251.9,235.7,1.136
78,252.2,235.8,1.098
79,252.2,235.7,1.107
80,252.2,235.7,1.1
81,252.2,235.5,1.126
82,258.5,235.6,1.11
83,258.2,235.6,1.096
84,251.5,235.6,1.097
85,251.4,235.6,1.118
86,251.8,235.8,1.097
87,251.7,235.7,1.13
88,251.7,235.6,1.093
89,251.9,235.6,1.094
90,251.8,235.7,1.095
91,251.9,235.7,1.098
92,252.0,235.5,1.113
93,258.7,235.4,1.093
94,250.9,235.7,1.094
95,250.9,235.7,1.104
96,251.1,235.7,1.095
97,251.2,235.5,1.126
98,251.3,235.6,1.097
99,251.6,235.5,1.094
100,251.5,235.6,1.098
101,251.6,235.8,1.095
102,251.5,235.7,1.105
103,257.7,235.8,1.09
104,250.7,235.8,1.102
105,250.9,235.8,1.089
106,250.8,235.7,1.098
107,250.9,235.7,1.115
108,250.9,235.7,1.099
109,251.2,235.6,1.096
110,251.2,235.8,1.109
111,251.3,235.8,1.093
112,251.1,235.7,1.132
113,257.3,235.7,1.093
114,251.3,235.7,1.116
115,251.5,235.6,1.095
116,251.7,235.5,1.107
117,251.9,235.5,1.131
118,251.9,235.6,1.097
119,252.1,235.8,1.093
120,251.9,235.8,1.102
121,252.1,235.7,1.092
122,251.9,235.6,1.112
123,257.1,235.7,1.092
124,250.4,235.8,1.102
125,250.6,235.8,1.098
126,250.6,235.5,1.1
127,250.8,235.6,1.114
128,251.0,235.7,1.091
129,251.1,235.8,1.092
130,251.1,235.8,1.095
131,251.0,235.8,1.095
132,251.0,235.8,1.122
133,256.3,235.8,1.093
134,255.6,235.7,1.092
135,255.0,235.7,1.093
136,254.6,235.9,1.097
137,254.1,235.8,1.116
138,253.9,235.9,1.101
139,253.7,235.7,1.096
140,253.4,235.8,1.095
141,253.2,235.8,1.103
142,253.1,235.9,1.111
143,253.5,235.6,1.096
144,253.2,235.7,1.092
145,252.8,235.8,1.099
146,252.8,235.8,1.105
147,252.8,235.7,1.122
148,252.9,235.9,1.096
149,252.9,235.7,1.094
150,252.7,235.9,1.105
151,253.1,235.9,1.098
152,253.0,235.7,1.115
153,253.5,235.9,1.097
154,253.3,235.7,1.093
155,253.0,235.9,1.11
156,252.9,235.8,1.096
157,252.7,235.8,1.143
158,252.8,235.8,1.096
159,252.8,235.9,1.116
160,252.7,235.7,1.097
161,252.6,235.8,1.11
162,252.5,235.6,1.109
163,253.1,235.8,1.099
164,253.0,235.7,1.095
165,252.9,235.7,1.111
166,253.0,235.9,1.095
167,252.7,235.6,1.132
168,252.8,235.9,1.098
169,252.7,235.9,1.098
170,252.6,235.7,1.093
171,252.5,235.8,1.103
172,252.5,235.9,1.118
173,253.1,235.7,1.092
174,252.8,235.8,1.095
175,252.6,235.9,1.1
176,252.5,235.7,1.098
177,252.5,235.6,1.131
178,252.8,235.9,1.107
179,252.9,235.8,1.104
180,253.1,235.9,1.101
181,253.3,235.8,1.1
182,253.3,235.8,1.123
183,259.2,235.8,1.101
184,252.5,235.7,1.105
185,252.6,235.8,1.103
186,252.6,235.8,1.116
187,252.6,235.8,1.135
188,252.8,235.9,1.114
189,253.1,235.6,1.103
190,253.0,235.6,1.107
191,253.0,235.8,1.098
192,253.0,235.7,1.125
193,258.5,235.8,1.098
194,252.6,235.9,1.108
195,252.6,235.9,1.102
196,252.7,235.8,1.102
197,252.7,235.6,1.125
198,252.9,235.8,1.113
199,253.1,235.7,1.104
200,253.1,235.8,1.103
201,253.2,235.9,1.102
202,253.2,235.7,1.12
203,253.8,235.8,1.104
204,253.7,235.8,1.102
205,253.6,235.8,1.113
206,253.6,235.6,1.105
207,253.4,235.7,1.137
208,253.8,235.8,1.121
209,254.1,235.8,1.103
210,254.0,235.8,1.102
211,254.0,235.6,1.103
212,253.9,235.6,1.11
213,262.0,235.6,1.102
214,253.4,235.8,1.1
215,253.3,235.9,1.109
216,253.3,235.9,1.101
217,253.2,235.7,1.147
218,253.3,235.7,1.115
219,253.4,235.7,1.099
220,253.2,235.9,1.097
221,253.0,235.8,1.095
222,252.8,235.8,1.11
