Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,271.8,237.4,1.113,false
1,256.6,237.4,1.144,false
2,256.8,237.5,1.099,false
3,256.3,237.3,1.1,false
4,255.9,237.4,1.102,false
5,256.0,237.1,1.098,false
6,255.6,237.2,1.107,false
7,255.4,237.2,1.095,false
8,255.6,237.0,1.12,false
9,255.3,237.0,1.225,false
10,276.6,237.1,1.206,false
11,276.2,237.1,1.21,false
12,276.0,237.0,1.231,false
13,276.4,237.1,1.188,false
14,276.0,236.9,1.185,false
15,275.7,237.1,1.189,false
16,275.4,236.7,1.199,false
17,275.3,237.0,1.191,false
18,275.3,236.8,1.255,false
19,291.3,237.0,1.254,false
20,291.0,236.9,1.253,false
21,290.6,237.0,1.276,false
22,290.3,236.9,1.247,false
23,289.9,237.0,1.271,false
24,290.0,236.8,1.244,false
25,289.6,236.9,1.241,false
26,289.3,236.7,1.261,false
27,289.1,237.0,1.28,false
28,296.2,236.8,1.286,false
29,296.1,237.0,1.312,false
30,302.3,237.0,1.277,false
31,295.9,237.1,1.287,false
32,295.9,237.0,1.282,false
33,295.8,237.2,1.284,false
34,295.8,237.1,1.288,false
35,295.9,237.2,1.311,false
36,296.5,236.9,1.313,false
37,302.1,237.1,1.314,false
38,301.9,236.9,1.309,false
39,301.9,237.1,1.31,false
40,302.0,237.0,1.338,false
41,302.4,237.0,1.304,false
42,302.4,237.1,1.307,false
43,302.3,236.9,1.306,false
44,302.4,237.2,1.309,false
45,302.4,237.2,1.329,false
46,302.8,237.0,1.347,false
47,309.3,237.1,1.351,false
48,309.2,237.1,1.331,false
49,308.8,237.0,1.327,false
50,308.5,237.0,1.321,false
51,308.3,237.3,1.327,false
52,308.1,237.1,1.328,false
53,308.0,237.2,1.324,false
54,307.7,237.2,1.352,false
55,307.7,237.2,1.344,false
56,307.9,237.3,1.336,false
57,308.0,237.0,1.36,false
58,308.4,237.1,1.349,false
59,308.0,237.1,1.321,false
60,308.1,236.9,1.332,false
61,308.2,237.0,1.345,false
62,308.3,237.1,1.352,false
63,308.5,236.8,1.359,false
64,309.1,237.0,1.312,false
65,309.2,236.7,1.352,false
66,309.4,236.8,1.355,false
67,309.7,236.8,1.353,false
68,309.9,236.7,1.356,false
69,310.2,236.7,1.335,false
70,310.5,236.7,1.324,false
71,310.5,236.7,1.317,false
72,303.4,236.9,1.327,false
73,303.3,236.7,1.341,false
74,302.9,236.8,1.359,false
75,309.3,236.7,1.353,false
76,308.6,236.9,1.289,false
77,308.4,236.7,1.331,false
78,308.1,236.5,1.32,false
79,302.3,236.7,1.364,false
80,311.2,236.5,1.353,false
81,311.0,236.5,1.354,false
82,310.8,236.6,1.331,false
83,310.4,236.4,1.358,false
84,310.3,236.7,1.325,false
85,310.1,236.6,1.377,false
86,310.2,236.4,1.384,false
87,310.6,236.3,1.372,false
88,310.7,236.6,1.336,false
89,310.5,236.5,1.348,false
90,310.3,236.5,1.299,false
91,300.5,236.7,1.33,false
92,300.8,236.5,1.314,false
93,300.9,236.4,1.361,false
94,301.3,236.5,1.308,false
95,301.8,236.5,1.355,false
96,302.4,236.4,1.349,false
97,308.5,236.6,1.356,false
98,309.0,236.5,1.336,false
99,309.1,236.4,1.371,false
100,303.9,236.4,1.364,false
101,311.9,236.5,1.35,false
102,311.6,236.4,1.364,false
103,311.8,236.2,1.379,false
104,312.0,236.2,1.368,false
105,299.4,236.5,1.38,false
106,309.8,236.4,1.338,false
107,309.9,236.4,1.373,false
108,315.1,236.4,1.385,false
109,315.1,236.3,1.353,false
110,315.0,236.1,1.368,false
111,314.9,236.3,1.384,false
112,315.3,236.1,1.38,false
113,315.2,236.3,1.382,false
114,315.4,236.2,1.368,false
115,315.6,236.0,1.372,false
116,315.8,236.3,1.374,false
117,315.9,236.1,1.379,false
118,316.0,236.1,1.384,false
119,316.2,236.5,1.388,false
120,316.5,236.4,1.378,false
121,316.8,236.5,1.38,false
122,316.9,236.7,1.38,false
123,317.1,236.5,1.379,false
124,317.3,236.6,1.376,false
125,317.3,236.8,1.391,false
126,317.6,236.5,1.379,false
127,317.4,236.6,1.375,false
128,317.3,236.4,1.378,false
129,317.3,236.5,1.384,false
130,317.3,236.4,1.35,false
131,317.3,236.6,1.391,false
132,317.6,236.9,1.376,false
133,317.7,236.7,1.377,false
134,317.7,236.9,1.381,false
135,317.7,236.7,1.376,false
136,317.8,236.7,1.376,false
137,317.8,236.5,1.384,false
138,318.0,236.4,1.362,false
139,318.0,236.4,1.382,false
140,318.1,236.3,1.382,false
141,318.0,236.6,1.389,false
142,318.2,236.2,1.401,false
143,318.3,236.3,1.378,false
144,318.3,236.5,1.378,false
145,318.3,236.4,1.372,false
146,318.1,236.5,1.38,false
147,318.2,236.2,1.382,false
148,318.3,236.2,1.377,false
149,318.4,236.3,1.391,false
150,318.5,236.0,1.384,false
151,318.6,236.2,1.38,false
152,318.6,236.1,1.377,false
153,318.7,235.9,1.386,false
154,318.6,235.8,1.391,false
155,318.5,236.0,1.368,false
156,318.5,236.0,1.385,false
157,318.5,235.8,1.387,false
158,318.5,235.7,1.384,false
159,318.5,235.7,1.368,false
160,318.6,235.8,1.382,false
161,318.7,235.7,1.39,false
162,318.8,235.9,1.385,false
163,318.8,235.9,1.387,false
164,318.7,235.9,1.382,false
165,318.5,235.8,1.41,false
166,319.0,235.3,1.389,false
167,319.0,236.2,1.389,false
168,318.7,236.1,1.382,false
169,318.8,236.2,1.387,false
170,318.8,236.2,1.386,false
171,319.0,236.5,1.385,false
172,319.2,236.8,1.383,false
173,319.1,237.0,1.383,false
174,319.1,236.9,1.377,false
175,318.8,237.0,1.378,false
176,318.8,237.0,1.391,false
177,319.0,237.1,1.386,false
178,318.9,237.1,1.387,false
179,319.0,236.9,1.379,false
180,319.0,236.9,1.387,false
181,319.2,237.1,1.38,false
182,319.1,236.8,1.403,false
183,319.3,237.0,1.381,false
184,319.2,236.8,1.386,false
185,319.0,236.9,1.384,false
186,319.0,236.9,1.385,false
187,319.1,237.0,1.382,false
188,319.1,236.8,1.393,false
189,319.5,237.0,1.383,false
190,319.5,236.7,1.386,false
191,319.5,236.9,1.384,false
192,319.4,236.8,1.385,false
193,319.5,236.6,1.392,false
194,319.6,236.8,1.395,false
195,319.7,236.6,1.39,false
196,319.8,236.8,1.394,false
197,320.0,236.8,1.405,false
198,320.3,236.6,1.384,false
199,320.3,236.9,1.389,false
200,320.4,236.6,1.376,false
201,320.4,236.7,1.386,false
202,320.3,236.9,1.392,false
203,320.2,236.6,1.384,false
204,320.2,236.7,1.39,false
205,320.1,236.8,1.397,false
206,320.3,236.7,1.392,false
207,320.3,236.5,1.387,false
208,320.2,236.9,1.394,false
209,320.2,236.8,1.373,false
210,320.2,236.9,1.397,false
211,320.2,237.1,1.388,false
212,320.3,237.0,1.389,false
213,320.1,237.1,1.39,false
214,320.2,236.9,1.386,false
215,320.0,236.8,1.39,false
216,320.0,237.0,1.38,false
217,320.1,236.9,1.389,false
218,320.1,237.0,1.385,false
219,320.0,237.0,1.392,false
220,320.0,236.8,1.391,false
221,319.9,236.8,1.384,false
222,319.9,237.2,1.4,false
223,320.2,237.4,1.383,false
224,320.1,237.4,1.381,false
225,320.0,237.3,1.381,false
226,320.0,237.3,1.381,false
227,320.0,237.2,1.388,false
228,320.2,237.5,1.364,false
229,320.0,237.4,1.384,false
230,319.7,237.2,1.382,false
231,319.8,237.2,1.389,false
232,319.9,237.3,1.384,false
233,319.6,237.3,1.411,false
234,319.5,237.3,1.395,false
235,319.4,237.3,1.388,false
236,319.3,237.4,1.389,false
237,319.3,237.4,1.396,false
238,319.4,237.3,1.38,false
239,319.4,237.4,1.379,false
240,319.6,237.3,1.388,false
241,319.7,237.2,1.378,false
242,319.5,237.3,1.382,false
243,319.6,237.5,1.383,false
244,319.5,237.4,1.386,false
245,319.6,237.3,1.384,false
246,319.7,237.4,1.391,false
247,319.9,237.5,1.38,false
248,319.8,237.5,1.39,false
249,319.8,237.3,1.381,false
250,319.8,237.4,1.378,false
251,319.8,237.3,1.387,false
252,319.9,237.4,1.383,false
253,319.9,237.2,1.403,false
254,320.0,237.4,1.379,false
255,320.1,237.3,1.382,false
256,319.9,237.3,1.384,false
257,320.2,237.3,1.385,false
258,320.1,237.3,1.384,false
259,320.2,237.1,1.375,false
260,320.2,237.0,1.368,false
261,320.1,237.2,1.386,false
262,320.1,237.1,1.386,false
263,320.2,236.9,1.389,false
264,320.1,236.9,1.391,false
265,320.1,237.0,1.382,false
266,319.9,237.0,1.387,false
267,319.8,237.0,1.394,false
268,319.9,237.1,1.395,false
269,319.9,237.1,1.385,false
270,319.9,237.1,1.367,false
271,319.7,237.0,1.387,false
272,319.7,237.1,1.392,false
273,319.6,237.3,1.395,false
