Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.3,238.6,1.107,false
1,257.3,238.6,1.098,false
2,256.9,238.6,1.101,false
3,256.6,238.5,1.15,false
4,257.1,238.6,1.124,false
5,257.5,238.7,1.099,false
6,256.9,238.7,1.093,false
7,256.4,238.9,1.093,false
8,256.0,238.9,1.095,false
9,256.6,238.7,1.165,false
10,277.7,238.7,1.188,false
11,277.3,238.7,1.179,false
12,276.8,238.9,1.183,false
13,276.3,239.1,1.177,false
14,275.8,239.1,1.242,false
15,283.9,239.0,1.172,false
16,272.1,239.0,1.171,false
17,272.1,239.2,1.175,false
18,272.6,239.0,1.234,false
19,285.8,238.9,1.235,false
20,285.8,239.0,1.249,false
21,292.4,238.9,1.24,false
22,291.8,239.1,1.237,false
23,286.0,238.8,1.234,false
24,286.1,239.1,1.255,false
25,286.5,239.0,1.264,false
26,286.8,238.9,1.241,false
27,287.2,239.0,1.277,false
28,295.0,239.1,1.272,false
29,295.1,238.9,1.291,false
30,295.3,239.1,1.274,false
31,295.4,239.0,1.303,false
32,295.8,238.9,1.266,false
33,295.7,238.9,1.271,false
34,295.6,239.1,1.273,false
35,295.7,239.1,1.276,false
36,295.8,238.9,1.302,false
37,302.5,239.0,1.303,false
38,302.4,239.2,1.295,false
39,302.3,239.0,1.282,false
40,302.1,238.8,1.303,false
41,301.9,239.0,1.292,false
42,301.8,239.0,1.324,false
43,302.2,239.0,1.15,false
44,294.3,238.8,1.304,false
45,303.7,238.8,1.314,false
46,303.9,239.0,1.318,false
47,304.1,239.0,1.321,false
48,304.2,238.8,1.331,false
49,304.8,238.9,1.309,false
50,304.8,239.0,1.325,false
51,304.9,239.1,1.318,false
52,305.1,238.9,1.317,false
53,305.2,239.2,1.319,false
54,305.4,239.0,1.328,false
55,311.9,239.0,1.334,false
56,311.5,239.2,1.327,false
57,311.1,238.9,1.328,false
58,310.9,239.2,1.332,false
59,310.6,239.2,1.35,false
60,310.6,239.1,1.324,false
61,310.0,239.1,1.331,false
62,309.9,239.0,1.334,false
63,309.8,239.2,1.343,false
64,310.1,239.1,1.34,false
65,310.2,239.0,1.346,false
66,310.6,239.0,1.341,false
67,310.6,238.7,1.339,false
