Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.3,238.0,1.095,false
1,255.5,238.1,1.096,false
2,255.1,238.3,1.098,false
3,254.8,238.2,1.193,false
4,264.6,238.2,1.085,false
5,251.5,238.1,1.091,false
6,251.6,238.3,1.089,false
7,251.5,238.3,1.096,false
8,251.6,238.3,1.101,false
9,252.0,238.2,1.184,false
10,277.1,238.1,1.181,false
11,271.8,238.1,1.184,false
12,271.9,238.1,1.178,false
13,271.9,238.1,1.215,false
14,272.5,238.2,1.216,false
15,273.1,238.3,1.18,false
16,273.5,238.2,1.177,false
17,273.4,238.2,1.177,false
18,273.2,238.0,1.243,false
19,286.3,237.9,1.244,false
20,286.3,237.9,1.261,false
21,291.8,237.8,1.243,false
22,286.6,237.8,1.24,false
23,286.5,237.7,1.264,false
24,286.8,237.6,1.24,false
25,286.8,237.7,1.258,false
26,287.2,237.7,1.239,false
27,287.4,237.6,1.276,false
28,294.8,237.6,1.276,false
29,294.7,237.6,1.28,false
30,294.7,237.8,1.283,false
31,294.8,237.7,1.309,false
32,295.4,237.8,1.284,false
33,295.1,237.7,1.291,false
34,295.3,237.7,1.273,false
35,295.2,237.6,1.281,false
36,295.2,237.7,1.292,false
37,300.7,237.7,1.304,false
38,301.1,237.6,1.306,false
39,301.2,237.6,1.304,false
40,301.2,237.7,1.296,false
41,301.1,237.7,1.307,false
42,301.1,237.6,1.328,false
43,301.5,237.7,1.323,false
44,301.8,237.8,1.303,false
45,301.8,237.8,1.326,false
46,302.2,237.6,1.321,false
47,302.3,237.5,1.324,false
48,302.7,237.7,1.327,false
49,303.3,237.5,1.318,false
50,303.7,237.5,1.316,false
51,303.9,237.7,1.323,false
52,304.1,237.6,1.327,false
53,304.2,237.5,1.329,false
54,304.6,237.5,1.331,false
55,309.8,237.6,1.34,false
56,309.7,237.6,1.335,false
57,309.3,237.6,1.335,false
58,309.3,237.7,1.14,false
59,293.2,237.4,1.354,false
60,311.2,237.4,1.341,false
61,310.8,237.3,1.338,false
62,310.6,237.4,1.34,false
63,310.4,237.4,1.348,false
64,310.6,237.2,1.35,false
65,310.6,237.2,1.367,false
66,311.0,237.4,1.354,false
67,311.1,237.3,1.348,false
68,311.1,237.3,1.322,false
69,310.9,237.4,1.343,false
70,310.8,237.4,1.349,false
71,311.0,237.4,1.348,false
72,311.1,237.6,1.356,false
73,311.3,237.8,1.368,false
74,311.7,237.8,1.36,false
75,311.9,237.7,1.357,false
76,311.9,237.9,1.366,false
77,312.2,237.8,1.359,false
78,312.3,237.8,1.348,false
79,312.2,237.8,1.371,false
80,312.6,237.6,1.352,false
81,312.6,237.9,1.351,false
82,312.7,237.7,1.379,false
83,313.1,237.7,1.34,false
84,313.1,237.8,1.366,false
85,313.3,237.8,1.32,false
86,313.3,237.7,1.362,false
87,313.4,237.9,1.371,false
88,313.6,237.7,1.364,false
89,313.9,237.7,1.357,false
90,314.0,238.0,1.363,false
91,314.1,238.0,1.362,false
92,314.2,237.8,1.359,false
93,314.4,237.8,1.375,false
94,314.6,237.8,1.364,false
95,314.7,237.9,1.361,false
96,314.8,237.8,1.367,false
97,314.7,237.7,1.36,false
98,314.7,237.8,1.362,false
99,314.6,237.5,1.382,false
100,315.0,237.5,1.37,false
101,315.1,237.7,1.364,false
102,315.2,237.7,1.37,false
103,315.3,237.7,1.349,false
104,315.5,237.6,1.361,false
105,315.5,237.5,1.365,false
106,315.7,237.5,1.36,false
107,315.5,237.5,1.368,false
108,315.6,237.4,1.375,false
109,315.7,237.5,1.37,false
110,315.9,237.6,1.379,false
111,316.1,237.7,1.384,false
112,316.2,237.5,1.377,false
113,316.2,237.5,1.352,false
114,316.3,237.5,1.366,false
115,316.3,237.7,1.378,false
116,316.4,237.8,1.35,false
117,316.4,237.9,1.362,false
118,316.4,237.8,1.379,false
119,316.6,237.6,1.371,false
120,316.5,237.4,1.364,false
121,316.5,237.7,1.368,false
122,316.5,237.8,1.373,false
123,316.4,238.0,1.351,false
124,316.5,237.7,1.37,false
125,316.4,237.7,1.367,false
126,316.5,237.9,1.376,false
127,316.6,237.9,1.374,false
128,316.9,238.0,1.338,false
129,316.7,237.8,1.372,false
130,316.9,237.8,1.38,false
131,316.9,237.9,1.376,false
132,317.1,238.0,1.372,false
133,317.1,238.0,1.383,false
134,317.2,237.9,1.372,false
135,317.3,237.9,1.373,false
136,317.3,237.9,1.37,false
137,317.3,238.0,1.365,false
138,317.4,237.9,1.374,false
139,317.5,238.0,1.377,false
140,317.7,237.9,1.369,false
141,317.6,237.9,1.387,false
142,317.6,238.0,1.372,false
143,317.5,238.0,1.379,false
144,317.7,238.1,1.368,false
145,317.6,238.1,1.379,false
146,317.8,238.1,1.377,false
147,318.0,238.0,1.371,false
148,317.9,237.9,1.365,false
149,317.8,237.8,1.374,false
150,317.8,237.9,1.389,false
151,318.0,238.0,1.371,false
152,317.9,238.0,1.378,false
153,318.1,238.0,1.352,false
154,317.8,237.9,1.373,false
155,317.9,238.1,1.347,false
156,317.7,238.1,1.386,false
157,318.0,238.0,1.381,false
158,318.2,238.0,1.377,false
159,318.3,238.0,1.383,false
160,318.4,238.0,1.375,false
161,318.4,238.0,1.39,false
162,318.0,237.9,1.38,false
163,318.2,238.0,1.363,false
164,318.2,237.8,1.381,false
165,318.2,237.8,1.375,false
166,318.2,237.9,1.371,false
167,318.1,237.7,1.39,false
168,318.3,237.5,1.383,false
169,318.2,237.3,1.381,false
170,318.2,237.7,1.379,false
171,318.3,237.5,1.38,false
172,318.5,237.5,1.381,false
173,318.6,237.7,1.394,false
174,319.1,237.6,1.382,false
175,319.2,237.8,1.371,false
176,319.0,237.7,1.383,false
177,319.2,237.6,1.379,false
178,319.2,237.7,1.382,false
179,319.2,237.8,1.375,false
180,319.1,237.6,1.379,false
181,319.1,237.5,1.38,false
182,319.1,237.6,1.381,false
183,319.3,237.7,1.385,false
184,319.3,237.7,1.382,false
185,319.4,237.7,1.378,false
186,319.4,237.7,1.356,false
187,319.3,237.5,1.38,false
188,319.2,237.7,1.381,false
189,319.0,237.8,1.382,false
190,319.1,237.6,1.394,false
191,319.2,237.5,1.381,false
192,319.2,237.6,1.386,false
193,319.2,237.8,1.381,false
194,319.2,237.7,1.385,false
195,319.1,237.5,1.381,false
196,319.1,237.5,1.377,false
197,319.0,237.4,1.383,false
198,319.1,237.5,1.392,false
199,319.2,237.7,1.383,false
200,319.2,237.8,1.379,false
201,319.1,237.9,1.385,false
202,319.2,237.8,1.399,false
203,319.5,237.7,1.373,false
204,319.5,237.8,1.38,false
205,319.5,237.7,1.363,false
206,313.3,237.8,1.355,false
207,312.7,237.8,1.377,false
208,313.2,237.7,1.353,false
209,313.2,237.8,1.372,false
210,313.4,237.8,1.376,false
211,313.7,237.8,1.378,false
212,314.1,237.8,1.349,false
213,313.9,237.8,1.375,false
214,314.4,237.9,1.359,false
215,313.8,237.9,1.363,false
216,313.4,237.7,1.36,false
217,313.6,238.0,1.37,false
218,313.4,238.1,1.345,false
219,313.1,237.8,1.36,false
220,312.8,238.1,1.367,false
221,312.7,238.1,1.337,false
222,312.6,237.9,1.344,false
223,312.5,237.9,1.373,false
224,312.5,237.8,1.355,false
225,312.3,237.9,1.359,false
226,312.4,238.0,1.378,false
227,312.7,237.9,1.371,false
228,312.6,238.0,1.38,false
229,312.2,237.8,1.372,false
230,312.0,238.0,1.38,false
231,319.7,238.0,1.379,false
232,319.1,238.1,1.396,false
233,318.8,238.0,1.272,false
234,307.3,238.1,1.379,false
235,316.8,237.9,1.358,false
236,309.3,238.3,1.286,false
237,308.9,237.9,1.345,false
238,308.4,238.1,1.348,false
239,308.7,237.9,1.361,false
240,309.1,238.1,1.366,false
241,309.7,238.0,1.362,false
242,316.2,238.1,1.371,false
243,316.1,238.1,1.375,false
244,316.6,238.3,1.345,false
245,316.6,238.0,1.377,false
246,317.0,237.9,1.384,false
247,317.3,238.1,1.383,false
248,317.8,238.0,1.369,false
249,318.0,237.9,1.379,false
250,318.2,237.9,1.381,false
251,318.3,237.8,1.378,false
252,318.4,238.0,1.381,false
253,318.5,237.9,1.385,false
254,318.9,237.9,1.378,false
255,318.9,237.9,1.384,false
256,319.1,237.8,1.381,false
257,319.1,237.8,1.381,false
258,319.2,238.0,1.398,false
259,319.5,237.8,1.389,false
260,319.6,237.8,1.38,false
261,319.6,238.0,1.388,false
262,319.7,237.8,1.381,false
263,319.7,237.8,1.375,false
264,319.8,237.8,1.39,false
265,320.1,237.9,1.389,false
266,320.0,238.0,1.38,false
267,320.0,237.9,1.387,false
268,320.0,237.7,1.387,false
269,320.1,237.9,1.399,false
270,320.2,237.8,1.378,false
271,320.2,237.7,1.383,false
272,320.2,237.5,1.382,false
273,320.3,237.7,1.381,false
274,320.4,237.9,1.386,false
275,320.4,237.8,1.401,false
276,320.8,237.8,1.382,false
277,320.7,237.9,1.38,false
278,320.6,237.9,1.379,false
279,320.6,237.8,1.379,false
280,320.5,237.9,1.374,false
281,320.3,238.1,1.364,false
282,320.4,238.1,1.385,false
283,320.5,237.9,1.377,false
284,320.4,237.9,1.385,false
285,320.3,237.9,1.391,false
286,320.1,238.0,1.384,false
287,320.2,237.8,1.388,false
288,320.0,238.0,1.377,false
289,319.9,237.8,1.378,false
290,319.7,238.0,1.384,false
291,319.8,238.0,1.385,false
292,319.8,238.0,1.395,false
293,319.9,238.0,1.384,false
294,319.9,238.0,1.381,false
295,319.8,238.1,1.38,false
296,319.9,238.0,1.388,false
297,319.8,238.0,1.391,false
298,319.8,238.1,1.387,false
299,319.9,237.9,1.384,false
300,319.9,238.2,1.381,false
301,319.8,238.0,1.382,false
302,319.9,238.1,1.381,false
303,319.7,237.9,1.38,false
304,319.7,238.1,1.39,false
305,319.9,238.1,1.398,false
306,320.1,238.0,1.363,false
307,319.6,238.2,1.385,false
308,319.6,238.1,1.352,false
309,319.5,238.1,1.389,false
310,319.8,238.2,1.386,false
311,319.9,238.0,1.377,false
312,319.8,238.1,1.397,false
313,320.0,238.1,1.376,false
314,320.0,238.1,1.339,false
315,319.8,238.0,1.393,false
316,320.0,238.2,1.382,false
317,320.0,238.2,1.38,false
318,320.0,238.0,1.366,false
319,320.0,238.1,1.387,false
320,320.2,238.2,1.385,false
321,320.0,238.2,1.385,false
322,320.2,238.2,1.378,false
323,320.1,238.1,1.381,false
324,320.3,238.0,1.381,false
325,320.1,238.1,1.366,false
326,320.0,238.1,1.391,false
327,320.1,238.2,1.384,false
328,320.2,238.0,1.392,false
329,320.4,238.0,1.383,false
330,320.3,237.9,1.381,false
331,320.4,238.0,1.405,false
332,320.8,238.0,1.399,false
333,321.0,237.9,1.363,false
334,320.7,237.9,1.377,false
335,320.6,237.7,1.383,false
336,320.4,237.7,1.387,false
337,320.3,237.7,1.387,false
338,320.2,237.8,1.393,false
339,320.3,237.8,1.384,false
340,320.3,237.8,1.388,false
341,320.2,237.8,1.392,false
342,320.3,237.8,1.386,false
343,320.3,238.0,1.391,false
344,320.5,238.0,1.377,false
345,320.6,237.9,1.389,false
346,320.7,237.8,1.384,false
347,320.7,237.6,1.393,false
348,320.8,237.9,1.386,false
349,320.6,237.8,1.398,false
350,320.9,237.7,1.378,false
351,320.8,237.7,1.391,false
352,320.9,237.8,1.383,false
353,320.9,237.9,1.383,false
354,321.0,237.7,1.387,false
355,321.0,237.7,1.368,false
356,321.1,237.7,1.386,false
357,320.9,237.6,1.396,false
358,321.0,237.5,1.386,false
359,321.1,237.5,1.391,false
360,320.8,237.7,1.381,false
361,320.8,237.8,1.392,false
362,320.8,237.7,1.388,false
363,320.8,237.8,1.385,false
364,320.6,237.7,1.393,false
365,320.7,237.5,1.386,false
366,320.6,237.5,1.401,false
367,320.8,237.6,1.396,false
368,321.0,237.6,1.383,false
369,321.0,237.7,1.389,false
370,320.9,237.6,1.393,false
371,320.9,237.4,1.388,false
372,321.0,237.5,1.402,false
373,321.2,237.7,1.374,false
374,321.0,237.7,1.384,false
375,320.9,237.5,1.387,false
376,320.9,237.4,1.38,false
377,320.9,237.6,1.388,false
378,320.9,237.5,1.398,false
379,321.1,237.5,1.396,false
380,320.9,237.4,1.391,false
381,320.9,237.6,1.383,false
382,320.9,237.8,1.231,false
383,314.0,237.5,1.398,false
384,321.8,237.3,1.384,false
385,321.6,237.6,1.386,false
386,321.4,237.5,1.387,false
387,321.3,237.6,1.381,false
388,321.1,237.5,1.396,false
389,321.1,237.5,1.395,false
390,321.2,237.6,1.382,false
391,321.1,237.5,1.385,false
392,321.1,237.5,1.388,false
393,321.0,237.3,1.387,false
394,321.0,237.6,1.391,false
395,321.0,237.4,1.389,false
396,321.2,237.5,1.378,false
397,320.9,237.5,1.394,false
398,321.0,237.4,1.388,false
399,321.1,237.4,1.387,false
400,320.9,237.6,1.389,false
401,320.9,237.3,1.381,false
402,320.9,237.6,1.387,false
403,320.8,237.6,1.393,false
404,321.0,237.5,1.384,false
405,320.9,237.5,1.382,false
406,320.8,237.6,1.401,false
407,321.0,237.6,1.39,false
408,320.8,237.5,1.38,false
409,320.7,237.6,1.375,false
410,320.6,237.5,1.384,false
411,320.6,237.5,1.384,false
412,320.7,237.8,1.4,false
413,320.8,238.0,1.349,false
414,320.7,237.9,1.39,false
415,320.7,237.8,1.388,false
416,320.7,237.9,1.386,false
417,320.6,237.8,1.385,false
418,320.5,237.7,1.388,false
419,320.6,237.9,1.393,false
420,320.7,237.8,1.384,false
421,320.7,237.8,1.404,false
422,320.7,237.6,1.382,false
423,320.7,237.7,1.397,false
424,320.9,237.9,1.384,false
425,320.9,237.9,1.384,false
426,320.9,237.8,1.388,false
427,320.8,238.0,1.389,false
428,320.7,237.9,1.384,false
429,320.6,237.9,1.402,false
430,320.9,237.8,1.385,false
431,320.9,237.8,1.386,false
432,320.8,237.9,1.386,false
433,320.8,238.0,1.378,false
434,320.8,237.9,1.396,false
435,320.8,237.9,1.395,false
436,321.0,237.9,1.392,false
437,320.9,237.9,1.394,false
438,321.0,237.8,1.392,false
439,321.0,237.7,1.379,false
440,320.8,237.6,1.396,false
441,320.9,237.7,1.386,false
442,320.9,237.6,1.389,false
443,320.9,237.6,1.379,false
444,321.0,237.7,1.382,false
445,320.9,237.8,1.388,false
446,321.0,237.9,1.388,false
447,321.2,237.9,1.4,false
448,321.2,237.8,1.387,false
449,321.2,237.9,1.349,false
450,321.0,237.9,1.39,false
451,321.1,237.9,1.382,false
452,321.1,237.8,1.396,false
453,321.4,237.7,1.394,false
454,321.4,237.7,1.392,false
455,321.4,237.7,1.383,false
456,321.3,237.8,1.387,false
457,321.2,237.8,1.384,false
458,321.2,238.1,1.383,false
459,321.2,238.1,1.4,false
460,321.1,238.0,1.381,false
461,321.1,238.0,1.395,false
462,321.2,237.9,1.388,false
463,321.3,237.9,1.395,false
464,321.4,237.8,1.389,false
465,321.4,237.7,1.389,false
466,321.4,237.8,1.386,false
467,321.3,237.7,1.389,false
468,321.2,237.9,1.391,false
469,321.2,238.0,1.396,false
470,321.4,237.9,1.391,false
471,321.3,238.0,1.389,false
472,321.3,238.0,1.379,false
473,321.3,237.9,1.393,false
474,321.3,237.9,1.398,false
475,321.5,237.9,1.402,false
476,321.9,238.0,1.392,false
477,321.8,238.1,1.387,false
478,321.8,238.3,1.394,false
479,321.8,238.3,1.382,false
480,321.5,238.3,1.389,false
481,321.5,238.2,1.393,false
482,321.6,238.2,1.382,false
483,321.5,238.3,1.399,false
484,321.4,238.2,1.382,false
485,321.3,238.2,1.342,false
486,321.1,238.2,1.396,false
487,321.2,238.4,1.372,false
488,321.0,238.3,1.381,false
489,321.1,238.3,1.394,false
490,321.0,238.3,1.298,false
491,315.6,238.2,1.39,false
492,316.1,238.3,1.397,false
493,321.9,238.2,1.384,false
494,321.6,238.1,1.376,false
495,321.4,238.4,1.395,false
496,321.3,238.2,1.385,false
497,321.3,238.2,1.39,false
498,321.3,238.2,1.384,false
499,321.3,238.4,1.381,false
500,321.2,238.3,1.386,false
501,321.1,238.3,1.385,false
502,321.1,238.2,1.394,false
503,321.1,238.1,1.389,false
504,320.9,238.1,1.381,false
505,320.5,238.2,1.329,false
506,307.1,238.3,1.314,false
507,307.2,238.4,1.344,false
508,306.9,238.4,1.317,false
509,306.3,238.4,1.352,false
510,306.9,238.4,1.368,false
511,307.5,238.3,1.358,false
512,314.0,238.2,1.331,false
513,313.4,238.1,1.372,false
514,313.7,238.1,1.349,false
515,313.2,238.0,1.375,false
516,313.5,238.0,1.382,false
517,313.9,238.1,1.363,false
518,314.5,238.1,1.376,false
519,314.9,238.2,1.352,false
520,314.9,238.3,1.381,false
521,315.4,238.2,1.294,false
522,315.3,238.0,1.387,false
523,315.8,238.3,1.374,false
524,316.4,238.2,1.376,false
525,316.8,238.1,1.395,false
526,317.4,238.2,1.4,false
527,317.7,238.1,1.366,false
528,317.6,238.1,1.282,false
529,305.2,238.2,1.313,false
530,305.0,238.1,1.375,false
531,305.1,237.9,1.315,false
532,305.0,238.1,1.367,false
533,313.5,238.1,1.366,false
534,313.6,238.1,1.362,false
535,313.4,237.9,1.328,false
536,313.1,237.9,1.359,false
537,312.8,237.9,1.348,false
538,312.6,238.0,1.374,false
539,313.0,238.1,1.38,false
540,313.3,238.1,1.396,false
541,313.6,238.0,1.379,false
542,314.1,238.0,1.351,false
543,320.8,238.1,1.364,false
544,320.5,237.9,1.366,false
545,319.9,237.6,1.371,false
546,319.5,237.8,1.374,false
547,319.3,237.7,1.377,false
548,319.6,237.8,1.368,false
549,319.2,237.7,1.396,false
550,319.4,237.7,1.391,false
551,319.6,237.7,1.395,false
552,319.8,237.8,1.396,false
553,320.2,237.9,1.389,false
554,320.4,237.9,1.382,false
555,320.6,237.9,1.389,false
556,320.5,237.9,1.392,false
557,320.7,238.0,1.387,false
558,320.8,238.0,1.392,false
559,320.9,238.1,1.386,false
560,320.8,238.2,1.402,false
