Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.4,240.9,1.081,false
1,253.3,240.8,1.131,false
2,259.0,241.0,1.084,false
3,253.1,241.0,1.171,false
4,253.6,240.8,1.098,false
5,253.6,241.0,1.105,false
6,253.6,240.9,1.111,false
7,254.0,238.8,1.101,false
8,254.2,238.7,1.106,false
9,254.5,238.7,1.185,false
10,274.3,238.8,1.181,false
11,274.1,238.7,1.181,false
12,274.1,238.6,1.215,false
13,274.7,238.5,1.23,false
14,275.0,238.5,1.176,false
15,274.8,238.5,1.184,false
16,274.5,238.8,1.18,false
17,274.4,238.9,1.179,false
18,274.7,238.8,1.24,false
19,290.5,238.8,1.243,false
20,290.1,238.7,1.239,false
21,289.7,238.7,1.237,false
22,289.4,238.6,1.244,false
23,289.2,238.7,1.316,false
24,295.4,238.9,1.24,false
25,288.1,239.0,1.239,false
26,287.9,239.0,1.239,false
27,288.1,239.1,1.275,false
28,296.1,239.1,1.281,false
29,296.3,239.1,1.28,false
30,296.8,239.1,1.273,false
31,296.5,239.0,1.278,false
32,296.4,239.0,1.281,false
33,296.4,239.1,1.298,false
34,296.7,238.9,1.296,false
35,296.9,238.8,1.298,false
36,302.0,238.8,1.314,false
37,302.3,238.8,1.301,false
38,302.4,238.9,1.301,false
39,302.4,239.3,1.302,false
40,302.5,239.5,1.296,false
41,302.8,239.4,1.303,false
42,302.6,239.3,1.307,false
43,302.7,239.4,1.31,false
44,302.9,239.4,1.299,false
45,302.9,239.3,1.318,false
46,303.5,239.2,1.322,false
47,309.0,239.4,1.319,false
48,308.7,239.2,1.321,false
49,308.2,239.2,1.288,false
50,307.8,239.1,1.33,false
51,307.9,239.2,1.338,false
52,307.8,239.5,1.314,false
53,307.8,239.3,1.337,false
54,307.8,239.5,1.338,false
55,308.0,239.4,1.331,false
56,308.4,239.2,1.329,false
57,308.5,239.3,1.343,false
58,309.1,239.4,1.326,false
59,309.2,239.4,1.32,false
60,308.6,239.1,1.332,false
61,308.8,239.1,1.324,false
62,308.9,239.3,1.337,false
63,309.2,239.3,1.348,false
64,309.6,239.1,1.34,false
65,309.9,239.2,1.339,false
66,310.2,239.0,1.352,false
