Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,268.6,238.5,1.107,false
1,254.2,238.4,1.097,false
2,254.2,238.3,1.132,false
3,260.9,238.5,1.092,false
4,253.9,238.4,1.096,false
5,253.7,238.5,1.095,false
6,253.6,238.4,1.09,false
7,253.5,238.4,1.095,false
8,253.5,238.6,1.142,false
9,254.2,238.5,1.187,false
10,273.1,238.3,1.175,false
11,272.8,238.4,1.19,false
12,272.9,238.4,1.182,false
13,273.1,238.4,1.194,false
14,273.5,238.5,1.183,false
15,273.7,238.6,1.191,false
16,273.6,238.6,1.181,false
17,273.5,238.4,1.175,false
18,273.7,238.4,1.238,false
19,286.3,238.3,1.271,false
20,286.8,238.3,1.243,false
21,286.8,238.2,1.246,false
22,286.9,238.3,1.243,false
23,287.1,238.4,1.239,false
24,287.0,238.5,1.242,false
25,287.1,238.4,1.267,false
26,287.6,238.5,1.246,false
27,287.6,238.3,1.287,false
28,295.6,238.3,1.277,false
29,295.4,238.4,1.274,false
30,295.3,238.4,1.306,false
31,295.8,238.2,1.277,false
32,295.7,238.4,1.278,false
33,295.8,238.4,1.28,false
34,295.6,238.3,1.275,false
35,295.2,238.4,1.27,false
36,295.2,238.3,1.318,false
37,303.1,238.3,1.305,false
38,302.9,238.2,1.298,false
39,302.4,238.3,1.301,false
40,302.2,238.2,1.293,false
41,301.9,238.3,1.301,false
42,302.0,238.1,1.312,false
43,302.3,238.4,1.301,false
44,302.2,238.4,1.306,false
45,302.0,238.2,1.322,false
46,302.4,238.2,1.332,false
47,302.6,238.2,1.344,false
48,303.2,238.3,1.314,false
49,303.3,238.3,1.317,false
50,303.5,238.1,1.313,false
51,303.9,238.2,1.315,false
52,304.0,238.2,1.319,false
53,304.4,238.1,1.329,false
54,305.0,238.2,1.328,false
55,305.4,238.3,1.334,false
56,305.7,238.1,1.344,false
57,306.1,238.1,1.333,false
58,306.2,238.0,1.341,false
59,306.5,238.1,1.331,false
60,306.9,238.0,1.328,false
61,307.1,238.1,1.335,false
62,307.3,237.9,1.332,false
63,307.4,238.0,1.348,false
64,307.7,238.1,1.353,false
65,308.2,238.1,1.34,false
