Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,265.7,235.8,1.102,false
1,257.9,235.6,1.098,false
2,252.5,235.5,1.151,false
3,261.4,235.6,1.099,false
4,251.8,235.8,1.103,false
5,251.8,235.6,1.1,false
6,251.9,235.6,1.107,false
7,252.2,235.8,1.113,false
8,259.3,235.5,1.121,false
9,259.1,235.7,1.191,false
10,267.2,235.4,1.197,false
11,272.8,235.5,1.195,false
12,272.9,235.5,1.211,false
13,273.3,235.3,1.237,false
14,279.1,235.5,1.197,false
15,273.1,235.3,1.192,false
16,273.0,235.3,1.197,false
17,273.1,235.1,1.193,false
18,273.5,235.2,1.275,false
19,286.5,235.1,1.26,false
20,291.6,235.4,1.253,false
21,291.0,235.4,1.258,false
22,290.8,235.4,1.256,false
23,290.5,235.6,1.259,false
24,290.2,235.3,1.292,false
25,290.4,235.5,1.257,false
26,290.0,235.4,1.255,false
27,289.9,235.4,1.295,false
28,295.8,235.4,1.292,false
29,295.6,235.4,1.292,false
30,295.6,235.2,1.292,false
31,296.2,235.3,1.298,false
32,296.3,235.1,1.295,false
33,296.2,235.2,1.291,false
34,296.2,234.9,1.298,false
35,296.2,235.2,1.296,false
36,296.4,235.5,1.32,false
37,302.8,235.5,1.316,false
38,302.8,235.3,1.328,false
39,302.8,235.5,1.319,false
40,302.6,235.3,1.319,false
41,302.6,235.4,1.343,false
42,303.0,235.4,1.314,false
43,302.8,235.3,1.321,false
44,302.8,235.5,1.317,false
45,302.7,235.2,1.339,false
46,303.2,235.4,1.338,false
47,303.6,235.4,1.333,false
48,309.3,235.4,1.331,false
49,308.8,235.3,1.341,false
50,308.5,235.5,1.339,false
51,308.3,235.3,1.346,false
52,308.2,235.5,1.349,false
53,308.2,235.4,1.341,false
54,308.1,235.5,1.352,false
55,308.1,235.3,1.349,false
56,308.3,235.4,1.355,false
57,308.6,235.6,1.354,false
58,308.8,235.5,1.356,false
59,309.2,235.6,1.346,false
60,309.4,235.4,1.348,false
61,309.2,235.6,1.347,false
62,309.2,235.5,1.349,false
63,309.3,235.3,1.363,false
64,309.5,235.3,1.362,false
65,310.0,235.1,1.362,false
66,310.2,236.9,1.358,false
67,310.6,237.6,1.365,false
68,310.7,237.3,1.345,false
69,310.7,237.3,1.355,false
70,310.9,237.5,1.348,false
71,311.0,237.4,1.358,false
72,311.1,237.4,1.36,false
73,311.1,237.4,1.355,false
74,311.4,237.5,1.36,false
75,311.7,237.5,1.372,false
76,312.1,237.6,1.359,false
77,312.2,237.6,1.355,false
78,312.3,237.6,1.361,false
79,312.5,237.7,1.353,false
80,312.4,237.5,1.361,false
81,312.7,237.6,1.365,false
82,313.1,237.4,1.375,false
83,313.4,237.4,1.359,false
84,313.4,237.6,1.358,false
85,313.6,237.6,1.361,false
86,313.7,237.5,1.372,false
87,314.0,237.6,1.363,false
88,314.2,237.7,1.36,false
89,314.1,237.6,1.359,false
90,314.1,237.7,1.359,false
91,314.3,237.7,1.365,false
92,314.5,237.6,1.383,false
93,314.8,237.8,1.365,false
94,314.9,237.8,1.369,false
95,315.1,237.9,1.353,false
96,315.1,237.8,1.373,false
97,315.3,237.7,1.365,false
98,315.4,237.6,1.367,false
99,315.6,237.6,1.368,false
100,315.8,237.8,1.369,false
101,315.9,237.8,1.37,false
102,315.8,237.7,1.371,false
103,315.7,237.4,1.377,false
104,316.0,237.6,1.376,false
105,316.2,237.8,1.367,false
106,316.4,237.5,1.379,false
107,316.5,237.4,1.366,false
108,316.3,237.6,1.361,false
109,316.3,237.6,1.392,false
110,316.4,237.6,1.377,false
111,307.7,237.5,1.383,false
112,315.6,237.6,1.383,false
113,315.8,237.6,1.371,false
114,315.9,237.5,1.369,false
115,316.0,237.8,1.382,false
116,316.2,237.7,1.368,false
117,316.3,237.6,1.371,false
118,316.4,237.7,1.369,false
119,316.5,237.7,1.389,false
120,316.6,237.5,1.377,false
121,316.8,237.0,1.381,false
122,316.9,237.1,1.387,false
123,317.0,237.1,1.371,false
124,317.0,236.9,1.379,false
125,317.2,237.0,1.385,false
126,317.3,236.9,1.39,false
127,317.6,236.9,1.375,false
128,317.5,236.9,1.375,false
129,317.6,237.0,1.383,false
130,317.5,237.0,1.38,false
131,317.6,237.2,1.387,false
132,317.8,237.2,1.393,false
133,317.9,237.2,1.373,false
134,318.1,237.1,1.376,false
135,318.1,237.0,1.378,false
136,318.2,237.0,1.385,false
137,318.4,236.8,1.385,false
138,318.3,237.1,1.378,false
139,318.5,237.1,1.381,false
140,318.6,237.1,1.381,false
141,318.6,236.7,1.406,false
142,318.9,236.8,1.387,false
143,318.8,236.8,1.394,false
144,319.0,236.8,1.38,false
145,319.0,236.8,1.38,false
146,319.1,236.8,1.381,false
147,319.1,236.9,1.382,false
148,319.2,236.8,1.384,false
149,319.2,237.0,1.379,false
150,319.3,237.2,1.388,false
151,319.3,237.2,1.381,false
152,319.3,237.2,1.38,false
153,319.0,237.2,1.391,false
154,319.1,237.3,1.394,false
155,319.3,237.3,1.375,false
156,319.3,237.4,1.383,false
157,319.2,237.3,1.386,false
158,319.3,237.2,1.39,false
159,319.1,237.2,1.381,false
160,319.0,237.0,1.389,false
161,319.1,237.3,1.383,false
162,319.1,237.1,1.393,false
163,319.1,236.8,1.387,false
164,319.2,236.7,1.387,false
165,319.2,236.8,1.384,false
166,319.3,236.8,1.367,false
167,319.4,236.8,1.384,false
168,319.4,237.0,1.381,false
169,319.3,237.2,1.381,false
170,319.4,237.3,1.383,false
171,319.3,237.5,1.388,false
172,319.5,237.4,1.384,false
173,319.6,237.3,1.387,false
174,319.8,237.2,1.394,false
175,319.8,237.3,1.382,false
176,319.8,237.2,1.393,false
177,319.9,237.3,1.389,false
178,319.9,237.2,1.377,false
179,319.7,237.4,1.386,false
180,319.7,237.4,1.388,false
181,319.7,237.1,1.387,false
182,319.8,237.3,1.381,false
183,319.7,237.1,1.387,false
184,319.8,237.4,1.378,false
185,319.8,237.4,1.388,false
186,319.7,237.4,1.383,false
187,319.7,237.4,1.388,false
188,319.8,237.3,1.38,false
189,319.7,237.2,1.387,false
190,319.8,237.2,1.388,false
191,319.8,237.1,1.39,false
192,319.7,237.2,1.39,false
193,319.7,237.1,1.383,false
194,319.5,237.1,1.39,false
195,319.6,236.8,1.388,false
196,319.5,237.0,1.387,false
197,319.5,236.9,1.391,false
198,319.5,236.9,1.385,false
199,319.4,236.9,1.36,false
200,319.3,237.1,1.393,false
201,319.6,237.1,1.382,false
202,319.5,237.1,1.385,false
203,319.6,237.2,1.378,false
204,320.0,237.0,1.386,false
205,320.0,237.2,1.391,false
206,320.1,237.1,1.384,false
207,320.3,237.0,1.387,false
208,320.1,236.9,1.383,false
209,319.8,236.8,1.384,false
210,319.6,236.9,1.379,false
211,319.6,236.8,1.398,false
212,319.9,236.9,1.391,false
213,320.0,236.9,1.388,false
214,319.9,236.9,1.383,false
215,319.9,237.0,1.394,false
216,320.1,237.0,1.388,false
217,320.1,236.6,1.402,false
218,320.2,236.4,1.387,false
219,320.2,236.6,1.391,false
220,320.2,236.7,1.389,false
221,320.2,236.5,1.387,false
222,320.0,236.5,1.393,false
223,320.0,236.6,1.393,false
224,320.2,236.8,1.386,false
225,320.1,236.9,1.393,false
226,320.2,236.8,1.392,false
227,320.2,236.8,1.394,false
228,320.3,236.6,1.398,false
229,320.6,236.8,1.395,false
230,320.7,236.8,1.395,false
231,320.7,236.7,1.384,false
232,320.7,237.0,1.381,false
233,320.6,236.8,1.384,false
234,320.5,237.0,1.399,false
