Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,267.5,237.9,1.106,false
1,256.1,237.7,1.104,false
2,256.0,237.8,1.147,false
3,261.1,237.7,1.109,false
4,256.0,237.6,1.1,false
5,256.1,237.7,1.107,false
6,262.8,237.8,1.109,false
7,257.1,237.5,1.103,false
8,257.0,237.7,1.18,false
9,264.4,238.0,1.166,false
10,271.5,237.9,1.158,false
11,271.1,238.1,1.176,false
12,271.1,238.0,1.173,false
13,270.9,238.2,1.223,false
14,279.8,238.1,1.191,false
15,271.5,238.3,1.175,false
16,271.6,238.2,1.15,false
17,271.3,238.3,1.18,false
18,271.5,238.0,1.258,false
19,283.5,238.3,1.201,false
20,283.7,238.0,1.205,false
21,283.5,238.0,1.22,false
22,283.5,237.7,1.205,false
23,283.2,237.7,1.224,false
24,283.0,238.0,1.226,false
25,283.1,237.8,1.203,false
26,282.8,238.0,1.221,false
27,282.6,237.7,1.26,false
28,289.7,237.8,1.302,false
29,290.3,237.7,1.262,false
30,290.0,237.8,1.297,false
31,290.5,237.6,1.269,false
32,290.1,237.5,1.26,false
33,290.5,237.5,1.27,false
34,290.8,237.7,1.277,false
35,291.2,237.7,1.257,false
36,291.2,237.4,1.307,false
37,301.3,237.6,1.316,false
38,300.9,237.6,1.335,false
39,300.8,237.4,1.293,false
40,292.1,237.2,1.304,false
41,302.8,237.2,1.335,false
42,303.1,237.4,1.306,false
43,303.1,237.3,1.313,false
44,302.8,237.2,1.303,false
45,302.8,237.3,1.331,false
46,303.2,237.4,1.325,false
47,303.5,237.3,1.351,false
48,309.5,237.2,1.329,false
49,309.1,237.2,1.329,false
50,308.8,237.5,1.232,false
51,297.7,237.3,1.332,false
52,307.6,237.2,1.331,false
53,307.5,237.2,1.331,false
54,307.7,237.3,1.347,false
55,308.1,237.5,1.34,false
56,308.2,237.4,1.344,false
57,308.6,237.3,1.345,false
58,308.8,237.2,1.369,false
59,309.2,237.3,1.333,false
60,308.9,237.2,1.345,false
61,309.0,237.2,1.348,false
62,309.2,237.4,1.339,false
63,309.3,237.2,1.356,false
64,309.8,237.4,1.357,false
65,310.2,237.3,1.354,false
66,310.5,237.5,1.35,false
67,310.7,237.5,1.352,false
68,311.0,237.6,1.362,false
69,311.0,237.6,1.353,false
70,311.4,237.5,1.348,false
71,311.5,237.4,1.349,false
72,311.8,237.3,1.367,false
73,312.1,237.3,1.355,false
74,312.4,237.3,1.357,false
75,312.5,237.4,1.372,false
76,313.1,237.2,1.365,false
77,313.4,237.3,1.362,false
78,313.5,237.5,1.35,false
79,313.6,237.2,1.363,false
80,313.6,237.2,1.362,false
81,313.8,237.4,1.373,false
82,314.1,237.4,1.363,false
83,314.3,237.4,1.367,false
