Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,265.6,238.3,1.102,false
1,257.1,238.2,1.091,false
2,256.5,238.4,1.093,false
3,256.2,238.2,1.087,false
4,255.8,238.3,1.09,false
5,256.0,238.1,1.089,false
6,255.5,238.4,1.1,false
7,255.6,238.2,1.091,false
8,255.4,238.3,1.091,false
9,254.9,237.9,1.215,false
10,275.0,238.3,1.176,false
11,274.5,238.1,1.176,false
12,274.3,238.2,1.181,false
13,274.6,238.1,1.18,false
14,274.4,238.0,1.176,false
15,274.2,238.2,1.187,false
16,274.7,238.0,1.189,false
17,274.7,238.1,1.191,false
18,274.7,237.9,1.234,false
19,283.1,237.9,1.242,false
20,283.5,237.9,1.265,false
21,289.5,237.9,1.244,false
22,289.3,238.1,1.241,false
23,289.0,237.9,1.245,false
24,288.6,238.1,1.241,false
25,288.4,237.9,1.24,false
26,288.1,238.1,1.263,false
27,288.6,238.0,1.279,false
28,295.3,237.9,1.27,false
29,294.8,238.1,1.262,false
30,288.2,237.9,1.251,false
31,287.9,237.8,1.227,false
32,287.9,238.0,1.259,false
33,293.0,237.9,1.256,false
34,292.5,237.9,1.251,false
35,286.6,238.0,1.244,false
36,286.9,237.9,1.284,false
37,293.8,237.8,1.298,false
38,299.9,238.0,1.266,false
39,291.8,238.0,1.267,false
40,291.7,238.0,1.266,false
41,291.9,238.0,1.274,false
42,292.1,237.9,1.27,false
43,292.2,238.2,1.301,false
44,299.1,238.2,1.298,false
45,298.5,238.2,1.315,false
46,298.2,238.1,1.312,false
47,298.5,238.2,1.3,false
48,298.8,238.3,1.293,false
49,298.8,238.1,1.292,false
50,299.0,238.1,1.305,false
51,299.1,238.0,1.307,false
52,299.3,238.2,1.258,false
53,291.9,237.9,1.247,false
54,291.6,238.0,1.297,false
55,297.0,238.1,1.292,false
56,296.3,237.8,1.306,false
57,296.7,237.6,1.313,false
58,297.1,237.8,1.33,false
59,302.6,237.5,1.335,false
60,302.9,237.7,1.307,false
61,303.4,237.9,1.322,false
62,303.2,237.8,1.309,false
63,303.1,238.0,1.339,false
64,303.3,237.9,1.36,false
65,308.4,237.7,1.336,false
66,308.4,237.9,1.325,false
67,307.8,237.7,1.356,false
68,307.4,237.7,1.309,false
69,306.8,237.8,1.349,false
70,307.0,237.7,1.354,false
71,307.6,237.6,1.37,false
72,313.5,237.8,1.352,false
73,313.3,237.7,1.359,false
74,313.3,237.6,1.351,false
75,313.1,237.8,1.353,false
76,312.9,237.6,1.344,false
77,312.9,237.9,1.352,false
78,313.1,237.9,1.363,false
79,313.0,237.7,1.334,false
80,312.8,237.7,1.358,false
81,312.9,237.8,1.36,false
82,312.9,238.0,1.367,false
83,313.1,237.8,1.356,false
84,313.1,237.8,1.353,false
85,313.2,237.9,1.364,false
86,313.2,238.1,1.368,false
87,313.1,238.1,1.352,false
88,313.3,238.0,1.373,false
89,313.5,237.8,1.355,false
90,313.4,237.8,1.359,false
91,313.5,237.9,1.355,false
92,313.5,238.0,1.362,false
93,313.7,237.8,1.361,false
94,313.9,237.8,1.359,false
95,314.1,237.9,1.355,false
96,314.1,237.7,1.356,false
97,314.0,237.9,1.362,false
98,314.2,237.8,1.367,false
99,314.4,237.8,1.374,false
100,314.6,237.9,1.362,false
101,314.8,237.7,1.362,false
102,314.8,237.8,1.365,false
103,315.0,237.7,1.367,false
104,315.0,237.5,1.363,false
105,315.0,237.8,1.379,false
106,315.3,237.8,1.363,false
107,315.3,237.8,1.369,false
108,315.5,237.7,1.367,false
109,315.6,237.8,1.368,false
110,315.8,237.9,1.369,false
111,315.9,237.7,1.369,false
112,316.1,237.7,1.385,false
113,316.2,237.9,1.361,false
114,316.1,237.7,1.374,false
115,316.1,237.7,1.368,false
116,316.2,237.7,1.386,false
117,316.5,237.7,1.374,false
118,316.6,238.0,1.373,false
119,316.5,237.9,1.361,false
120,316.6,237.9,1.366,false
121,316.5,237.9,1.367,false
122,316.5,238.0,1.346,false
123,316.4,237.9,1.367,false
124,316.6,237.7,1.379,false
125,316.6,237.9,1.368,false
126,316.7,238.0,1.353,false
127,316.5,238.0,1.367,false
128,316.6,238.1,1.371,false
129,316.8,238.2,1.352,false
130,316.8,238.2,1.367,false
131,316.9,238.1,1.374,false
132,316.9,238.1,1.365,false
133,317.0,238.1,1.375,false
134,317.1,238.1,1.375,false
135,307.7,238.6,1.371,false
136,315.9,238.5,1.354,false
137,315.9,238.5,1.365,false
138,316.0,238.6,1.362,false
139,316.2,238.5,1.386,false
140,316.4,238.5,1.373,false
141,316.4,238.3,1.375,false
142,316.5,238.2,1.373,false
143,316.5,238.5,1.374,false
144,316.4,238.4,1.359,false
145,316.5,238.4,1.374,false
146,316.8,238.5,1.375,false
147,316.9,238.3,1.369,false
148,317.0,238.4,1.361,false
149,317.1,238.4,1.378,false
150,317.2,238.4,1.374,false
151,317.4,238.3,1.361,false
152,317.5,238.5,1.374,false
153,317.4,238.5,1.359,false
154,317.4,238.4,1.372,false
155,317.4,238.4,1.352,false
156,317.5,238.3,1.37,false
157,317.6,238.4,1.37,false
158,317.7,238.6,1.37,false
159,317.6,238.7,1.364,false
160,317.6,238.7,1.362,false
161,317.6,238.6,1.377,false
162,317.7,238.4,1.37,false
163,317.9,238.3,1.372,false
164,317.7,238.3,1.36,false
165,317.6,238.3,1.382,false
166,317.7,238.6,1.36,false
167,317.8,238.6,1.371,false
168,317.9,238.5,1.369,false
169,318.0,238.3,1.374,false
170,318.0,238.5,1.371,false
171,318.0,238.5,1.375,false
172,318.0,238.5,1.383,false
173,318.0,238.5,1.377,false
174,318.1,238.5,1.372,false
175,318.1,238.6,1.367,false
176,318.1,238.4,1.373,false
177,318.2,238.4,1.374,false
178,318.2,238.4,1.375,false
179,318.2,238.4,1.38,false
180,318.3,238.4,1.379,false
181,318.2,238.3,1.374,false
182,318.2,238.4,1.37,false
183,318.1,238.4,1.372,false
184,318.1,238.2,1.379,false
185,318.3,238.4,1.369,false
186,318.4,238.5,1.378,false
187,318.3,238.5,1.376,false
188,318.3,238.5,1.377,false
189,318.1,238.5,1.371,false
190,317.9,238.2,1.381,false
191,318.1,238.3,1.376,false
192,318.2,238.6,1.376,false
193,318.2,238.5,1.369,false
194,318.2,238.5,1.366,false
195,318.2,238.3,1.382,false
196,318.4,238.3,1.382,false
197,318.7,238.4,1.383,false
198,318.9,238.3,1.374,false
199,318.7,238.5,1.376,false
200,318.9,238.5,1.379,false
201,318.7,238.6,1.365,false
202,318.9,238.5,1.383,false
203,318.8,238.5,1.368,false
204,318.7,238.4,1.371,false
205,318.7,238.4,1.377,false
206,318.7,238.6,1.365,false
207,318.7,238.6,1.381,false
208,319.0,238.4,1.374,false
209,319.0,238.4,1.383,false
210,319.1,238.4,1.371,false
211,319.1,238.4,1.382,false
212,319.3,238.6,1.381,false
213,319.2,238.5,1.379,false
214,319.4,238.6,1.377,false
215,319.4,238.8,1.375,false
216,319.2,238.5,1.367,false
217,319.2,238.4,1.377,false
218,319.0,238.5,1.366,false
219,318.9,238.7,1.38,false
220,319.0,238.6,1.369,false
221,318.8,238.4,1.375,false
222,318.8,238.6,1.366,false
223,318.7,238.6,1.376,false
224,318.8,238.5,1.377,false
225,318.9,238.4,1.369,false
226,318.9,238.6,1.378,false
227,318.8,238.7,1.33,false
228,319.0,238.5,1.373,false
229,319.0,238.4,1.37,false
230,319.0,238.3,1.391,false
231,319.2,238.3,1.37,false
232,319.2,238.4,1.376,false
233,319.2,238.6,1.377,false
234,319.1,238.5,1.381,false
235,319.1,238.4,1.382,false
236,319.0,238.6,1.36,false
237,319.1,238.3,1.372,false
238,319.1,238.4,1.374,false
239,319.1,238.4,1.379,false
240,319.1,238.6,1.37,false
241,319.1,238.6,1.371,false
242,319.2,238.5,1.379,false
243,319.2,238.5,1.372,false
244,319.2,238.5,1.369,false
245,319.0,238.7,1.375,false
246,319.1,238.7,1.375,false
247,319.1,238.7,1.384,false
248,319.3,238.5,1.379,false
249,319.4,238.5,1.375,false
250,319.1,238.5,1.385,false
251,319.1,238.7,1.377,false
252,319.0,238.5,1.375,false
253,318.8,238.5,1.384,false
254,319.0,238.4,1.374,false
255,319.1,238.4,1.379,false
256,319.2,238.4,1.392,false
257,319.2,238.5,1.377,false
258,319.2,238.6,1.345,false
259,313.5,238.4,1.378,false
260,319.9,238.5,1.39,false
261,319.9,238.4,1.375,false
262,319.8,238.4,1.364,false
263,319.6,238.4,1.366,false
264,319.5,238.3,1.387,false
265,319.6,238.3,1.382,false
266,319.7,238.2,1.385,false
267,319.6,238.2,1.38,false
268,319.5,238.2,1.394,false
269,319.5,238.2,1.382,false
270,319.5,238.1,1.392,false
271,319.7,238.0,1.378,false
272,319.7,238.0,1.388,false
273,319.5,238.0,1.378,false
274,319.6,238.0,1.382,false
275,319.6,238.1,1.375,false
276,319.4,238.1,1.378,false
277,319.6,238.1,1.379,false
278,319.6,238.2,1.377,false
279,319.6,238.2,1.379,false
280,319.3,238.1,1.376,false
281,319.3,238.1,1.376,false
282,319.4,238.2,1.384,false
283,319.2,238.3,1.376,false
284,319.2,238.2,1.378,false
285,319.2,238.2,1.384,false
286,319.2,238.3,1.38,false
287,319.2,238.2,1.397,false
288,319.5,238.2,1.381,false
289,319.6,238.2,1.378,false
290,319.7,238.2,1.375,false
291,319.7,238.2,1.369,false
292,319.5,238.2,1.376,false
293,319.4,238.1,1.389,false
294,319.7,238.2,1.383,false
295,319.8,238.1,1.377,false
296,319.7,237.9,1.383,false
297,319.7,238.0,1.388,false
298,319.8,238.1,1.385,false
299,319.9,238.2,1.388,false
300,320.0,238.0,1.384,false
301,320.1,237.9,1.385,false
302,320.0,238.3,1.375,false
303,320.0,238.1,1.392,false
304,320.1,238.2,1.392,false
305,320.2,238.2,1.38,false
306,320.1,238.0,1.376,false
307,320.0,238.1,1.381,false
308,320.1,237.9,1.378,false
309,320.1,237.9,1.394,false
310,320.1,238.1,1.385,false
311,320.2,238.1,1.383,false
312,320.1,238.1,1.394,false
313,320.2,238.1,1.387,false
314,320.2,238.1,1.387,false
315,320.3,237.8,1.387,false
316,320.4,237.8,1.381,false
317,320.4,238.1,1.385,false
318,320.5,238.1,1.39,false
319,320.5,238.1,1.381,false
320,320.5,238.1,1.387,false
321,320.6,238.0,1.396,false
322,320.8,238.0,1.385,false
323,320.6,238.0,1.378,false
324,320.3,238.2,1.391,false
325,320.4,238.2,1.384,false
326,320.3,238.3,1.359,false
327,320.2,238.1,1.393,false
328,320.4,238.1,1.3,false
329,309.3,238.1,1.363,false
330,308.7,238.1,1.352,false
331,308.3,238.3,1.324,false
332,307.7,238.2,1.359,false
333,307.9,238.1,1.4,false
334,317.8,238.2,1.358,false
335,310.8,238.4,1.31,false
336,310.6,238.3,1.33,false
337,310.9,238.2,1.362,false
338,316.5,238.1,1.378,false
339,316.7,238.1,1.381,false
340,316.9,238.2,1.361,false
341,316.9,238.2,1.377,false
342,317.0,238.3,1.352,false
343,316.7,238.3,1.378,false
344,316.8,238.2,1.389,false
345,317.2,238.3,1.375,false
346,317.4,238.4,1.365,false
347,317.0,238.3,1.339,false
348,316.7,238.3,1.381,false
349,316.3,238.3,1.33,false
350,315.9,238.4,1.179,false
351,298.8,238.2,1.341,false
352,299.2,238.2,1.331,false
353,306.1,238.2,1.339,false
354,306.2,238.1,1.341,false
355,306.0,238.3,1.366,false
356,306.2,238.1,1.345,false
357,312.5,238.1,1.34,false
358,312.4,238.3,1.375,false
359,312.0,238.1,1.378,false
360,311.9,238.0,1.35,false
361,311.9,238.2,1.355,false
362,311.6,238.1,1.339,false
363,311.4,238.1,1.349,false
364,311.6,238.0,1.372,false
365,318.1,237.9,1.39,false
366,318.1,237.8,1.379,false
367,318.1,237.9,1.372,false
368,318.3,237.9,1.386,false
369,318.2,238.1,1.38,false
370,318.0,238.1,1.362,false
371,318.1,237.9,1.382,false
372,318.2,238.0,1.387,false
373,318.3,238.0,1.38,false
374,318.6,238.0,1.387,false
375,318.8,238.2,1.383,false
376,319.0,238.2,1.383,false
377,319.2,238.2,1.375,false
378,319.4,238.0,1.389,false
379,319.5,238.0,1.382,false
380,319.5,238.1,1.385,false
381,319.4,237.9,1.394,false
382,319.7,238.0,1.384,false
383,319.9,237.8,1.386,false
384,319.9,237.9,1.39,false
385,320.1,237.8,1.385,false
386,320.1,237.9,1.397,false
387,319.9,238.0,1.378,false
388,320.0,237.9,1.38,false
389,319.9,237.8,1.384,false
390,320.0,237.8,1.384,false
391,320.1,237.6,1.385,false
392,320.0,237.7,1.385,false
393,320.0,237.8,1.379,false
394,320.0,237.9,1.385,false
395,320.0,237.9,1.395,false
396,320.1,237.8,1.365,false
397,319.9,237.8,1.383,false
398,319.9,237.9,1.379,false
399,319.8,237.9,1.383,false
400,319.7,237.8,1.389,false
401,319.4,237.8,1.399,false
402,319.8,237.9,1.388,false
403,319.7,237.9,1.393,false
404,319.8,237.6,1.381,false
405,319.9,237.9,1.364,false
406,319.9,237.8,1.374,false
407,319.9,237.7,1.383,false
408,320.2,237.9,1.382,false
409,320.2,237.8,1.381,false
410,320.3,238.0,1.386,false
411,320.3,237.8,1.395,false
412,320.3,238.0,1.395,false
413,320.5,237.9,1.383,false
414,320.6,238.0,1.384,false
415,320.5,237.9,1.394,false
416,320.5,237.9,1.378,false
417,320.6,238.1,1.369,false
418,320.4,238.0,1.393,false
419,320.5,238.1,1.373,false
420,320.5,238.0,1.387,false
421,320.7,238.0,1.392,false
422,320.7,237.8,1.386,false
423,320.7,237.9,1.396,false
424,320.8,237.7,1.386,false
425,321.0,237.8,1.377,false
426,320.8,237.7,1.36,false
427,320.6,237.9,1.392,false
428,320.5,237.8,1.375,false
429,320.5,237.8,1.379,false
430,320.5,237.9,1.386,false
431,320.6,237.7,1.385,false
432,320.5,237.9,1.389,false
433,320.6,238.0,1.376,false
434,320.5,237.8,1.385,false
435,320.4,237.8,1.393,false
436,320.5,237.9,1.386,false
437,320.5,237.8,1.376,false
438,320.2,237.9,1.382,false
439,320.3,237.8,1.389,false
440,320.4,237.8,1.388,false
441,320.5,237.9,1.391,false
442,320.7,237.9,1.387,false
443,320.3,237.9,1.385,false
444,320.2,238.1,1.385,false
445,320.2,238.0,1.374,false
446,320.2,238.0,1.382,false
447,320.4,238.0,1.379,false
448,320.5,238.0,1.393,false
449,320.6,238.0,1.387,false
450,320.5,237.8,1.38,false
451,320.6,237.8,1.374,false
452,320.5,237.7,1.391,false
453,320.6,237.6,1.391,false
454,320.6,237.7,1.388,false
