Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,290.7,237.6,1.273,false
1,290.3,237.8,1.223,false
2,281.7,237.7,1.23,false
3,281.8,237.6,1.214,false
4,281.9,237.8,1.214,false
5,281.8,237.7,1.252,false
6,282.3,237.7,1.213,false
7,282.6,237.8,1.222,false
8,282.7,237.9,1.224,false
9,289.7,237.7,1.303,false
10,302.5,237.7,1.327,false
11,302.8,237.7,1.34,false
12,303.3,237.5,1.305,false
13,303.2,237.7,1.303,false
14,303.2,238.0,1.305,false
15,303.1,237.8,1.313,false
16,303.2,237.8,1.303,false
17,303.6,237.9,1.311,false
18,312.0,237.6,1.367,false
19,318.8,237.7,1.369,false
20,318.7,237.9,1.368,false
21,318.3,237.9,1.365,false
22,318.1,237.9,1.393,false
23,318.2,237.6,1.37,false
24,318.2,237.9,1.367,false
25,318.1,237.8,1.364,false
26,318.1,237.8,1.366,false
27,318.2,238.0,1.418,false
28,326.9,237.6,1.44,false
29,332.0,237.9,1.397,false
30,325.0,237.6,1.417,false
31,325.1,237.8,1.402,false
32,325.2,237.9,1.399,false
33,325.3,237.7,1.409,false
34,325.6,237.7,1.413,false
35,325.9,237.8,1.409,false
36,326.2,238.0,1.419,false
37,331.9,237.8,1.43,false
38,331.9,238.0,1.418,false
39,331.8,237.6,1.448,false
40,332.0,237.8,1.441,false
41,332.1,237.7,1.433,false
42,332.1,237.7,1.447,false
43,332.2,237.6,1.434,false
44,332.2,237.8,1.434,false
45,332.3,237.7,1.454,false
46,339.0,237.8,1.462,false
47,338.8,237.7,1.451,false
48,338.5,237.6,1.462,false
49,338.5,237.8,1.452,false
50,338.2,237.5,1.462,false
51,338.3,237.6,1.466,false
52,337.8,237.8,1.464,false
53,337.7,237.6,1.457,false
54,337.6,237.7,1.464,false
55,338.0,237.7,1.461,false
56,338.0,237.8,1.496,false
57,338.6,237.6,1.467,false
58,338.7,237.7,1.475,false
59,339.0,237.7,1.48,false
60,339.1,237.5,1.467,false
61,339.2,237.6,1.466,false
62,339.1,237.7,1.468,false
63,339.7,237.6,1.481,false
64,340.0,237.6,1.479,false
65,340.5,237.6,1.473,false
66,340.7,237.7,1.478,false
67,341.0,237.7,1.492,false
68,341.5,237.5,1.472,false
69,341.8,237.6,1.487,false
70,341.9,237.7,1.481,false
71,342.1,237.8,1.483,false
72,342.1,237.7,1.483,false
73,342.5,237.8,1.461,false
74,342.8,237.9,1.488,false
75,343.1,237.8,1.506,false
76,343.4,237.7,1.482,false
77,343.7,237.6,1.479,false
78,343.9,237.8,1.479,false
79,344.2,237.9,1.487,false
80,344.3,237.6,1.488,false
81,344.5,237.9,1.488,false
82,344.9,237.8,1.485,false
83,344.6,237.9,1.497,false
84,344.8,237.7,1.518,false
85,345.2,237.7,1.503,false
86,345.5,237.7,1.489,false
87,345.5,237.6,1.505,false
88,346.0,237.8,1.492,false
89,346.2,237.7,1.49,false
90,346.3,237.7,1.51,false
91,346.4,237.6,1.512,false
92,346.8,237.7,1.508,false
93,347.0,237.9,1.496,false
94,347.2,237.6,1.497,false
95,347.1,237.7,1.511,false
96,347.4,237.8,1.51,false
97,347.6,237.7,1.503,false
98,347.8,237.8,1.506,false
99,347.9,237.7,1.515,false
100,348.3,237.7,1.51,false
101,348.5,237.6,1.516,false
102,348.8,237.8,1.515,false
103,348.8,237.7,1.515,false
104,348.9,237.7,1.522,false
105,349.1,237.8,1.502,false
106,349.1,237.8,1.514,false
107,349.1,237.5,1.526,false
108,349.5,237.5,1.519,false
109,349.6,237.7,1.509,false
110,349.8,237.7,1.51,false
111,349.6,237.7,1.506,false
112,349.7,237.8,1.514,false
113,350.0,237.6,1.515,false
114,350.2,237.8,1.502,false
115,350.1,237.7,1.505,false
116,350.0,237.6,1.53,false
117,350.3,237.8,1.519,false
118,350.5,237.7,1.514,false
119,350.8,237.6,1.53,false
120,351.1,237.8,1.519,false
121,351.3,237.8,1.521,false
122,351.3,237.7,1.516,false
123,351.5,237.8,1.516,false
124,351.4,237.7,1.536,false
125,351.9,237.7,1.516,false
126,352.0,237.9,1.527,false
127,352.2,237.7,1.53,false
128,352.5,237.9,1.523,false
129,352.8,237.7,1.525,false
130,352.7,237.7,1.526,false
131,352.9,237.8,1.518,false
132,352.8,237.6,1.517,false
133,352.8,237.8,1.524,false
134,352.8,237.6,1.53,false
135,352.9,237.7,1.534,false
136,353.1,237.9,1.524,false
137,353.2,237.7,1.523,false
138,353.1,237.9,1.519,false
139,353.0,237.6,1.532,false
140,353.1,237.7,1.522,false
141,353.1,237.8,1.534,false
142,353.1,237.7,1.533,false
143,353.0,237.8,1.543,false
144,353.1,237.5,1.531,false
145,353.2,237.7,1.532,false
146,353.4,237.9,1.511,false
147,353.5,237.7,1.535,false
148,353.7,237.9,1.525,false
149,353.8,237.7,1.525,false
150,353.9,237.8,1.524,false
151,353.8,237.9,1.524,false
152,353.7,237.9,1.521,false
153,353.7,237.7,1.53,false
154,353.6,237.6,1.536,false
155,353.6,238.0,1.527,false
156,353.7,237.8,1.529,false
157,353.7,237.7,1.524,false
158,353.5,238.0,1.544,false
159,353.6,237.9,1.519,false
160,353.6,237.8,1.537,false
161,353.8,237.9,1.527,false
162,353.9,237.9,1.529,false
163,353.9,237.6,1.545,false
164,354.0,237.9,1.549,false
165,354.2,237.9,1.523,false
166,354.2,237.9,1.545,false
167,354.4,237.9,1.538,false
168,354.6,237.8,1.538,false
169,354.6,237.8,1.546,false
170,354.8,237.8,1.53,false
171,354.8,237.8,1.529,false
172,354.9,237.8,1.531,false
173,354.8,237.8,1.523,false
174,354.7,237.8,1.528,false
175,354.6,237.9,1.542,false
176,354.8,237.6,1.528,false
177,354.6,237.7,1.541,false
178,354.7,237.8,1.531,false
179,354.7,237.7,1.533,false
180,354.7,237.8,1.551,false
181,354.9,237.8,1.548,false
182,355.2,237.8,1.52,false
183,355.2,237.6,1.541,false
184,355.2,237.6,1.532,false
185,355.3,237.8,1.535,false
186,354.9,237.7,1.534,false
187,355.0,237.8,1.54,false
188,355.1,237.8,1.54,false
189,355.3,237.7,1.529,false
190,355.3,237.5,1.538,false
191,355.4,237.5,1.546,false
192,355.5,237.8,1.546,false
193,355.9,237.7,1.546,false
194,356.1,237.6,1.537,false
195,356.2,237.6,1.535,false
196,356.2,237.6,1.551,false
197,356.4,237.8,1.541,false
198,356.5,237.7,1.565,false
199,357.0,237.6,1.539,false
200,357.0,237.7,1.518,false
201,356.8,237.9,1.539,false
202,356.9,238.0,1.539,false
203,356.6,237.8,1.551,false
204,356.4,237.8,1.549,false
205,356.8,237.7,1.534,false
206,356.8,237.9,1.547,false
207,356.9,237.8,1.544,false
208,356.9,237.8,1.535,false
209,356.9,237.9,1.495,false
210,356.9,237.6,1.532,false
211,357.0,237.6,1.54,false
212,356.8,237.7,1.533,false
213,356.7,237.6,1.566,false
214,356.9,237.6,1.533,false
215,357.0,237.7,1.545,false
216,357.3,237.8,1.556,false
217,357.6,237.5,1.547,false
218,357.7,237.8,1.535,false
219,357.8,237.7,1.473,false
220,348.3,238.0,1.53,false
221,348.5,237.8,1.552,false
222,358.2,237.9,1.502,false
223,357.6,237.9,1.495,false
224,350.1,237.7,1.541,false
225,356.1,237.9,1.556,false
226,355.9,237.8,1.546,false
227,355.7,237.8,1.55,false
228,355.9,237.9,1.537,false
229,355.5,237.8,1.552,false
230,355.4,237.8,1.498,false
231,354.8,237.9,1.54,false
232,354.9,237.9,1.541,false
233,354.5,237.8,1.493,false
234,348.1,238.0,1.518,false
235,348.0,237.8,1.533,false
236,348.2,237.8,1.542,false
237,354.7,238.0,1.524,false
238,349.4,237.7,1.543,false
239,356.6,237.8,1.535,false
240,356.2,237.5,1.54,false
241,356.0,237.8,1.523,false
242,355.6,237.5,1.527,false
243,355.2,237.7,1.538,false
244,355.0,237.8,1.533,false
245,354.7,237.6,1.5,false
246,354.3,237.6,1.552,false
247,354.4,237.7,1.537,false
248,354.2,237.7,1.527,false
249,354.3,237.5,1.558,false
250,354.7,237.8,1.53,false
251,354.9,237.8,1.55,false
252,355.3,237.6,1.52,false
253,355.1,237.7,1.54,false
254,355.0,237.7,1.471,false
255,343.7,237.7,1.497,false
256,343.9,237.8,1.498,false
257,344.2,237.6,1.527,false
258,349.7,237.7,1.511,false
259,349.8,237.8,1.548,false
260,350.2,237.7,1.54,false
261,359.6,237.6,1.551,false
262,359.6,237.7,1.553,false
