Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,269.7,239.2,1.096,false
1,258.1,239.2,1.105,false
2,257.9,239.4,1.092,false
3,257.7,239.8,1.096,false
4,257.3,239.9,1.087,false
5,257.2,240.0,1.09,false
6,256.6,239.9,1.085,false
7,256.3,239.9,1.138,false
8,256.5,239.9,1.083,false
9,256.0,239.5,1.179,false
10,272.0,239.7,1.187,false
11,272.1,239.6,1.188,false
12,272.2,239.8,1.185,false
13,272.6,239.8,1.184,false
14,277.7,239.8,1.178,false
15,277.5,240.0,1.176,false
16,277.0,239.9,1.175,false
17,276.4,239.9,1.179,false
18,276.1,239.8,1.273,false
19,293.8,239.8,1.236,false
20,287.8,239.9,1.237,false
21,287.8,239.8,1.235,false
22,287.6,239.9,1.243,false
23,287.6,240.1,1.233,false
24,287.6,240.0,1.256,false
25,294.3,240.2,1.232,false
26,286.8,240.0,1.233,false
27,286.8,239.8,1.276,false
28,294.3,240.0,1.274,false
29,294.4,239.9,1.277,false
30,294.7,240.1,1.275,false
31,295.0,240.2,1.265,false
32,295.0,239.9,1.271,false
33,295.0,240.1,1.271,false
34,295.1,239.9,1.267,false
35,295.3,240.0,1.301,false
36,295.8,239.7,1.303,false
37,301.7,239.9,1.295,false
38,301.7,239.7,1.301,false
39,301.7,239.7,1.295,false
40,301.5,239.9,1.303,false
41,301.6,239.6,1.297,false
42,302.0,239.8,1.301,false
43,302.0,239.8,1.296,false
44,301.9,239.6,1.288,false
45,302.0,239.6,1.312,false
46,302.5,239.9,1.33,false
47,303.1,239.8,1.312,false
48,303.6,239.6,1.317,false
49,303.9,239.6,1.317,false
50,304.2,239.6,1.325,false
51,304.4,239.8,1.317,false
52,304.6,239.7,1.336,false
53,305.2,239.8,1.322,false
54,305.3,239.6,1.326,false
55,305.9,239.6,1.343,false
56,306.4,239.7,1.333,false
57,306.6,239.8,1.328,false
58,307.0,239.8,1.324,false
59,307.5,239.7,1.336,false
60,307.7,240.0,1.333,false
61,307.9,239.7,1.343,false
62,308.2,239.7,1.325,false
63,308.3,239.9,1.366,false
64,314.4,239.9,1.342,false
65,314.0,239.7,1.351,false
66,313.8,240.0,1.287,false
67,307.6,239.9,1.332,false
68,308.0,239.8,1.35,false
69,308.6,239.8,1.358,false
70,309.1,239.9,1.344,false
71,309.5,239.8,1.342,false
72,309.8,239.9,1.35,false
73,310.1,239.9,1.345,false
74,310.5,239.7,1.352,false
75,311.0,239.7,1.344,false
76,311.3,239.8,1.355,false
77,311.5,239.8,1.346,false
78,311.6,239.6,1.37,false
79,312.0,239.6,1.352,false
80,312.3,239.5,1.363,false
81,312.7,239.7,1.355,false
82,312.9,239.9,1.35,false
83,313.0,239.6,1.356,false
84,313.2,239.7,1.353,false
85,313.4,239.8,1.35,false
86,313.5,239.8,1.373,false
87,313.8,239.7,1.304,false
88,313.5,239.8,1.355,false
89,313.7,239.9,1.358,false
90,313.5,239.6,1.353,false
