Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,263.6,237.4,1.095,false
1,252.0,237.5,1.095,false
2,251.9,237.2,1.091,false
3,251.9,237.4,1.137,false
4,258.9,237.4,1.101,false
5,253.6,237.4,1.102,false
6,253.3,237.6,1.088,false
7,253.0,237.4,1.129,false
8,253.1,237.6,1.102,false
9,261.6,237.3,1.214,false
10,277.9,237.6,1.182,false
11,271.8,237.6,1.179,false
12,271.8,237.5,1.195,false
13,271.8,237.6,1.181,false
14,272.0,237.6,1.207,false
15,272.4,237.5,1.182,false
16,272.7,237.5,1.178,false
17,272.7,237.5,1.187,false
18,273.0,237.5,1.236,false
19,287.6,237.6,1.24,false
20,287.3,237.5,1.274,false
21,287.7,237.5,1.244,false
22,287.6,238.0,1.236,false
23,287.4,238.2,1.24,false
24,287.4,238.0,1.243,false
25,287.3,238.0,1.245,false
26,287.3,238.2,1.24,false
27,287.8,238.0,1.287,false
28,297.0,237.8,1.276,false
29,296.9,238.0,1.266,false
30,296.6,237.5,1.273,false
31,296.4,237.6,1.283,false
32,296.7,237.5,1.281,false
33,296.4,237.4,1.244,false
34,290.8,237.4,1.288,false
35,296.2,237.3,1.275,false
36,296.1,237.5,1.302,false
37,301.3,237.5,1.311,false
38,301.7,237.4,1.315,false
39,301.6,237.6,1.305,false
40,301.5,237.4,1.309,false
41,301.5,237.6,1.305,false
42,301.5,237.7,1.318,false
43,301.7,237.6,1.313,false
44,301.8,237.8,1.307,false
45,301.8,237.6,1.324,false
46,302.3,237.8,1.311,false
47,302.7,237.6,1.316,false
48,303.1,237.8,1.339,false
49,309.3,237.6,1.336,false
50,308.9,237.7,1.326,false
51,308.4,237.6,1.329,false
52,308.3,237.4,1.322,false
53,308.0,237.1,1.316,false
54,307.8,236.7,1.339,false
55,307.9,236.9,1.334,false
56,308.1,236.8,1.343,false
57,308.1,236.8,1.323,false
58,307.9,236.9,1.334,false
59,307.7,236.8,1.341,false
60,308.0,237.0,1.337,false
61,308.2,236.8,1.335,false
62,308.1,236.9,1.329,false
63,308.1,236.9,1.35,false
64,308.3,237.5,1.324,false
65,308.5,237.6,1.361,false
66,308.8,237.8,1.329,false
67,308.9,237.7,1.33,false
68,309.1,237.7,1.341,false
69,309.3,237.6,1.347,false
70,309.5,237.9,1.336,false
71,309.6,237.7,1.335,false
72,309.8,237.3,1.344,false
73,310.0,236.8,1.353,false
74,310.4,236.8,1.35,false
75,310.6,236.8,1.341,false
76,310.7,236.6,1.369,false
77,311.1,236.4,1.364,false
78,311.4,236.6,1.351,false
79,311.5,237.7,1.356,false
80,311.7,237.7,1.356,false
81,311.8,237.5,1.357,false
82,312.0,237.7,1.372,false
83,312.5,237.7,1.335,false
84,312.2,237.6,1.36,false
85,312.3,238.4,1.356,false
86,312.6,238.7,1.348,false
87,312.7,238.6,1.335,false
88,312.8,238.5,1.352,false
89,313.1,238.4,1.352,false
90,312.6,238.6,1.314,false
91,304.7,238.6,1.313,false
92,305.1,238.4,1.345,false
93,305.4,238.4,1.354,false
94,305.9,238.6,1.386,false
95,311.4,238.5,1.349,false
96,311.1,238.4,1.339,false
97,310.8,238.6,1.329,false
98,310.7,238.5,1.346,false
99,310.9,238.5,1.378,false
100,311.3,238.5,1.36,false
101,311.6,238.3,1.356,false
102,311.8,238.4,1.358,false
103,312.0,238.4,1.349,false
104,311.5,238.5,1.309,false
105,311.0,238.4,1.342,false
106,310.5,238.5,1.312,false
107,303.6,238.3,1.335,false
108,303.9,238.5,1.373,false
109,309.2,238.6,1.34,false
110,309.3,238.4,1.322,false
111,309.1,238.4,1.307,false
112,308.8,238.3,1.332,false
113,308.8,238.2,1.35,false
114,309.0,238.3,1.363,false
115,309.1,238.3,1.372,false
116,309.5,238.2,1.375,false
117,310.0,238.3,1.348,false
118,310.4,238.2,1.362,false
119,310.6,238.3,1.338,false
120,310.8,238.6,1.358,false
121,310.6,238.4,1.331,false
122,310.9,238.6,1.377,false
123,311.5,238.3,1.36,false
124,311.7,238.5,1.374,false
