Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.4,238.2,1.103,false
1,258.1,238.3,1.093,false
2,257.8,238.3,1.089,false
3,251.7,238.3,1.094,false
4,251.6,238.2,1.087,false
5,251.7,238.3,1.097,false
6,258.4,238.2,1.161,false
7,258.5,238.4,1.091,false
8,252.1,238.4,1.096,false
9,252.2,238.3,1.185,false
10,272.1,238.3,1.197,false
11,272.3,238.3,1.179,false
12,272.3,238.3,1.18,false
13,272.9,238.4,1.175,false
14,272.7,238.3,1.191,false
15,272.8,238.1,1.183,false
16,273.2,238.1,1.178,false
17,273.1,238.1,1.216,false
18,273.5,238.2,1.241,false
19,287.6,238.3,1.242,false
20,287.5,238.2,1.25,false
21,287.4,238.1,1.246,false
22,287.4,238.1,1.244,false
23,287.3,238.1,1.263,false
24,287.8,238.3,1.223,false
25,287.6,238.3,1.247,false
26,287.7,238.2,1.22,false
27,287.6,238.1,1.275,false
28,294.6,238.1,1.296,false
29,294.9,238.2,1.274,false
30,295.1,238.2,1.278,false
31,295.1,238.2,1.282,false
32,295.2,238.3,1.275,false
33,295.0,238.3,1.274,false
34,294.9,238.0,1.314,false
35,295.5,238.0,1.282,false
36,295.7,238.1,1.324,false
37,301.2,238.0,1.318,false
38,301.4,238.1,1.315,false
39,301.3,238.0,1.303,false
40,301.4,238.0,1.306,false
41,301.7,238.2,1.307,false
42,301.7,238.0,1.311,false
43,301.6,238.1,1.307,false
44,301.5,237.9,1.307,false
45,301.5,238.1,1.328,false
46,307.6,238.1,1.327,false
47,307.4,238.0,1.324,false
48,307.0,238.0,1.322,false
49,306.7,238.1,1.327,false
50,306.6,238.1,1.312,false
51,306.5,238.0,1.344,false
52,306.7,238.1,1.321,false
53,306.5,238.2,1.326,false
54,306.4,238.0,1.339,false
55,306.7,237.9,1.348,false
56,307.1,238.2,1.341,false
57,307.3,238.2,1.376,false
58,312.4,238.0,1.338,false
59,311.9,238.1,1.318,false
60,311.6,238.2,1.334,false
61,311.1,238.0,1.343,false
62,310.8,238.1,1.338,false
63,310.7,238.2,1.337,false
64,311.0,238.2,1.346,false
65,311.0,238.0,1.35,false
66,311.1,238.1,1.351,false
67,311.2,238.0,1.355,false
68,300.9,238.0,1.351,false
69,312.8,238.0,1.355,false
70,312.7,238.0,1.335,false
71,312.5,237.9,1.352,false
72,312.3,237.7,1.358,false
73,312.5,237.9,1.362,false
74,312.7,237.6,1.364,false
75,313.0,237.7,1.351,false
76,312.9,237.8,1.358,false
77,312.8,237.9,1.363,false
78,313.0,237.8,1.348,false
79,312.8,237.9,1.356,false
80,313.0,237.9,1.346,false
81,312.9,237.7,1.371,false
82,313.1,237.9,1.366,false
83,313.2,237.7,1.358,false
84,313.1,237.9,1.369,false
85,313.3,237.7,1.378,false
86,313.6,237.9,1.367,false
87,313.6,237.8,1.372,false
88,313.8,237.9,1.372,false
89,314.1,237.8,1.374,false
90,314.4,237.9,1.359,false
91,314.6,237.8,1.374,false
92,314.9,237.7,1.373,false
93,314.9,237.8,1.37,false
94,314.9,237.8,1.372,false
95,315.0,237.9,1.364,false
96,314.9,237.8,1.353,false
97,314.8,237.9,1.349,false
98,314.5,237.7,1.328,false
99,302.3,238.0,1.309,false
100,301.9,237.9,1.349,false
101,302.4,237.7,1.334,false
102,302.8,237.9,1.353,false
103,311.4,237.6,1.343,false
104,311.1,237.6,1.365,false
105,310.8,237.9,1.336,false
106,310.9,237.8,1.364,false
107,311.2,237.7,1.33,false
108,311.1,237.9,1.352,false
109,311.5,237.9,1.368,false
110,311.9,237.7,1.355,false
111,311.9,238.1,1.185,false
112,296.4,237.8,1.35,false
113,313.5,237.7,1.353,false
114,313.3,237.7,1.373,false
115,313.6,237.8,1.332,false
116,313.6,237.8,1.367,false
117,313.6,237.8,1.35,false
118,308.5,237.7,1.357,false
119,309.1,237.6,1.373,false
120,309.6,237.9,1.345,false
121,309.4,237.7,1.312,false
122,301.2,237.7,1.34,false
123,310.1,238.0,1.31,false
124,310.0,237.9,1.355,false
125,309.7,237.7,1.373,false
126,310.2,237.9,1.352,false
127,310.1,237.8,1.361,false
128,310.1,237.7,1.348,false
129,310.5,237.9,1.373,false
130,310.0,237.9,1.342,false
131,310.3,237.7,1.371,false
132,310.6,238.0,1.375,false
133,310.9,237.9,1.34,false
134,310.8,237.9,1.357,false
135,311.2,237.9,1.357,false
136,311.4,238.0,1.347,false
137,311.4,237.9,1.34,false
138,311.5,237.8,1.37,false
139,316.8,237.9,1.372,false
140,316.8,237.8,1.368,false
141,316.8,237.8,1.376,false
142,316.9,237.9,1.393,false
143,317.2,238.1,1.37,false
144,317.2,238.1,1.281,false
145,316.9,237.8,1.383,false
146,317.0,237.8,1.389,false
147,317.3,237.8,1.381,false
148,317.4,237.8,1.375,false
149,317.5,238.0,1.289,false
150,317.4,237.9,1.381,false
151,317.6,237.9,1.374,false
152,317.7,238.0,1.369,false
153,317.7,237.9,1.379,false
154,317.8,238.0,1.375,false
155,317.8,237.9,1.369,false
156,317.7,237.8,1.372,false
157,317.8,237.7,1.374,false
158,317.8,237.7,1.372,false
159,317.7,237.8,1.39,false
160,318.0,237.9,1.388,false
161,318.0,237.8,1.376,false
162,318.0,237.8,1.378,false
163,318.1,237.9,1.378,false
164,318.2,237.6,1.384,false
165,318.3,237.8,1.385,false
166,318.5,237.9,1.385,false
167,318.5,238.0,1.377,false
168,318.5,238.0,1.382,false
169,318.0,238.0,1.364,false
170,318.0,237.8,1.384,false
171,318.2,238.0,1.379,false
172,318.3,238.0,1.388,false
173,318.5,238.0,1.374,false
174,318.4,238.0,1.379,false
175,318.4,238.0,1.39,false
176,318.5,237.6,1.385,false
177,318.7,237.9,1.374,false
178,318.6,237.8,1.36,false
179,318.6,237.8,1.388,false
180,318.6,238.0,1.327,false
181,318.2,237.8,1.372,false
182,318.3,237.8,1.382,false
183,318.5,237.8,1.379,false
184,318.5,237.9,1.376,false
185,318.5,237.9,1.378,false
186,318.5,237.9,1.38,false
187,318.6,237.9,1.38,false
188,318.7,237.7,1.383,false
189,318.8,237.9,1.383,false
190,318.8,237.8,1.387,false
191,318.8,237.9,1.383,false
192,318.7,237.9,1.374,false
193,318.7,237.9,1.388,false
194,318.7,238.0,1.382,false
195,318.7,237.9,1.384,false
196,318.8,237.8,1.374,false
197,318.7,237.7,1.388,false
198,318.7,237.8,1.383,false
199,318.8,237.7,1.392,false
200,319.0,237.8,1.379,false
201,318.7,237.7,1.395,false
202,319.2,237.8,1.381,false
203,319.2,237.9,1.374,false
204,319.1,237.9,1.386,false
205,319.1,238.0,1.386,false
206,319.2,237.9,1.387,false
207,319.3,237.8,1.383,false
208,319.3,238.0,1.382,false
209,319.3,237.9,1.371,false
210,319.2,238.1,1.381,false
211,319.1,238.0,1.378,false
212,319.2,237.9,1.376,false
213,319.1,237.7,1.391,false
214,319.2,237.8,1.381,false
215,319.1,238.0,1.385,false
216,319.2,237.7,1.395,false
217,319.4,237.7,1.392,false
218,319.2,237.9,1.365,false
219,319.2,237.8,1.367,false
220,319.0,237.8,1.344,false
221,318.7,237.8,1.388,false
222,318.9,237.9,1.391,false
223,319.0,237.6,1.392,false
224,319.2,237.7,1.381,false
225,319.1,237.9,1.382,false
226,319.1,237.9,1.384,false
227,319.2,237.8,1.38,false
