Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,266.7,236.6,1.113,false
1,255.5,236.6,1.104,false
2,255.1,236.8,1.157,false
3,255.7,236.6,1.094,false
4,255.3,236.7,1.132,false
5,255.7,236.7,1.095,false
6,255.4,236.8,1.149,false
7,255.3,236.9,1.103,false
8,255.3,237.0,1.106,false
9,255.6,236.8,1.188,false
10,273.4,236.8,1.195,false
11,273.6,237.0,1.216,false
12,273.9,236.7,1.192,false
13,274.0,236.7,1.231,false
14,279.3,236.9,1.185,false
15,279.0,237.0,1.189,false
16,278.3,237.0,1.196,false
17,277.9,236.9,1.192,false
18,277.6,236.9,1.25,false
19,288.1,237.0,1.253,false
20,288.5,236.7,1.255,false
21,288.5,237.0,1.252,false
22,288.4,236.9,1.273,false
23,288.5,236.7,1.256,false
24,288.5,237.0,1.284,false
25,294.0,236.9,1.247,false
26,288.1,237.0,1.249,false
27,288.2,237.0,1.286,false
28,295.9,237.0,1.286,false
29,296.0,236.9,1.289,false
30,296.0,237.0,1.318,false
31,301.7,237.1,1.287,false
32,301.0,236.8,1.287,false
33,300.5,237.1,1.29,false
34,300.1,237.0,1.287,false
35,299.9,237.1,1.288,false
36,299.9,236.8,1.319,false
37,300.5,236.9,1.302,false
38,300.8,236.8,1.312,false
39,301.0,236.6,1.288,false
40,301.2,236.9,1.314,false
41,301.4,236.9,1.339,false
42,302.0,237.1,1.314,false
43,302.3,237.1,1.313,false
44,302.3,237.0,1.316,false
45,302.6,237.0,1.329,false
46,303.1,236.9,1.324,false
47,303.7,236.9,1.336,false
48,308.9,237.1,1.324,false
49,308.6,237.1,1.334,false
50,308.3,237.2,1.331,false
51,308.2,237.3,1.339,false
52,308.0,237.1,1.346,false
53,308.1,237.3,1.334,false
54,308.1,237.2,1.344,false
55,308.5,237.2,1.345,false
56,308.7,237.3,1.345,false
57,308.9,237.2,1.346,false
58,309.1,237.0,1.356,false
59,309.5,237.1,1.345,false
60,309.6,237.2,1.344,false
61,309.5,237.0,1.347,false
62,309.6,237.1,1.343,false
63,309.6,236.9,1.353,false
64,310.0,237.2,1.357,false
65,310.7,237.0,1.353,false
66,310.8,236.9,1.357,false
67,310.9,237.1,1.354,false
68,311.0,237.0,1.353,false
69,311.1,237.0,1.369,false
70,311.5,237.1,1.353,false
71,311.5,237.0,1.357,false
72,311.6,237.0,1.359,false
73,311.9,237.1,1.364,false
74,312.2,236.9,1.349,false
75,312.4,236.9,1.369,false
76,312.8,236.7,1.371,false
77,312.9,236.8,1.353,false
78,313.1,236.5,1.378,false
79,313.4,236.9,1.36,false
80,313.5,236.8,1.369,false
81,313.4,236.7,1.378,false
82,313.7,236.8,1.366,false
83,314.0,237.1,1.367,false
84,314.1,236.9,1.368,false
85,314.2,237.0,1.363,false
86,314.3,237.1,1.375,false
87,314.6,237.2,1.365,false
88,314.7,237.1,1.37,false
89,314.9,237.0,1.365,false
90,315.0,236.9,1.365,false
91,314.8,237.2,1.364,false
