Time (s),Power (W),Voltage (V),Amps (A),Adapted
0,265.1,237.5,1.097,false
1,256.6,237.5,1.117,false
2,256.6,237.7,1.095,false
3,256.3,237.7,1.098,false
4,255.9,237.8,1.096,false
5,255.6,237.8,1.091,false
6,255.1,237.7,1.147,false
7,255.4,237.7,1.095,false
8,255.9,237.6,1.107,false
9,255.5,237.6,1.188,false
10,271.5,237.6,1.18,false
11,271.6,237.7,1.181,false
12,271.8,237.7,1.223,false
13,279.8,237.6,1.187,false
14,272.1,237.7,1.18,false
15,272.1,237.7,1.184,false
16,272.1,237.5,1.183,false
17,272.3,237.6,1.183,false
18,278.8,237.5,1.237,false
19,287.6,237.6,1.24,false
20,287.2,237.7,1.253,false
21,287.1,237.5,1.234,false
22,286.8,237.5,1.245,false
23,286.5,237.5,1.281,false
24,287.1,237.6,1.245,false
25,287.0,237.8,1.236,false
26,286.9,237.5,1.252,false
27,286.9,237.4,1.272,false
28,293.5,237.5,1.276,false
29,293.7,237.5,1.275,false
30,294.3,237.5,1.281,false
31,294.4,237.4,1.275,false
32,294.4,237.3,1.274,false
33,294.3,237.5,1.284,false
34,294.4,237.6,1.303,false
35,294.8,237.6,1.276,false
36,294.9,237.4,1.31,false
37,300.7,237.3,1.308,false
38,300.7,237.3,1.306,false
39,300.7,237.3,1.321,false
40,300.8,237.5,1.331,false
41,301.1,237.5,1.295,false
42,301.0,237.5,1.31,false
43,300.9,237.4,1.307,false
44,300.8,237.3,1.307,false
45,300.8,237.4,1.323,false
46,301.3,237.3,1.324,false
47,306.9,237.3,1.323,false
48,306.6,237.4,1.325,false
49,306.4,237.5,1.322,false
50,306.2,237.1,1.282,false
51,298.8,237.3,1.343,false
52,307.9,237.5,1.327,false
53,307.7,237.4,1.324,false
54,307.3,237.4,1.32,false
55,307.3,237.2,1.341,false
56,307.4,237.3,1.344,false
57,307.7,237.1,1.357,false
58,308.1,237.3,1.336,false
59,308.1,237.4,1.336,false
60,308.0,237.2,1.338,false
61,308.1,237.5,1.337,false
62,308.0,237.3,1.34,false
63,308.1,237.2,1.332,false
64,308.5,237.4,1.363,false
65,308.9,237.1,1.348,false
66,309.1,237.1,1.35,false
67,309.3,237.0,1.347,false
68,309.4,237.4,1.364,false
69,309.8,237.2,1.348,false
70,309.8,237.3,1.364,false
71,310.1,237.3,1.351,false
72,310.2,237.3,1.362,false
73,310.4,237.4,1.352,false
74,310.6,237.3,1.365,false
75,311.0,237.3,1.358,false
76,311.2,237.4,1.36,false
77,311.4,237.3,1.359,false
78,311.7,237.4,1.361,false
79,311.8,237.2,1.356,false
80,312.0,237.3,1.359,false
81,312.2,237.3,1.352,false
82,312.0,237.3,1.372,false
83,312.3,237.1,1.365,false
84,312.5,237.3,1.358,false
85,312.6,237.2,1.378,false
86,313.0,237.0,1.359,false
87,313.0,237.0,1.367,false
88,313.2,237.1,1.369,false
89,313.5,237.3,1.366,false
90,313.5,237.4,1.358,false
91,313.7,237.4,1.38,false
92,314.1,237.5,1.374,false
93,314.1,237.5,1.364,false
94,314.1,237.4,1.37,false
95,314.3,237.4,1.37,false
96,314.5,237.2,1.387,false
97,314.9,237.1,1.378,false
98,315.4,237.3,1.373,false
99,315.5,237.4,1.368,false
100,315.5,237.4,1.366,false
101,315.4,237.1,1.367,false
102,315.5,237.3,1.38,false
103,315.6,237.4,1.368,false
