Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
115,4.786,1669.0,23.0,3069.0,99.71,0.0,714.0,0.42,4.786,1248.21,1153.37,false
116,4.816,1701.0,20.07,3067.0,99.86,0.0,0.0,0.0,4.816,1249.63,1148.47,false
117,5.065,1679.0,23.03,3063.0,100.0,0.0,0.0,0.0,5.065,1267.41,1145.24,false
118,4.832,1644.0,17.41,3066.0,100.0,0.0,0.0,0.0,4.832,1260.89,1153.33,false
119,4.815,1696.0,17.85,3065.0,99.93,0.0,0.0,0.0,4.815,1274.95,1148.77,false
120,4.885,1733.0,20.87,3058.0,100.0,0.0,0.0,0.0,4.885,1388.31,1141.63,false
121,4.904,1738.0,20.27,3057.0,100.0,0.0,0.0,0.0,4.904,1376.43,1142.18,false
122,4.824,1739.0,25.59,3064.0,99.89,0.0,0.0,0.0,4.824,1351.27,1148.03,false
123,4.866,1722.0,20.67,3059.0,99.98,0.0,0.0,0.0,4.866,1348.95,1145.08,false
124,4.829,1716.0,20.95,3062.0,99.89,0.0,0.0,0.0,4.829,1337.33,1139.88,false
125,4.907,1720.0,19.4,3058.0,100.0,0.0,0.0,0.0,4.907,1387.72,1146.71,false
126,4.838,1718.0,20.28,3064.0,99.85,0.0,0.0,0.0,4.838,1298.15,1138.37,false
127,4.835,1667.0,19.63,3066.0,100.0,0.0,0.0,0.0,4.835,1260.47,1147.74,false
128,4.824,1644.0,21.31,3069.0,100.0,0.0,0.0,0.0,4.824,1255.41,1158.02,false
129,4.848,1704.0,27.68,3067.0,99.85,0.0,0.0,0.0,4.848,1258.24,1153.35,false
130,4.809,1667.0,21.7,3070.0,99.86,0.0,0.0,0.0,4.809,1245.46,1147.87,false
131,4.836,1664.0,21.31,3066.0,100.0,0.0,713.0,0.32,4.836,1260.17,1150.93,false
132,4.851,1705.0,19.24,3066.0,100.0,0.0,0.0,0.0,4.851,1256.74,1151.21,false
133,4.817,1682.0,25.43,3068.0,99.85,0.0,709.0,0.22,4.817,1253.69,1151.41,false
134,4.828,1688.0,21.6,3067.0,99.85,0.0,0.0,0.0,4.828,1256.99,1148.69,false
135,4.856,1674.0,21.49,3066.0,100.0,0.0,0.0,0.0,4.856,1256.87,1149.48,false
136,4.898,1669.0,32.41,3066.0,100.0,0.0,0.0,0.0,4.898,1258.98,1156.93,false
137,4.836,1686.0,19.58,3067.0,100.0,0.0,0.0,0.0,4.836,1263.16,1149.2,false
138,4.79,1672.0,19.47,3068.0,99.75,0.0,0.0,0.0,4.79,1243.02,1149.44,false
139,4.838,1667.0,17.21,3066.0,100.0,0.0,0.0,0.0,4.838,1269.33,1150.69,false
140,4.845,1655.0,19.4,3067.0,100.0,0.0,0.0,0.0,4.845,1262.14,1152.06,false
141,4.854,1671.0,19.99,3066.0,100.0,0.0,0.0,0.0,4.854,1259.2,1147.16,false
142,4.857,1680.0,19.38,3066.0,100.0,0.0,0.0,0.0,4.857,1258.0,1149.63,false
143,4.81,1678.0,22.06,3068.0,99.84,0.0,0.0,0.0,4.81,1249.6,1146.88,false
144,4.842,1645.0,20.16,3067.0,100.0,0.0,0.0,0.0,4.842,1255.28,1157.86,false
145,4.849,1689.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.849,1259.1,1150.94,false
146,4.856,1681.0,21.41,3066.0,100.0,0.0,712.0,0.32,4.856,1265.38,1151.11,false
147,4.839,1649.0,18.99,3067.0,100.0,0.0,0.0,0.0,4.839,1249.96,1142.58,false
148,4.835,1673.0,20.71,3067.0,99.8,0.0,0.0,0.0,4.835,1254.2,1145.65,false
149,4.849,1684.0,20.83,3067.0,100.0,0.0,0.0,0.0,4.849,1249.85,1156.78,false
150,4.809,1684.0,19.71,3069.0,99.85,0.0,0.0,0.0,4.809,1254.42,1149.73,false
151,4.806,1695.0,22.2,3068.0,99.65,0.0,0.0,0.0,4.806,1255.65,1150.34,false
152,4.857,1666.0,20.02,3066.0,100.0,0.0,0.0,0.0,4.857,1261.81,1154.11,false
153,4.835,1679.0,22.05,3068.0,99.86,0.0,0.0,0.0,4.835,1260.37,1148.86,false
154,4.802,1692.0,21.25,3068.0,99.75,0.0,0.0,0.0,4.802,1231.46,1150.56,false
155,4.797,1679.0,20.82,3068.0,99.86,0.0,0.0,0.0,4.797,1237.2,1140.57,false
156,4.805,1682.0,22.77,3069.0,99.71,0.0,0.0,0.0,4.805,1254.93,1151.4,false
157,4.873,1675.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.873,1267.85,1157.88,false
158,4.817,1678.0,15.73,3067.0,100.0,0.0,0.0,0.0,4.817,1254.79,1151.51,false
159,4.809,1680.0,20.64,3068.0,99.74,0.0,0.0,0.0,4.809,1246.02,1150.01,false
160,4.833,1663.0,20.36,3068.0,100.0,0.0,0.0,0.0,4.833,1253.43,1151.87,false
161,4.856,1667.0,20.75,3066.0,100.0,0.0,0.0,0.0,4.856,1264.08,1149.87,false
162,4.839,1679.0,22.36,3067.0,99.84,0.0,0.0,0.0,4.839,1260.1,1151.1,false
163,4.81,1696.0,20.51,3068.0,99.9,0.0,0.0,0.0,4.81,1248.27,1149.67,false
164,4.859,1680.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.859,1262.47,1148.74,false
165,4.903,1684.0,32.48,3065.0,100.0,0.001,714.0,0.41,4.904,1257.72,1146.58,false
166,4.873,1666.0,18.87,3066.0,100.0,0.0,0.0,0.0,4.873,1265.37,1156.67,false
167,4.785,1701.0,23.97,3069.0,99.55,0.0,0.0,0.0,4.785,1241.55,1143.3,false
168,4.841,1665.0,20.88,3067.0,100.0,0.0,0.0,0.0,4.841,1252.26,1148.93,false
169,4.864,1656.0,19.43,3066.0,100.0,0.0,0.0,0.0,4.864,1268.96,1157.59,false
170,4.858,1674.0,19.29,3066.0,100.0,0.0,0.0,0.0,4.858,1261.07,1153.09,false
171,4.834,1687.0,20.96,3067.0,99.8,0.0,0.0,0.0,4.834,1256.99,1151.69,false
172,4.832,1664.0,20.26,3067.0,100.0,0.0,0.0,0.0,4.832,1254.44,1148.15,false
173,4.87,1662.0,20.38,3067.0,100.0,0.0,0.0,0.0,4.87,1260.86,1153.81,false
174,4.808,1703.0,22.69,3068.0,99.7,0.0,0.0,0.0,4.808,1248.75,1150.36,false
175,4.827,1708.0,20.93,3067.0,99.88,0.0,0.0,0.0,4.827,1249.64,1151.34,false
176,4.85,1695.0,20.32,3067.0,99.9,0.0,714.0,0.41,4.85,1254.85,1149.64,false
177,4.838,1680.0,20.56,3067.0,99.61,0.0,710.0,0.21,4.838,1273.32,1150.28,false
178,4.873,1693.0,25.03,3067.0,99.89,0.0,709.0,0.43,4.873,1266.94,1151.39,false
179,4.78,1691.0,19.07,3069.0,99.81,0.0,0.0,0.0,4.78,1253.15,1141.04,false
180,4.857,1691.0,20.85,3066.0,100.0,0.0,0.0,0.0,4.857,1276.47,1153.19,false
181,4.848,1659.0,20.87,3067.0,100.0,0.0,0.0,0.0,4.848,1272.11,1150.32,false
182,4.83,1655.0,20.08,3068.0,100.0,0.0,0.0,0.0,4.83,1256.84,1153.76,false
183,4.794,1680.0,21.21,3070.0,99.79,0.0,0.0,0.0,4.794,1240.38,1148.21,false
184,4.811,1705.0,21.6,3068.0,99.89,0.0,0.0,0.0,4.811,1243.72,1148.51,false
185,4.837,1683.0,18.47,3066.0,100.0,0.0,0.0,0.0,4.837,1246.19,1142.75,false
186,4.846,1685.0,19.67,3066.0,100.0,0.0,0.0,0.0,4.846,1258.76,1153.47,false
187,4.841,1667.0,21.41,3067.0,100.0,0.0,0.0,0.0,4.841,1256.82,1150.33,false
188,4.858,1698.0,24.55,3066.0,100.0,0.0,0.0,0.0,4.858,1270.67,1147.63,false
189,4.855,1689.0,25.26,3067.0,99.85,0.0,0.0,0.0,4.855,1261.09,1154.38,false
190,4.786,1680.0,23.09,3069.0,99.69,0.0,0.0,0.0,4.786,1232.84,1151.27,false
191,4.766,1727.0,24.55,3070.0,99.44,0.0,0.0,0.0,4.766,1246.92,1149.19,false
192,4.856,1670.0,21.42,3066.0,100.0,0.001,712.0,0.53,4.857,1262.51,1153.13,false
193,4.791,1693.0,23.28,3069.0,99.72,0.0,0.0,0.0,4.791,1238.38,1145.58,false
194,4.852,1681.0,23.99,3067.0,99.86,0.0,708.0,0.43,4.852,1259.81,1146.07,false
195,4.902,1684.0,34.92,3067.0,99.86,0.0,0.0,0.0,4.902,1269.16,1161.94,false
196,4.804,1697.0,24.82,3069.0,99.66,0.0,0.0,0.0,4.804,1236.55,1142.93,false
197,4.863,1674.0,18.45,3066.0,100.0,0.0,0.0,0.0,4.863,1263.04,1159.08,false
198,4.835,1636.0,15.49,3066.0,100.0,0.0,0.0,0.0,4.835,1259.39,1149.13,false
199,4.856,1666.0,19.3,3066.0,100.0,0.0,0.0,0.0,4.856,1249.93,1151.36,false
200,4.841,1670.0,21.07,3067.0,99.82,0.0,0.0,0.0,4.841,1254.52,1151.42,false
201,4.873,1679.0,19.46,3066.0,100.0,0.0,0.0,0.0,4.873,1267.78,1152.52,false
202,4.849,1692.0,20.41,3067.0,100.0,0.0,0.0,0.0,4.849,1257.22,1149.99,false
203,4.848,1671.0,19.32,3067.0,99.85,0.0,0.0,0.0,4.848,1250.55,1152.11,false
204,4.848,1661.0,20.39,3068.0,100.0,0.0,0.0,0.0,4.848,1251.88,1150.91,false
205,4.84,1680.0,20.19,3068.0,100.0,0.0,0.0,0.0,4.84,1248.32,1150.67,false
206,4.846,1678.0,20.47,3067.0,100.0,0.0,0.0,0.0,4.846,1248.38,1151.6,false
207,4.847,1664.0,21.19,3068.0,100.0,0.0,0.0,0.0,4.847,1255.95,1150.35,false
208,4.883,1673.0,24.46,3066.0,100.0,0.0,712.0,0.31,4.883,1269.65,1153.88,false
209,4.886,1656.0,21.08,3066.0,100.0,0.0,0.0,0.0,4.886,1257.63,1148.43,false
210,4.865,1676.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.865,1257.86,1149.99,false
211,4.859,1695.0,21.05,3066.0,100.0,0.0,0.0,0.0,4.859,1268.14,1152.6,false
212,4.866,1663.0,19.82,3066.0,100.0,0.0,0.0,0.0,4.866,1260.29,1150.69,false
213,4.851,1665.0,21.66,3067.0,100.0,0.0,0.0,0.0,4.851,1251.39,1152.07,false
214,4.845,1672.0,20.56,3067.0,100.0,0.0,0.0,0.0,4.845,1250.85,1150.65,false
215,4.84,1684.0,20.87,3067.0,99.84,0.0,0.0,0.0,4.84,1254.09,1156.47,false
216,4.833,1676.0,20.34,3068.0,100.0,0.0,0.0,0.0,4.833,1232.97,1151.35,false
217,4.85,1674.0,17.22,3066.0,100.0,0.0,0.0,0.0,4.85,1248.53,1150.36,false
218,4.855,1681.0,21.86,3067.0,100.0,0.0,712.0,0.32,4.855,1257.82,1152.52,false
219,4.861,1666.0,18.77,3066.0,100.0,0.0,0.0,0.0,4.861,1258.93,1148.49,false
220,4.864,1674.0,20.96,3066.0,100.0,0.0,0.0,0.0,4.864,1255.99,1152.29,false
221,4.869,1677.0,20.03,3066.0,100.0,0.0,0.0,0.0,4.869,1258.86,1152.49,false
222,4.862,1666.0,19.4,3066.0,100.0,0.0,0.0,0.0,4.862,1263.12,1151.4,false
223,4.871,1688.0,19.91,3066.0,100.0,0.0,0.0,0.0,4.871,1258.14,1150.69,false
224,4.864,1682.0,25.32,3067.0,100.0,0.001,711.0,0.53,4.865,1253.76,1151.34,false
225,4.897,1676.0,28.08,3066.0,100.0,0.0,0.0,0.0,4.897,1260.49,1148.36,false
226,4.828,1666.0,22.13,3068.0,99.8,0.0,0.0,0.0,4.828,1248.84,1151.7,false
227,4.872,1664.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.872,1257.73,1148.02,false
228,4.85,1644.0,19.53,3067.0,100.0,0.0,0.0,0.0,4.85,1251.31,1150.52,false
229,4.881,1684.0,20.4,3066.0,100.0,0.0,0.0,0.0,4.881,1260.9,1151.51,false
230,4.867,1686.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.867,1259.53,1151.7,false
231,4.866,1651.0,19.79,3066.0,100.0,0.0,0.0,0.0,4.866,1257.26,1151.74,false
232,4.848,1673.0,20.45,3067.0,100.0,0.0,0.0,0.0,4.848,1253.64,1152.3,false
233,4.848,1668.0,20.76,3068.0,100.0,0.0,0.0,0.0,4.848,1255.26,1153.47,false
234,4.868,1666.0,19.64,3066.0,100.0,0.0,0.0,0.0,4.868,1259.35,1150.63,false
235,5.161,1710.0,22.33,3062.0,99.9,0.0,0.0,0.0,5.161,1243.38,1145.19,false
236,4.88,1661.0,19.49,3066.0,100.0,0.0,0.0,0.0,4.88,1258.45,1148.16,false
237,4.861,1658.0,16.67,3066.0,100.0,0.0,0.0,0.0,4.861,1258.85,1149.54,false
238,4.809,1672.0,19.08,3069.0,99.86,0.0,0.0,0.0,4.809,1253.13,1157.58,false
239,4.844,1671.0,20.4,3067.0,99.89,0.001,712.0,0.63,4.845,1251.18,1151.85,false
240,4.875,1655.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.875,1262.92,1152.66,false
241,4.858,1691.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.858,1259.37,1151.23,false
242,4.87,1674.0,19.11,3066.0,100.0,0.0,0.0,0.0,4.87,1263.15,1149.56,false
243,4.87,1679.0,19.54,3066.0,100.0,0.0,0.0,0.0,4.87,1259.33,1151.07,false
244,4.871,1668.0,19.69,3066.0,100.0,0.0,0.0,0.0,4.871,1259.56,1150.38,false
245,4.85,1677.0,21.09,3067.0,100.0,0.0,0.0,0.0,4.85,1267.85,1150.63,false
246,4.864,1690.0,20.8,3067.0,99.91,0.0,0.0,0.0,4.864,1258.48,1151.6,false
247,4.859,1664.0,19.2,3066.0,100.0,0.0,0.0,0.0,4.859,1247.86,1154.77,false
248,4.894,1687.0,26.13,3066.0,100.0,0.0,0.0,0.0,4.894,1258.12,1151.09,false
249,4.868,1662.0,20.7,3066.0,100.0,0.0,0.0,0.0,4.868,1261.46,1152.61,false
250,4.838,1693.0,21.41,3067.0,99.78,0.0,0.0,0.0,4.838,1256.31,1149.22,false
251,4.877,1667.0,19.54,3066.0,100.0,0.0,0.0,0.0,4.877,1260.98,1151.28,false
252,4.846,1699.0,22.08,3068.0,100.0,0.0,0.0,0.0,4.846,1269.8,1151.07,false
253,4.873,1655.0,19.2,3066.0,100.0,0.0,0.0,0.0,4.873,1259.83,1152.45,false
254,4.897,1682.0,31.18,3067.0,99.83,0.0,712.0,0.32,4.897,1259.12,1150.74,false
255,4.846,1664.0,20.13,3067.0,100.0,0.0,0.0,0.0,4.846,1242.47,1149.96,false
256,4.854,1693.0,21.43,3067.0,99.78,0.0,709.0,0.22,4.854,1257.41,1143.85,false
257,4.869,1631.0,17.35,3066.0,100.0,0.0,0.0,0.0,4.869,1257.08,1150.15,false
258,4.862,1678.0,18.12,3066.0,100.0,0.0,0.0,0.0,4.862,1257.31,1151.2,false
259,4.874,1663.0,20.28,3066.0,100.0,0.0,0.0,0.0,4.874,1260.32,1150.29,false
260,4.879,1679.0,19.82,3066.0,100.0,0.0,0.0,0.0,4.879,1259.32,1159.37,false
261,4.877,1674.0,19.47,3066.0,100.0,0.0,0.0,0.0,4.877,1269.18,1151.49,false
262,4.884,1692.0,19.44,3066.0,100.0,0.0,0.0,0.0,4.884,1266.15,1153.62,false
263,4.871,1664.0,19.16,3066.0,100.0,0.0,0.0,0.0,4.871,1255.96,1150.75,false
