Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
0,1.938,1187.0,22.08,1817.0,49.66,0.0,0.0,0.0,1.938,504.08,457.07,false
1,4.531,1488.0,20.71,3073.0,99.97,0.0,712.0,0.32,4.531,1164.62,1085.62,false
2,4.726,1692.0,22.23,3062.0,99.95,0.0,0.0,0.0,4.726,1311.28,1142.56,false
3,4.782,1733.0,21.55,3057.0,100.0,0.001,709.0,0.22,4.783,1382.38,1157.83,false
4,4.753,1706.0,21.25,3059.0,99.9,0.0,0.0,0.0,4.753,1370.69,1159.66,false
5,4.763,1705.0,21.93,3059.0,100.0,0.0,0.0,0.0,4.763,1352.1,1153.65,false
6,4.681,1672.0,23.35,3068.0,99.68,0.0,0.0,0.0,4.681,1251.84,1150.63,false
7,4.733,1679.0,27.08,3068.0,100.0,0.0,0.0,0.0,4.733,1254.41,1152.13,false
8,4.871,1730.0,26.2,3069.0,99.59,0.0,0.0,0.0,4.871,1236.53,1142.42,false
9,4.717,1646.0,20.85,3066.0,100.0,0.0,712.0,0.32,4.717,1251.04,1153.63,false
10,4.768,1727.0,35.0,3068.0,99.84,0.0,0.0,0.0,4.768,1256.11,1153.63,false
11,4.672,1683.0,24.03,3072.0,99.7,0.0,0.0,0.0,4.672,1237.58,1148.94,false
12,4.833,1696.0,42.47,3070.0,99.85,0.0,0.0,0.0,4.833,1248.44,1157.25,false
13,4.79,1706.0,33.16,3067.0,99.84,0.0,0.0,0.0,4.79,1254.06,1155.3,false
14,4.724,1633.0,19.2,3066.0,100.0,0.001,713.0,0.73,4.725,1255.69,1154.72,false
15,4.747,1679.0,31.74,3068.0,100.0,0.0,0.0,0.0,4.747,1251.62,1151.92,false
16,4.736,1716.0,33.46,3070.0,99.69,0.002,714.0,0.41,4.738,1253.27,1154.37,false
17,4.721,1694.0,26.14,3070.0,99.68,0.0,0.0,0.0,4.721,1248.23,1155.66,false
18,4.704,1671.0,24.91,3070.0,99.64,0.001,711.0,0.53,4.705,1251.35,1158.01,false
19,4.681,1690.0,23.61,3072.0,99.68,0.0,0.0,0.0,4.681,1233.46,1152.4,false
20,4.705,1682.0,20.45,3070.0,99.8,0.0,0.0,0.0,4.705,1243.08,1151.14,false
21,4.702,1674.0,21.34,3070.0,99.65,0.0,0.0,0.0,4.702,1242.57,1151.92,false
22,4.696,1695.0,22.77,3071.0,99.71,0.0,0.0,0.0,4.696,1244.92,1143.84,false
23,4.708,1702.0,23.42,3070.0,99.7,0.001,713.0,0.31,4.709,1250.22,1155.92,false
24,4.762,1675.0,20.71,3066.0,100.0,0.0,0.0,0.0,4.762,1257.43,1149.45,false
25,4.735,1685.0,21.42,3068.0,99.86,0.0,0.0,0.0,4.735,1251.55,1152.88,false
26,4.74,1676.0,21.04,3068.0,99.84,0.0,0.0,0.0,4.74,1254.02,1154.56,false
