Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
58,4.777,1679.0,20.53,3068.0,99.87,0.0,0.0,0.0,4.777,1257.48,1154.28,false
59,4.787,1702.0,24.28,3070.0,99.84,0.0,0.0,0.0,4.787,1246.96,1158.34,false
60,4.764,1675.0,19.95,3068.0,99.78,0.0,0.0,0.0,4.764,1251.23,1154.97,false
61,4.812,1691.0,23.25,3066.0,100.0,0.001,712.0,0.53,4.813,1243.77,1154.03,false
62,4.769,1701.0,21.42,3068.0,99.87,0.0,0.0,0.0,4.769,1238.14,1155.1,false
63,4.779,1689.0,21.46,3068.0,99.82,0.0,709.0,0.43,4.779,1257.99,1147.6,false
64,4.794,1685.0,19.92,3066.0,100.0,0.0,0.0,0.0,4.794,1257.73,1156.14,false
65,4.771,1681.0,20.96,3068.0,100.0,0.0,0.0,0.0,4.771,1255.39,1159.19,false
66,4.841,1687.0,30.61,3066.0,100.0,0.0,708.0,0.43,4.841,1263.2,1158.26,false
67,4.792,1679.0,23.67,3068.0,99.78,0.0,0.0,0.0,4.792,1253.16,1157.66,false
68,4.773,1683.0,20.6,3068.0,99.85,0.0,0.0,0.0,4.773,1244.83,1151.28,false
69,4.714,1714.0,25.27,3073.0,99.48,0.0,0.0,0.0,4.714,1230.49,1149.72,false
70,4.801,1683.0,19.65,3066.0,100.0,0.0,0.0,0.0,4.801,1256.45,1154.57,false
71,4.806,1666.0,20.43,3067.0,100.0,0.0,0.0,0.0,4.806,1253.21,1163.1,false
72,4.822,1690.0,19.87,3065.0,100.0,0.0,0.0,0.0,4.822,1275.86,1149.96,false
73,4.758,1704.0,19.84,3069.0,99.86,0.0,0.0,0.0,4.758,1240.4,1152.23,false
74,4.807,1693.0,18.73,3066.0,100.0,0.0,0.0,0.0,4.807,1264.06,1154.42,false
75,4.779,1666.0,18.87,3068.0,99.78,0.0,0.0,0.0,4.779,1253.54,1155.8,false
76,4.771,1676.0,17.67,3068.0,99.8,0.0,0.0,0.0,4.771,1256.87,1155.43,false
77,4.811,1689.0,21.43,3066.0,100.0,0.0,712.0,0.32,4.811,1260.11,1158.16,false
78,4.805,1677.0,19.96,3066.0,100.0,0.0,0.0,0.0,4.805,1261.64,1155.4,false
79,4.79,1705.0,21.39,3068.0,99.9,0.0,0.0,0.0,4.79,1251.03,1155.9,false
80,4.796,1711.0,21.36,3068.0,99.85,0.0,0.0,0.0,4.796,1251.46,1155.23,false
81,4.808,1685.0,23.62,3068.0,99.86,0.0,0.0,0.0,4.808,1257.37,1156.74,false
82,4.782,1703.0,24.7,3069.0,99.7,0.0,0.0,0.0,4.782,1241.85,1146.01,false
83,4.81,1684.0,22.62,3068.0,100.0,0.0,0.0,0.0,4.81,1252.59,1154.72,false
84,4.79,1697.0,24.95,3069.0,99.87,0.0,0.0,0.0,4.79,1250.24,1159.72,false
85,4.79,1702.0,25.67,3070.0,99.85,0.0,0.0,0.0,4.79,1255.69,1159.11,false
86,4.783,1694.0,24.21,3069.0,99.88,0.0,0.0,0.0,4.783,1250.93,1158.04,false
87,4.795,1703.0,22.7,3069.0,100.0,0.0,0.0,0.0,4.795,1262.02,1154.19,false
88,4.798,1706.0,19.58,3068.0,99.83,0.0,0.0,0.0,4.798,1252.18,1152.29,false
89,4.814,1676.0,20.44,3066.0,100.0,0.0,0.0,0.0,4.814,1260.77,1151.53,false
90,4.757,1700.0,21.33,3069.0,99.64,0.0,0.0,0.0,4.757,1241.68,1151.94,false
91,4.824,1682.0,20.59,3066.0,100.0,0.0,0.0,0.0,4.824,1268.06,1153.29,false
92,4.775,1684.0,21.98,3068.0,99.8,0.0,713.0,0.32,4.775,1235.72,1150.16,false
93,4.81,1678.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.81,1251.61,1153.74,false
94,4.799,1708.0,22.97,3068.0,99.84,0.0,709.0,0.22,4.799,1254.7,1159.92,false
95,4.778,1661.0,17.82,3068.0,99.88,0.0,0.0,0.0,4.778,1245.8,1150.72,false
96,4.859,1713.0,33.43,3068.0,99.85,0.0,712.0,0.32,4.859,1263.37,1158.0,false
97,4.821,1675.0,19.67,3066.0,100.0,0.0,0.0,0.0,4.821,1262.58,1155.57,false
98,4.777,1667.0,21.88,3069.0,99.71,0.0,0.0,0.0,4.777,1237.98,1152.27,false
99,4.798,1681.0,19.64,3068.0,99.83,0.0,0.0,0.0,4.798,1255.34,1142.86,false
100,4.818,1684.0,19.22,3066.0,100.0,0.0,0.0,0.0,4.818,1265.11,1158.47,false
101,4.761,1683.0,23.91,3072.0,99.7,0.0,0.0,0.0,4.761,1246.38,1160.06,false
102,4.799,1706.0,20.75,3068.0,99.85,0.0,0.0,0.0,4.799,1255.26,1154.56,false
103,4.825,1676.0,25.98,3068.0,100.0,0.0,0.0,0.0,4.825,1251.47,1154.9,false
104,4.801,1692.0,21.64,3068.0,99.85,0.0,0.0,0.0,4.801,1251.62,1153.17,false
105,4.814,1708.0,21.54,3068.0,100.0,0.0,0.0,0.0,4.814,1257.09,1152.65,false
106,4.802,1689.0,20.92,3068.0,100.0,0.0,0.0,0.0,4.802,1251.93,1152.24,false
107,4.823,1709.0,20.57,3066.0,100.0,0.0,0.0,0.0,4.823,1268.05,1151.27,false
108,4.792,1683.0,24.22,3069.0,99.85,0.0,715.0,0.51,4.792,1259.54,1151.16,false
109,4.768,1717.0,23.41,3071.0,99.85,0.0,0.0,0.0,4.768,1250.43,1158.25,false
110,4.805,1685.0,22.15,3068.0,100.0,0.0,0.0,0.0,4.805,1255.26,1154.03,false
111,4.833,1705.0,20.56,3066.0,100.0,0.0,0.0,0.0,4.833,1260.2,1149.98,false
112,4.808,1679.0,20.52,3067.0,99.85,0.0,0.0,0.0,4.808,1252.88,1154.5,false
113,4.779,1704.0,21.16,3069.0,99.85,0.0,0.0,0.0,4.779,1246.77,1155.61,false
114,4.804,1688.0,19.68,3068.0,99.91,0.0,0.0,0.0,4.804,1254.83,1153.99,false
115,4.901,1654.0,18.8,3067.0,100.0,0.0,0.0,0.0,4.901,1236.76,1151.6,false
116,4.925,1704.0,20.96,3065.0,100.0,0.0,0.0,0.0,4.925,1270.13,1147.77,false
117,4.764,1704.0,23.33,3070.0,99.5,0.0,0.0,0.0,4.764,1238.79,1151.6,false
118,4.841,1713.0,27.49,3067.0,99.8,0.0,0.0,0.0,4.841,1255.72,1156.46,false
119,4.836,1688.0,19.42,3066.0,100.0,0.0,0.0,0.0,4.836,1262.48,1154.16,false
120,4.803,1689.0,20.96,3067.0,99.86,0.0,0.0,0.0,4.803,1255.45,1151.18,false
121,4.819,1706.0,22.03,3067.0,99.84,0.0,0.0,0.0,4.819,1255.89,1155.92,false
122,4.842,1696.0,19.88,3066.0,100.0,0.0,0.0,0.0,4.842,1259.75,1154.82,false
123,4.836,1708.0,20.29,3066.0,100.0,0.0,713.0,0.31,4.836,1248.14,1153.44,false
124,4.783,1708.0,21.23,3068.0,99.7,0.0,0.0,0.0,4.783,1233.15,1151.61,false
125,4.861,1693.0,35.39,3068.0,99.87,0.0,709.0,0.22,4.861,1258.83,1157.07,false
126,4.835,1686.0,18.22,3066.0,100.0,0.0,0.0,0.0,4.835,1267.75,1151.2,false
127,4.834,1680.0,19.76,3066.0,100.0,0.0,0.0,0.0,4.834,1257.72,1154.45,false
128,4.802,1695.0,22.21,3068.0,99.86,0.0,0.0,0.0,4.802,1255.25,1153.14,false
129,4.793,1684.0,20.9,3069.0,99.79,0.0,0.0,0.0,4.793,1238.62,1146.94,false
130,4.828,1688.0,21.88,3067.0,100.0,0.0,0.0,0.0,4.828,1252.96,1152.98,false
131,4.831,1723.0,23.84,3069.0,100.0,0.0,0.0,0.0,4.831,1287.95,1164.26,false
132,4.782,1702.0,21.9,3068.0,99.65,0.0,0.0,0.0,4.782,1238.21,1151.07,false
133,4.8,1677.0,23.09,3068.0,99.67,0.0,0.0,0.0,4.8,1252.75,1147.89,false
134,4.842,1695.0,23.11,3068.0,99.8,0.0,0.0,0.0,4.842,1256.44,1155.23,false
135,4.823,1677.0,15.86,3066.0,100.0,0.0,0.0,0.0,4.823,1259.54,1151.44,false
136,4.772,1683.0,22.06,3069.0,99.62,0.0,0.0,0.0,4.772,1246.05,1159.49,false
137,4.821,1681.0,21.7,3067.0,100.0,0.0,0.0,0.0,4.821,1267.31,1153.13,false
138,4.786,1695.0,21.63,3068.0,99.75,0.0,0.0,0.0,4.786,1250.26,1159.09,false
139,4.834,1692.0,22.1,3066.0,100.0,0.0,712.0,0.32,4.834,1268.81,1157.06,false
140,4.797,1712.0,23.16,3068.0,99.7,0.0,0.0,0.0,4.797,1245.61,1153.61,false
141,4.737,1716.0,24.65,3070.0,99.5,0.0,0.0,0.0,4.737,1240.65,1151.36,false
142,4.844,1673.0,20.14,3066.0,100.0,0.0,0.0,0.0,4.844,1256.69,1153.84,false
143,4.809,1676.0,20.8,3067.0,99.82,0.0,0.0,0.0,4.809,1254.24,1156.28,false
144,4.843,1666.0,19.42,3066.0,100.0,0.0,0.0,0.0,4.843,1258.0,1154.68,false
145,4.813,1694.0,20.93,3067.0,99.81,0.0,0.0,0.0,4.813,1251.77,1157.6,false
146,4.831,1671.0,20.08,3066.0,100.0,0.0,0.0,0.0,4.831,1256.72,1155.73,false
147,4.756,1708.0,24.02,3069.0,99.58,0.0,0.0,0.0,4.756,1241.43,1152.42,false
148,4.835,1674.0,18.94,3066.0,100.0,0.0,0.0,0.0,4.835,1255.07,1146.24,false
149,4.854,1708.0,20.82,3066.0,100.0,0.0,0.0,0.0,4.854,1274.15,1160.72,false
150,4.819,1673.0,20.17,3067.0,100.0,0.0,0.0,0.0,4.819,1242.47,1154.83,false
151,4.824,1666.0,20.21,3067.0,100.0,0.0,0.0,0.0,4.824,1264.08,1155.06,false
152,4.849,1690.0,20.14,3066.0,100.0,0.0,0.0,0.0,4.849,1261.74,1157.79,false
153,4.791,1713.0,24.78,3069.0,99.77,0.0,0.0,0.0,4.791,1240.37,1143.78,false
154,4.782,1672.0,17.3,3067.0,99.79,0.0,0.0,0.0,4.782,1241.21,1160.53,false
155,4.87,1707.0,34.96,3067.0,99.86,0.001,714.0,0.41,4.871,1247.9,1152.68,false
156,4.854,1683.0,20.71,3066.0,100.0,0.0,0.0,0.0,4.854,1261.0,1154.05,false
157,4.818,1680.0,21.12,3067.0,100.0,0.0,0.0,0.0,4.818,1256.44,1158.15,false
158,4.841,1689.0,19.73,3066.0,100.0,0.0,0.0,0.0,4.841,1263.04,1155.49,false
159,4.841,1674.0,20.08,3066.0,100.0,0.0,0.0,0.0,4.841,1262.19,1157.27,false
160,4.856,1673.0,20.63,3066.0,100.0,0.0,0.0,0.0,4.856,1255.34,1153.59,false
161,4.787,1697.0,22.36,3068.0,99.7,0.0,0.0,0.0,4.787,1260.16,1158.46,false
162,4.832,1685.0,21.48,3067.0,99.85,0.0,0.0,0.0,4.832,1255.43,1156.38,false
163,4.816,1685.0,21.68,3067.0,99.91,0.0,0.0,0.0,4.816,1255.53,1153.13,false
164,4.834,1691.0,20.67,3067.0,99.85,0.0,0.0,0.0,4.834,1256.5,1155.84,false
165,4.792,1696.0,22.59,3068.0,99.68,0.0,0.0,0.0,4.792,1243.96,1146.21,false
166,4.834,1707.0,20.58,3067.0,100.0,0.0,0.0,0.0,4.834,1254.43,1158.48,false
167,4.821,1677.0,20.32,3067.0,100.0,0.0,0.0,0.0,4.821,1253.39,1155.1,false
168,4.843,1679.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.843,1260.19,1154.65,false
169,4.827,1683.0,20.2,3067.0,99.79,0.0,0.0,0.0,4.827,1261.65,1155.35,false
170,4.847,1680.0,22.5,3066.0,100.0,0.0,715.0,0.51,4.847,1264.35,1158.28,false
171,4.816,1705.0,22.52,3068.0,99.91,0.0,0.0,0.0,4.816,1264.42,1156.97,false
172,4.821,1697.0,22.78,3068.0,99.92,0.0,0.0,0.0,4.821,1265.22,1154.57,false
173,4.855,1682.0,20.74,3066.0,100.0,0.0,0.0,0.0,4.855,1263.14,1160.15,false
174,4.973,1743.0,39.06,3066.0,100.0,0.0,0.0,0.0,4.973,1252.04,1155.52,false
175,4.79,1688.0,20.14,3068.0,99.67,0.0,0.0,0.0,4.79,1254.11,1151.1,false
176,4.855,1673.0,20.58,3066.0,100.0,0.0,0.0,0.0,4.855,1257.45,1151.48,false
177,5.062,1854.0,54.16,3066.0,99.81,0.0,0.0,0.0,5.062,1273.33,1167.96,false
178,4.744,1687.0,23.17,3070.0,99.5,0.0,709.0,0.22,4.744,1234.1,1147.83,false
179,4.803,1720.0,23.66,3069.0,99.72,0.0,0.0,0.0,4.803,1244.55,1162.75,false
180,4.793,1712.0,23.44,3068.0,99.7,0.0,0.0,0.0,4.793,1258.45,1153.5,false
181,4.828,1694.0,21.41,3067.0,99.86,0.0,0.0,0.0,4.828,1259.0,1157.75,false
182,4.824,1675.0,21.24,3067.0,99.82,0.0,0.0,0.0,4.824,1258.58,1150.06,false
183,4.851,1689.0,20.97,3066.0,100.0,0.0,0.0,0.0,4.851,1264.79,1159.35,false
184,5.058,1720.0,64.5,3067.0,99.67,0.0,709.0,0.22,5.058,1247.9,1164.08,false
185,4.92,1710.0,43.32,3067.0,100.0,0.0,0.0,0.0,4.92,1258.13,1156.33,false
186,5.204,1792.0,57.92,3067.0,99.84,0.0,708.0,0.22,5.204,1247.44,1160.56,false
187,5.234,1817.0,76.97,3067.0,99.7,0.0,0.0,0.0,5.234,1254.77,1164.43,false
188,4.876,1721.0,30.88,3068.0,99.84,0.0,708.0,0.22,4.876,1250.81,1156.52,false
189,4.89,1698.0,29.0,3067.0,99.85,0.0,0.0,0.0,4.89,1262.31,1154.02,false
190,4.776,1713.0,25.3,3069.0,99.54,0.0,0.0,0.0,4.776,1246.04,1150.38,false
191,4.86,1683.0,22.59,3066.0,100.0,0.0,0.0,0.0,4.86,1262.17,1157.73,false
192,5.089,1746.0,43.87,3064.0,99.86,0.0,0.0,0.0,5.089,1247.21,1160.64,false
193,4.82,1686.0,21.87,3068.0,100.0,0.0,0.0,0.0,4.82,1253.23,1154.94,false
194,4.864,1665.0,18.61,3066.0,100.0,0.0,0.0,0.0,4.864,1272.74,1154.93,false
195,4.829,1687.0,18.35,3068.0,100.0,0.0,0.0,0.0,4.829,1253.13,1156.21,false
196,4.801,1699.0,21.88,3068.0,99.69,0.0,0.0,0.0,4.801,1243.32,1147.32,false
197,4.803,1709.0,25.4,3069.0,99.85,0.0,709.0,0.22,4.803,1259.27,1160.7,false
198,4.806,1690.0,21.91,3068.0,99.71,0.0,0.0,0.0,4.806,1255.05,1157.87,false
199,4.81,1698.0,25.33,3066.0,99.71,0.0,0.0,0.0,4.81,1275.45,1151.55,false
200,4.842,1739.0,26.74,3062.0,99.8,0.0,0.0,0.0,4.842,1353.4,1143.88,false
201,4.876,1680.0,25.34,3066.0,100.0,0.0,0.0,0.0,4.876,1266.58,1153.46,false
202,4.796,1702.0,25.15,3069.0,99.74,0.0,709.0,0.22,4.796,1252.45,1162.54,false
203,4.854,1678.0,20.29,3066.0,100.0,0.0,0.0,0.0,4.854,1259.12,1154.24,false
204,4.796,1692.0,25.54,3070.0,99.84,0.0,0.0,0.0,4.796,1242.03,1156.8,false
205,4.85,1713.0,22.24,3067.0,100.0,0.0,0.0,0.0,4.85,1256.88,1156.66,false
206,4.85,1682.0,20.06,3066.0,100.0,0.0,0.0,0.0,4.85,1261.33,1149.06,false
207,4.855,1659.0,19.73,3066.0,100.0,0.0,0.0,0.0,4.855,1259.52,1155.49,false
208,4.824,1715.0,22.87,3068.0,99.85,0.0,0.0,0.0,4.824,1255.65,1160.3,false
209,4.879,1723.0,32.53,3068.0,99.69,0.0,709.0,0.22,4.879,1259.0,1159.28,false
210,4.831,1682.0,22.27,3067.0,99.84,0.0,0.0,0.0,4.831,1254.54,1159.17,false
211,4.817,1696.0,24.33,3068.0,99.67,0.0,709.0,0.22,4.817,1249.61,1153.13,false
212,4.857,1681.0,20.7,3066.0,100.0,0.0,0.0,0.0,4.857,1264.32,1154.37,false
213,4.839,1687.0,22.64,3067.0,99.83,0.0,0.0,0.0,4.839,1249.92,1155.27,false
214,4.883,1703.0,36.77,3066.0,99.93,0.001,713.0,0.63,4.884,1266.53,1151.8,false
215,4.794,1709.0,21.6,3068.0,99.75,0.0,0.0,0.0,4.794,1265.19,1164.24,false
216,4.82,1720.0,25.49,3066.0,100.0,0.003,710.0,0.75,4.823,1241.74,1152.23,false
217,4.83,1679.0,24.23,3067.0,100.0,0.0,708.0,0.22,4.83,1247.17,1157.12,false
218,4.853,1681.0,24.31,3066.0,100.0,0.0,0.0,0.0,4.853,1273.82,1153.74,false
219,4.833,1705.0,31.14,3068.0,99.75,0.002,711.0,0.53,4.835,1246.51,1160.19,false
220,4.848,1716.0,24.77,3067.0,99.8,0.001,708.0,0.22,4.849,1267.3,1151.63,false
221,4.831,1675.0,21.57,3067.0,99.84,0.0,0.0,0.0,4.831,1261.86,1161.54,false
222,4.854,1682.0,20.81,3066.0,100.0,0.0,0.0,0.0,4.854,1262.24,1158.84,false
223,4.843,1687.0,21.59,3067.0,100.0,0.0,0.0,0.0,4.843,1250.3,1152.89,false
224,4.82,1693.0,22.78,3068.0,100.0,0.0,0.0,0.0,4.82,1244.03,1155.75,false
225,4.83,1701.0,22.27,3067.0,100.0,0.0,0.0,0.0,4.83,1262.83,1150.21,false
226,4.859,1675.0,21.08,3066.0,100.0,0.0,0.0,0.0,4.859,1265.7,1157.95,false
227,4.833,1703.0,22.58,3067.0,99.87,0.0,0.0,0.0,4.833,1259.99,1161.49,false
228,4.798,1690.0,25.44,3069.0,99.79,0.0,0.0,0.0,4.798,1236.43,1146.41,false
229,4.866,1672.0,21.56,3066.0,100.0,0.0,0.0,0.0,4.866,1264.85,1159.05,false
230,4.851,1683.0,19.63,3066.0,100.0,0.0,0.0,0.0,4.851,1268.39,1157.98,false
231,4.834,1673.0,19.94,3067.0,99.8,0.0,713.0,0.32,4.834,1257.85,1158.1,false
232,4.866,1682.0,20.23,3066.0,100.0,0.0,0.0,0.0,4.866,1261.27,1156.78,false
233,4.812,1711.0,22.91,3068.0,99.73,0.001,709.0,0.22,4.813,1245.72,1146.56,false
234,5.187,1687.0,23.04,3060.0,100.0,0.0,0.0,0.0,5.187,1265.46,1164.69,false
235,4.815,1685.0,20.44,3067.0,99.89,0.0,0.0,0.0,4.815,1265.29,1157.46,false
236,4.916,1715.0,30.19,3067.0,99.84,0.0,0.0,0.0,4.916,1256.89,1155.6,false
237,4.842,1690.0,21.87,3067.0,99.9,0.0,0.0,0.0,4.842,1257.86,1152.62,false
238,4.819,1695.0,22.53,3068.0,99.66,0.0,0.0,0.0,4.819,1243.63,1155.46,false
239,4.87,1686.0,21.55,3066.0,100.0,0.0,0.0,0.0,4.87,1268.22,1147.88,false
240,4.829,1725.0,23.16,3067.0,100.0,0.0,0.0,0.0,4.829,1259.01,1157.79,false
241,4.827,1689.0,22.72,3068.0,99.86,0.0,0.0,0.0,4.827,1253.77,1155.91,false
242,4.895,1682.0,23.26,3066.0,100.0,0.0,0.0,0.0,4.895,1263.29,1155.74,false
243,4.839,1692.0,21.71,3067.0,99.8,0.0,0.0,0.0,4.839,1257.78,1159.14,false
244,4.893,1689.0,37.64,3067.0,99.8,0.0,0.0,0.0,4.893,1264.37,1155.25,false
245,4.862,1700.0,24.13,3067.0,99.85,0.0,0.0,0.0,4.862,1260.54,1157.99,false
246,4.844,1709.0,22.1,3067.0,99.86,0.0,713.0,0.31,4.844,1254.91,1155.11,false
247,4.848,1687.0,19.92,3066.0,100.0,0.0,0.0,0.0,4.848,1237.28,1154.24,false
248,4.861,1694.0,22.58,3067.0,99.81,0.0,708.0,0.22,4.861,1273.11,1149.31,false
249,4.855,1691.0,22.17,3067.0,99.84,0.0,0.0,0.0,4.855,1263.47,1158.31,false
250,4.844,1677.0,19.84,3067.0,100.0,0.0,0.0,0.0,4.844,1266.36,1159.2,false
251,4.818,1718.0,23.69,3069.0,99.94,0.0,0.0,0.0,4.818,1249.74,1155.56,false
252,4.833,1683.0,25.0,3068.0,99.8,0.0,0.0,0.0,4.833,1254.09,1155.78,false
253,5.599,1985.0,72.84,3036.0,99.78,0.0,709.0,0.22,5.599,1252.4,1151.99,false
254,5.214,1760.0,48.83,3055.0,100.0,0.0,0.0,0.0,5.214,1259.69,1158.25,false
255,5.382,1899.0,78.26,3051.0,99.28,0.0,0.0,0.0,5.382,1231.35,1154.21,false
256,5.31,1915.0,53.46,3045.0,99.48,0.0,0.0,0.0,5.31,1236.32,1153.63,false
257,5.135,1714.0,54.54,3063.0,99.88,0.0,0.0,0.0,5.135,1274.33,1163.98,false
258,5.6,1972.0,80.06,3040.0,99.43,0.0,0.0,0.0,5.6,1231.43,1161.11,false
259,5.672,1850.0,90.82,3052.0,99.94,0.0,709.0,0.22,5.672,1271.94,1165.31,false
260,5.832,1836.0,99.97,3051.0,99.93,0.0,0.0,0.0,5.832,1267.62,1166.91,false
261,5.727,1971.0,71.55,3037.0,99.96,0.0,708.0,0.22,5.727,1245.31,1159.91,false
262,5.478,1758.0,99.97,3064.0,99.75,0.0,0.0,0.0,5.478,1283.79,1163.34,false
263,5.916,1970.0,93.88,3039.0,99.9,0.0,0.0,0.0,5.916,1253.75,1162.12,false
