Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
62,4.771,1670.0,21.02,3068.0,100.0,0.0,0.0,0.0,4.771,1247.43,1155.19,false
63,4.803,1699.0,28.24,3068.0,99.81,0.0,0.0,0.0,4.803,1251.31,1153.44,false
64,4.769,1667.0,21.27,3069.0,99.85,0.0,0.0,0.0,4.769,1247.29,1153.24,false
65,4.768,1673.0,22.88,3068.0,100.0,0.003,714.0,0.73,4.771,1258.83,1149.72,false
66,4.772,1683.0,23.0,3069.0,100.0,0.0,0.0,0.0,4.772,1258.68,1155.98,false
67,4.788,1707.0,23.42,3068.0,100.0,0.003,711.0,0.53,4.791,1273.44,1154.16,false
68,4.74,1684.0,21.11,3070.0,99.69,0.0,0.0,0.0,4.74,1236.91,1141.64,false
69,4.751,1680.0,21.68,3070.0,99.69,0.0,0.0,0.0,4.751,1252.36,1157.41,false
70,4.801,1677.0,18.44,3066.0,100.0,0.0,0.0,0.0,4.801,1256.93,1152.22,false
71,4.751,1687.0,20.96,3069.0,99.65,0.0,0.0,0.0,4.751,1247.54,1156.55,false
72,4.804,1678.0,19.57,3066.0,100.0,0.0,0.0,0.0,4.804,1254.74,1152.89,false
73,4.785,1693.0,20.06,3068.0,100.0,0.0,0.0,0.0,4.785,1251.29,1149.53,false
74,4.764,1672.0,21.51,3069.0,100.0,0.0,0.0,0.0,4.764,1239.22,1151.88,false
75,4.803,1659.0,20.33,3067.0,100.0,0.0,0.0,0.0,4.803,1260.24,1143.96,false
76,4.73,1686.0,23.52,3072.0,99.69,0.0,0.0,0.0,4.73,1241.53,1159.84,false
77,4.791,1674.0,20.28,3067.0,99.89,0.0,0.0,0.0,4.791,1248.08,1156.15,false
78,4.808,1687.0,20.69,3066.0,100.0,0.0,0.0,0.0,4.808,1259.26,1152.18,false
79,4.772,1677.0,17.97,3068.0,99.81,0.0,0.0,0.0,4.772,1242.51,1152.24,false
80,4.773,1715.0,35.52,3071.0,99.71,0.001,715.0,0.51,4.774,1257.37,1148.34,false
81,4.819,1669.0,21.42,3066.0,100.0,0.0,708.0,0.22,4.819,1260.08,1155.94,false
82,4.808,1684.0,18.54,3066.0,100.0,0.0,0.0,0.0,4.808,1259.46,1154.96,false
83,4.803,1665.0,17.43,3066.0,100.0,0.0,0.0,0.0,4.803,1255.78,1154.22,false
84,4.814,1679.0,19.12,3066.0,100.0,0.0,0.0,0.0,4.814,1255.44,1149.91,false
85,4.807,1689.0,19.89,3066.0,100.0,0.0,0.0,0.0,4.807,1255.41,1156.75,false
86,4.772,1660.0,20.67,3069.0,99.87,0.0,0.0,0.0,4.772,1242.73,1149.27,false
87,4.757,1697.0,22.0,3070.0,99.73,0.0,0.0,0.0,4.757,1239.51,1152.84,false
88,4.807,1737.0,25.03,3063.0,99.85,0.0,713.0,0.31,4.807,1328.69,1148.85,false
89,4.835,1693.0,19.95,3065.0,100.0,0.0,0.0,0.0,4.835,1283.76,1149.31,false
90,4.799,1677.0,20.0,3066.0,100.0,0.0,0.0,0.0,4.799,1258.03,1154.58,false
91,4.769,1668.0,20.68,3069.0,99.86,0.0,0.0,0.0,4.769,1240.91,1152.12,false
92,4.775,1681.0,19.34,3068.0,99.98,0.0,0.0,0.0,4.775,1220.8,1152.32,false
93,4.79,1667.0,21.98,3068.0,99.89,0.0,709.0,0.22,4.79,1255.14,1147.35,false
94,4.805,1697.0,20.84,3067.0,100.0,0.0,0.0,0.0,4.805,1266.44,1154.75,false
95,4.807,1688.0,22.22,3067.0,100.0,0.0,0.0,0.0,4.807,1264.87,1157.37,false
96,4.796,1695.0,21.58,3068.0,100.0,0.0,0.0,0.0,4.796,1245.08,1152.91,false
97,4.809,1678.0,19.56,3066.0,100.0,0.0,0.0,0.0,4.809,1248.38,1152.11,false
98,4.776,1688.0,22.12,3069.0,99.84,0.0,0.0,0.0,4.776,1248.02,1149.96,false
99,4.773,1672.0,15.06,3068.0,100.0,0.0,0.0,0.0,4.773,1249.98,1158.56,false
100,4.763,1693.0,19.97,3070.0,99.83,0.0,0.0,0.0,4.763,1239.45,1141.52,false
101,4.794,1689.0,21.59,3068.0,100.0,0.0,0.0,0.0,4.794,1253.51,1159.84,false
102,4.799,1661.0,19.82,3067.0,99.84,0.0,0.0,0.0,4.799,1249.04,1155.85,false
103,4.81,1682.0,21.06,3067.0,100.0,0.0,0.0,0.0,4.81,1260.01,1154.86,false
104,4.744,1691.0,23.38,3071.0,99.76,0.0,0.0,0.0,4.744,1231.3,1143.19,false
105,4.819,1668.0,19.87,3066.0,100.0,0.0,0.0,0.0,4.819,1257.27,1154.65,false
106,4.82,1667.0,19.37,3066.0,100.0,0.0,0.0,0.0,4.82,1254.45,1155.45,false
107,4.82,1670.0,19.64,3067.0,100.0,0.0,0.0,0.0,4.82,1254.5,1153.25,false
108,4.826,1674.0,18.31,3067.0,100.0,0.0,0.0,0.0,4.826,1259.52,1156.59,false
109,4.803,1684.0,17.47,3066.0,100.0,0.0,0.0,0.0,4.803,1252.63,1150.46,false
110,4.851,1679.0,37.46,3067.0,99.86,0.0,0.0,0.0,4.851,1260.2,1146.5,false
111,4.827,1684.0,20.02,3066.0,100.0,0.0,0.0,0.0,4.827,1263.49,1157.83,false
112,4.82,1718.0,22.39,3066.0,100.0,0.0,710.0,0.53,4.82,1268.83,1155.9,false
113,4.804,1692.0,22.32,3068.0,100.0,0.0,0.0,0.0,4.804,1259.63,1156.07,false
114,4.823,1692.0,19.14,3066.0,100.0,0.0,0.0,0.0,4.823,1256.77,1151.3,false
115,4.817,1678.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.817,1247.86,1154.44,false
116,4.819,1705.0,22.58,3068.0,99.89,0.0,0.0,0.0,4.819,1258.78,1154.13,false
117,5.106,1699.0,19.85,3062.0,100.0,0.0,0.0,0.0,5.106,1262.53,1152.18,false
118,4.828,1683.0,19.17,3066.0,100.0,0.0,0.0,0.0,4.828,1255.0,1155.31,false
119,4.782,1668.0,16.4,3067.0,99.88,0.0,0.0,0.0,4.782,1238.42,1151.35,false
120,4.796,1689.0,19.23,3068.0,99.88,0.0,0.0,0.0,4.796,1254.61,1146.38,false
121,4.832,1678.0,21.67,3066.0,100.0,0.0,709.0,0.22,4.832,1261.31,1157.96,false
122,4.859,1690.0,26.18,3067.0,100.0,0.0,0.0,0.0,4.859,1255.87,1152.59,false
123,4.798,1687.0,19.54,3067.0,99.86,0.0,0.0,0.0,4.798,1225.31,1157.27,false
124,4.81,1684.0,20.23,3067.0,99.89,0.0,0.0,0.0,4.81,1240.87,1142.52,false
125,4.823,1692.0,20.88,3067.0,100.0,0.0,0.0,0.0,4.823,1263.5,1160.35,false
126,4.817,1666.0,20.45,3067.0,99.89,0.0,0.0,0.0,4.817,1255.51,1157.84,false
127,4.834,1669.0,20.26,3066.0,100.0,0.0,709.0,0.22,4.834,1250.89,1151.92,false
128,4.791,1707.0,20.91,3068.0,99.82,0.0,0.0,0.0,4.791,1249.2,1149.45,false
129,4.825,1706.0,20.7,3067.0,99.86,0.0,708.0,0.22,4.825,1250.93,1159.39,false
130,4.834,1674.0,18.96,3066.0,100.0,0.0,0.0,0.0,4.834,1252.58,1152.18,false
131,4.834,1673.0,19.62,3066.0,100.0,0.0,0.0,0.0,4.834,1253.02,1151.4,false
132,4.835,1681.0,19.1,3066.0,100.0,0.0,0.0,0.0,4.835,1250.65,1153.8,false
133,4.836,1678.0,18.9,3066.0,100.0,0.0,0.0,0.0,4.836,1254.69,1151.59,false
134,4.785,1686.0,19.62,3067.0,99.89,0.0,0.0,0.0,4.785,1249.37,1152.35,false
135,4.79,1690.0,20.38,3068.0,99.78,0.0,0.0,0.0,4.79,1236.56,1154.46,false
136,4.805,1715.0,20.75,3067.0,99.82,0.0,0.0,0.0,4.805,1256.52,1148.79,false
137,4.832,1678.0,19.96,3066.0,100.0,0.0,0.0,0.0,4.832,1256.81,1157.56,false
138,4.824,1653.0,18.45,3066.0,100.0,0.0,0.0,0.0,4.824,1246.85,1150.08,false
139,4.842,1672.0,28.72,3066.0,100.0,0.0,714.0,0.41,4.842,1248.77,1146.78,false
140,4.829,1673.0,18.69,3066.0,100.0,0.0,0.0,0.0,4.829,1261.28,1159.0,false
141,4.807,1687.0,21.96,3067.0,99.81,0.0,0.0,0.0,4.807,1247.39,1155.15,false
142,4.829,1693.0,20.19,3066.0,100.0,0.0,0.0,0.0,4.829,1250.26,1154.24,false
143,4.833,1678.0,20.34,3066.0,100.0,0.0,710.0,0.53,4.833,1259.69,1146.02,false
144,4.835,1656.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.835,1261.9,1157.58,false
145,4.833,1675.0,19.86,3066.0,100.0,0.0,0.0,0.0,4.833,1260.8,1155.99,false
146,4.834,1689.0,19.91,3066.0,100.0,0.0,0.0,0.0,4.834,1253.4,1156.99,false
147,4.844,1679.0,20.04,3066.0,100.0,0.0,0.0,0.0,4.844,1255.17,1155.5,false
148,4.807,1682.0,20.66,3068.0,99.9,0.0,0.0,0.0,4.807,1245.54,1143.07,false
149,4.839,1684.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.839,1259.14,1156.38,false
150,4.812,1697.0,21.3,3067.0,99.81,0.0,0.0,0.0,4.812,1256.19,1157.7,false
151,4.85,1686.0,19.19,3066.0,100.0,0.0,0.0,0.0,4.85,1255.8,1155.86,false
152,4.833,1675.0,18.89,3066.0,100.0,0.0,0.0,0.0,4.833,1252.45,1153.77,false
153,4.813,1683.0,19.32,3067.0,99.87,0.0,0.0,0.0,4.813,1243.09,1145.5,false
154,4.795,1697.0,21.16,3067.0,100.0,0.0,0.0,0.0,4.795,1244.66,1156.04,false
155,4.844,1683.0,20.24,3066.0,100.0,0.0,0.0,0.0,4.844,1255.96,1157.13,false
156,4.841,1685.0,19.97,3066.0,100.0,0.0,0.0,0.0,4.841,1258.21,1156.18,false
157,4.942,1710.0,35.48,3066.0,100.0,0.0,0.0,0.0,4.942,1252.98,1150.78,false
158,4.84,1676.0,18.72,3066.0,100.0,0.0,0.0,0.0,4.84,1257.08,1154.84,false
159,4.819,1646.0,15.35,3066.0,100.0,0.0,0.0,0.0,4.819,1259.39,1159.13,false
160,4.787,1687.0,20.03,3068.0,99.7,0.0,0.0,0.0,4.787,1234.84,1144.3,false
161,4.809,1667.0,18.75,3067.0,99.83,0.0,0.0,0.0,4.809,1254.46,1161.24,false
162,4.838,1673.0,18.95,3066.0,100.0,0.0,0.0,0.0,4.838,1253.35,1150.62,false
163,4.835,1682.0,18.83,3066.0,100.0,0.0,0.0,0.0,4.835,1247.44,1155.56,false
164,4.842,1677.0,19.9,3066.0,100.0,0.0,0.0,0.0,4.842,1258.44,1148.15,false
165,4.835,1673.0,19.11,3066.0,100.0,0.0,0.0,0.0,4.835,1260.42,1158.94,false
166,4.813,1676.0,19.44,3067.0,100.0,0.0,0.0,0.0,4.813,1241.7,1151.76,false
167,4.845,1683.0,24.88,3067.0,99.88,0.0,0.0,0.0,4.845,1269.25,1152.66,false
168,4.814,1677.0,20.33,3067.0,99.85,0.0,0.0,0.0,4.814,1244.5,1147.06,false
169,4.883,1675.0,30.95,3066.0,100.0,0.0,0.0,0.0,4.883,1259.53,1162.21,false
170,4.845,1686.0,20.23,3066.0,100.0,0.0,0.0,0.0,4.845,1261.65,1146.65,false
171,4.847,1685.0,18.97,3066.0,100.0,0.0,0.0,0.0,4.847,1259.13,1156.1,false
172,4.838,1663.0,20.1,3066.0,100.0,0.0,0.0,0.0,4.838,1261.01,1157.9,false
173,4.819,1666.0,20.95,3067.0,100.0,0.0,0.0,0.0,4.819,1242.22,1152.91,false
174,4.843,1681.0,21.19,3066.0,100.0,0.0,712.0,0.32,4.843,1255.54,1147.11,false
175,4.838,1660.0,19.46,3066.0,100.0,0.0,0.0,0.0,4.838,1259.27,1157.63,false
176,4.847,1674.0,20.22,3066.0,100.0,0.0,0.0,0.0,4.847,1257.02,1154.28,false
177,4.83,1661.0,20.68,3067.0,100.0,0.0,0.0,0.0,4.83,1247.56,1156.54,false
178,4.824,1660.0,19.46,3068.0,100.0,0.0,0.0,0.0,4.824,1242.0,1150.86,false
179,4.78,1674.0,16.34,3068.0,99.81,0.0,0.0,0.0,4.78,1240.26,1147.91,false
180,4.82,1696.0,19.6,3067.0,100.0,0.0,0.0,0.0,4.82,1252.47,1159.39,false
181,4.821,1692.0,28.04,3069.0,99.65,0.0,0.0,0.0,4.821,1248.53,1148.63,false
182,4.804,1687.0,22.0,3069.0,99.75,0.0,0.0,0.0,4.804,1248.82,1155.47,false
183,4.832,1682.0,20.77,3067.0,100.0,0.0,0.0,0.0,4.832,1253.89,1156.99,false
184,4.851,1683.0,19.67,3066.0,100.0,0.0,0.0,0.0,4.851,1253.21,1150.59,false
185,4.836,1680.0,18.88,3066.0,100.0,0.0,0.0,0.0,4.836,1234.14,1152.47,false
186,4.84,1676.0,19.64,3066.0,100.0,0.0,0.0,0.0,4.84,1251.33,1145.45,false
187,4.811,1675.0,19.39,3068.0,100.0,0.0,0.0,0.0,4.811,1253.44,1159.98,false
188,4.839,1677.0,20.59,3067.0,99.92,0.0,0.0,0.0,4.839,1250.52,1154.62,false
189,4.842,1689.0,20.85,3066.0,100.0,0.0,713.0,0.31,4.842,1264.31,1153.25,false
190,4.836,1660.0,19.47,3066.0,100.0,0.0,0.0,0.0,4.836,1251.12,1148.56,false
191,4.831,1663.0,21.37,3067.0,99.87,0.0,709.0,0.22,4.831,1253.91,1157.9,false
192,4.848,1657.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.848,1254.4,1156.09,false
193,4.818,1682.0,20.69,3067.0,99.82,0.0,0.0,0.0,4.818,1240.4,1150.6,false
194,4.85,1668.0,20.31,3066.0,100.0,0.0,0.0,0.0,4.85,1259.18,1148.2,false
195,4.845,1667.0,19.28,3066.0,100.0,0.0,0.0,0.0,4.845,1255.84,1154.55,false
196,4.835,1691.0,20.78,3067.0,99.88,0.0,0.0,0.0,4.835,1252.43,1156.32,false
197,4.862,1677.0,20.54,3066.0,100.0,0.0,0.0,0.0,4.862,1246.15,1153.03,false
198,4.854,1711.0,20.26,3066.0,100.0,0.0,713.0,0.31,4.854,1261.19,1151.23,false
199,4.839,1667.0,25.69,3067.0,100.0,0.0,0.0,0.0,4.839,1256.78,1158.01,false
200,4.828,1686.0,20.59,3067.0,99.86,0.0,0.0,0.0,4.828,1250.98,1153.81,false
201,4.832,1665.0,19.36,3066.0,100.0,0.0,0.0,0.0,4.832,1253.57,1147.78,false
202,4.853,1701.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.853,1263.4,1158.07,false
203,4.8,1667.0,22.11,3068.0,99.9,0.0,0.0,0.0,4.8,1234.17,1152.31,false
204,4.85,1683.0,21.87,3066.0,100.0,0.0,714.0,0.41,4.85,1265.53,1150.01,false
205,4.856,1676.0,19.39,3066.0,100.0,0.0,0.0,0.0,4.856,1260.45,1157.24,false
206,4.857,1669.0,20.4,3066.0,100.0,0.0,709.0,0.22,4.857,1258.92,1154.51,false
207,4.859,1685.0,19.26,3066.0,100.0,0.0,0.0,0.0,4.859,1253.88,1152.45,false
208,4.829,1676.0,21.82,3068.0,100.0,0.0,0.0,0.0,4.829,1255.63,1152.25,false
209,4.869,1677.0,19.38,3066.0,100.0,0.0,0.0,0.0,4.869,1256.82,1152.04,false
210,4.852,1662.0,19.67,3066.0,100.0,0.0,0.0,0.0,4.852,1258.01,1152.05,false
211,4.853,1684.0,19.57,3066.0,100.0,0.0,0.0,0.0,4.853,1249.22,1155.11,false
212,4.827,1677.0,20.85,3067.0,99.86,0.0,0.0,0.0,4.827,1257.87,1147.83,false
213,4.838,1680.0,19.59,3067.0,100.0,0.0,0.0,0.0,4.838,1267.99,1156.27,false
214,4.857,1692.0,19.99,3066.0,100.0,0.0,0.0,0.0,4.857,1259.63,1157.42,false
215,4.848,1671.0,19.17,3066.0,100.0,0.0,0.0,0.0,4.848,1247.04,1150.63,false
216,4.837,1669.0,19.46,3066.0,100.0,0.0,0.0,0.0,4.837,1232.08,1152.76,false
217,4.832,1691.0,20.45,3067.0,99.89,0.0,0.0,0.0,4.832,1253.57,1147.89,false
218,4.826,1682.0,18.98,3067.0,99.88,0.0,0.0,0.0,4.826,1254.82,1160.15,false
219,4.822,1648.0,15.18,3066.0,100.0,0.0,0.0,0.0,4.822,1243.49,1152.1,false
220,4.853,1693.0,19.96,3066.0,100.0,0.0,0.0,0.0,4.853,1263.8,1149.68,false
221,4.841,1681.0,20.74,3067.0,100.0,0.0,0.0,0.0,4.841,1250.64,1156.02,false
222,4.855,1656.0,20.15,3066.0,100.0,0.0,0.0,0.0,4.855,1256.71,1155.73,false
223,4.852,1696.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.852,1252.38,1145.41,false
224,4.831,1685.0,20.75,3067.0,99.81,0.0,0.0,0.0,4.831,1256.11,1155.46,false
225,4.857,1692.0,19.51,3066.0,100.0,0.0,0.0,0.0,4.857,1259.73,1156.74,false
226,4.852,1659.0,19.4,3066.0,100.0,0.0,0.0,0.0,4.852,1256.41,1156.28,false
227,4.849,1673.0,19.52,3066.0,100.0,0.0,0.0,0.0,4.849,1254.79,1154.78,false
228,4.896,1689.0,29.6,3066.0,100.0,0.0,0.0,0.0,4.896,1260.47,1153.97,false
229,4.831,1683.0,20.09,3067.0,100.0,0.0,0.0,0.0,4.831,1250.2,1142.76,false
230,4.854,1672.0,19.76,3066.0,99.94,0.0,0.0,0.0,4.854,1256.73,1157.52,false
231,4.859,1673.0,19.86,3066.0,100.0,0.0,0.0,0.0,4.859,1260.61,1156.47,false
232,4.852,1665.0,19.51,3066.0,100.0,0.0,0.0,0.0,4.852,1258.43,1156.29,false
233,4.85,1706.0,20.77,3067.0,100.0,0.0,0.0,0.0,4.85,1264.09,1151.4,false
234,4.85,1671.0,19.72,3066.0,100.0,0.0,0.0,0.0,4.85,1249.15,1152.23,false
235,4.857,1666.0,22.22,3067.0,100.0,0.0,0.0,0.0,4.857,1271.13,1155.24,false
236,5.168,1697.0,22.2,3061.0,100.0,0.0,712.0,0.32,5.168,1264.95,1154.58,false
237,4.841,1669.0,19.51,3068.0,100.0,0.0,0.0,0.0,4.841,1241.91,1153.55,false
238,4.843,1681.0,17.7,3066.0,100.0,0.0,0.0,0.0,4.843,1262.53,1144.01,false
239,4.811,1676.0,16.8,3068.0,100.0,0.0,0.0,0.0,4.811,1258.94,1157.61,false
240,4.813,1677.0,18.47,3068.0,99.78,0.0,0.0,0.0,4.813,1248.16,1155.17,false
241,4.86,1713.0,25.86,3067.0,99.89,0.0,0.0,0.0,4.86,1247.93,1153.76,false
242,4.855,1676.0,19.2,3066.0,100.0,0.0,0.0,0.0,4.855,1259.29,1148.07,false
243,4.841,1695.0,22.08,3067.0,99.8,0.0,0.0,0.0,4.841,1256.47,1159.95,false
244,4.859,1681.0,19.46,3066.0,100.0,0.0,0.0,0.0,4.859,1258.05,1151.86,false
245,4.839,1687.0,21.53,3067.0,99.83,0.0,0.0,0.0,4.839,1247.65,1146.99,false
246,4.856,1669.0,19.08,3066.0,100.0,0.0,0.0,0.0,4.856,1253.82,1156.41,false
247,4.826,1663.0,19.43,3067.0,99.88,0.0,0.0,0.0,4.826,1234.89,1157.2,false
248,4.83,1653.0,20.79,3068.0,100.0,0.0,0.0,0.0,4.83,1239.29,1149.53,false
249,4.858,1665.0,20.06,3066.0,100.0,0.0,0.0,0.0,4.858,1262.18,1148.19,false
250,4.871,1674.0,19.86,3066.0,100.0,0.0,0.0,0.0,4.871,1263.78,1158.8,false
251,4.871,1674.0,24.89,3067.0,100.0,0.001,713.0,0.63,4.872,1258.91,1160.27,false
252,4.813,1684.0,23.42,3069.0,99.87,0.0,0.0,0.0,4.813,1257.61,1149.47,false
253,4.869,1715.0,22.71,3066.0,100.0,0.005,712.0,0.63,4.874,1271.76,1149.71,false
254,4.819,1690.0,22.31,3068.0,99.9,0.0,0.0,0.0,4.819,1253.87,1159.52,false
255,4.811,1676.0,22.39,3068.0,99.96,0.0,0.0,0.0,4.811,1245.18,1142.88,false
256,4.859,1671.0,19.6,3066.0,100.0,0.0,0.0,0.0,4.859,1262.75,1156.65,false
257,4.862,1660.0,21.19,3066.0,100.0,0.002,714.0,0.41,4.864,1260.55,1155.92,false
258,4.874,1669.0,30.22,3067.0,99.91,0.0,0.0,0.0,4.874,1253.1,1157.61,false
259,4.858,1686.0,18.2,3066.0,100.0,0.0,0.0,0.0,4.858,1254.29,1151.49,false
260,4.852,1660.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.852,1250.98,1152.05,false
261,4.837,1702.0,20.93,3067.0,99.81,0.0,0.0,0.0,4.837,1258.84,1148.14,false
262,4.864,1688.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.864,1262.23,1157.25,false
263,4.85,1697.0,21.35,3067.0,99.89,0.0,0.0,0.0,4.85,1252.51,1157.79,false
