Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
137,4.837,1668.0,20.49,3067.0,99.86,0.0,0.0,0.0,4.837,1254.78,1152.97,false
138,4.799,1689.0,22.39,3069.0,99.54,0.0,0.0,0.0,4.799,1247.88,1156.08,false
139,4.876,1677.0,19.72,3066.0,100.0,0.0,0.0,0.0,4.876,1259.4,1147.26,false
140,4.858,1684.0,20.53,3067.0,100.0,0.005,713.0,0.63,4.863,1262.92,1151.56,false
141,4.853,1673.0,20.05,3067.0,99.9,0.0,0.0,0.0,4.853,1250.64,1151.29,false
142,5.179,1855.0,64.66,3066.0,100.0,0.0,712.0,0.31,5.179,1267.85,1157.65,false
143,4.853,1693.0,26.38,3068.0,99.7,0.0,0.0,0.0,4.853,1250.51,1152.93,false
144,4.904,1688.0,24.36,3066.0,100.0,0.001,709.0,0.43,4.905,1265.18,1147.82,false
145,4.777,1695.0,21.06,3067.0,99.72,0.0,0.0,0.0,4.777,1294.61,1145.09,false
146,4.844,1692.0,23.98,3067.0,99.71,0.0,0.0,0.0,4.844,1284.47,1150.25,false
147,4.861,1671.0,20.7,3067.0,100.0,0.0,0.0,0.0,4.861,1252.43,1156.01,false
148,4.872,1667.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.872,1271.0,1151.86,false
149,4.78,1704.0,25.32,3070.0,99.54,0.0,0.0,0.0,4.78,1234.32,1144.79,false
150,4.843,1654.0,21.09,3068.0,100.0,0.0,0.0,0.0,4.843,1250.1,1148.38,false
151,4.871,1689.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.871,1260.68,1158.58,false
152,4.854,1679.0,20.11,3067.0,99.83,0.0,0.0,0.0,4.854,1262.93,1148.84,false
153,4.848,1692.0,23.99,3067.0,99.82,0.001,715.0,0.51,4.849,1246.45,1143.37,false
154,4.838,1685.0,21.15,3068.0,100.0,0.0,0.0,0.0,4.838,1239.04,1152.9,false
155,4.847,1683.0,21.61,3067.0,99.8,0.0,708.0,0.22,4.847,1257.19,1154.95,false
156,4.876,1661.0,21.5,3066.0,100.0,0.0,709.0,0.22,4.876,1263.81,1148.59,false
157,4.876,1679.0,22.08,3066.0,100.0,0.0,712.0,0.32,4.876,1263.33,1157.04,false
158,4.883,1676.0,33.66,3068.0,100.0,0.0,709.0,0.22,4.883,1265.92,1155.47,false
159,4.877,1672.0,19.4,3066.0,100.0,0.0,0.0,0.0,4.877,1262.93,1149.65,false
160,4.871,1679.0,20.41,3066.0,100.0,0.0,0.0,0.0,4.871,1258.17,1147.69,false
161,4.828,1671.0,21.85,3068.0,99.85,0.0,0.0,0.0,4.828,1245.61,1151.69,false
162,4.849,1659.0,20.7,3067.0,100.0,0.0,0.0,0.0,4.849,1253.65,1150.21,false
163,4.824,1692.0,23.86,3069.0,99.88,0.0,0.0,0.0,4.824,1248.28,1151.38,false
164,4.822,1690.0,20.66,3069.0,99.68,0.0,0.0,0.0,4.822,1252.28,1153.9,false
165,4.838,1662.0,16.33,3067.0,99.92,0.0,0.0,0.0,4.838,1257.16,1152.14,false
166,4.827,1679.0,22.03,3069.0,99.81,0.0,712.0,0.31,4.827,1245.66,1151.29,false
167,4.825,1659.0,22.36,3069.0,99.66,0.0,0.0,0.0,4.825,1249.34,1150.59,false
168,4.876,1689.0,18.67,3067.0,100.0,0.0,0.0,0.0,4.876,1266.83,1150.79,false
169,4.831,1701.0,20.75,3069.0,99.91,0.0,0.0,0.0,4.831,1261.37,1148.28,false
170,4.841,1710.0,28.86,3069.0,99.62,0.0,0.0,0.0,4.841,1248.94,1153.48,false
171,4.876,1666.0,21.05,3066.0,100.0,0.001,712.0,0.32,4.877,1264.55,1150.26,false
172,4.861,1688.0,20.58,3067.0,100.0,0.0,0.0,0.0,4.861,1255.24,1147.93,false
173,4.856,1667.0,22.54,3068.0,100.0,0.0,0.0,0.0,4.856,1254.8,1150.65,false
174,4.858,1672.0,21.23,3067.0,99.85,0.0,0.0,0.0,4.858,1255.12,1151.02,false
175,4.86,1690.0,20.82,3067.0,99.89,0.0,0.0,0.0,4.86,1253.57,1148.25,false
176,4.866,1690.0,21.13,3067.0,99.85,0.0,0.0,0.0,4.866,1260.76,1152.17,false
177,4.878,1664.0,19.79,3066.0,100.0,0.0,0.0,0.0,4.878,1262.03,1150.02,false
178,4.884,1659.0,20.37,3066.0,100.0,0.0,0.0,0.0,4.884,1260.23,1149.99,false
179,4.879,1671.0,21.42,3067.0,99.84,0.0,0.0,0.0,4.879,1268.38,1151.38,false
180,4.858,1690.0,21.77,3067.0,99.86,0.0,0.0,0.0,4.858,1266.67,1148.2,false
181,4.811,1699.0,23.12,3069.0,99.75,0.0,0.0,0.0,4.811,1248.94,1155.95,false
182,4.861,1662.0,20.47,3067.0,100.0,0.0,0.0,0.0,4.861,1250.79,1148.8,false
183,4.862,1639.0,19.91,3067.0,100.0,0.0,0.0,0.0,4.862,1250.5,1148.77,false
184,4.857,1672.0,19.43,3067.0,99.88,0.0,0.0,0.0,4.857,1254.65,1150.43,false
185,4.831,1691.0,17.23,3067.0,99.86,0.0,0.0,0.0,4.831,1243.21,1156.24,false
186,4.853,1675.0,20.06,3067.0,99.87,0.0,0.0,0.0,4.853,1245.04,1148.65,false
187,4.884,1653.0,31.91,3067.0,99.85,0.0,0.0,0.0,4.884,1253.56,1151.79,false
188,4.829,1667.0,21.8,3068.0,99.8,0.0,0.0,0.0,4.829,1249.21,1150.69,false
189,4.898,1662.0,20.08,3065.0,100.0,0.0,0.0,0.0,4.898,1287.82,1150.2,false
190,4.91,1708.0,18.81,3060.0,99.91,0.0,0.0,0.0,4.91,1335.24,1139.57,false
191,4.861,1672.0,20.47,3067.0,99.89,0.0,0.0,0.0,4.861,1256.78,1148.5,false
192,4.882,1677.0,20.76,3066.0,100.0,0.0,0.0,0.0,4.882,1265.2,1150.07,false
193,4.844,1671.0,21.9,3068.0,99.67,0.0,0.0,0.0,4.844,1253.9,1152.68,false
194,4.862,1689.0,23.34,3067.0,100.0,0.0,0.0,0.0,4.862,1266.34,1149.79,false
195,4.872,1661.0,20.67,3067.0,100.0,0.0,0.0,0.0,4.872,1248.03,1160.53,false
196,4.885,1682.0,19.53,3066.0,100.0,0.0,0.0,0.0,4.885,1269.91,1151.82,false
197,4.888,1672.0,20.09,3066.0,100.0,0.0,0.0,0.0,4.888,1265.36,1151.61,false
198,4.842,1664.0,22.92,3069.0,99.89,0.0,0.0,0.0,4.842,1255.01,1147.18,false
199,4.857,1671.0,19.99,3067.0,99.83,0.0,0.0,0.0,4.857,1257.45,1151.87,false
200,4.836,1701.0,21.04,3068.0,99.65,0.0,0.0,0.0,4.836,1254.6,1152.3,false
201,4.845,1693.0,21.58,3068.0,99.74,0.0,0.0,0.0,4.845,1247.78,1151.62,false
202,4.843,1684.0,23.58,3068.0,99.85,0.0,713.0,0.31,4.843,1242.9,1148.05,false
203,4.871,1687.0,20.78,3067.0,99.86,0.0,709.0,0.22,4.871,1253.17,1151.99,false
204,4.845,1648.0,16.0,3067.0,99.86,0.0,0.0,0.0,4.845,1254.75,1150.25,false
205,4.896,1671.0,23.09,3068.0,100.0,0.0,0.0,0.0,4.896,1260.08,1153.24,false
206,4.854,1651.0,21.52,3068.0,100.0,0.0,0.0,0.0,4.854,1247.28,1146.88,false
207,4.858,1670.0,23.18,3069.0,99.89,0.0,0.0,0.0,4.858,1250.54,1152.7,false
208,4.873,1670.0,20.96,3067.0,100.0,0.0,0.0,0.0,4.873,1251.58,1149.75,false
209,4.818,1679.0,23.37,3069.0,99.52,0.0,0.0,0.0,4.818,1247.99,1154.1,false
210,4.846,1692.0,22.25,3068.0,99.72,0.0,0.0,0.0,4.846,1249.08,1149.4,false
211,4.885,1665.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.885,1264.37,1152.9,false
212,4.823,1672.0,24.73,3070.0,99.7,0.0,0.0,0.0,4.823,1240.89,1149.53,false
213,4.884,1653.0,19.38,3066.0,100.0,0.0,0.0,0.0,4.884,1263.49,1150.44,false
214,4.876,1666.0,20.68,3067.0,99.87,0.0,0.0,0.0,4.876,1260.16,1149.62,false
215,4.895,1682.0,18.42,3066.0,100.0,0.0,0.0,0.0,4.895,1258.04,1147.28,false
216,4.869,1679.0,18.8,3066.0,100.0,0.0,716.0,0.61,4.869,1250.05,1152.46,false
217,4.919,1674.0,30.94,3066.0,100.0,0.0,0.0,0.0,4.919,1260.93,1151.35,false
218,4.867,1683.0,23.72,3068.0,100.0,0.0,712.0,0.32,4.867,1259.56,1149.24,false
219,4.818,1697.0,23.57,3069.0,99.55,0.0,0.0,0.0,4.818,1254.99,1152.35,false
220,4.897,1665.0,19.71,3066.0,100.0,0.0,0.0,0.0,4.897,1258.35,1150.08,false
221,4.9,1663.0,20.04,3066.0,100.0,0.0,0.0,0.0,4.9,1270.72,1158.1,false
222,4.893,1684.0,21.01,3066.0,100.0,0.0,0.0,0.0,4.893,1262.08,1153.74,false
223,4.869,1682.0,21.11,3067.0,99.87,0.0,0.0,0.0,4.869,1257.1,1152.9,false
224,4.848,1686.0,17.96,3068.0,100.0,0.0,0.0,0.0,4.848,1268.68,1151.66,false
225,4.831,1665.0,21.26,3068.0,99.86,0.0,0.0,0.0,4.831,1234.99,1151.17,false
226,4.89,1683.0,19.56,3066.0,100.0,0.0,0.0,0.0,4.89,1272.61,1151.47,false
227,4.889,1681.0,21.29,3066.0,100.0,0.0,708.0,0.22,4.889,1268.31,1152.12,false
228,4.925,1683.0,27.93,3066.0,100.0,0.0,0.0,0.0,4.925,1268.0,1156.65,false
229,4.878,1675.0,22.49,3067.0,100.0,0.0,0.0,0.0,4.878,1254.64,1152.67,false
230,4.818,1692.0,29.04,3070.0,99.55,0.0,0.0,0.0,4.818,1230.91,1142.43,false
231,4.85,1690.0,22.55,3068.0,99.86,0.0,0.0,0.0,4.85,1249.02,1154.43,false
232,4.904,1682.0,21.64,3065.0,100.0,0.002,711.0,0.53,4.906,1265.67,1153.0,false
233,4.893,1646.0,20.08,3066.0,100.0,0.0,0.0,0.0,4.893,1262.71,1151.14,false
234,4.842,1702.0,23.4,3068.0,99.74,0.003,713.0,0.63,4.845,1256.46,1156.26,false
235,4.814,1705.0,26.36,3071.0,99.66,0.0,0.0,0.0,4.814,1244.29,1153.31,false
236,5.133,1703.0,25.81,3065.0,99.77,0.0,0.0,0.0,5.133,1231.53,1149.7,false
237,4.885,1676.0,20.73,3067.0,100.0,0.0,0.0,0.0,4.885,1258.69,1151.75,false
238,4.88,1671.0,20.59,3067.0,100.0,0.0,0.0,0.0,4.88,1263.44,1150.17,false
239,4.872,1700.0,21.43,3068.0,99.85,0.0,0.0,0.0,4.872,1256.13,1153.86,false
240,4.891,1654.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.891,1258.48,1147.88,false
241,4.888,1670.0,19.74,3066.0,100.0,0.0,0.0,0.0,4.888,1263.53,1152.52,false
242,4.865,1680.0,20.48,3067.0,100.0,0.0,0.0,0.0,4.865,1256.92,1155.91,false
243,4.86,1675.0,21.05,3069.0,99.93,0.0,0.0,0.0,4.86,1256.67,1150.16,false
244,4.846,1653.0,17.92,3067.0,99.84,0.0,0.0,0.0,4.846,1262.69,1151.39,false
245,4.817,1688.0,20.24,3068.0,99.71,0.0,0.0,0.0,4.817,1241.29,1142.24,false
246,4.872,1662.0,29.62,3068.0,99.69,0.0,0.0,0.0,4.872,1258.65,1154.07,false
247,4.869,1665.0,19.54,3066.0,100.0,0.0,0.0,0.0,4.869,1237.85,1155.46,false
248,4.885,1692.0,22.0,3066.0,99.8,0.002,712.0,0.31,4.887,1263.86,1157.17,false
249,4.854,1675.0,21.11,3068.0,99.85,0.0,712.0,0.63,4.854,1253.84,1150.6,false
250,4.886,1694.0,23.18,3067.0,99.84,0.0,0.0,0.0,4.886,1261.08,1152.58,false
251,4.893,1667.0,19.35,3066.0,100.0,0.0,0.0,0.0,4.893,1265.45,1151.42,false
252,4.872,1692.0,22.04,3067.0,99.86,0.0,0.0,0.0,4.872,1275.61,1151.8,false
253,4.858,1689.0,21.15,3067.0,99.85,0.0,0.0,0.0,4.858,1252.78,1151.62,false
254,4.868,1687.0,20.65,3067.0,99.99,0.0,0.0,0.0,4.868,1256.96,1142.29,false
255,4.876,1681.0,21.46,3067.0,99.9,0.0,0.0,0.0,4.876,1259.62,1152.76,false
256,4.867,1673.0,19.75,3067.0,99.8,0.0,0.0,0.0,4.867,1261.65,1152.72,false
257,4.86,1698.0,25.72,3068.0,99.86,0.0,0.0,0.0,4.86,1272.41,1151.82,false
258,4.872,1639.0,20.45,3067.0,99.86,0.0,0.0,0.0,4.872,1260.06,1151.97,false
259,4.875,1683.0,19.25,3066.0,99.81,0.0,0.0,0.0,4.875,1260.32,1150.79,false
260,4.868,1690.0,20.74,3067.0,99.81,0.0,0.0,0.0,4.868,1259.51,1152.16,false
261,4.875,1666.0,21.16,3066.0,99.82,0.0,0.0,0.0,4.875,1261.42,1151.98,false
262,4.885,1668.0,20.78,3067.0,100.0,0.0,0.0,0.0,4.885,1261.98,1151.96,false
263,4.884,1668.0,21.72,3067.0,100.0,0.0,0.0,0.0,4.884,1257.03,1149.74,false
