Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
0,1.965,1161.0,17.19,1810.0,49.77,0.0,0.0,0.0,1.965,516.24,467.82,false
1,4.51,1443.0,18.94,3073.0,99.97,0.001,714.0,0.41,4.511,1152.06,1071.31,false
2,4.687,1668.0,16.34,3063.0,100.0,0.0,0.0,0.0,4.687,1268.06,1158.72,false
3,4.639,1686.0,22.02,3069.0,99.4,0.0,0.0,0.0,4.639,1235.62,1139.99,false
4,4.688,1678.0,20.38,3065.0,99.8,0.0,0.0,0.0,4.688,1262.63,1155.5,false
5,4.72,1681.0,26.31,3065.0,99.84,0.002,708.0,0.22,4.722,1259.58,1154.16,false
6,4.655,1692.0,24.93,3071.0,99.79,0.0,0.0,0.0,4.655,1247.15,1149.21,false
7,4.687,1709.0,32.66,3071.0,99.72,0.0,0.0,0.0,4.687,1243.83,1151.14,false
8,4.744,1679.0,22.01,3066.0,100.0,0.0,713.0,0.31,4.744,1264.8,1148.83,false
9,4.704,1695.0,20.77,3068.0,99.81,0.0,708.0,0.22,4.704,1248.1,1150.69,false
10,4.777,1709.0,37.11,3069.0,99.74,0.003,712.0,0.63,4.78,1250.23,1155.37,false
11,5.043,1800.0,76.25,3067.0,99.85,0.0,0.0,0.0,5.043,1259.27,1157.23,false
12,4.725,1684.0,22.34,3068.0,100.0,0.0,0.0,0.0,4.725,1249.84,1150.13,false
13,4.718,1693.0,19.36,3068.0,99.84,0.0,0.0,0.0,4.718,1247.96,1145.93,false
14,4.848,1756.0,40.77,3067.0,99.87,0.0,712.0,0.31,4.848,1257.14,1159.93,false
15,4.758,1731.0,35.99,3071.0,99.59,0.0,0.0,0.0,4.758,1241.96,1147.08,false
16,4.732,1653.0,22.04,3068.0,100.0,0.001,709.0,0.22,4.733,1245.37,1149.79,false
17,4.75,1683.0,23.65,3069.0,100.0,0.0,0.0,0.0,4.75,1252.0,1157.18,false
18,4.73,1691.0,20.28,3068.0,99.84,0.0,0.0,0.0,4.73,1263.24,1150.28,false
19,4.717,1689.0,23.27,3070.0,99.88,0.0,0.0,0.0,4.717,1244.78,1152.3,false
20,4.708,1660.0,22.05,3070.0,99.66,0.0,0.0,0.0,4.708,1243.95,1150.15,false
21,4.83,1676.0,30.83,3067.0,100.0,0.0,709.0,0.22,4.83,1259.89,1151.41,false
22,4.926,1702.0,57.77,3068.0,99.84,0.0,0.0,0.0,4.926,1257.8,1158.74,false
23,4.923,1721.0,40.71,3067.0,99.84,0.0,708.0,0.22,4.923,1250.43,1149.46,false
24,5.235,1785.0,76.29,3067.0,100.0,0.0,0.0,0.0,5.235,1256.39,1161.97,false
25,4.941,1785.0,43.57,3066.0,100.0,0.0,709.0,0.22,4.941,1250.72,1153.28,false
26,4.764,1651.0,22.97,3068.0,100.0,0.0,0.0,0.0,4.764,1261.42,1152.2,false
27,4.743,1717.0,31.25,3072.0,99.45,0.0,0.0,0.0,4.743,1246.61,1150.94,false
28,4.793,1676.0,22.82,3066.0,100.0,0.0,0.0,0.0,4.793,1254.5,1149.98,false
29,5.043,1742.0,40.64,3063.0,100.0,0.0,0.0,0.0,5.043,1263.04,1157.34,false
30,4.765,1686.0,19.29,3066.0,100.0,0.0,0.0,0.0,4.765,1243.89,1145.74,false
31,4.772,1670.0,19.58,3066.0,100.0,0.0,0.0,0.0,4.772,1243.6,1145.9,false
32,4.745,1680.0,23.65,3068.0,99.98,0.0,0.0,0.0,4.745,1255.67,1153.1,false
33,4.792,1671.0,19.48,3066.0,100.0,0.0,0.0,0.0,4.792,1260.65,1154.39,false
34,4.782,1672.0,19.44,3066.0,100.0,0.0,0.0,0.0,4.782,1260.22,1148.65,false
35,4.792,1689.0,20.88,3066.0,100.0,0.0,709.0,0.22,4.792,1258.73,1146.3,false
36,4.769,1698.0,29.18,3069.0,99.74,0.0,715.0,0.51,4.769,1257.11,1155.18,false
37,4.756,1686.0,21.22,3068.0,99.81,0.0,710.0,0.53,4.756,1253.19,1154.23,false
38,4.783,1672.0,19.0,3066.0,100.0,0.0,0.0,0.0,4.783,1271.24,1148.72,false
39,4.785,1679.0,20.83,3066.0,100.0,0.0,0.0,0.0,4.785,1266.65,1146.44,false
40,4.741,1669.0,23.11,3070.0,99.74,0.001,712.0,0.31,4.742,1245.84,1154.4,false
41,4.761,1655.0,21.0,3068.0,99.81,0.001,713.0,0.31,4.762,1252.44,1153.81,false
42,4.822,1687.0,25.74,3067.0,100.0,0.0,0.0,0.0,4.822,1262.98,1147.04,false
43,4.777,1700.0,18.62,3067.0,100.0,0.0,0.0,0.0,4.777,1256.32,1148.05,false
44,4.781,1667.0,19.51,3067.0,99.85,0.0,0.0,0.0,4.781,1251.29,1148.32,false
45,4.762,1692.0,20.22,3068.0,99.91,0.0,0.0,0.0,4.762,1251.26,1147.83,false
46,4.796,1673.0,21.5,3066.0,100.0,0.0,0.0,0.0,4.796,1254.17,1155.12,false
47,4.792,1689.0,22.05,3067.0,100.0,0.0,0.0,0.0,4.792,1275.06,1152.62,false
48,4.771,1665.0,21.32,3066.0,99.85,0.003,712.0,0.32,4.774,1268.06,1140.58,false
49,4.876,1715.0,19.75,3057.0,100.0,0.0,0.0,0.0,4.876,1383.67,1153.51,false
50,4.821,1695.0,20.34,3064.0,100.0,0.0,709.0,0.22,4.821,1289.18,1148.03,false
51,4.784,1676.0,22.11,3068.0,100.0,0.0,0.0,0.0,4.784,1254.47,1148.13,false
52,4.795,1697.0,21.4,3067.0,100.0,0.0,0.0,0.0,4.795,1261.04,1145.06,false
53,4.809,1657.0,19.76,3066.0,100.0,0.0,0.0,0.0,4.809,1265.16,1160.86,false
54,4.805,1669.0,21.35,3066.0,100.0,0.0,710.0,0.43,4.805,1263.79,1149.11,false
55,4.755,1695.0,22.75,3070.0,99.7,0.0,0.0,0.0,4.755,1246.57,1153.09,false
56,4.778,1681.0,22.02,3069.0,99.89,0.0,710.0,0.43,4.778,1247.78,1146.42,false
57,4.802,1674.0,20.34,3067.0,99.98,0.0,0.0,0.0,4.802,1252.5,1146.83,false
58,4.813,1696.0,19.34,3066.0,100.0,0.0,0.0,0.0,4.813,1261.54,1157.07,false
59,4.817,1672.0,20.79,3066.0,100.0,0.0,0.0,0.0,4.817,1259.65,1150.73,false
60,4.815,1671.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.815,1251.36,1143.37,false
61,4.774,1668.0,18.23,3068.0,99.85,0.0,0.0,0.0,4.774,1234.04,1158.91,false
62,4.773,1680.0,18.9,3068.0,100.0,0.0,0.0,0.0,4.773,1255.1,1149.67,false
63,4.812,1674.0,19.95,3067.0,100.0,0.0,0.0,0.0,4.812,1259.98,1151.84,false
64,4.767,1671.0,22.62,3070.0,99.7,0.0,0.0,0.0,4.767,1253.27,1147.97,false
65,4.814,1682.0,19.09,3066.0,100.0,0.0,0.0,0.0,4.814,1252.63,1143.95,false
66,4.833,1687.0,24.65,3067.0,100.0,0.0,0.0,0.0,4.833,1272.38,1160.25,false
67,4.822,1680.0,20.13,3066.0,100.0,0.0,0.0,0.0,4.822,1266.13,1148.65,false
68,4.745,1669.0,21.33,3071.0,99.49,0.0,0.0,0.0,4.745,1245.82,1151.62,false
69,4.776,1677.0,19.57,3069.0,100.0,0.0,0.0,0.0,4.776,1245.31,1150.08,false
70,4.82,1671.0,21.01,3066.0,100.0,0.0,711.0,0.53,4.82,1255.81,1150.46,false
71,4.773,1680.0,22.18,3070.0,99.84,0.0,0.0,0.0,4.773,1245.21,1151.45,false
72,4.776,1680.0,23.47,3070.0,99.89,0.0,708.0,0.22,4.776,1261.23,1150.78,false
73,4.786,1691.0,21.46,3069.0,99.74,0.0,0.0,0.0,4.786,1252.41,1147.99,false
74,4.811,1670.0,19.44,3066.0,100.0,0.0,0.0,0.0,4.811,1255.12,1147.4,false
75,4.795,1673.0,20.38,3068.0,99.82,0.0,0.0,0.0,4.795,1247.86,1149.71,false
76,4.827,1691.0,19.03,3066.0,100.0,0.0,0.0,0.0,4.827,1251.09,1153.89,false
77,4.802,1680.0,21.24,3068.0,99.85,0.0,0.0,0.0,4.802,1259.89,1152.96,false
