Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
76,4.726,1686.0,23.97,3073.0,99.4,0.0,0.0,0.0,4.726,1241.7,1156.41,false
77,4.773,1675.0,22.66,3070.0,99.65,0.0,0.0,0.0,4.773,1247.93,1151.0,false
78,4.737,1686.0,24.02,3072.0,99.66,0.0,0.0,0.0,4.737,1231.12,1149.61,false
79,4.814,1674.0,18.51,3067.0,100.0,0.0,0.0,0.0,4.814,1268.81,1151.19,false
80,4.865,1703.0,34.82,3067.0,100.0,0.0,0.0,0.0,4.865,1262.56,1150.83,false
81,4.822,1671.0,21.03,3067.0,100.0,0.0,0.0,0.0,4.822,1259.65,1154.02,false
82,4.71,1691.0,20.42,3073.0,99.62,0.0,0.0,0.0,4.71,1246.17,1147.9,false
83,4.766,1697.0,21.88,3070.0,99.69,0.0,0.0,0.0,4.766,1254.65,1156.29,false
84,4.792,1686.0,22.51,3068.0,99.87,0.0,712.0,0.63,4.792,1257.91,1151.99,false
85,4.784,1699.0,23.12,3070.0,99.74,0.0,0.0,0.0,4.784,1253.45,1151.26,false
86,4.802,1696.0,21.42,3068.0,100.0,0.0,0.0,0.0,4.802,1255.0,1149.55,false
87,4.796,1684.0,21.39,3068.0,99.8,0.0,0.0,0.0,4.796,1254.1,1151.13,false
88,4.821,1668.0,20.85,3066.0,100.0,0.001,713.0,0.31,4.822,1262.37,1150.35,false
89,4.838,1705.0,21.5,3066.0,100.0,0.0,0.0,0.0,4.838,1260.92,1147.48,false
90,4.826,1674.0,21.9,3066.0,100.0,0.001,711.0,0.53,4.827,1258.59,1149.09,false
91,4.818,1667.0,22.04,3068.0,100.0,0.0,0.0,0.0,4.818,1253.81,1148.62,false
92,4.815,1662.0,18.86,3067.0,100.0,0.001,712.0,0.32,4.816,1255.79,1156.73,false
93,4.797,1658.0,20.39,3068.0,99.92,0.0,0.0,0.0,4.797,1234.0,1150.41,false
94,4.831,1663.0,19.84,3066.0,100.0,0.0,0.0,0.0,4.831,1270.04,1152.56,false
95,4.821,1678.0,20.28,3066.0,100.0,0.0,0.0,0.0,4.821,1262.25,1150.53,false
96,4.75,1702.0,23.94,3072.0,99.57,0.0,0.0,0.0,4.75,1230.43,1146.83,false
97,4.817,1681.0,20.77,3068.0,100.0,0.0,0.0,0.0,4.817,1263.33,1155.15,false
98,4.801,1681.0,21.2,3068.0,99.79,0.0,0.0,0.0,4.801,1251.92,1150.77,false
99,4.828,1707.0,20.09,3066.0,100.0,0.0,0.0,0.0,4.828,1261.55,1149.55,false
100,4.793,1678.0,20.7,3069.0,99.88,0.0,0.0,0.0,4.793,1257.67,1148.74,false
101,4.837,1674.0,19.62,3066.0,100.0,0.0,0.0,0.0,4.837,1258.36,1148.12,false
102,4.806,1675.0,15.64,3066.0,100.0,0.0,0.0,0.0,4.806,1263.21,1149.19,false
103,4.839,1661.0,18.88,3066.0,100.0,0.0,0.0,0.0,4.839,1259.1,1154.31,false
104,4.785,1695.0,24.11,3068.0,99.71,0.001,713.0,0.31,4.786,1256.39,1146.84,false
105,4.819,1665.0,20.05,3068.0,99.85,0.0,0.0,0.0,4.819,1252.33,1147.97,false
106,4.809,1658.0,21.78,3068.0,100.0,0.0,711.0,0.53,4.809,1258.99,1150.69,false
107,4.834,1683.0,22.62,3067.0,99.84,0.0,0.0,0.0,4.834,1278.41,1158.92,false
108,4.807,1664.0,22.46,3068.0,99.85,0.001,714.0,0.63,4.808,1258.59,1141.8,false
109,4.863,1671.0,34.21,3067.0,100.0,0.0,0.0,0.0,4.863,1270.23,1159.48,false
110,4.837,1669.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.837,1262.28,1154.62,false
111,4.782,1702.0,24.21,3069.0,99.71,0.0,0.0,0.0,4.782,1255.3,1148.69,false
112,4.839,1669.0,20.27,3067.0,100.0,0.0,0.0,0.0,4.839,1269.19,1151.96,false
113,4.827,1663.0,20.45,3067.0,100.0,0.0,0.0,0.0,4.827,1260.99,1149.22,false
114,4.805,1696.0,22.22,3068.0,99.76,0.0,0.0,0.0,4.805,1252.44,1153.45,false
115,4.796,1682.0,23.89,3068.0,99.74,0.0,0.0,0.0,4.796,1252.12,1150.41,false
116,4.817,1672.0,21.67,3068.0,100.0,0.0,0.0,0.0,4.817,1260.01,1147.58,false
117,5.049,1663.0,21.85,3064.0,100.0,0.0,0.0,0.0,5.049,1241.56,1141.17,false
118,4.82,1668.0,21.17,3067.0,99.83,0.0,0.0,0.0,4.82,1264.99,1150.96,false
119,4.844,1689.0,20.77,3066.0,100.0,0.002,715.0,0.51,4.846,1261.54,1148.74,false
120,4.833,1687.0,20.98,3067.0,100.0,0.0,0.0,0.0,4.833,1264.52,1154.1,false
121,4.829,1681.0,28.3,3068.0,99.85,0.0,0.0,0.0,4.829,1246.91,1149.27,false
122,4.815,1684.0,19.91,3068.0,99.85,0.0,0.0,0.0,4.815,1254.67,1150.91,false
123,4.797,1668.0,23.17,3069.0,99.77,0.0,0.0,0.0,4.797,1241.67,1149.41,false
124,4.831,1675.0,23.33,3067.0,99.9,0.0,0.0,0.0,4.831,1243.82,1151.12,false
125,4.823,1658.0,20.81,3067.0,100.0,0.0,0.0,0.0,4.823,1251.88,1149.33,false
126,4.841,1663.0,20.18,3066.0,100.0,0.0,0.0,0.0,4.841,1261.56,1147.21,false
127,4.826,1676.0,21.32,3067.0,100.0,0.0,0.0,0.0,4.826,1251.85,1149.22,false
128,4.777,1696.0,23.49,3069.0,99.51,0.0,0.0,0.0,4.777,1246.32,1152.2,false
129,4.85,1676.0,20.2,3066.0,100.0,0.0,0.0,0.0,4.85,1257.89,1148.96,false
130,4.808,1688.0,22.97,3068.0,99.88,0.0,0.0,0.0,4.808,1245.19,1160.71,false
131,4.828,1677.0,20.33,3067.0,99.81,0.0,0.0,0.0,4.828,1252.57,1150.77,false
132,4.852,1662.0,18.3,3066.0,100.0,0.0,0.0,0.0,4.852,1268.17,1154.29,false
133,4.843,1660.0,19.57,3067.0,100.0,0.0,0.0,0.0,4.843,1258.88,1148.25,false
134,4.812,1692.0,23.01,3068.0,99.68,0.0,0.0,0.0,4.812,1248.7,1150.3,false
135,4.829,1680.0,22.43,3067.0,99.81,0.001,712.0,0.31,4.83,1259.46,1151.73,false
136,4.811,1663.0,21.65,3068.0,99.8,0.0,0.0,0.0,4.811,1249.19,1150.46,false
137,4.821,1657.0,20.62,3068.0,100.0,0.0,0.0,0.0,4.821,1252.98,1147.4,false
138,4.832,1660.0,21.56,3068.0,100.0,0.0,0.0,0.0,4.832,1250.69,1147.27,false
139,5.098,1688.0,72.41,3068.0,99.73,0.0,0.0,0.0,5.098,1257.17,1158.79,false
140,5.204,1714.0,96.4,3068.0,99.71,0.0,0.0,0.0,5.204,1244.62,1154.79,false
141,4.798,1689.0,22.5,3069.0,99.88,0.0,0.0,0.0,4.798,1256.78,1152.94,false
142,4.836,1626.0,16.03,3066.0,100.0,0.0,0.0,0.0,4.836,1272.24,1152.28,false
143,4.839,1675.0,20.53,3067.0,100.0,0.0,0.0,0.0,4.839,1261.67,1152.62,false
144,4.833,1687.0,22.16,3068.0,100.0,0.0,0.0,0.0,4.833,1253.48,1150.55,false
145,4.814,1659.0,21.78,3068.0,100.0,0.0,0.0,0.0,4.814,1247.64,1151.21,false
146,4.825,1673.0,21.0,3068.0,99.8,0.0,0.0,0.0,4.825,1257.15,1150.4,false
147,4.833,1671.0,20.54,3067.0,99.91,0.0,0.0,0.0,4.833,1252.3,1150.53,false
148,4.849,1685.0,20.7,3066.0,100.0,0.0,0.0,0.0,4.849,1261.65,1146.22,false
149,4.823,1683.0,22.43,3068.0,99.95,0.0,0.0,0.0,4.823,1248.58,1149.67,false
150,4.839,1695.0,22.86,3067.0,99.85,0.0,712.0,0.32,4.839,1256.61,1150.75,false
151,4.805,1680.0,22.25,3068.0,99.77,0.0,0.0,0.0,4.805,1252.25,1153.89,false
152,4.85,1668.0,20.23,3066.0,100.0,0.0,0.0,0.0,4.85,1260.45,1147.58,false
153,4.815,1685.0,22.7,3068.0,99.65,0.0,0.0,0.0,4.815,1255.18,1153.18,false
154,4.775,1682.0,24.05,3069.0,99.68,0.0,0.0,0.0,4.775,1229.08,1155.07,false
155,4.803,1670.0,22.51,3068.0,99.7,0.0,0.0,0.0,4.803,1238.73,1150.64,false
156,4.797,1677.0,21.24,3069.0,99.85,0.0,0.0,0.0,4.797,1257.06,1144.92,false
157,4.808,1692.0,20.55,3068.0,99.69,0.0,0.0,0.0,4.808,1240.0,1153.72,false
158,4.799,1692.0,20.89,3068.0,99.73,0.0,0.0,0.0,4.799,1254.3,1144.69,false
159,4.858,1685.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.858,1254.2,1146.7,false
160,4.832,1669.0,20.48,3067.0,99.84,0.0,0.0,0.0,4.832,1258.17,1150.97,false
161,4.738,1670.0,21.39,3071.0,99.57,0.0,0.0,0.0,4.738,1244.37,1158.12,false
162,4.83,1660.0,18.22,3068.0,99.92,0.0,0.0,0.0,4.83,1256.11,1150.2,false
163,4.812,1682.0,22.15,3068.0,99.85,0.0,0.0,0.0,4.812,1253.05,1147.68,false
164,4.78,1695.0,24.79,3069.0,99.57,0.0,0.0,0.0,4.78,1238.95,1140.71,false
165,4.87,1667.0,21.3,3066.0,100.0,0.0,0.0,0.0,4.87,1275.51,1161.76,false
166,4.761,1672.0,24.2,3070.0,99.52,0.0,0.0,0.0,4.761,1236.31,1141.68,false
167,4.842,1676.0,21.64,3067.0,100.0,0.0,713.0,0.41,4.842,1251.73,1159.16,false
168,4.85,1681.0,22.15,3067.0,100.0,0.0,0.0,0.0,4.85,1270.6,1146.51,false
169,4.874,1685.0,31.55,3068.0,99.91,0.0,0.0,0.0,4.874,1254.87,1156.33,false
170,4.822,1699.0,22.75,3068.0,99.89,0.0,0.0,0.0,4.822,1263.63,1150.72,false
171,4.805,1688.0,21.19,3069.0,99.78,0.0,0.0,0.0,4.805,1254.52,1148.25,false
172,4.829,1664.0,19.9,3068.0,99.91,0.0,0.0,0.0,4.829,1262.59,1151.33,false
173,4.861,1673.0,19.87,3066.0,100.0,0.0,0.0,0.0,4.861,1264.67,1149.82,false
174,4.868,1660.0,21.13,3066.0,100.0,0.0,0.0,0.0,4.868,1260.67,1149.38,false
175,4.837,1677.0,20.43,3067.0,100.0,0.0,0.0,0.0,4.837,1256.08,1150.05,false
176,4.856,1665.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.856,1260.36,1146.8,false
177,4.869,1667.0,19.46,3066.0,100.0,0.0,0.0,0.0,4.869,1268.97,1157.86,false
178,4.843,1675.0,21.5,3067.0,99.8,0.0,0.0,0.0,4.843,1261.75,1153.16,false
179,4.878,1679.0,20.93,3066.0,100.0,0.001,714.0,0.41,4.879,1263.28,1154.7,false
180,4.856,1698.0,30.53,3068.0,99.78,0.0,0.0,0.0,4.856,1270.46,1150.68,false
181,4.867,1736.0,19.82,3060.0,99.87,0.0,708.0,0.22,4.867,1359.85,1141.73,false
182,4.814,1675.0,20.18,3068.0,99.85,0.0,0.0,0.0,4.814,1260.96,1153.05,false
183,4.8,1692.0,28.31,3070.0,99.71,0.0,0.0,0.0,4.8,1239.24,1149.54,false
184,4.86,1682.0,22.51,3067.0,100.0,0.0,0.0,0.0,4.86,1269.2,1153.07,false
185,4.85,1671.0,20.71,3067.0,100.0,0.0,0.0,0.0,4.85,1245.5,1151.27,false
186,4.837,1669.0,20.9,3067.0,99.84,0.0,0.0,0.0,4.837,1249.91,1150.68,false
187,4.826,1687.0,21.71,3068.0,99.83,0.0,0.0,0.0,4.826,1244.77,1151.78,false
188,4.86,1672.0,20.77,3066.0,100.0,0.0,0.0,0.0,4.86,1264.16,1148.24,false
189,4.866,1679.0,20.41,3066.0,100.0,0.0,0.0,0.0,4.866,1261.97,1146.96,false
190,4.81,1648.0,22.69,3069.0,99.8,0.0,0.0,0.0,4.81,1250.84,1151.57,false
191,4.833,1687.0,23.51,3068.0,99.9,0.0,0.0,0.0,4.833,1252.15,1154.1,false
192,4.899,1667.0,23.81,3066.0,100.0,0.0,0.0,0.0,4.899,1255.85,1145.18,false
193,4.855,1685.0,22.82,3067.0,99.84,0.0,0.0,0.0,4.855,1259.26,1158.57,false
194,4.857,1692.0,21.16,3067.0,99.85,0.0,0.0,0.0,4.857,1268.11,1152.36,false
195,4.854,1683.0,21.08,3067.0,99.9,0.0,0.0,0.0,4.854,1259.39,1148.61,false
196,4.835,1664.0,20.63,3068.0,100.0,0.0,0.0,0.0,4.835,1248.92,1149.44,false
197,4.868,1683.0,21.84,3066.0,100.0,0.0,712.0,0.32,4.868,1265.47,1150.55,false
198,4.877,1687.0,34.35,3067.0,99.88,0.0,0.0,0.0,4.877,1258.35,1153.39,false
199,5.023,1706.0,57.35,3068.0,99.64,0.0,709.0,0.22,5.023,1250.61,1152.97,false
200,4.97,1673.0,35.51,3066.0,100.0,0.0,0.0,0.0,4.97,1267.65,1157.69,false
201,4.819,1640.0,19.03,3068.0,100.0,0.0,708.0,0.22,4.819,1255.66,1147.83,false
202,4.876,1706.0,26.35,3067.0,99.81,0.0,709.0,0.22,4.876,1258.05,1153.03,false
203,4.844,1667.0,21.53,3067.0,99.86,0.0,0.0,0.0,4.844,1258.33,1149.95,false
204,4.866,1661.0,19.89,3066.0,100.0,0.0,0.0,0.0,4.866,1258.32,1147.11,false
205,4.871,1679.0,21.07,3066.0,100.0,0.0,0.0,0.0,4.871,1273.47,1159.25,false
206,4.841,1678.0,20.96,3067.0,99.87,0.0,0.0,0.0,4.841,1253.44,1151.48,false
207,4.84,1657.0,21.49,3068.0,99.84,0.0,0.0,0.0,4.84,1258.51,1152.11,false
208,4.828,1662.0,23.4,3069.0,99.85,0.0,0.0,0.0,4.828,1251.05,1152.33,false
209,4.853,1668.0,21.37,3068.0,100.0,0.0,0.0,0.0,4.853,1259.56,1149.09,false
210,4.871,1663.0,19.29,3066.0,100.0,0.0,0.0,0.0,4.871,1259.25,1144.11,false
211,4.846,1646.0,21.67,3068.0,100.0,0.0,714.0,0.41,4.846,1260.22,1156.97,false
212,4.833,1654.0,20.08,3069.0,100.0,0.0,0.0,0.0,4.833,1246.99,1151.2,false
213,4.815,1654.0,24.95,3070.0,99.84,0.0,0.0,0.0,4.815,1253.1,1151.95,false
214,4.813,1694.0,24.54,3069.0,99.72,0.0,0.0,0.0,4.813,1258.34,1143.54,false
215,4.868,1664.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.868,1263.97,1156.87,false
216,4.861,1685.0,19.72,3066.0,100.0,0.0,0.0,0.0,4.861,1250.05,1151.24,false
217,4.848,1659.0,21.01,3067.0,99.83,0.0,0.0,0.0,4.848,1250.13,1148.68,false
218,4.864,1686.0,20.81,3067.0,100.0,0.0,0.0,0.0,4.864,1264.8,1154.16,false
219,4.845,1693.0,21.88,3067.0,99.86,0.0,0.0,0.0,4.845,1255.54,1152.13,false
220,4.809,1687.0,23.0,3069.0,99.61,0.0,0.0,0.0,4.809,1235.54,1147.7,false
221,4.771,1666.0,18.18,3069.0,99.59,0.0,0.0,0.0,4.771,1250.95,1145.28,false
222,4.842,1651.0,20.65,3067.0,100.0,0.0,0.0,0.0,4.842,1255.36,1151.22,false
223,4.88,1679.0,21.47,3066.0,100.0,0.0,0.0,0.0,4.88,1263.16,1150.58,false
224,4.852,1687.0,20.46,3067.0,99.84,0.0,0.0,0.0,4.852,1253.84,1150.94,false
225,4.824,1666.0,21.77,3068.0,99.76,0.0,0.0,0.0,4.824,1255.05,1152.23,false
226,4.848,1679.0,21.48,3067.0,100.0,0.0,0.0,0.0,4.848,1260.3,1149.34,false
227,4.826,1669.0,22.61,3069.0,99.83,0.0,714.0,0.42,4.826,1251.88,1155.65,false
228,4.874,1683.0,34.43,3068.0,99.79,0.0,0.0,0.0,4.874,1252.94,1148.11,false
229,4.864,1677.0,20.85,3066.0,100.0,0.0,712.0,0.31,4.864,1264.73,1153.62,false
230,4.874,1670.0,19.45,3066.0,100.0,0.0,0.0,0.0,4.874,1259.4,1145.81,false
231,4.861,1660.0,21.27,3066.0,100.0,0.0,0.0,0.0,4.861,1266.57,1149.44,false
232,4.853,1663.0,21.23,3067.0,99.88,0.0,0.0,0.0,4.853,1251.66,1148.42,false
233,4.836,1686.0,22.92,3068.0,99.95,0.0,0.0,0.0,4.836,1245.51,1159.97,false
234,4.873,1665.0,21.82,3066.0,100.0,0.0,709.0,0.22,4.873,1267.22,1151.91,false
235,4.85,1687.0,20.96,3067.0,99.85,0.0,0.0,0.0,4.85,1257.57,1150.4,false
236,5.155,1697.0,22.76,3062.0,99.81,0.0,0.0,0.0,5.155,1261.14,1150.44,false
237,4.864,1666.0,18.1,3066.0,100.0,0.0,0.0,0.0,4.864,1261.06,1149.91,false
238,4.906,1706.0,22.8,3060.0,100.0,0.0,0.0,0.0,4.906,1351.82,1135.58,false
239,4.927,1743.0,24.85,3059.0,99.8,0.0,0.0,0.0,4.927,1366.28,1150.54,false
240,4.871,1733.0,23.26,3061.0,99.83,0.0,0.0,0.0,4.871,1358.95,1136.48,false
241,4.918,1693.0,16.4,3058.0,100.0,0.0,0.0,0.0,4.918,1361.92,1151.26,false
242,4.886,1689.0,21.5,3066.0,100.0,0.001,714.0,0.73,4.887,1274.77,1151.78,false
243,4.854,1665.0,22.43,3069.0,99.87,0.0,0.0,0.0,4.854,1246.19,1150.33,false
244,4.852,1689.0,23.56,3067.0,99.86,0.002,712.0,0.32,4.854,1268.53,1152.31,false
245,4.888,1675.0,21.36,3066.0,100.0,0.0,0.0,0.0,4.888,1271.53,1149.69,false
246,4.844,1675.0,20.88,3068.0,99.84,0.0,0.0,0.0,4.844,1256.08,1149.79,false
247,4.856,1684.0,20.33,3066.0,99.91,0.0,0.0,0.0,4.856,1242.44,1148.97,false
248,4.851,1659.0,21.33,3067.0,100.0,0.0,0.0,0.0,4.851,1251.06,1152.06,false
249,4.843,1656.0,21.31,3068.0,99.87,0.0,0.0,0.0,4.843,1251.96,1149.14,false
250,4.84,1685.0,20.57,3068.0,99.87,0.0,0.0,0.0,4.84,1252.43,1153.17,false
251,4.824,1680.0,22.39,3068.0,99.76,0.0,0.0,0.0,4.824,1272.96,1147.03,false
252,4.823,1685.0,21.25,3068.0,99.67,0.0,0.0,0.0,4.823,1246.34,1143.58,false
253,4.813,1694.0,23.53,3068.0,99.91,0.0,0.0,0.0,4.813,1253.64,1155.38,false
254,4.861,1693.0,23.51,3068.0,100.0,0.0,0.0,0.0,4.861,1266.43,1149.28,false
255,4.872,1656.0,20.2,3066.0,100.0,0.0,0.0,0.0,4.872,1262.26,1147.07,false
256,4.852,1675.0,21.52,3067.0,99.85,0.0,0.0,0.0,4.852,1256.71,1149.16,false
257,4.871,1670.0,30.75,3068.0,100.0,0.0,0.0,0.0,4.871,1256.73,1158.27,false
258,4.827,1664.0,22.33,3068.0,99.85,0.0,712.0,0.32,4.827,1253.02,1144.27,false
259,4.894,1666.0,20.23,3066.0,100.0,0.0,0.0,0.0,4.894,1267.53,1156.78,false
260,4.788,1680.0,22.14,3070.0,99.7,0.0,0.0,0.0,4.788,1243.72,1149.24,false
261,4.857,1641.0,18.57,3067.0,99.98,0.0,0.0,0.0,4.857,1250.76,1144.49,false
262,4.88,1686.0,20.52,3066.0,100.0,0.0,0.0,0.0,4.88,1259.15,1156.86,false
263,4.838,1679.0,21.34,3068.0,99.89,0.0,0.0,0.0,4.838,1254.96,1150.13,false
