Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
171,4.849,1681.0,20.6,3066.0,100.0,0.0,712.0,0.32,4.849,1261.49,1153.3,false
172,4.854,1650.0,19.89,3066.0,100.0,0.0,0.0,0.0,4.854,1259.22,1149.33,false
173,4.84,1684.0,22.57,3067.0,99.87,0.002,711.0,0.53,4.842,1256.89,1153.29,false
174,4.822,1681.0,22.24,3067.0,99.86,0.0,0.0,0.0,4.822,1262.85,1162.96,false
175,4.812,1658.0,20.68,3067.0,99.79,0.002,713.0,0.63,4.814,1262.58,1150.14,false
176,4.851,1674.0,19.7,3066.0,100.0,0.0,0.0,0.0,4.851,1259.68,1151.12,false
177,4.811,1676.0,22.23,3068.0,99.69,0.0,0.0,0.0,4.811,1255.99,1153.89,false
178,4.763,1689.0,24.02,3070.0,99.7,0.0,0.0,0.0,4.763,1234.73,1146.0,false
179,4.798,1705.0,23.31,3069.0,99.7,0.0,0.0,0.0,4.798,1252.28,1158.59,false
180,4.83,1682.0,21.76,3068.0,100.0,0.0,0.0,0.0,4.83,1259.89,1157.04,false
181,4.836,1684.0,21.25,3067.0,100.0,0.0,0.0,0.0,4.836,1261.04,1152.26,false
182,4.859,1661.0,23.5,3067.0,99.89,0.0,0.0,0.0,4.859,1257.66,1151.76,false
183,4.873,1715.0,28.46,3067.0,99.88,0.0,0.0,0.0,4.873,1258.9,1152.83,false
184,4.826,1654.0,16.97,3067.0,99.92,0.0,0.0,0.0,4.826,1252.27,1154.67,false
185,4.827,1680.0,20.74,3067.0,99.85,0.0,0.0,0.0,4.827,1238.72,1153.0,false
186,4.832,1668.0,20.98,3067.0,99.89,0.0,0.0,0.0,4.832,1250.77,1152.53,false
187,4.859,1668.0,20.59,3066.0,100.0,0.0,0.0,0.0,4.859,1261.87,1150.02,false
188,4.802,1684.0,22.61,3068.0,99.65,0.0,0.0,0.0,4.802,1247.05,1154.85,false
189,4.81,1670.0,22.79,3068.0,99.8,0.0,0.0,0.0,4.81,1242.28,1151.43,false
190,4.862,1670.0,19.97,3066.0,100.0,0.0,0.0,0.0,4.862,1269.54,1156.4,false
191,4.855,1694.0,21.23,3066.0,100.0,0.0,0.0,0.0,4.855,1272.96,1155.4,false
192,4.817,1694.0,22.35,3068.0,99.72,0.0,0.0,0.0,4.817,1246.64,1153.11,false
193,4.783,1724.0,28.46,3070.0,99.51,0.002,715.0,0.51,4.784,1234.93,1148.95,false
194,4.819,1689.0,22.12,3068.0,99.84,0.0,0.0,0.0,4.819,1248.64,1154.11,false
195,4.811,1645.0,21.2,3068.0,99.85,0.0,0.0,0.0,4.811,1250.02,1154.92,false
196,4.874,1664.0,31.84,3067.0,99.86,0.0,0.0,0.0,4.874,1257.3,1150.12,false
197,4.857,1679.0,25.41,3067.0,99.85,0.0,0.0,0.0,4.857,1258.09,1153.83,false
198,4.846,1656.0,20.0,3067.0,100.0,0.0,0.0,0.0,4.846,1253.44,1151.58,false
199,4.852,1673.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.852,1258.43,1149.17,false
200,4.838,1649.0,19.13,3067.0,100.0,0.0,0.0,0.0,4.838,1250.19,1151.95,false
201,4.856,1645.0,17.49,3066.0,100.0,0.0,0.0,0.0,4.856,1257.91,1150.39,false
202,4.837,1676.0,21.38,3067.0,99.85,0.0,0.0,0.0,4.837,1255.14,1153.73,false
203,4.84,1652.0,16.45,3066.0,100.0,0.0,0.0,0.0,4.84,1259.86,1153.33,false
204,4.827,1666.0,19.1,3067.0,100.0,0.0,0.0,0.0,4.827,1256.3,1153.74,false
205,4.831,1656.0,22.82,3068.0,100.0,0.0,712.0,0.32,4.831,1252.72,1152.82,false
206,4.855,1693.0,28.58,3068.0,99.79,0.0,0.0,0.0,4.855,1253.73,1152.28,false
207,4.837,1671.0,20.84,3067.0,99.88,0.0,0.0,0.0,4.837,1256.29,1152.87,false
208,4.837,1678.0,19.78,3067.0,99.85,0.0,0.0,0.0,4.837,1253.91,1153.41,false
209,4.762,1678.0,23.05,3070.0,99.41,0.0,0.0,0.0,4.762,1226.81,1149.46,false
210,4.86,1671.0,20.57,3067.0,99.94,0.0,0.0,0.0,4.86,1275.7,1154.85,false
211,4.774,1672.0,25.72,3071.0,99.45,0.0,0.0,0.0,4.774,1243.69,1149.32,false
212,4.865,1666.0,20.69,3067.0,100.0,0.0,0.0,0.0,4.865,1261.59,1156.39,false
213,4.807,1663.0,20.8,3068.0,99.8,0.0,0.0,0.0,4.807,1234.57,1148.3,false
214,4.866,1659.0,19.24,3066.0,100.0,0.0,0.0,0.0,4.866,1272.79,1155.09,false
215,4.806,1706.0,21.95,3068.0,99.86,0.0,0.0,0.0,4.806,1265.1,1148.87,false
216,4.799,1686.0,20.51,3069.0,99.85,0.0,0.0,0.0,4.799,1220.35,1144.93,false
217,4.822,1673.0,21.88,3068.0,99.75,0.0,0.0,0.0,4.822,1249.34,1151.94,false
218,4.807,1667.0,23.88,3068.0,99.7,0.0,0.0,0.0,4.807,1263.66,1155.48,false
219,4.82,1701.0,22.1,3067.0,99.74,0.0,0.0,0.0,4.82,1254.56,1151.15,false
220,4.811,1654.0,20.98,3068.0,99.81,0.0,0.0,0.0,4.811,1243.57,1148.76,false
221,4.814,1698.0,21.9,3068.0,99.7,0.0,0.0,0.0,4.814,1254.09,1146.71,false
222,4.869,1681.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.869,1261.66,1149.78,false
223,4.846,1647.0,15.62,3066.0,100.0,0.0,0.0,0.0,4.846,1262.9,1155.94,false
224,4.838,1655.0,20.41,3068.0,100.0,0.0,0.0,0.0,4.838,1255.92,1155.99,false
225,4.843,1677.0,21.48,3067.0,100.0,0.0,0.0,0.0,4.843,1253.85,1153.22,false
226,4.871,1702.0,39.69,3068.0,99.86,0.001,715.0,0.51,4.872,1254.24,1154.77,false
227,4.851,1689.0,20.23,3067.0,99.85,0.0,0.0,0.0,4.851,1258.07,1151.92,false
228,4.842,1689.0,18.95,3067.0,100.0,0.0,0.0,0.0,4.842,1254.06,1150.92,false
229,4.809,1656.0,20.08,3068.0,99.82,0.0,0.0,0.0,4.809,1240.8,1150.28,false
230,5.122,1680.0,24.38,3064.0,99.9,0.0,0.0,0.0,5.122,1241.58,1148.5,false
231,4.851,1679.0,21.36,3068.0,100.0,0.0,0.0,0.0,4.851,1248.59,1155.54,false
232,4.844,1658.0,22.48,3068.0,99.85,0.0,0.0,0.0,4.844,1256.31,1151.97,false
233,4.865,1667.0,19.67,3066.0,100.0,0.0,0.0,0.0,4.865,1261.67,1148.63,false
234,4.862,1689.0,19.65,3066.0,100.0,0.0,0.0,0.0,4.862,1262.76,1152.86,false
235,4.826,1663.0,22.9,3069.0,99.85,0.0,0.0,0.0,4.826,1252.8,1154.2,false
236,4.831,1692.0,23.26,3069.0,99.87,0.001,712.0,0.32,4.832,1246.02,1150.39,false
237,4.866,1690.0,20.52,3065.0,100.0,0.0,0.0,0.0,4.866,1273.62,1152.32,false
238,4.868,1671.0,20.05,3066.0,100.0,0.0,0.0,0.0,4.868,1262.24,1152.13,false
239,4.855,1667.0,20.93,3067.0,100.0,0.0,0.0,0.0,4.855,1255.09,1151.28,false
240,4.793,1675.0,23.71,3069.0,99.7,0.0,0.0,0.0,4.793,1235.87,1144.63,false
241,4.825,1694.0,22.88,3068.0,99.66,0.0,0.0,0.0,4.825,1253.21,1153.73,false
242,4.863,1669.0,20.31,3066.0,100.0,0.0,0.0,0.0,4.863,1259.9,1153.04,false
243,4.858,1661.0,17.17,3066.0,100.0,0.0,0.0,0.0,4.858,1260.43,1152.51,false
244,4.787,1678.0,23.09,3070.0,99.67,0.0,0.0,0.0,4.787,1251.86,1154.98,false
245,4.844,1673.0,22.38,3068.0,99.9,0.0,0.0,0.0,4.844,1246.14,1150.0,false
246,4.874,1669.0,19.6,3066.0,100.0,0.0,0.0,0.0,4.874,1263.38,1153.18,false
247,4.845,1674.0,19.57,3066.0,100.0,0.0,0.0,0.0,4.845,1240.48,1149.76,false
248,4.846,1673.0,20.98,3067.0,99.87,0.0,0.0,0.0,4.846,1250.67,1150.71,false
249,4.879,1672.0,20.01,3066.0,100.0,0.0,0.0,0.0,4.879,1278.49,1150.36,false
250,4.879,1678.0,19.92,3066.0,100.0,0.0,0.0,0.0,4.879,1265.7,1153.8,false
251,4.855,1691.0,21.89,3067.0,100.0,0.0,0.0,0.0,4.855,1264.57,1149.02,false
252,4.873,1689.0,18.97,3066.0,100.0,0.0,0.0,0.0,4.873,1275.98,1155.19,false
253,4.785,1690.0,24.16,3070.0,99.7,0.0,0.0,0.0,4.785,1245.28,1143.28,false
254,4.852,1671.0,21.36,3067.0,100.0,0.0,0.0,0.0,4.852,1257.83,1160.81,false
255,4.804,1687.0,23.55,3069.0,99.67,0.0,0.0,0.0,4.804,1256.27,1150.47,false
256,4.903,1675.0,37.25,3067.0,99.86,0.0,0.0,0.0,4.903,1259.34,1150.83,false
257,4.847,1654.0,20.69,3067.0,100.0,0.0,0.0,0.0,4.847,1249.43,1152.11,false
258,4.879,1686.0,19.61,3066.0,100.0,0.0,0.0,0.0,4.879,1269.65,1159.89,false
259,4.821,1671.0,22.21,3068.0,99.75,0.0,0.0,0.0,4.821,1245.47,1153.68,false
260,4.853,1665.0,21.36,3067.0,99.85,0.0,0.0,0.0,4.853,1261.09,1153.83,false
261,4.874,1657.0,19.45,3066.0,100.0,0.0,0.0,0.0,4.874,1273.29,1153.25,false
262,4.826,1641.0,16.93,3067.0,99.9,0.0,0.0,0.0,4.826,1247.78,1150.95,false
263,4.852,1658.0,21.25,3067.0,100.0,0.0,0.0,0.0,4.852,1262.36,1152.33,false
