Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
24,4.661,1685.0,19.84,3071.0,99.53,0.0,0.0,0.0,4.661,1234.88,1141.43,false
25,4.765,1675.0,21.2,3067.0,100.0,0.0,0.0,0.0,4.765,1271.39,1157.48,false
26,4.729,1693.0,18.76,3068.0,99.8,0.0,0.0,0.0,4.729,1253.1,1149.86,false
27,4.758,1660.0,19.96,3067.0,100.0,0.0,0.0,0.0,4.758,1264.23,1147.82,false
28,4.742,1686.0,19.46,3068.0,100.0,0.0,0.0,0.0,4.742,1249.48,1149.96,false
29,4.771,1686.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.771,1255.28,1147.79,false
30,4.725,1686.0,20.47,3068.0,99.83,0.0,0.0,0.0,4.725,1240.56,1153.73,false
31,4.752,1675.0,19.65,3066.0,100.0,0.0,0.0,0.0,4.752,1245.84,1149.45,false
32,4.77,1696.0,19.78,3066.0,100.0,0.0,0.0,0.0,4.77,1254.96,1155.96,false
33,4.76,1708.0,26.5,3069.0,99.91,0.0,0.0,0.0,4.76,1255.81,1140.95,false
34,4.749,1706.0,22.33,3068.0,99.94,0.0,712.0,0.63,4.749,1248.47,1153.7,false
35,4.752,1667.0,20.74,3068.0,99.84,0.0,0.0,0.0,4.752,1253.86,1149.51,false
36,4.781,1664.0,20.22,3066.0,100.0,0.0,0.0,0.0,4.781,1275.76,1160.38,false
37,4.778,1692.0,19.5,3066.0,100.0,0.0,0.0,0.0,4.778,1259.04,1152.85,false
38,4.781,1707.0,22.04,3067.0,100.0,0.0,0.0,0.0,4.781,1281.65,1148.33,false
39,4.779,1700.0,19.62,3066.0,100.0,0.0,0.0,0.0,4.779,1260.25,1148.15,false
40,4.757,1690.0,20.98,3068.0,100.0,0.0,0.0,0.0,4.757,1250.65,1152.2,false
41,4.775,1661.0,20.34,3068.0,100.0,0.0,0.0,0.0,4.775,1254.38,1156.84,false
42,4.758,1676.0,20.76,3068.0,99.85,0.0,0.0,0.0,4.758,1248.84,1151.99,false
43,4.789,1685.0,19.12,3066.0,100.0,0.0,0.0,0.0,4.789,1261.25,1151.05,false
44,4.702,1672.0,22.32,3073.0,99.71,0.0,0.0,0.0,4.702,1234.36,1152.27,false
45,4.768,1674.0,15.89,3066.0,100.0,0.0,0.0,0.0,4.768,1260.79,1146.6,false
46,4.748,1676.0,21.13,3069.0,99.82,0.0,0.0,0.0,4.748,1256.37,1149.52,false
47,4.774,1678.0,21.15,3068.0,99.96,0.0,0.0,0.0,4.774,1251.8,1151.41,false
48,4.779,1692.0,21.61,3068.0,100.0,0.0,0.0,0.0,4.779,1253.88,1149.32,false
49,4.834,1695.0,26.83,3066.0,100.0,0.0,0.0,0.0,4.834,1254.18,1155.7,false
50,4.789,1670.0,19.64,3067.0,100.0,0.0,0.0,0.0,4.789,1270.48,1154.25,false
51,4.775,1685.0,20.59,3068.0,99.87,0.0,0.0,0.0,4.775,1258.03,1148.38,false
52,4.742,1680.0,21.21,3070.0,99.65,0.0,0.0,0.0,4.742,1245.14,1151.95,false
53,4.776,1710.0,20.07,3068.0,99.86,0.0,0.0,0.0,4.776,1258.75,1151.13,false
54,4.764,1689.0,21.35,3070.0,99.79,0.0,0.0,0.0,4.764,1249.58,1151.23,false
55,4.783,1690.0,21.0,3068.0,99.89,0.0,0.0,0.0,4.783,1249.67,1147.24,false
56,4.779,1697.0,20.64,3068.0,99.86,0.0,0.0,0.0,4.779,1248.24,1146.75,false
57,4.761,1685.0,21.72,3069.0,99.87,0.0,0.0,0.0,4.761,1248.65,1149.26,false
58,4.789,1660.0,21.86,3067.0,100.0,0.0,0.0,0.0,4.789,1253.31,1148.19,false
59,4.806,1667.0,23.33,3068.0,99.84,0.0,0.0,0.0,4.806,1249.95,1157.02,false
60,4.757,1681.0,22.35,3070.0,99.83,0.0,0.0,0.0,4.757,1255.87,1150.02,false
61,4.736,1691.0,22.81,3071.0,99.64,0.0,0.0,0.0,4.736,1225.82,1151.16,false
62,4.756,1680.0,22.89,3069.0,99.73,0.002,715.0,0.51,4.758,1229.23,1149.12,false
63,4.794,1703.0,34.32,3071.0,99.86,0.0,0.0,0.0,4.794,1251.22,1152.02,false
64,4.766,1652.0,18.38,3068.0,100.0,0.0,0.0,0.0,4.766,1253.22,1149.78,false
65,4.799,1684.0,17.92,3066.0,100.0,0.001,711.0,0.32,4.8,1263.42,1151.97,false
66,4.785,1702.0,21.2,3068.0,99.87,0.0,0.0,0.0,4.785,1261.29,1149.87,false
67,4.75,1707.0,23.47,3070.0,99.69,0.0,0.0,0.0,4.75,1249.5,1150.61,false
68,4.802,1677.0,21.3,3067.0,100.0,0.0,0.0,0.0,4.802,1272.0,1148.22,false
69,4.807,1683.0,19.05,3066.0,100.0,0.0,0.0,0.0,4.807,1255.7,1146.98,false
70,4.789,1696.0,20.47,3068.0,99.81,0.0,0.0,0.0,4.789,1254.43,1151.12,false
71,4.815,1679.0,19.58,3066.0,100.0,0.0,0.0,0.0,4.815,1255.16,1145.49,false
72,4.75,1689.0,23.7,3071.0,99.66,0.0,0.0,0.0,4.75,1240.59,1150.83,false
73,4.799,1658.0,20.55,3067.0,100.0,0.0,0.0,0.0,4.799,1269.44,1156.87,false
74,4.815,1693.0,19.19,3067.0,99.95,0.0,0.0,0.0,4.815,1256.08,1152.14,false
75,4.771,1686.0,21.47,3070.0,99.74,0.0,0.0,0.0,4.771,1243.57,1148.71,false
76,4.779,1685.0,19.1,3068.0,99.89,0.0,0.0,0.0,4.779,1250.77,1147.47,false
77,4.771,1683.0,22.05,3070.0,99.66,0.0,0.0,0.0,4.771,1246.91,1150.43,false
78,4.824,1693.0,20.53,3066.0,100.0,0.0,0.0,0.0,4.824,1263.75,1154.73,false
79,4.772,1707.0,21.52,3070.0,99.85,0.0,713.0,0.31,4.772,1249.18,1152.53,false
80,4.78,1661.0,21.89,3070.0,99.85,0.0,0.0,0.0,4.78,1244.84,1148.98,false
81,4.787,1697.0,21.18,3069.0,100.0,0.0,708.0,0.22,4.787,1247.99,1149.33,false
82,4.791,1671.0,20.92,3068.0,99.9,0.0,0.0,0.0,4.791,1252.68,1150.3,false
83,4.783,1688.0,21.95,3069.0,99.89,0.0,0.0,0.0,4.783,1244.99,1150.77,false
84,4.798,1645.0,16.75,3067.0,100.0,0.0,0.0,0.0,4.798,1252.51,1146.44,false
85,4.801,1683.0,20.11,3068.0,100.0,0.0,0.0,0.0,4.801,1266.67,1153.26,false
86,4.804,1689.0,21.05,3068.0,99.86,0.0,0.0,0.0,4.804,1260.43,1150.41,false
87,4.801,1667.0,20.78,3068.0,100.0,0.0,0.0,0.0,4.801,1249.36,1151.79,false
88,4.835,1713.0,22.25,3066.0,100.0,0.0,0.0,0.0,4.835,1265.56,1149.82,false
89,4.828,1666.0,19.42,3066.0,100.0,0.0,0.0,0.0,4.828,1260.59,1147.96,false
90,4.855,1731.0,20.66,3062.0,100.0,0.0,0.0,0.0,4.855,1347.47,1151.46,false
91,4.863,1752.0,20.97,3059.0,99.91,0.0,0.0,0.0,4.863,1374.91,1144.45,false
92,4.868,1682.0,33.33,3064.0,100.0,0.0,0.0,0.0,4.868,1288.55,1147.0,false
93,4.821,1682.0,19.14,3066.0,100.0,0.0,0.0,0.0,4.821,1260.42,1155.44,false
94,4.821,1695.0,19.34,3066.0,100.0,0.0,0.0,0.0,4.821,1261.48,1149.85,false
95,4.789,1672.0,22.43,3069.0,99.84,0.0,0.0,0.0,4.789,1249.18,1150.07,false
96,4.798,1684.0,22.1,3068.0,99.84,0.0,712.0,0.32,4.798,1261.09,1152.5,false
97,4.88,1728.0,21.3,3059.0,100.0,0.0,0.0,0.0,4.88,1353.15,1144.21,false
98,4.83,1712.0,23.53,3065.0,99.9,0.0,0.0,0.0,4.83,1329.89,1148.21,false
99,4.803,1666.0,20.77,3069.0,100.0,0.0,0.0,0.0,4.803,1253.74,1148.27,false
100,4.802,1679.0,20.42,3068.0,99.81,0.0,0.0,0.0,4.802,1252.64,1147.62,false
101,4.78,1697.0,20.66,3070.0,99.65,0.0,0.0,0.0,4.78,1251.51,1153.02,false
102,4.797,1672.0,20.44,3068.0,99.85,0.0,0.0,0.0,4.797,1249.88,1146.43,false
103,4.839,1675.0,19.32,3066.0,100.0,0.0,0.0,0.0,4.839,1256.02,1153.86,false
104,4.796,1665.0,17.8,3068.0,99.82,0.0,0.0,0.0,4.796,1252.94,1147.56,false
105,4.798,1663.0,16.07,3068.0,99.99,0.0,0.0,0.0,4.798,1260.13,1151.41,false
106,4.814,1680.0,18.98,3067.0,100.0,0.0,0.0,0.0,4.814,1264.55,1149.07,false
107,4.804,1681.0,23.67,3069.0,100.0,0.0,0.0,0.0,4.804,1261.21,1154.12,false
108,4.833,1702.0,29.46,3069.0,100.0,0.0,0.0,0.0,4.833,1264.47,1150.42,false
109,4.817,1690.0,20.62,3068.0,99.85,0.0,0.0,0.0,4.817,1248.54,1146.39,false
110,4.799,1691.0,22.6,3067.0,99.84,0.001,713.0,0.63,4.8,1261.71,1155.55,false
111,4.811,1684.0,20.83,3069.0,100.0,0.0,0.0,0.0,4.811,1253.16,1148.18,false
112,4.83,1685.0,21.22,3067.0,100.0,0.002,711.0,0.53,4.832,1257.89,1149.42,false
113,4.832,1664.0,19.49,3066.0,100.0,0.0,0.0,0.0,4.832,1255.94,1149.22,false
114,4.841,1653.0,21.97,3067.0,100.0,0.0,0.0,0.0,4.841,1252.24,1147.19,false
115,5.052,1694.0,24.19,3065.0,100.0,0.0,0.0,0.0,5.052,1257.61,1155.32,false
116,4.826,1669.0,21.3,3067.0,99.95,0.0,0.0,0.0,4.826,1254.18,1148.06,false
117,4.817,1670.0,21.98,3068.0,99.89,0.0,0.0,0.0,4.817,1259.23,1149.61,false
118,4.816,1672.0,20.96,3067.0,99.84,0.0,0.0,0.0,4.816,1256.4,1149.42,false
119,4.82,1678.0,21.34,3068.0,99.83,0.0,0.0,0.0,4.82,1250.47,1161.05,false
120,4.793,1674.0,21.92,3068.0,99.74,0.0,0.0,0.0,4.793,1249.01,1145.9,false
121,4.814,1676.0,22.1,3068.0,99.8,0.0,714.0,0.41,4.814,1267.92,1154.02,false
122,4.853,1697.0,33.83,3067.0,99.85,0.0,0.0,0.0,4.853,1259.03,1155.61,false
123,4.802,1670.0,20.9,3068.0,99.85,0.0,0.0,0.0,4.802,1242.08,1150.89,false
124,4.806,1661.0,18.02,3067.0,99.86,0.0,0.0,0.0,4.806,1244.16,1151.41,false
125,4.796,1679.0,18.7,3068.0,99.86,0.0,0.0,0.0,4.796,1259.52,1144.74,false
126,4.828,1700.0,22.78,3068.0,99.85,0.0,0.0,0.0,4.828,1256.73,1156.31,false
127,4.825,1689.0,23.12,3068.0,100.0,0.0,712.0,0.31,4.825,1254.18,1148.32,false
128,4.804,1678.0,22.72,3068.0,99.77,0.0,0.0,0.0,4.804,1249.26,1149.62,false
129,4.794,1681.0,22.96,3069.0,99.84,0.0,0.0,0.0,4.794,1246.63,1153.19,false
130,4.88,1744.0,35.86,3069.0,99.79,0.0,0.0,0.0,4.88,1246.22,1149.71,false
131,4.822,1662.0,21.05,3067.0,99.87,0.0,0.0,0.0,4.822,1255.58,1149.47,false
132,4.819,1664.0,18.8,3067.0,100.0,0.0,0.0,0.0,4.819,1252.67,1149.5,false
133,4.803,1674.0,20.53,3067.0,99.82,0.0,0.0,0.0,4.803,1257.41,1150.72,false
134,4.795,1664.0,20.81,3068.0,99.79,0.0,0.0,0.0,4.795,1252.36,1152.96,false
135,4.838,1669.0,21.36,3067.0,99.9,0.0,0.0,0.0,4.838,1254.06,1147.56,false
136,4.811,1663.0,20.77,3068.0,99.81,0.0,0.0,0.0,4.811,1254.59,1148.51,false
137,4.85,1688.0,21.47,3066.0,100.0,0.0,712.0,0.31,4.85,1258.44,1148.32,false
138,4.766,1694.0,24.94,3070.0,99.6,0.0,0.0,0.0,4.766,1244.1,1153.31,false
139,4.809,1716.0,22.22,3068.0,99.74,0.002,711.0,0.53,4.811,1260.34,1155.14,false
140,4.868,1701.0,23.94,3066.0,100.0,0.0,0.0,0.0,4.868,1260.95,1147.86,false
141,4.815,1686.0,21.68,3067.0,99.81,0.0,0.0,0.0,4.815,1256.1,1154.18,false
142,4.834,1685.0,19.89,3066.0,100.0,0.0,0.0,0.0,4.834,1265.54,1149.75,false
143,4.848,1670.0,18.83,3066.0,100.0,0.0,0.0,0.0,4.848,1261.93,1148.08,false
144,4.792,1684.0,20.17,3068.0,99.87,0.0,0.0,0.0,4.792,1244.79,1150.91,false
145,4.841,1672.0,19.71,3066.0,100.0,0.0,0.0,0.0,4.841,1263.71,1153.94,false
146,4.825,1667.0,19.67,3067.0,100.0,0.0,0.0,0.0,4.825,1257.16,1143.56,false
147,4.758,1671.0,24.06,3069.0,99.74,0.0,0.0,0.0,4.758,1240.24,1152.56,false
148,4.817,1685.0,21.37,3068.0,100.0,0.0,0.0,0.0,4.817,1253.21,1150.74,false
149,4.803,1689.0,22.21,3068.0,99.63,0.0,0.0,0.0,4.803,1238.81,1146.87,false
150,4.821,1686.0,22.45,3068.0,100.0,0.0,0.0,0.0,4.821,1270.98,1154.02,false
151,4.83,1679.0,27.19,3068.0,100.0,0.0,0.0,0.0,4.83,1248.68,1149.36,false
152,4.871,1679.0,26.0,3066.0,100.0,0.0,0.0,0.0,4.871,1269.81,1149.57,false
153,4.848,1676.0,19.42,3066.0,100.0,0.0,0.0,0.0,4.848,1261.77,1148.31,false
154,4.812,1684.0,20.26,3067.0,99.88,0.0,0.0,0.0,4.812,1241.53,1150.24,false
155,4.815,1638.0,20.89,3068.0,100.0,0.0,0.0,0.0,4.815,1245.66,1151.51,false
156,4.814,1665.0,21.28,3068.0,99.89,0.0,0.0,0.0,4.814,1250.38,1153.63,false
157,4.841,1673.0,20.88,3067.0,100.0,0.0,0.0,0.0,4.841,1258.6,1147.36,false
158,4.795,1691.0,21.66,3068.0,99.72,0.001,714.0,0.73,4.796,1246.44,1147.13,false
159,4.834,1658.0,19.79,3067.0,99.85,0.0,0.0,0.0,4.834,1254.02,1148.54,false
160,4.792,1663.0,22.74,3069.0,99.73,0.0,0.0,0.0,4.792,1244.54,1150.18,false
161,4.815,1688.0,23.01,3068.0,99.86,0.0,0.0,0.0,4.815,1260.09,1149.64,false
162,4.86,1673.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.86,1270.92,1160.99,false
163,4.845,1694.0,21.48,3067.0,99.85,0.0,0.0,0.0,4.845,1260.89,1153.14,false
164,4.786,1661.0,17.67,3069.0,99.87,0.0,0.0,0.0,4.786,1248.68,1150.08,false
165,4.845,1671.0,18.01,3066.0,100.0,0.0,0.0,0.0,4.845,1257.26,1145.47,false
166,4.808,1698.0,23.6,3068.0,99.84,0.001,713.0,0.31,4.809,1253.7,1156.41,false
167,4.874,1688.0,23.64,3066.0,100.0,0.0,0.0,0.0,4.874,1261.54,1145.88,false
168,4.836,1680.0,23.14,3068.0,100.0,0.0,0.0,0.0,4.836,1257.71,1147.46,false
169,4.859,1673.0,19.19,3066.0,100.0,0.0,0.0,0.0,4.859,1255.63,1156.97,false
170,4.833,1695.0,21.09,3067.0,99.81,0.0,0.0,0.0,4.833,1253.6,1149.44,false
171,4.845,1670.0,21.0,3067.0,100.0,0.0,0.0,0.0,4.845,1268.98,1153.14,false
172,4.859,1671.0,21.17,3066.0,100.0,0.001,709.0,0.22,4.86,1267.76,1150.46,false
173,4.823,1663.0,21.17,3068.0,100.0,0.0,0.0,0.0,4.823,1251.06,1147.63,false
174,4.793,1699.0,26.37,3070.0,99.62,0.0,709.0,0.22,4.793,1243.53,1152.38,false
175,4.841,1680.0,22.43,3067.0,99.89,0.0,0.0,0.0,4.841,1264.91,1153.74,false
176,4.877,1687.0,22.53,3066.0,100.0,0.0,0.0,0.0,4.877,1268.61,1147.05,false
177,4.815,1677.0,23.6,3069.0,99.8,0.0,0.0,0.0,4.815,1253.14,1151.63,false
178,4.818,1681.0,21.94,3069.0,99.85,0.0,0.0,0.0,4.818,1257.86,1153.94,false
179,4.845,1690.0,21.11,3068.0,99.86,0.0,0.0,0.0,4.845,1250.02,1142.2,false
180,4.866,1681.0,19.33,3066.0,100.0,0.0,712.0,0.32,4.866,1262.07,1156.94,false
181,4.903,1690.0,32.74,3066.0,100.0,0.0,0.0,0.0,4.903,1280.46,1153.89,false
182,4.843,1657.0,19.19,3067.0,100.0,0.0,0.0,0.0,4.843,1253.68,1146.96,false
183,4.857,1667.0,17.91,3066.0,100.0,0.0,0.0,0.0,4.857,1255.11,1144.36,false
184,4.841,1646.0,14.31,3067.0,100.0,0.0,0.0,0.0,4.841,1268.8,1159.28,false
185,4.789,1695.0,18.28,3068.0,99.66,0.0,0.0,0.0,4.789,1229.53,1141.37,false
186,4.795,1683.0,23.93,3069.0,99.61,0.0,0.0,0.0,4.795,1239.25,1150.67,false
187,4.865,1664.0,20.45,3066.0,100.0,0.0,0.0,0.0,4.865,1260.99,1149.31,false
188,4.834,1699.0,22.09,3067.0,99.75,0.0,0.0,0.0,4.834,1259.25,1153.17,false
189,4.843,1672.0,22.09,3068.0,100.0,0.0,714.0,0.41,4.843,1253.06,1159.83,false
190,4.752,1697.0,26.17,3071.0,99.37,0.0,0.0,0.0,4.752,1239.3,1147.61,false
191,4.864,1666.0,19.01,3066.0,100.0,0.0,0.0,0.0,4.864,1255.39,1145.54,false
192,4.84,1699.0,22.89,3067.0,99.81,0.0,0.0,0.0,4.84,1260.85,1158.45,false
193,4.789,1687.0,23.83,3069.0,99.69,0.0,0.0,0.0,4.789,1246.5,1144.67,false
194,4.84,1692.0,20.88,3065.0,99.8,0.0,0.0,0.0,4.84,1290.92,1151.04,false
195,4.932,1709.0,19.99,3057.0,100.0,0.0,0.0,0.0,4.932,1372.4,1150.97,false
196,4.89,1728.0,23.49,3060.0,99.88,0.0,0.0,0.0,4.89,1366.12,1144.61,false
197,4.874,1697.0,19.98,3065.0,100.0,0.0,0.0,0.0,4.874,1300.32,1148.49,false
198,4.839,1681.0,19.81,3068.0,100.0,0.0,0.0,0.0,4.839,1253.11,1152.62,false
199,4.861,1700.0,19.43,3066.0,100.0,0.0,0.0,0.0,4.861,1267.84,1150.73,false
200,4.842,1680.0,20.15,3067.0,99.87,0.0,0.0,0.0,4.842,1254.02,1149.73,false
201,4.835,1683.0,21.01,3068.0,99.87,0.0,0.0,0.0,4.835,1255.04,1148.73,false
202,4.871,1690.0,19.35,3066.0,100.0,0.0,0.0,0.0,4.871,1256.13,1146.13,false
203,4.844,1651.0,20.71,3067.0,99.8,0.0,713.0,0.31,4.844,1261.86,1159.96,false
204,4.8,1662.0,19.16,3069.0,99.86,0.0,0.0,0.0,4.8,1261.96,1147.99,false
205,4.867,1657.0,20.64,3066.0,100.0,0.0,708.0,0.22,4.867,1266.23,1156.67,false
206,4.839,1686.0,21.67,3067.0,99.84,0.0,0.0,0.0,4.839,1260.58,1149.47,false
207,4.821,1660.0,20.9,3069.0,100.0,0.0,0.0,0.0,4.821,1249.06,1149.58,false
208,4.866,1667.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.866,1258.59,1147.03,false
209,4.9,1669.0,24.52,3066.0,100.0,0.0,0.0,0.0,4.9,1259.96,1149.04,false
210,4.858,1648.0,21.06,3068.0,100.0,0.0,0.0,0.0,4.858,1260.85,1160.81,false
211,4.857,1678.0,32.12,3068.0,99.85,0.0,0.0,0.0,4.857,1253.21,1151.39,false
212,4.867,1667.0,19.68,3066.0,100.0,0.0,0.0,0.0,4.867,1256.19,1144.58,false
213,4.857,1662.0,20.38,3067.0,100.0,0.0,0.0,0.0,4.857,1254.24,1157.31,false
214,4.832,1683.0,22.1,3068.0,99.8,0.0,0.0,0.0,4.832,1256.32,1152.11,false
215,4.83,1685.0,22.79,3068.0,99.8,0.0,0.0,0.0,4.83,1271.21,1153.38,false
216,4.85,1704.0,22.04,3067.0,99.89,0.0,0.0,0.0,4.85,1240.82,1152.03,false
217,4.844,1686.0,20.6,3067.0,99.86,0.0,0.0,0.0,4.844,1251.86,1148.57,false
218,4.818,1664.0,20.34,3068.0,99.77,0.0,0.0,0.0,4.818,1246.72,1152.64,false
219,4.86,1670.0,20.47,3066.0,100.0,0.0,713.0,0.31,4.86,1261.04,1147.17,false
220,4.848,1659.0,21.02,3068.0,99.92,0.0,0.0,0.0,4.848,1251.16,1149.53,false
221,4.844,1677.0,21.84,3068.0,100.0,0.0,708.0,0.22,4.844,1254.16,1149.19,false
222,4.85,1684.0,20.75,3067.0,99.86,0.0,0.0,0.0,4.85,1253.76,1147.56,false
223,4.858,1648.0,18.68,3066.0,100.0,0.0,0.0,0.0,4.858,1259.87,1148.48,false
224,4.849,1658.0,15.28,3066.0,100.0,0.0,0.0,0.0,4.849,1260.66,1158.95,false
225,4.806,1702.0,23.29,3068.0,99.79,0.0,0.0,0.0,4.806,1262.3,1153.22,false
226,4.873,1682.0,22.2,3067.0,100.0,0.0,0.0,0.0,4.873,1270.7,1153.93,false
227,4.878,1701.0,27.38,3067.0,99.81,0.0,0.0,0.0,4.878,1253.22,1146.88,false
228,4.835,1729.0,20.81,3067.0,99.81,0.0,0.0,0.0,4.835,1254.78,1152.44,false
229,4.8,1696.0,22.67,3069.0,99.52,0.0,0.0,0.0,4.8,1243.67,1152.31,false
230,4.846,1680.0,21.06,3067.0,99.87,0.0,0.0,0.0,4.846,1254.9,1150.3,false
231,4.8,1675.0,23.46,3069.0,99.69,0.0,0.0,0.0,4.8,1241.89,1148.98,false
232,4.805,1702.0,24.22,3070.0,99.75,0.0,0.0,0.0,4.805,1248.17,1149.56,false
233,5.183,1705.0,21.88,3061.0,100.0,0.0,0.0,0.0,5.183,1250.1,1143.19,false
234,4.848,1696.0,21.85,3068.0,100.0,0.0,712.0,0.31,4.848,1250.97,1159.4,false
235,4.843,1704.0,26.72,3069.0,99.8,0.0,0.0,0.0,4.843,1252.06,1151.18,false
236,4.859,1684.0,22.98,3067.0,99.84,0.0,709.0,0.22,4.859,1260.04,1156.24,false
237,4.858,1668.0,20.94,3067.0,100.0,0.0,0.0,0.0,4.858,1258.01,1149.9,false
238,4.82,1693.0,21.4,3068.0,99.66,0.0,0.0,0.0,4.82,1250.09,1148.31,false
239,4.799,1677.0,24.36,3069.0,99.47,0.0,712.0,0.53,4.799,1240.88,1144.17,false
240,4.858,1705.0,32.32,3068.0,99.69,0.0,0.0,0.0,4.858,1250.03,1151.26,false
241,4.885,1685.0,19.75,3066.0,100.0,0.0,0.0,0.0,4.885,1273.27,1160.93,false
242,4.826,1699.0,22.54,3068.0,99.86,0.0,0.0,0.0,4.826,1254.44,1152.86,false
243,4.813,1649.0,18.89,3068.0,99.73,0.0,0.0,0.0,4.813,1247.71,1149.04,false
244,4.842,1661.0,19.11,3068.0,100.0,0.0,0.0,0.0,4.842,1261.84,1151.1,false
245,4.842,1694.0,22.83,3068.0,99.76,0.0,0.0,0.0,4.842,1255.53,1150.26,false
246,4.84,1694.0,20.72,3067.0,99.85,0.0,0.0,0.0,4.84,1253.57,1151.04,false
247,4.836,1699.0,22.13,3068.0,99.81,0.0,0.0,0.0,4.836,1242.34,1151.44,false
248,4.847,1682.0,21.59,3067.0,99.86,0.0,0.0,0.0,4.847,1260.51,1148.51,false
249,4.873,1684.0,19.85,3067.0,100.0,0.0,0.0,0.0,4.873,1271.26,1146.56,false
250,4.88,1708.0,22.63,3066.0,100.0,0.0,714.0,0.41,4.88,1276.07,1150.74,false
251,4.859,1672.0,21.38,3067.0,99.87,0.0,0.0,0.0,4.859,1259.09,1158.37,false
252,4.861,1688.0,21.56,3067.0,99.85,0.0,0.0,0.0,4.861,1256.71,1150.45,false
253,4.845,1688.0,21.94,3067.0,99.8,0.0,710.0,0.22,4.845,1267.04,1149.55,false
254,4.835,1655.0,20.93,3068.0,99.87,0.0,0.0,0.0,4.835,1251.17,1152.19,false
255,4.872,1665.0,21.16,3066.0,100.0,0.0,0.0,0.0,4.872,1265.74,1152.67,false
256,4.844,1665.0,21.29,3067.0,99.85,0.0,0.0,0.0,4.844,1259.83,1150.15,false
257,4.805,1702.0,25.22,3070.0,99.67,0.0,0.0,0.0,4.805,1259.85,1150.43,false
258,4.876,1691.0,19.56,3066.0,100.0,0.0,0.0,0.0,4.876,1266.35,1147.52,false
259,4.854,1644.0,20.12,3067.0,100.0,0.0,0.0,0.0,4.854,1254.71,1147.77,false
260,4.861,1673.0,19.66,3066.0,100.0,0.0,0.0,0.0,4.861,1265.06,1150.23,false
261,4.846,1684.0,20.69,3067.0,99.87,0.0,0.0,0.0,4.846,1261.74,1150.49,false
262,4.827,1683.0,19.82,3068.0,99.67,0.0,0.0,0.0,4.827,1250.06,1150.05,false
263,4.826,1660.0,14.92,3068.0,100.0,0.0,0.0,0.0,4.826,1256.68,1151.01,false
