Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
19,4.747,1698.0,22.94,3067.0,100.0,0.0,0.0,0.0,4.747,1260.49,1152.97,false
20,4.789,1677.0,26.74,3066.0,100.0,0.0,0.0,0.0,4.789,1256.78,1151.61,false
21,4.755,1667.0,23.6,3066.0,100.0,0.0,712.0,0.31,4.755,1265.57,1154.72,false
22,4.8,1695.0,33.7,3066.0,100.0,0.0,710.0,0.22,4.8,1258.94,1154.69,false
23,4.759,1685.0,20.81,3066.0,100.0,0.0,0.0,0.0,4.759,1257.29,1153.5,false
24,4.714,1683.0,23.65,3070.0,99.82,0.0,712.0,0.32,4.714,1247.73,1155.65,false
25,4.732,1698.0,21.27,3068.0,99.92,0.0,0.0,0.0,4.732,1249.32,1154.38,false
26,4.718,1666.0,22.66,3070.0,99.83,0.0,0.0,0.0,4.718,1240.98,1150.12,false
27,4.728,1680.0,20.54,3068.0,99.84,0.0,0.0,0.0,4.728,1238.41,1150.77,false
28,4.726,1677.0,25.12,3070.0,99.85,0.0,0.0,0.0,4.726,1244.06,1147.02,false
29,4.759,1712.0,22.75,3068.0,99.8,0.0,0.0,0.0,4.759,1250.55,1151.77,false
30,4.803,1668.0,29.54,3066.0,100.0,0.0,709.0,0.22,4.803,1242.5,1160.23,false
31,4.72,1706.0,20.05,3069.0,100.0,0.0,0.0,0.0,4.72,1243.61,1152.46,false
32,4.762,1682.0,20.03,3066.0,100.0,0.002,711.0,0.53,4.764,1255.61,1143.45,false
33,4.769,1689.0,19.71,3066.0,100.0,0.0,0.0,0.0,4.769,1254.33,1149.54,false
34,4.767,1656.0,21.83,3067.0,100.0,0.0,0.0,0.0,4.767,1263.19,1152.22,false
35,4.747,1688.0,21.28,3068.0,99.82,0.0,0.0,0.0,4.747,1253.79,1153.88,false
36,4.738,1656.0,16.97,3068.0,100.0,0.0,0.0,0.0,4.738,1268.89,1156.98,false
37,4.76,1701.0,23.16,3069.0,100.0,0.0,0.0,0.0,4.76,1255.63,1151.22,false
38,4.772,1697.0,20.86,3067.0,100.0,0.0,0.0,0.0,4.772,1245.42,1152.95,false
39,4.746,1693.0,23.14,3068.0,99.8,0.001,712.0,0.53,4.747,1255.66,1145.22,false
40,4.792,1688.0,30.45,3069.0,99.76,0.0,0.0,0.0,4.792,1246.58,1155.0,false
41,4.756,1677.0,21.47,3068.0,99.81,0.0,709.0,0.43,4.756,1253.57,1155.54,false
42,4.777,1667.0,19.76,3066.0,100.0,0.0,0.0,0.0,4.777,1254.14,1156.2,false
43,4.764,1676.0,21.77,3068.0,100.0,0.0,0.0,0.0,4.764,1245.93,1149.12,false
44,4.78,1701.0,19.8,3066.0,100.0,0.0,0.0,0.0,4.78,1258.47,1154.19,false
45,4.761,1665.0,21.1,3068.0,100.0,0.0,0.0,0.0,4.761,1248.16,1153.18,false
46,4.782,1689.0,19.55,3066.0,100.0,0.0,0.0,0.0,4.782,1255.03,1147.76,false
47,4.746,1682.0,23.22,3070.0,99.65,0.0,0.0,0.0,4.746,1245.27,1155.32,false
48,4.791,1671.0,20.45,3066.0,100.0,0.0,0.0,0.0,4.791,1251.87,1150.61,false
49,4.8,1677.0,21.12,3066.0,100.0,0.0,0.0,0.0,4.8,1252.35,1149.72,false
50,4.804,1706.0,27.61,3069.0,100.0,0.0,0.0,0.0,4.804,1253.48,1150.11,false
51,4.707,1677.0,21.93,3071.0,99.55,0.0,0.0,0.0,4.707,1241.25,1159.14,false
52,4.807,1691.0,32.75,3068.0,99.86,0.0,0.0,0.0,4.807,1251.56,1153.1,false
53,4.745,1695.0,22.6,3070.0,99.7,0.0,0.0,0.0,4.745,1250.75,1152.3,false
54,4.771,1705.0,20.6,3068.0,100.0,0.0,0.0,0.0,4.771,1244.72,1150.25,false
55,4.776,1662.0,21.8,3068.0,100.0,0.0,712.0,0.32,4.776,1237.13,1151.42,false
56,4.769,1669.0,15.54,3066.0,100.0,0.0,0.0,0.0,4.769,1254.94,1143.2,false
57,4.784,1692.0,18.67,3066.0,100.0,0.0,0.0,0.0,4.784,1254.32,1153.1,false
58,4.781,1662.0,20.1,3068.0,99.8,0.0,0.0,0.0,4.781,1253.45,1153.28,false
59,4.785,1666.0,25.17,3069.0,99.83,0.0,0.0,0.0,4.785,1245.26,1153.85,false
60,4.807,1688.0,28.02,3069.0,100.0,0.0,0.0,0.0,4.807,1250.45,1156.43,false
61,4.778,1660.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.778,1240.58,1143.01,false
62,4.756,1682.0,19.25,3068.0,99.78,0.0,0.0,0.0,4.756,1243.0,1155.99,false
63,4.768,1675.0,20.88,3069.0,99.79,0.0,0.0,0.0,4.768,1253.87,1152.71,false
64,4.735,1689.0,22.26,3071.0,99.61,0.0,0.0,0.0,4.735,1227.18,1150.01,false
65,4.755,1693.0,22.6,3070.0,99.79,0.0,0.0,0.0,4.755,1247.66,1143.57,false
66,4.763,1703.0,21.91,3070.0,99.73,0.0,0.0,0.0,4.763,1247.94,1153.14,false
67,4.794,1669.0,19.66,3067.0,100.0,0.0,0.0,0.0,4.794,1250.85,1154.02,false
68,4.813,1683.0,20.79,3066.0,100.0,0.0,0.0,0.0,4.813,1252.75,1152.22,false
69,4.828,1676.0,25.06,3066.0,100.0,0.0,0.0,0.0,4.828,1255.77,1154.15,false
70,4.805,1690.0,27.32,3069.0,99.73,0.0,0.0,0.0,4.805,1249.39,1157.29,false
71,4.761,1681.0,22.28,3070.0,99.85,0.0,712.0,0.32,4.761,1238.6,1150.82,false
72,4.814,1696.0,20.38,3066.0,100.0,0.0,0.0,0.0,4.814,1256.14,1154.78,false
73,4.78,1697.0,21.72,3068.0,99.84,0.0,709.0,0.22,4.78,1253.66,1149.34,false
74,4.789,1672.0,19.45,3068.0,99.83,0.0,0.0,0.0,4.789,1248.25,1153.07,false
75,4.781,1693.0,22.32,3068.0,99.85,0.0,0.0,0.0,4.781,1243.21,1153.05,false
76,4.779,1644.0,15.6,3066.0,100.0,0.0,0.0,0.0,4.779,1258.83,1144.25,false
77,4.731,1691.0,24.28,3072.0,99.67,0.0,0.0,0.0,4.731,1241.89,1156.4,false
78,4.753,1697.0,22.47,3069.0,99.62,0.0,0.0,0.0,4.753,1237.87,1144.99,false
79,4.856,1701.0,27.25,3066.0,100.0,0.0,0.0,0.0,4.856,1256.17,1160.9,false
80,4.789,1660.0,22.2,3068.0,99.86,0.0,0.0,0.0,4.789,1253.04,1143.41,false
81,4.816,1695.0,21.33,3066.0,100.0,0.0,714.0,0.41,4.816,1258.05,1152.59,false
82,4.837,1683.0,32.1,3068.0,100.0,0.0,0.0,0.0,4.837,1252.47,1150.86,false
83,4.805,1665.0,19.56,3066.0,100.0,0.0,0.0,0.0,4.805,1255.85,1151.57,false
84,4.79,1675.0,19.82,3068.0,99.83,0.0,0.0,0.0,4.79,1253.24,1154.91,false
85,4.815,1681.0,20.49,3066.0,100.0,0.0,712.0,0.31,4.815,1260.22,1154.2,false
86,4.804,1679.0,19.63,3066.0,100.0,0.0,0.0,0.0,4.804,1253.51,1155.03,false
87,4.824,1698.0,21.29,3066.0,100.0,0.0,708.0,0.22,4.824,1262.33,1152.13,false
88,4.805,1682.0,22.56,3068.0,100.0,0.0,0.0,0.0,4.805,1246.96,1153.77,false
89,4.806,1689.0,27.31,3069.0,99.7,0.0,0.0,0.0,4.806,1239.37,1153.5,false
90,4.833,1679.0,21.95,3066.0,100.0,0.0,0.0,0.0,4.833,1258.23,1154.87,false
91,4.798,1679.0,21.15,3068.0,100.0,0.0,0.0,0.0,4.798,1247.3,1150.29,false
92,4.792,1700.0,20.39,3067.0,99.85,0.0,0.0,0.0,4.792,1238.03,1150.21,false
93,4.809,1688.0,19.62,3066.0,100.0,0.0,0.0,0.0,4.809,1238.79,1153.32,false
94,4.804,1684.0,21.38,3068.0,99.88,0.0,0.0,0.0,4.804,1248.6,1151.72,false
95,4.72,1688.0,25.45,3073.0,99.52,0.0,0.0,0.0,4.72,1238.47,1149.28,false
96,4.798,1681.0,24.95,3069.0,99.94,0.0,0.0,0.0,4.798,1247.39,1154.11,false
97,4.755,1702.0,22.72,3070.0,99.72,0.0,0.0,0.0,4.755,1237.69,1147.27,false
98,4.833,1683.0,19.94,3067.0,100.0,0.0,0.0,0.0,4.833,1248.55,1154.0,false
99,4.875,1659.0,28.4,3066.0,100.0,0.0,0.0,0.0,4.875,1264.24,1158.04,false
100,4.821,1681.0,20.06,3066.0,100.0,0.0,0.0,0.0,4.821,1252.07,1152.61,false
101,4.795,1678.0,21.76,3067.0,99.85,0.0,713.0,0.31,4.795,1248.32,1148.03,false
102,4.82,1675.0,20.06,3066.0,100.0,0.0,0.0,0.0,4.82,1246.99,1153.71,false
103,4.8,1679.0,22.16,3068.0,100.0,0.0,708.0,0.22,4.8,1250.01,1145.42,false
104,4.761,1696.0,23.75,3070.0,99.55,0.0,0.0,0.0,4.761,1249.63,1158.95,false
105,4.812,1697.0,22.39,3068.0,99.85,0.0,0.0,0.0,4.812,1256.08,1156.19,false
106,4.781,1682.0,22.39,3069.0,99.8,0.0,0.0,0.0,4.781,1250.1,1148.2,false
107,4.822,1701.0,22.88,3067.0,100.0,0.0,0.0,0.0,4.822,1259.69,1150.67,false
108,4.781,1708.0,22.33,3069.0,99.72,0.0,0.0,0.0,4.781,1245.54,1145.1,false
109,4.857,1701.0,29.9,3067.0,100.0,0.0,0.0,0.0,4.857,1250.29,1152.65,false
110,4.785,1686.0,20.08,3068.0,99.79,0.0,0.0,0.0,4.785,1251.79,1158.26,false
111,4.82,1700.0,27.48,3069.0,99.75,0.0,0.0,0.0,4.82,1240.78,1156.54,false
112,4.828,1667.0,19.8,3066.0,100.0,0.0,0.0,0.0,4.828,1256.79,1153.38,false
113,4.834,1688.0,19.69,3066.0,100.0,0.0,0.0,0.0,4.834,1259.2,1152.12,false
114,4.826,1705.0,21.46,3067.0,100.0,0.0,0.0,0.0,4.826,1254.52,1153.76,false
115,4.765,1698.0,23.25,3070.0,99.71,0.0,0.0,0.0,4.765,1229.35,1150.49,false
116,4.777,1685.0,19.39,3068.0,99.85,0.0,0.0,0.0,4.777,1250.79,1147.92,false
117,4.749,1721.0,22.22,3069.0,99.67,0.0,712.0,0.31,4.749,1243.61,1152.52,false
118,4.789,1678.0,23.14,3069.0,99.69,0.0,0.0,0.0,4.789,1237.33,1148.72,false
119,5.123,1710.0,32.25,3063.0,100.0,0.0,708.0,0.22,5.123,1266.63,1158.7,false
120,4.787,1687.0,20.26,3068.0,99.85,0.0,0.0,0.0,4.787,1259.85,1152.04,false
121,4.823,1682.0,19.6,3066.0,100.0,0.0,0.0,0.0,4.823,1254.88,1152.75,false
122,4.758,1688.0,21.95,3070.0,99.55,0.0,0.0,0.0,4.758,1229.91,1142.18,false
123,4.809,1675.0,19.5,3067.0,100.0,0.0,0.0,0.0,4.809,1240.88,1153.94,false
124,4.804,1653.0,21.37,3068.0,100.0,0.0,0.0,0.0,4.804,1243.52,1157.33,false
125,4.793,1691.0,22.9,3068.0,99.86,0.0,0.0,0.0,4.793,1237.14,1150.91,false
126,4.83,1685.0,20.3,3066.0,100.0,0.0,0.0,0.0,4.83,1255.53,1151.26,false
127,4.84,1692.0,21.63,3066.0,100.0,0.0,0.0,0.0,4.84,1260.31,1152.75,false
128,4.854,1676.0,23.07,3066.0,100.0,0.0,0.0,0.0,4.854,1255.0,1156.29,false
129,4.874,1681.0,26.77,3066.0,100.0,0.0,0.0,0.0,4.874,1266.09,1153.02,false
130,4.819,1672.0,24.96,3068.0,99.86,0.0,0.0,0.0,4.819,1243.19,1152.49,false
131,4.838,1665.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.838,1255.15,1152.15,false
132,4.845,1670.0,21.11,3066.0,100.0,0.0,0.0,0.0,4.845,1259.86,1152.49,false
133,4.791,1675.0,23.07,3069.0,99.7,0.0,712.0,0.31,4.791,1239.14,1149.98,false
134,4.788,1683.0,20.58,3068.0,99.72,0.0,0.0,0.0,4.788,1251.45,1147.32,false
135,4.876,1679.0,26.18,3066.0,100.0,0.0,0.0,0.0,4.876,1264.13,1152.06,false
136,4.838,1662.0,20.31,3066.0,100.0,0.0,0.0,0.0,4.838,1264.85,1158.38,false
137,4.808,1687.0,19.16,3068.0,99.85,0.0,0.0,0.0,4.808,1249.02,1152.12,false
138,4.838,1672.0,19.39,3066.0,100.0,0.0,0.0,0.0,4.838,1254.54,1153.81,false
139,4.838,1673.0,19.7,3066.0,100.0,0.0,0.0,0.0,4.838,1253.12,1152.45,false
140,4.788,1674.0,21.7,3068.0,99.84,0.0,714.0,0.41,4.788,1237.92,1140.91,false
141,4.845,1693.0,26.93,3067.0,99.83,0.0,0.0,0.0,4.845,1257.62,1157.11,false
142,4.813,1675.0,21.56,3067.0,99.8,0.0,0.0,0.0,4.813,1257.31,1154.66,false
143,4.807,1695.0,23.75,3068.0,99.7,0.0,0.0,0.0,4.807,1246.05,1153.29,false
144,4.808,1672.0,21.93,3068.0,99.85,0.0,0.0,0.0,4.808,1243.56,1149.66,false
145,4.85,1664.0,30.76,3068.0,99.6,0.0,0.0,0.0,4.85,1250.22,1154.32,false
146,4.82,1684.0,22.07,3067.0,99.87,0.0,0.0,0.0,4.82,1241.1,1153.93,false
147,4.852,1663.0,21.09,3066.0,100.0,0.0,0.0,0.0,4.852,1266.72,1151.97,false
148,4.818,1697.0,24.74,3067.0,99.62,0.001,711.0,0.53,4.819,1246.44,1149.9,false
149,4.829,1680.0,21.02,3067.0,99.8,0.0,0.0,0.0,4.829,1255.46,1154.09,false
150,4.839,1682.0,23.76,3067.0,100.0,0.0,0.0,0.0,4.839,1252.6,1153.85,false
151,4.857,1682.0,21.92,3066.0,100.0,0.0,0.0,0.0,4.857,1256.25,1149.94,false
152,4.911,1674.0,28.13,3066.0,100.0,0.0,708.0,0.22,4.911,1266.95,1160.8,false
153,4.824,1693.0,21.16,3068.0,99.85,0.0,0.0,0.0,4.824,1253.67,1154.88,false
154,4.843,1663.0,21.06,3066.0,100.0,0.002,711.0,0.53,4.845,1244.78,1151.37,false
155,4.849,1661.0,26.16,3068.0,100.0,0.0,0.0,0.0,4.849,1240.79,1150.88,false
156,4.825,1685.0,19.78,3067.0,99.86,0.0,0.0,0.0,4.825,1252.6,1154.0,false
157,4.835,1676.0,21.07,3067.0,99.85,0.0,0.0,0.0,4.835,1254.23,1152.47,false
158,4.786,1698.0,24.07,3070.0,99.69,0.0,0.0,0.0,4.786,1239.5,1157.3,false
159,4.838,1680.0,21.68,3068.0,99.89,0.0,0.0,0.0,4.838,1259.28,1149.47,false
160,4.76,1680.0,24.01,3071.0,99.52,0.0,0.0,0.0,4.76,1236.45,1153.38,false
161,4.832,1659.0,21.4,3068.0,100.0,0.0,0.0,0.0,4.832,1252.06,1154.18,false
162,4.822,1698.0,20.37,3068.0,99.86,0.0,0.0,0.0,4.822,1252.83,1152.86,false
163,4.854,1670.0,20.22,3066.0,100.0,0.001,713.0,0.63,4.855,1264.31,1152.88,false
164,4.828,1687.0,21.31,3067.0,99.83,0.0,0.0,0.0,4.828,1254.1,1151.55,false
165,4.821,1692.0,24.52,3068.0,99.67,0.003,711.0,0.53,4.824,1251.25,1150.67,false
166,4.872,1672.0,25.84,3067.0,99.87,0.0,0.0,0.0,4.872,1256.04,1156.03,false
167,4.81,1689.0,22.35,3068.0,99.68,0.0,0.0,0.0,4.81,1248.53,1152.55,false
168,4.787,1692.0,24.09,3070.0,99.69,0.0,0.0,0.0,4.787,1236.64,1150.31,false
169,4.835,1659.0,24.13,3068.0,100.0,0.0,0.0,0.0,4.835,1262.73,1153.19,false
170,4.888,1665.0,27.42,3066.0,100.0,0.0,0.0,0.0,4.888,1260.62,1151.82,false
171,4.843,1681.0,21.11,3067.0,99.86,0.0,0.0,0.0,4.843,1254.35,1150.53,false
172,4.857,1675.0,19.33,3066.0,100.0,0.0,0.0,0.0,4.857,1255.38,1150.61,false
173,4.855,1673.0,19.95,3067.0,100.0,0.0,0.0,0.0,4.855,1256.63,1158.75,false
174,4.835,1646.0,19.56,3067.0,100.0,0.0,0.0,0.0,4.835,1246.82,1150.4,false
175,4.81,1673.0,17.26,3067.0,99.84,0.0,0.0,0.0,4.81,1253.39,1145.58,false
176,4.824,1683.0,26.76,3068.0,99.85,0.0,714.0,0.42,4.824,1255.67,1156.87,false
177,4.825,1692.0,21.24,3064.0,99.26,0.0,0.0,0.0,4.825,1264.53,1155.45,false
178,4.84,1707.0,21.44,3066.0,100.0,0.001,713.0,0.63,4.841,1262.45,1144.8,false
179,4.851,1679.0,21.4,3066.0,100.0,0.0,0.0,0.0,4.851,1263.07,1153.77,false
180,4.788,1699.0,23.65,3069.0,99.66,0.003,712.0,0.32,4.791,1248.74,1159.39,false
181,4.813,1682.0,22.0,3068.0,99.7,0.0,0.0,0.0,4.813,1245.24,1150.24,false
182,4.85,1679.0,20.32,3066.0,100.0,0.0,0.0,0.0,4.85,1257.23,1152.24,false
183,4.84,1688.0,20.53,3067.0,99.84,0.0,0.0,0.0,4.84,1254.16,1153.15,false
184,4.854,1685.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.854,1255.79,1153.08,false
185,4.793,1703.0,22.02,3068.0,99.84,0.0,0.0,0.0,4.793,1217.89,1149.87,false
186,4.831,1669.0,21.44,3067.0,99.8,0.0,0.0,0.0,4.831,1248.83,1145.07,false
187,4.855,1673.0,19.74,3066.0,100.0,0.0,0.0,0.0,4.855,1257.36,1152.43,false
188,4.847,1688.0,17.94,3066.0,100.0,0.0,0.0,0.0,4.847,1255.53,1153.32,false
189,4.832,1668.0,18.63,3067.0,100.0,0.0,0.0,0.0,4.832,1263.95,1155.59,false
190,4.794,1672.0,22.84,3069.0,99.73,0.0,0.0,0.0,4.794,1238.76,1154.66,false
191,4.824,1681.0,24.39,3068.0,99.71,0.0,0.0,0.0,4.824,1239.68,1144.08,false
192,4.861,1678.0,20.68,3066.0,100.0,0.0,0.0,0.0,4.861,1259.3,1162.25,false
193,4.844,1679.0,23.04,3067.0,99.83,0.0,0.0,0.0,4.844,1253.3,1145.0,false
194,4.84,1676.0,21.47,3067.0,100.0,0.0,0.0,0.0,4.84,1254.89,1154.37,false
195,4.836,1689.0,18.2,3066.0,100.0,0.0,712.0,0.31,4.836,1262.4,1156.73,false
196,4.833,1681.0,20.39,3067.0,100.0,0.0,0.0,0.0,4.833,1256.24,1154.93,false
197,4.815,1675.0,22.58,3068.0,99.85,0.0,0.0,0.0,4.815,1245.08,1154.24,false
198,4.825,1697.0,23.77,3066.0,99.67,0.0,0.0,0.0,4.825,1282.61,1138.67,false
199,4.917,1720.0,22.72,3058.0,100.0,0.0,714.0,0.41,4.917,1383.41,1148.44,false
200,4.976,1728.0,32.25,3058.0,100.0,0.0,0.0,0.0,4.976,1376.93,1153.92,false
201,4.89,1748.0,21.27,3059.0,99.9,0.0,0.0,0.0,4.89,1360.87,1141.17,false
202,4.858,1693.0,22.15,3066.0,100.0,0.0,0.0,0.0,4.858,1276.56,1153.09,false
203,4.829,1702.0,20.21,3067.0,99.85,0.0,0.0,0.0,4.829,1252.45,1157.25,false
204,4.886,1700.0,19.89,3062.0,100.0,0.0,0.0,0.0,4.886,1303.99,1153.59,false
205,4.905,1750.0,20.4,3059.0,99.96,0.0,0.0,0.0,4.905,1368.12,1146.7,false
206,4.896,1764.0,22.5,3059.0,99.9,0.0,0.0,0.0,4.896,1366.05,1145.4,false
207,4.866,1769.0,24.59,3061.0,99.84,0.0,0.0,0.0,4.866,1358.06,1142.88,false
208,4.907,1711.0,21.12,3058.0,100.0,0.0,0.0,0.0,4.907,1369.6,1148.54,false
209,4.935,1753.0,20.76,3057.0,100.0,0.0,0.0,0.0,4.935,1378.65,1147.7,false
210,4.912,1738.0,21.68,3058.0,100.0,0.001,714.0,0.41,4.913,1365.39,1148.91,false
211,4.899,1720.0,23.38,3059.0,100.0,0.0,0.0,0.0,4.899,1374.95,1145.22,false
212,4.9,1737.0,23.6,3059.0,100.0,0.0,0.0,0.0,4.9,1382.92,1147.84,false
213,4.886,1712.0,22.1,3060.0,99.91,0.0,0.0,0.0,4.886,1355.04,1149.95,false
214,4.845,1705.0,26.55,3067.0,99.8,0.0,0.0,0.0,4.845,1256.28,1150.15,false
215,4.744,1682.0,19.17,3070.0,99.6,0.0,0.0,0.0,4.744,1241.37,1149.49,false
216,4.782,1689.0,20.09,3069.0,99.64,0.0,0.0,0.0,4.782,1223.61,1148.84,false
217,4.86,1667.0,21.14,3067.0,100.0,0.0,0.0,0.0,4.86,1271.39,1153.55,false
218,4.819,1682.0,20.62,3068.0,99.85,0.0,0.0,0.0,4.819,1241.6,1142.31,false
219,4.862,1668.0,20.89,3066.0,100.0,0.0,0.0,0.0,4.862,1264.0,1157.09,false
220,4.864,1673.0,19.78,3066.0,100.0,0.0,0.0,0.0,4.864,1261.21,1154.68,false
221,4.919,1716.0,29.33,3065.0,100.0,0.0,0.0,0.0,4.919,1258.83,1150.35,false
222,4.862,1660.0,19.35,3066.0,100.0,0.0,0.0,0.0,4.862,1255.32,1147.88,false
223,4.858,1662.0,19.8,3066.0,100.0,0.0,0.0,0.0,4.858,1255.65,1154.75,false
224,4.813,1670.0,21.26,3068.0,99.64,0.0,0.0,0.0,4.813,1253.26,1155.06,false
225,4.837,1678.0,22.99,3067.0,99.84,0.0,712.0,0.32,4.837,1254.78,1156.47,false
226,4.847,1655.0,22.12,3068.0,100.0,0.0,0.0,0.0,4.847,1251.72,1150.63,false
227,4.857,1676.0,23.99,3068.0,100.0,0.0,708.0,0.22,4.857,1246.65,1152.21,false
228,4.826,1664.0,19.84,3067.0,99.85,0.0,0.0,0.0,4.826,1245.03,1142.1,false
229,4.876,1680.0,24.58,3066.0,100.0,0.0,0.0,0.0,4.876,1259.54,1153.06,false
230,4.834,1695.0,31.87,3069.0,99.75,0.0,0.0,0.0,4.834,1248.96,1158.1,false
231,4.868,1692.0,20.02,3066.0,100.0,0.0,0.0,0.0,4.868,1260.04,1152.6,false
232,4.844,1675.0,20.83,3067.0,100.0,0.0,0.0,0.0,4.844,1255.05,1156.0,false
233,4.838,1687.0,19.88,3067.0,99.83,0.0,0.0,0.0,4.838,1251.62,1152.67,false
234,4.823,1672.0,17.92,3067.0,99.85,0.0,0.0,0.0,4.823,1246.79,1148.08,false
235,4.854,1686.0,17.55,3066.0,100.0,0.0,0.0,0.0,4.854,1259.65,1153.12,false
236,4.836,1679.0,20.86,3067.0,99.86,0.0,0.0,0.0,4.836,1242.58,1151.34,false
237,5.148,1720.0,23.34,3063.0,100.0,0.0,0.0,0.0,5.148,1243.82,1151.78,false
238,4.859,1651.0,19.66,3066.0,100.0,0.0,0.0,0.0,4.859,1249.4,1151.89,false
239,4.842,1674.0,21.09,3067.0,99.86,0.0,0.0,0.0,4.842,1256.34,1144.93,false
240,4.813,1677.0,22.86,3068.0,99.64,0.0,713.0,0.31,4.813,1256.42,1158.93,false
241,4.854,1674.0,17.47,3066.0,100.0,0.0,0.0,0.0,4.854,1254.45,1154.14,false
242,4.829,1675.0,21.46,3067.0,99.84,0.0,708.0,0.22,4.829,1244.36,1151.35,false
243,4.816,1698.0,22.49,3068.0,99.73,0.0,0.0,0.0,4.816,1251.86,1146.38,false
244,4.841,1654.0,20.72,3067.0,100.0,0.0,0.0,0.0,4.841,1252.33,1155.01,false
245,4.859,1665.0,20.62,3067.0,100.0,0.0,0.0,0.0,4.859,1257.48,1151.88,false
246,4.862,1663.0,20.55,3067.0,100.0,0.0,0.0,0.0,4.862,1256.96,1153.86,false
247,4.83,1687.0,21.48,3067.0,99.85,0.0,0.0,0.0,4.83,1236.32,1155.37,false
248,4.833,1697.0,22.59,3068.0,99.82,0.0,0.0,0.0,4.833,1254.6,1148.82,false
249,4.861,1671.0,21.08,3067.0,100.0,0.0,0.0,0.0,4.861,1260.51,1153.81,false
250,4.869,1668.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.869,1270.09,1152.79,false
251,4.862,1692.0,21.68,3067.0,100.0,0.0,0.0,0.0,4.862,1264.34,1149.81,false
252,4.863,1680.0,22.99,3067.0,100.0,0.0,0.0,0.0,4.863,1263.28,1154.73,false
253,4.85,1680.0,21.23,3067.0,99.84,0.0,0.0,0.0,4.85,1251.73,1152.03,false
254,4.83,1665.0,19.33,3067.0,99.85,0.0,0.0,0.0,4.83,1246.97,1145.76,false
255,4.822,1687.0,20.75,3068.0,99.78,0.0,0.0,0.0,4.822,1254.14,1155.32,false
256,4.847,1682.0,21.78,3067.0,100.0,0.0,0.0,0.0,4.847,1255.96,1154.95,false
257,4.791,1687.0,24.89,3069.0,99.7,0.0,712.0,0.32,4.791,1236.3,1145.14,false
258,4.847,1679.0,21.74,3067.0,99.85,0.0,712.0,0.32,4.847,1257.47,1157.01,false
259,4.893,1681.0,32.75,3067.0,99.88,0.0,0.0,0.0,4.893,1258.02,1157.6,false
260,4.84,1688.0,20.44,3068.0,100.0,0.0,0.0,0.0,4.84,1246.42,1151.21,false
261,4.817,1686.0,23.06,3068.0,99.72,0.0,0.0,0.0,4.817,1241.61,1145.42,false
262,4.829,1691.0,21.91,3069.0,100.0,0.0,0.0,0.0,4.829,1250.82,1154.88,false
263,4.837,1693.0,22.01,3068.0,99.74,0.0,0.0,0.0,4.837,1250.13,1157.26,false
