Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
0,1.926,1188.0,21.73,1790.0,49.15,0.0,0.0,0.0,1.926,500.19,457.81,false
1,4.511,1514.0,19.23,3073.0,99.96,0.001,714.0,0.41,4.512,1154.31,1081.49,false
2,4.703,1683.0,18.53,3063.0,100.0,0.0,0.0,0.0,4.703,1249.37,1144.4,false
3,4.673,1630.0,20.09,3066.0,100.0,0.0,0.0,0.0,4.673,1261.29,1157.52,false
4,4.719,1640.0,19.14,3063.0,100.0,0.0,0.0,0.0,4.719,1251.66,1153.69,false
5,4.689,1644.0,19.93,3065.0,99.83,0.0,0.0,0.0,4.689,1246.07,1146.76,false
6,4.703,1659.0,19.07,3067.0,100.0,0.0,0.0,0.0,4.703,1245.71,1152.41,false
7,4.863,1699.0,40.64,3066.0,100.0,0.0,0.0,0.0,4.863,1252.61,1147.27,false
8,4.717,1676.0,21.7,3067.0,100.0,0.0,0.0,0.0,4.717,1255.28,1153.56,false
9,4.734,1687.0,33.48,3068.0,99.83,0.002,712.0,0.63,4.736,1251.5,1147.66,false
10,4.725,1658.0,19.72,3066.0,100.0,0.0,0.0,0.0,4.725,1253.9,1149.13,false
11,4.686,1659.0,22.77,3070.0,99.7,0.0,0.0,0.0,4.686,1248.03,1155.31,false
12,4.729,1666.0,19.93,3066.0,100.0,0.0,0.0,0.0,4.729,1253.17,1151.86,false
13,4.714,1678.0,20.3,3068.0,99.85,0.0,0.0,0.0,4.714,1245.17,1149.07,false
14,4.699,1659.0,23.3,3070.0,99.69,0.0,0.0,0.0,4.699,1243.14,1153.42,false
15,4.725,1685.0,18.48,3066.0,100.0,0.0,714.0,0.41,4.725,1255.16,1151.89,false
16,4.702,1671.0,18.56,3068.0,100.0,0.0,0.0,0.0,4.702,1247.05,1152.28,false
17,4.744,1681.0,20.65,3066.0,100.0,0.0,0.0,0.0,4.744,1252.48,1150.89,false
18,4.742,1675.0,19.38,3066.0,100.0,0.0,0.0,0.0,4.742,1253.1,1150.71,false
19,4.746,1684.0,21.48,3067.0,100.0,0.001,709.0,0.22,4.747,1252.11,1151.08,false
20,4.729,1679.0,20.97,3068.0,100.0,0.0,0.0,0.0,4.729,1246.22,1149.69,false
21,4.733,1659.0,20.15,3067.0,100.0,0.0,0.0,0.0,4.733,1253.16,1151.33,false
22,4.709,1688.0,22.38,3070.0,99.79,0.0,0.0,0.0,4.709,1243.0,1153.02,false
23,4.723,1675.0,19.15,3068.0,99.85,0.0,0.0,0.0,4.723,1243.48,1152.22,false
24,4.737,1683.0,21.48,3068.0,100.0,0.0,0.0,0.0,4.737,1244.94,1151.89,false
25,4.738,1682.0,20.85,3068.0,99.88,0.0,0.0,0.0,4.738,1250.05,1149.48,false
26,4.76,1670.0,19.84,3066.0,100.0,0.0,0.0,0.0,4.76,1252.3,1148.5,false
27,4.731,1659.0,20.81,3068.0,100.0,0.0,0.0,0.0,4.731,1246.17,1151.48,false
28,4.747,1685.0,20.44,3068.0,99.92,0.0,0.0,0.0,4.747,1249.54,1149.02,false
29,4.763,1689.0,21.51,3066.0,100.0,0.0,713.0,0.31,4.763,1257.56,1152.92,false
30,4.756,1684.0,19.14,3066.0,100.0,0.0,0.0,0.0,4.756,1240.91,1147.21,false
31,4.767,1682.0,20.15,3066.0,100.0,0.0,711.0,0.53,4.767,1243.11,1147.7,false
32,4.766,1674.0,18.07,3066.0,100.0,0.0,0.0,0.0,4.766,1254.74,1149.67,false
33,4.723,1702.0,20.01,3070.0,99.7,0.0,0.0,0.0,4.723,1244.54,1153.35,false
34,4.811,1696.0,26.62,3066.0,100.0,0.0,0.0,0.0,4.811,1248.71,1144.1,false
35,4.731,1677.0,17.06,3068.0,99.8,0.0,0.0,0.0,4.731,1254.64,1152.95,false
36,4.749,1685.0,20.15,3068.0,99.84,0.0,0.0,0.0,4.749,1247.91,1151.07,false
37,4.784,1669.0,19.59,3066.0,100.0,0.0,0.0,0.0,4.784,1257.97,1148.72,false
38,4.717,1698.0,22.21,3071.0,99.71,0.0,0.0,0.0,4.717,1242.94,1155.07,false
39,4.814,1700.0,31.22,3067.0,100.0,0.0,0.0,0.0,4.814,1273.72,1149.66,false
40,4.776,1670.0,20.15,3067.0,100.0,0.0,0.0,0.0,4.776,1258.96,1148.72,false
41,4.767,1691.0,20.54,3068.0,100.0,0.0,0.0,0.0,4.767,1252.89,1150.65,false
42,4.783,1700.0,19.04,3067.0,99.84,0.0,0.0,0.0,4.783,1252.26,1151.65,false
43,4.762,1670.0,19.17,3067.0,100.0,0.0,0.0,0.0,4.762,1254.62,1150.95,false
44,4.782,1696.0,20.97,3067.0,99.88,0.0,0.0,0.0,4.782,1250.94,1152.17,false
45,4.773,1706.0,24.51,3069.0,100.0,0.003,712.0,0.53,4.776,1260.89,1154.76,false
46,4.76,1695.0,22.24,3069.0,99.89,0.0,0.0,0.0,4.76,1258.99,1141.19,false
47,4.774,1686.0,21.65,3068.0,99.84,0.0,709.0,0.22,4.774,1248.44,1160.33,false
48,4.731,1668.0,22.31,3070.0,99.69,0.0,0.0,0.0,4.731,1249.48,1146.78,false
49,4.75,1690.0,20.87,3069.0,99.75,0.0,0.0,0.0,4.75,1245.88,1154.05,false
50,4.766,1678.0,28.74,3071.0,99.8,0.0,709.0,0.22,4.766,1255.09,1149.44,false
51,4.791,1683.0,19.82,3066.0,100.0,0.0,0.0,0.0,4.791,1252.63,1149.22,false
52,4.798,1669.0,20.03,3066.0,100.0,0.0,709.0,0.22,4.798,1254.81,1150.33,false
53,4.774,1667.0,20.88,3068.0,100.0,0.0,0.0,0.0,4.774,1243.21,1149.34,false
54,4.746,1669.0,21.34,3070.0,99.65,0.0,0.0,0.0,4.746,1248.46,1152.89,false
55,4.781,1644.0,16.59,3066.0,100.0,0.0,0.0,0.0,4.781,1253.81,1150.07,false
56,4.781,1671.0,20.58,3068.0,100.0,0.0,0.0,0.0,4.781,1245.73,1148.3,false
57,4.788,1670.0,20.04,3067.0,100.0,0.0,0.0,0.0,4.788,1247.14,1148.74,false
58,4.777,1683.0,20.08,3068.0,99.82,0.0,0.0,0.0,4.777,1248.81,1148.59,false
59,4.749,1672.0,18.73,3069.0,99.64,0.0,0.0,0.0,4.749,1248.76,1154.36,false
60,4.747,1660.0,21.15,3070.0,99.82,0.0,709.0,0.22,4.747,1238.56,1151.03,false
61,4.766,1691.0,20.46,3068.0,99.88,0.0,0.0,0.0,4.766,1234.18,1149.38,false
62,4.783,1682.0,20.26,3066.0,100.0,0.0,708.0,0.22,4.783,1233.31,1151.83,false
63,4.806,1683.0,20.29,3066.0,100.0,0.0,0.0,0.0,4.806,1259.28,1151.13,false
64,4.809,1690.0,20.61,3066.0,100.0,0.0,0.0,0.0,4.809,1253.39,1150.13,false
65,4.756,1670.0,23.05,3070.0,99.82,0.0,0.0,0.0,4.756,1243.21,1145.43,false
66,4.784,1673.0,21.73,3067.0,100.0,0.0,0.0,0.0,4.784,1244.98,1152.14,false
67,4.804,1674.0,19.34,3066.0,100.0,0.0,0.0,0.0,4.804,1252.2,1152.92,false
68,4.823,1687.0,31.55,3068.0,99.8,0.0,712.0,0.32,4.823,1250.36,1154.58,false
69,4.803,1681.0,19.27,3066.0,100.0,0.0,0.0,0.0,4.803,1252.81,1150.41,false
70,4.783,1669.0,20.78,3068.0,100.0,0.0,0.0,0.0,4.783,1247.64,1156.04,false
71,4.793,1684.0,21.01,3068.0,100.0,0.0,0.0,0.0,4.793,1246.87,1150.34,false
72,4.782,1648.0,20.92,3068.0,100.0,0.0,0.0,0.0,4.782,1243.83,1151.62,false
73,4.791,1687.0,21.15,3068.0,100.0,0.0,0.0,0.0,4.791,1245.84,1151.55,false
74,4.806,1656.0,18.9,3066.0,100.0,0.0,0.0,0.0,4.806,1256.52,1151.88,false
