Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W),App CPU ms/s,ComponentB CPU ms/s,Adapted
122,4.804,1665.0,21.52,3068.0,100.0,0.0,0.0,0.0,4.804,1252.32,1151.12,false
123,4.764,1683.0,20.04,3069.0,99.83,0.0,0.0,0.0,4.764,1216.92,1150.15,false
124,4.777,1679.0,22.13,3069.0,100.0,0.0,0.0,0.0,4.777,1241.69,1143.67,false
125,4.825,1658.0,20.29,3066.0,99.99,0.0,0.0,0.0,4.825,1257.56,1154.45,false
126,4.754,1695.0,24.23,3071.0,99.55,0.0,0.0,0.0,4.754,1252.62,1160.78,false
127,4.829,1684.0,19.14,3066.0,100.0,0.0,0.0,0.0,4.829,1255.35,1150.11,false
128,4.809,1683.0,21.06,3068.0,100.0,0.0,0.0,0.0,4.809,1249.3,1151.23,false
129,4.829,1672.0,19.26,3066.0,100.0,0.0,0.0,0.0,4.829,1255.9,1149.94,false
130,4.777,1702.0,23.74,3070.0,99.71,0.0,0.0,0.0,4.777,1246.07,1153.9,false
131,4.782,1667.0,21.53,3069.0,99.68,0.0,0.0,0.0,4.782,1246.95,1153.66,false
132,4.82,1684.0,19.75,3066.0,100.0,0.0,0.0,0.0,4.82,1266.27,1151.43,false
133,4.807,1665.0,20.37,3068.0,99.82,0.0,0.0,0.0,4.807,1253.52,1148.62,false
134,4.817,1692.0,21.37,3068.0,100.0,0.004,713.0,0.63,4.821,1251.37,1150.99,false
135,4.828,1666.0,20.45,3066.0,100.0,0.0,0.0,0.0,4.828,1256.7,1151.24,false
136,4.81,1676.0,22.43,3068.0,100.0,0.0,0.0,0.0,4.81,1245.22,1152.45,false
137,4.796,1667.0,22.11,3069.0,99.86,0.0,0.0,0.0,4.796,1251.08,1152.19,false
138,4.827,1674.0,18.1,3066.0,100.0,0.0,0.0,0.0,4.827,1259.02,1143.56,false
139,4.802,1678.0,19.93,3068.0,99.86,0.0,0.0,0.0,4.802,1254.82,1155.88,false
140,4.826,1654.0,20.61,3066.0,100.0,0.0,0.0,0.0,4.826,1263.02,1152.35,false
141,4.802,1667.0,16.11,3067.0,100.0,0.0,0.0,0.0,4.802,1258.46,1153.55,false
142,4.795,1656.0,18.29,3068.0,99.9,0.0,0.0,0.0,4.795,1253.13,1151.63,false
143,4.8,1698.0,20.26,3067.0,99.87,0.0,0.0,0.0,4.8,1242.84,1151.09,false
144,4.828,1688.0,20.75,3067.0,100.0,0.0,0.0,0.0,4.828,1267.54,1148.86,false
145,4.749,1679.0,23.15,3071.0,99.7,0.0,0.0,0.0,4.749,1252.45,1150.65,false
146,4.774,1682.0,24.36,3069.0,99.85,0.0,0.0,0.0,4.774,1241.37,1149.27,false
147,4.838,1650.0,19.83,3066.0,100.0,0.0,0.0,0.0,4.838,1259.17,1155.56,false
148,4.834,1680.0,27.86,3067.0,99.85,0.0,0.0,0.0,4.834,1252.24,1150.72,false
149,4.858,1657.0,20.78,3066.0,100.0,0.0,713.0,0.31,4.858,1258.76,1153.81,false
150,4.838,1657.0,19.8,3066.0,100.0,0.0,712.0,0.32,4.838,1264.68,1154.93,false
151,4.819,1671.0,27.07,3069.0,100.0,0.0,708.0,0.22,4.819,1249.11,1150.41,false
152,4.809,1662.0,20.95,3068.0,100.0,0.0,0.0,0.0,4.809,1250.78,1150.2,false
153,4.832,1676.0,20.32,3067.0,100.0,0.0,0.0,0.0,4.832,1258.01,1150.41,false
154,4.838,1680.0,18.61,3066.0,100.0,0.0,0.0,0.0,4.838,1242.49,1149.63,false
155,4.817,1673.0,21.56,3067.0,99.86,0.0,0.0,0.0,4.817,1254.46,1152.44,false
156,4.835,1657.0,20.67,3067.0,100.0,0.0,0.0,0.0,4.835,1254.48,1153.99,false
157,4.842,1663.0,20.28,3066.0,100.0,0.0,0.0,0.0,4.842,1262.11,1151.64,false
158,4.8,1671.0,22.28,3068.0,99.88,0.0,0.0,0.0,4.8,1247.45,1154.78,false
159,4.795,1681.0,22.03,3069.0,99.87,0.0,0.0,0.0,4.795,1243.61,1153.37,false
160,4.8,1666.0,22.69,3069.0,99.81,0.0,0.0,0.0,4.8,1242.76,1152.51,false
161,4.806,1667.0,17.77,3068.0,100.0,0.0,0.0,0.0,4.806,1253.31,1151.72,false
162,4.782,1665.0,17.98,3069.0,99.73,0.0,0.0,0.0,4.782,1244.46,1149.43,false
163,4.844,1680.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.844,1259.07,1154.0,false
164,4.83,1678.0,22.65,3067.0,99.84,0.0,0.0,0.0,4.83,1254.57,1153.65,false
165,4.815,1662.0,21.64,3067.0,99.85,0.0,714.0,0.41,4.815,1245.24,1151.74,false
166,4.849,1673.0,18.55,3066.0,100.0,0.0,0.0,0.0,4.849,1269.85,1152.18,false
167,4.849,1662.0,20.42,3066.0,100.0,0.0,0.0,0.0,4.849,1261.02,1153.81,false
168,4.844,1657.0,19.95,3066.0,100.0,0.0,0.0,0.0,4.844,1258.86,1149.54,false
169,4.825,1644.0,20.83,3068.0,100.0,0.0,0.0,0.0,4.825,1251.74,1151.03,false
170,4.805,1659.0,22.54,3068.0,99.68,0.0,0.0,0.0,4.805,1249.35,1152.4,false
171,4.816,1651.0,21.19,3067.0,99.85,0.0,0.0,0.0,4.816,1251.08,1152.3,false
172,4.843,1696.0,20.93,3066.0,100.0,0.0,0.0,0.0,4.843,1259.47,1148.51,false
173,4.843,1656.0,20.03,3066.0,100.0,0.0,0.0,0.0,4.843,1258.17,1150.78,false
174,4.802,1678.0,22.28,3068.0,99.87,0.0,0.0,0.0,4.802,1255.98,1153.74,false
175,4.84,1668.0,21.78,3067.0,100.0,0.0,0.0,0.0,4.84,1256.6,1150.55,false
176,4.824,1679.0,21.88,3068.0,99.95,0.0,0.0,0.0,4.824,1246.91,1152.21,false
177,4.873,1742.0,40.76,3070.0,99.69,0.0,0.0,0.0,4.873,1251.16,1162.81,false
178,4.844,1684.0,20.26,3066.0,100.0,0.0,0.0,0.0,4.844,1269.43,1152.43,false
179,4.862,1674.0,21.6,3066.0,100.0,0.0,713.0,0.31,4.862,1266.83,1153.13,false
180,4.863,1658.0,28.92,3066.0,99.85,0.0,0.0,0.0,4.863,1264.07,1153.28,false
181,4.806,1682.0,22.3,3068.0,99.7,0.0,708.0,0.22,4.806,1240.69,1149.97,false
182,4.803,1644.0,16.91,3067.0,100.0,0.0,0.0,0.0,4.803,1253.73,1145.02,false
183,4.838,1657.0,18.41,3066.0,100.0,0.0,0.0,0.0,4.838,1256.91,1151.05,false
184,4.837,1666.0,20.99,3067.0,99.87,0.0,0.0,0.0,4.837,1250.24,1159.76,false
185,4.803,1689.0,20.8,3067.0,99.86,0.0,0.0,0.0,4.803,1235.62,1147.18,false
186,4.807,1699.0,22.43,3068.0,99.75,0.0,0.0,0.0,4.807,1252.89,1155.52,false
187,4.882,1684.0,24.23,3065.0,100.0,0.0,0.0,0.0,4.882,1277.63,1152.24,false
188,4.914,1743.0,23.72,3059.0,100.0,0.0,0.0,0.0,4.914,1369.73,1151.26,false
189,4.869,1705.0,24.96,3060.0,99.95,0.0,0.0,0.0,4.869,1363.03,1146.1,false
190,4.893,1705.0,21.93,3059.0,99.93,0.0,0.0,0.0,4.893,1378.87,1144.42,false
191,4.852,1769.0,24.19,3061.0,99.8,0.0,0.0,0.0,4.852,1349.55,1147.18,false
192,4.857,1767.0,23.31,3060.0,99.92,0.0,0.0,0.0,4.857,1376.69,1144.91,false
193,4.856,1750.0,23.82,3061.0,99.95,0.0,0.0,0.0,4.856,1362.02,1143.57,false
194,4.886,1696.0,20.14,3059.0,99.94,0.0,0.0,0.0,4.886,1367.99,1140.1,false
195,4.862,1685.0,22.2,3064.0,100.0,0.0,0.0,0.0,4.862,1305.73,1156.07,false
196,4.751,1704.0,24.61,3070.0,99.48,0.0,711.0,0.53,4.751,1230.97,1143.38,false
197,4.837,1656.0,20.85,3067.0,100.0,0.0,0.0,0.0,4.837,1249.92,1160.13,false
198,4.822,1681.0,21.71,3067.0,99.84,0.0,0.0,0.0,4.822,1256.47,1153.28,false
199,4.836,1680.0,21.74,3067.0,99.88,0.0,0.0,0.0,4.836,1252.74,1150.82,false
200,4.818,1697.0,22.02,3067.0,99.84,0.0,0.0,0.0,4.818,1269.86,1152.18,false
201,4.832,1675.0,20.7,3067.0,99.87,0.0,0.0,0.0,4.832,1251.74,1153.82,false
202,4.794,1669.0,16.14,3068.0,100.0,0.0,0.0,0.0,4.794,1243.77,1150.39,false
203,4.853,1683.0,21.41,3067.0,100.0,0.0,0.0,0.0,4.853,1274.76,1154.1,false
204,4.738,1675.0,25.19,3071.0,99.51,0.0,0.0,0.0,4.738,1228.62,1142.3,false
205,4.798,1690.0,24.2,3068.0,99.74,0.0,0.0,0.0,4.798,1255.22,1159.53,false
206,4.85,1667.0,20.51,3066.0,100.0,0.0,0.0,0.0,4.85,1265.12,1151.45,false
207,4.88,1685.0,25.18,3066.0,100.0,0.0,0.0,0.0,4.88,1257.81,1148.96,false
208,4.824,1672.0,21.28,3067.0,99.8,0.0,0.0,0.0,4.824,1253.75,1153.59,false
209,4.831,1675.0,22.64,3067.0,99.86,0.0,715.0,0.51,4.831,1256.34,1155.22,false
210,4.836,1694.0,32.59,3068.0,99.77,0.003,714.0,0.73,4.839,1254.67,1154.4,false
211,4.778,1714.0,25.87,3069.0,99.51,0.0,0.0,0.0,4.778,1257.45,1150.07,false
212,4.799,1670.0,21.77,3068.0,99.84,0.001,712.0,0.63,4.8,1238.55,1152.61,false
213,4.805,1665.0,22.64,3068.0,99.81,0.0,0.0,0.0,4.805,1252.21,1144.91,false
214,4.856,1677.0,20.07,3066.0,100.0,0.0,0.0,0.0,4.856,1258.64,1152.21,false
215,4.815,1705.0,22.58,3068.0,99.71,0.0,0.0,0.0,4.815,1256.4,1157.42,false
216,4.829,1654.0,20.89,3067.0,100.0,0.0,0.0,0.0,4.829,1233.64,1151.8,false
217,4.83,1684.0,20.25,3067.0,99.81,0.0,0.0,0.0,4.83,1251.47,1153.13,false
218,4.845,1648.0,17.61,3066.0,100.0,0.0,0.0,0.0,4.845,1261.06,1153.05,false
219,4.852,1672.0,19.39,3066.0,100.0,0.0,0.0,0.0,4.852,1263.14,1150.26,false
220,4.865,1724.0,23.66,3063.0,100.0,0.0,0.0,0.0,4.865,1327.53,1151.42,false
221,4.837,1681.0,22.58,3067.0,99.86,0.0,0.0,0.0,4.837,1273.06,1152.63,false
222,4.81,1675.0,16.14,3067.0,99.85,0.0,0.0,0.0,4.81,1248.07,1151.48,false
223,4.866,1681.0,20.12,3066.0,100.0,0.0,0.0,0.0,4.866,1269.59,1155.09,false
224,4.839,1686.0,21.49,3067.0,99.89,0.0,0.0,0.0,4.839,1256.04,1151.46,false
225,4.846,1685.0,22.37,3068.0,100.0,0.0,0.0,0.0,4.846,1259.16,1155.57,false
226,4.813,1688.0,21.93,3068.0,99.77,0.0,0.0,0.0,4.813,1238.26,1151.78,false
227,4.806,1696.0,25.64,3069.0,99.84,0.0,0.0,0.0,4.806,1269.83,1150.94,false
228,4.838,1671.0,20.97,3067.0,99.86,0.0,0.0,0.0,4.838,1255.58,1154.85,false
229,4.86,1665.0,20.14,3065.0,100.0,0.0,0.0,0.0,4.86,1268.67,1153.04,false
230,4.849,1672.0,19.62,3066.0,100.0,0.0,0.0,0.0,4.849,1261.23,1153.12,false
231,4.851,1677.0,19.64,3067.0,100.0,0.0,0.0,0.0,4.851,1263.75,1153.58,false
232,4.837,1659.0,19.61,3067.0,100.0,0.0,0.0,0.0,4.837,1251.49,1151.41,false
233,4.848,1666.0,18.5,3066.0,100.0,0.0,0.0,0.0,4.848,1258.66,1150.96,false
234,5.146,1719.0,23.49,3061.0,100.0,0.0,0.0,0.0,5.146,1250.77,1141.76,false
235,4.833,1698.0,22.44,3067.0,99.92,0.0,0.0,0.0,4.833,1262.69,1152.28,false
236,4.862,1682.0,19.89,3066.0,100.0,0.0,0.0,0.0,4.862,1257.42,1161.28,false
237,4.867,1688.0,19.94,3066.0,100.0,0.0,0.0,0.0,4.867,1271.71,1154.87,false
238,4.854,1666.0,19.66,3066.0,100.0,0.0,0.0,0.0,4.854,1262.85,1153.27,false
239,4.896,1695.0,29.48,3066.0,100.0,0.0,0.0,0.0,4.896,1269.71,1153.5,false
240,4.856,1670.0,23.43,3067.0,100.0,0.003,712.0,0.53,4.859,1261.67,1154.84,false
241,4.858,1658.0,19.13,3066.0,100.0,0.0,0.0,0.0,4.858,1261.41,1152.3,false
242,4.83,1658.0,16.43,3067.0,100.0,0.0,708.0,0.22,4.83,1267.07,1151.64,false
243,4.803,1683.0,23.17,3069.0,99.65,0.0,0.0,0.0,4.803,1244.56,1154.27,false
244,4.861,1656.0,20.79,3066.0,100.0,0.0,0.0,0.0,4.861,1262.93,1150.05,false
245,4.843,1672.0,18.51,3067.0,99.85,0.0,0.0,0.0,4.843,1255.23,1153.33,false
246,4.866,1670.0,20.17,3066.0,100.0,0.0,0.0,0.0,4.866,1255.03,1148.04,false
247,4.831,1672.0,20.68,3067.0,100.0,0.0,0.0,0.0,4.831,1236.69,1153.29,false
248,4.856,1650.0,20.02,3066.0,100.0,0.0,0.0,0.0,4.856,1264.46,1154.9,false
249,4.808,1716.0,22.92,3069.0,99.89,0.0,0.0,0.0,4.808,1245.19,1150.77,false
250,4.795,1668.0,24.37,3070.0,99.69,0.0,0.0,0.0,4.795,1250.79,1149.91,false
251,4.809,1680.0,22.29,3068.0,99.73,0.0,0.0,0.0,4.809,1245.99,1158.02,false
252,4.853,1694.0,20.05,3066.0,100.0,0.0,0.0,0.0,4.853,1269.8,1152.24,false
253,4.858,1659.0,19.21,3066.0,100.0,0.0,0.0,0.0,4.858,1258.47,1150.6,false
254,4.803,1692.0,24.79,3070.0,99.86,0.0,0.0,0.0,4.803,1246.25,1154.14,false
255,4.818,1681.0,22.86,3069.0,99.78,0.0,0.0,0.0,4.818,1249.09,1150.29,false
256,4.812,1696.0,22.82,3068.0,99.71,0.0,0.0,0.0,4.812,1248.09,1151.31,false
257,4.788,1678.0,23.8,3069.0,99.67,0.0,713.0,0.31,4.788,1248.27,1146.27,false
258,4.855,1653.0,19.38,3066.0,100.0,0.0,0.0,0.0,4.855,1257.92,1149.65,false
259,4.845,1671.0,21.71,3067.0,99.8,0.0,709.0,0.22,4.845,1256.76,1151.1,false
260,4.813,1682.0,22.65,3068.0,99.65,0.0,0.0,0.0,4.813,1255.46,1154.11,false
261,4.853,1670.0,18.52,3066.0,100.0,0.0,0.0,0.0,4.853,1261.96,1152.5,false
262,4.844,1651.0,16.35,3066.0,100.0,0.0,0.0,0.0,4.844,1259.0,1151.64,false
263,4.841,1668.0,21.28,3067.0,99.88,0.0,0.0,0.0,4.841,1255.61,1153.83,false
