Time (s),Power (W),Voltage (V),Amps (A)
0,255.1,238.9,1.093
1,254.6,238.6,1.104
2,254.3,238.9,1.089
3,253.9,238.9,1.089
4,253.6,238.9,1.093
5,253.2,239.0,1.099
6,253.1,238.8,1.143
7,265.1,238.9,1.151
8,265.0,239.1,1.14
9,265.0,239.2,1.144
10,265.1,238.9,1.138
11,264.9,239.1,1.137
12,265.4,239.3,1.15
13,265.5,239.3,1.145
14,265.5,239.2,1.145
15,265.3,239.2,1.195
16,273.7,239.2,1.191
17,274.1,239.1,1.214
18,274.5,239.3,1.197
19,274.7,239.4,1.199
20,274.9,239.4,1.187
21,275.0,239.3,1.195
22,275.1,239.5,1.188
23,275.2,239.4,1.188
24,275.3,239.6,1.226
25,283.3,239.3,1.228
26,283.4,239.6,1.228
27,283.6,239.4,1.221
28,283.6,239.5,1.224
29,283.6,239.3,1.231
30,283.8,239.5,1.247
31,283.8,239.4,1.222
32,283.8,239.6,1.204
33,283.7,239.5,1.25
34,289.7,239.6,1.262
35,289.8,239.5,1.251
36,289.9,239.7,1.253
37,290.0,239.5,1.256
38,290.1,239.6,1.262
39,290.3,239.7,1.259
40,290.5,239.5,1.267
41,290.6,239.8,1.251
42,290.7,239.6,1.274
43,291.2,239.5,1.278
44,291.8,239.7,1.28
45,292.3,239.6,1.282
46,293.0,239.7,1.273
47,293.3,239.5,1.274
48,293.6,239.6,1.278
49,294.0,239.6,1.277
50,294.2,239.4,1.271
51,294.4,239.5,1.294
52,295.0,239.3,1.298
53,300.7,239.5,1.296
54,300.6,239.4,1.299
55,300.8,239.5,1.298
56,300.6,239.4,1.292
57,300.7,239.5,1.296
58,300.6,239.5,1.29
59,300.6,239.3,1.296
60,300.7,239.4,1.309
61,300.9,239.3,1.308
62,301.2,239.5,1.305
63,301.4,239.4,1.312
64,301.7,239.3,1.308
65,302.0,239.5,1.306
66,302.1,239.5,1.309
67,302.3,239.4,1.313
68,302.4,239.3,1.309
69,302.5,239.5,1.323
70,302.9,239.6,1.321
71,303.3,239.6,1.317
72,303.6,239.4,1.319
73,303.8,239.4,1.322
74,304.1,239.5,1.326
75,304.3,239.6,1.318
76,304.5,239.3,1.312
77,304.8,239.6,1.323
78,304.8,239.3,1.324
79,305.1,239.5,1.327
80,305.5,239.3,1.315
81,305.7,239.4,1.324
82,305.9,239.3,1.325
83,306.1,239.1,1.325
84,306.0,239.2,1.34
85,306.3,239.2,1.31
86,306.1,239.1,1.334
87,306.4,239.2,1.318
88,306.5,239.1,1.336
89,306.9,239.1,1.331
90,307.1,239.2,1.324
91,307.3,239.2,1.333
92,307.4,239.3,1.278
93,307.1,239.2,1.333
94,307.3,239.1,1.329
95,307.6,239.1,1.325
96,307.5,239.2,1.334
97,307.8,239.1,1.345
98,308.0,239.1,1.338
99,308.3,239.1,1.341
100,308.7,239.2,1.331
101,308.9,239.2,1.34
102,309.0,239.3,1.331
103,309.0,239.4,1.346
104,309.3,239.4,1.335
105,309.5,239.5,1.324
106,309.5,239.6,1.342
107,309.6,239.4,1.328
108,309.6,239.3,1.341
109,309.7,239.6,1.342
110,309.9,239.4,1.336
111,310.0,239.3,1.342
112,310.3,239.5,1.346
113,310.5,239.4,1.335
114,310.6,239.5,1.346
115,310.6,239.4,1.349
116,311.0,239.5,1.335
117,310.9,239.5,1.35
118,311.1,239.4,1.343
119,311.0,239.5,1.345
120,311.1,239.6,1.344
121,311.0,239.4,1.343
122,311.1,239.4,1.301
123,311.1,239.5,1.347
124,311.2,239.6,1.297
125,311.3,239.6,1.35
126,311.5,239.7,1.338
127,311.7,239.6,1.348
128,311.9,239.5,1.344
129,311.9,239.4,1.342
130,312.0,239.4,1.342
131,312.0,239.5,1.342
132,312.1,239.5,1.355
133,312.0,239.4,1.355
134,312.3,239.3,1.355
135,312.3,239.4,1.347
136,312.6,239.1,1.354
137,312.5,239.2,1.331
138,312.4,239.3,1.353
139,312.5,239.1,1.352
140,312.6,239.1,1.341
141,312.7,239.2,1.353
142,312.4,239.1,1.357
143,312.6,239.3,1.343
144,312.6,239.1,1.351
145,312.7,239.2,1.34
146,312.8,239.1,1.363
147,313.3,239.2,1.362
148,313.3,239.1,1.357
149,313.5,239.0,1.349
150,313.5,239.1,1.357
151,313.6,239.1,1.364
152,314.0,238.9,1.359
153,314.1,239.1,1.351
154,313.9,238.9,1.353
155,314.0,239.1,1.348
156,314.1,238.9,1.357
157,314.1,239.1,1.342
158,314.1,238.9,1.348
159,314.1,239.0,1.363
160,314.1,238.7,1.364
161,314.4,238.8,1.346
162,314.3,239.1,1.349
163,314.4,238.9,1.346
164,314.3,238.9,1.364
165,314.6,238.8,1.364
166,314.6,238.9,1.359
167,314.8,239.3,1.332
168,314.4,239.3,1.363
169,314.6,239.1,1.346
170,314.3,239.2,1.308
171,314.0,239.4,1.304
172,308.2,239.3,1.315
173,308.4,239.1,1.345
174,307.8,238.9,1.352
175,308.2,239.0,1.361
176,308.7,239.1,1.363
177,309.2,239.2,1.335
178,309.6,239.1,1.36
179,309.7,239.3,1.358
180,309.9,239.4,1.309
181,309.5,239.2,1.315
182,303.3,239.1,1.324
183,302.9,239.2,1.278
184,297.7,239.3,1.321
185,298.1,239.3,1.327
186,298.7,239.3,1.292
187,304.7,239.3,1.342
188,304.7,239.1,1.332
189,304.7,239.2,1.294
190,304.9,239.1,1.349
191,304.9,239.2,1.334
192,305.2,239.1,1.349
193,305.2,239.1,1.337
194,305.6,239.1,1.345
195,305.9,238.8,1.352
196,305.9,238.9,1.336
197,306.1,238.7,1.359
198,306.3,238.9,1.355
199,306.3,239.0,1.282
200,299.4,238.8,1.279
201,299.2,238.8,1.324
202,299.8,239.0,1.299
203,305.2,238.7,1.349
204,305.1,238.9,1.332
205,305.0,238.7,1.319
206,304.8,238.8,1.322
207,305.1,238.9,1.235
208,298.5,238.8,1.343
209,308.2,238.9,1.332
210,308.0,239.0,1.336
211,308.2,238.7,1.367
212,316.5,238.6,1.374
213,316.0,238.6,1.363
214,316.1,238.6,1.369
215,316.2,238.6,1.36
216,316.0,238.6,1.361
217,315.8,238.6,1.365
218,315.8,238.6,1.372
219,315.7,238.3,1.342
220,315.7,238.3,1.379
221,315.7,238.2,1.364
222,315.7,238.4,1.355
223,315.6,238.4,1.369
224,315.7,238.4,1.364
225,315.7,238.2,1.363
226,315.5,238.3,1.362
227,315.5,238.2,1.371
228,315.5,238.3,1.375
229,315.8,238.4,1.368
230,315.8,238.3,1.363
