Time (s),Power (W),Voltage (V),Amps (A)
0,268.8,238.4,1.098
1,257.3,238.4,1.108
2,256.9,238.3,1.099
3,256.7,238.3,1.112
4,256.6,238.5,1.095
5,256.4,238.2,1.113
6,256.4,238.4,1.099
7,256.0,238.3,1.094
8,255.7,238.4,1.096
9,255.3,238.3,1.129
10,263.5,238.4,1.146
11,263.5,238.2,1.142
12,263.4,238.3,1.143
13,263.7,238.1,1.133
14,263.8,238.4,1.132
15,263.7,238.3,1.154
16,264.0,238.5,1.13
17,263.9,238.2,1.146
18,263.8,238.3,1.181
19,270.5,238.2,1.181
20,270.8,238.3,1.193
21,271.1,238.6,1.178
22,271.2,238.3,1.188
23,271.6,238.4,1.195
24,271.9,238.4,1.187
25,272.1,238.4,1.222
26,279.5,238.3,1.195
27,279.1,238.2,1.23
28,279.7,238.5,1.231
29,285.8,238.4,1.23
30,285.7,238.4,1.23
31,285.5,238.4,1.232
32,285.4,238.3,1.231
33,285.3,238.3,1.231
34,285.5,238.4,1.236
35,285.3,238.3,1.254
36,285.5,238.5,1.257
37,286.0,238.5,1.26
38,291.4,238.4,1.259
39,291.3,238.4,1.259
40,291.2,238.4,1.268
41,291.3,238.4,1.26
42,291.2,238.5,1.26
43,291.3,238.5,1.263
44,291.3,238.3,1.255
45,291.3,238.2,1.298
46,297.0,238.3,1.28
47,297.0,238.4,1.283
48,296.9,238.6,1.277
49,296.8,238.5,1.283
50,296.8,238.3,1.288
51,296.8,238.6,1.277
52,296.7,238.3,1.283
53,296.8,238.4,1.281
54,296.8,238.1,1.294
55,297.2,238.3,1.296
56,297.7,238.3,1.294
57,298.0,238.3,1.297
58,298.3,238.4,1.302
59,298.7,238.2,1.3
60,299.0,238.2,1.296
61,299.2,238.4,1.297
62,299.4,238.4,1.3
63,299.6,238.2,1.291
64,299.9,238.2,1.324
65,300.4,238.0,1.304
66,300.8,238.3,1.314
67,301.2,238.1,1.327
68,301.5,238.2,1.315
69,301.8,238.0,1.325
70,302.0,238.2,1.319
71,302.3,238.0,1.313
72,302.4,238.2,1.32
73,302.9,238.1,1.321
74,303.3,237.8,1.33
75,303.6,237.6,1.326
76,304.0,237.8,1.321
77,304.1,238.1,1.323
78,304.3,237.9,1.321
79,304.5,238.1,1.313
80,304.6,238.1,1.329
81,304.7,238.2,1.33
82,305.1,238.2,1.329
83,305.2,238.0,1.336
84,305.7,238.2,1.337
85,305.9,238.1,1.333
86,306.3,238.3,1.327
87,306.5,238.2,1.332
88,306.4,238.1,1.33
89,306.5,238.2,1.348
90,306.5,238.2,1.339
91,306.7,238.0,1.333
92,307.0,238.2,1.339
93,307.3,238.0,1.339
94,307.6,238.2,1.343
95,307.8,238.3,1.347
96,308.0,238.1,1.334
97,308.2,238.0,1.333
98,308.3,238.1,1.335
99,308.3,238.0,1.329
100,308.4,237.9,1.341
101,308.6,238.2,1.344
102,308.9,238.0,1.341
103,309.0,237.9,1.341
104,309.3,238.1,1.343
105,309.3,238.0,1.342
106,309.5,237.9,1.335
107,309.5,238.0,1.345
108,309.7,238.0,1.351
109,309.9,237.9,1.351
110,310.1,237.8,1.356
111,310.2,237.8,1.348
112,310.4,237.9,1.344
113,310.4,237.9,1.345
114,310.5,237.7,1.322
115,310.6,237.8,1.345
116,310.7,237.8,1.342
117,310.8,238.1,1.35
118,311.0,238.0,1.359
119,311.0,238.1,1.341
120,310.9,238.2,1.355
121,311.1,238.0,1.344
122,311.3,238.0,1.356
123,311.4,238.0,1.357
124,311.7,238.1,1.354
125,311.7,237.9,1.35
126,311.8,237.9,1.354
127,311.8,238.1,1.344
128,311.9,238.0,1.355
129,312.1,238.0,1.36
130,312.1,237.9,1.352
131,312.2,237.9,1.357
132,312.4,238.0,1.354
133,312.4,237.9,1.355
134,312.4,238.0,1.349
135,312.5,237.7,1.356
136,312.6,237.7,1.353
137,312.8,237.8,1.357
138,312.9,237.8,1.357
139,313.1,237.6,1.36
140,312.9,237.7,1.355
141,313.0,237.6,1.349
142,312.9,237.5,1.35
143,312.8,237.4,1.361
144,312.9,237.5,1.356
145,313.1,237.6,1.359
146,313.2,237.7,1.367
147,313.4,237.7,1.368
148,313.4,237.7,1.359
149,313.5,237.7,1.337
150,312.9,237.6,1.36
151,313.1,237.5,1.37
152,313.2,237.6,1.365
153,313.6,237.8,1.365
154,313.5,237.7,1.359
155,313.7,237.7,1.367
156,313.8,237.6,1.376
157,314.1,237.7,1.368
158,314.2,237.8,1.356
159,314.3,237.9,1.364
160,314.1,237.9,1.362
161,314.3,238.0,1.361
162,314.3,237.9,1.363
163,314.3,237.8,1.358
164,314.4,237.8,1.364
165,314.4,237.9,1.364
166,314.4,238.0,1.353
167,314.5,238.1,1.359
168,314.6,238.1,1.368
169,314.6,237.9,1.363
170,314.5,238.0,1.366
171,314.6,237.9,1.371
172,314.9,237.8,1.367
173,314.8,237.8,1.363
174,314.9,237.7,1.364
175,315.0,237.9,1.37
176,315.1,237.9,1.364
177,315.1,237.9,1.345
178,315.1,237.9,1.369
179,315.2,237.8,1.374
180,315.3,237.6,1.371
181,315.3,237.6,1.361
182,315.3,237.6,1.328
183,314.9,237.7,1.358
184,315.0,237.5,1.347
185,314.7,237.3,1.364
186,314.8,237.4,1.365
187,314.8,237.3,1.371
188,315.0,237.3,1.365
189,314.8,237.4,1.36
190,314.9,237.4,1.357
191,314.8,237.6,1.369
192,314.9,237.6,1.385
193,315.0,237.7,1.37
194,315.2,238.1,1.361
195,315.1,238.1,1.358
196,315.1,238.1,1.363
197,315.2,238.2,1.369
198,315.2,238.1,1.358
199,315.2,238.2,1.367
200,315.4,238.1,1.369
201,315.5,238.1,1.368
202,315.2,238.2,1.365
203,315.3,238.1,1.362
204,315.1,238.2,1.361
205,315.2,238.1,1.36
206,315.0,238.1,1.367
207,315.1,238.2,1.352
208,314.9,238.2,1.36
209,315.0,238.4,1.36
210,314.5,238.2,1.359
211,314.7,238.1,1.37
212,314.8,238.2,1.362
213,315.0,237.9,1.366
214,315.2,238.0,1.361
215,315.1,238.0,1.369
216,315.2,238.1,1.372
217,315.6,238.1,1.363
218,315.6,237.9,1.356
219,315.6,237.9,1.364
220,315.5,238.0,1.372
221,315.7,237.9,1.366
222,315.8,237.8,1.373
223,316.0,237.7,1.375
224,316.0,238.1,1.362
225,316.0,238.1,1.361
226,316.0,238.0,1.367
227,316.0,237.8,1.354
228,315.9,237.9,1.362
229,315.9,238.0,1.362
230,315.8,238.0,1.371
231,315.8,237.9,1.368
232,315.3,237.5,1.367
233,315.4,237.4,1.362
234,315.4,237.5,1.361
235,315.6,237.4,1.368
236,315.5,237.5,1.375
237,315.7,237.3,1.363
238,315.7,237.6,1.225
239,309.2,237.5,1.357
240,315.7,237.6,1.36
241,315.6,237.6,1.37
242,315.7,237.6,1.371
243,315.9,237.7,1.373
244,316.0,237.7,1.376
245,316.0,237.6,1.375
246,316.0,237.8,1.368
247,315.8,237.6,1.369
248,315.9,237.8,1.376
249,316.2,237.7,1.367
250,316.0,237.7,1.374
251,316.0,237.5,1.365
252,316.1,237.8,1.366
253,316.1,237.7,1.377
254,316.3,237.7,1.36
255,316.3,237.6,1.372
256,316.4,237.5,1.366
257,316.4,238.2,1.374
258,316.5,238.3,1.35
259,316.5,238.1,1.376
260,316.4,238.2,1.338
261,316.4,238.3,1.365
262,316.5,238.3,1.35
263,316.1,238.2,1.37
264,316.3,238.3,1.364
265,316.2,238.2,1.379
266,316.3,238.1,1.364
267,316.2,238.3,1.372
268,316.3,238.1,1.355
269,316.2,238.1,1.357
270,316.0,238.2,1.378
271,316.0,238.2,1.376
272,316.3,238.2,1.382
273,316.2,238.2,1.362
274,316.3,238.3,1.372
275,316.3,238.2,1.37
276,316.3,238.1,1.361
277,316.4,238.2,1.373
278,316.5,238.1,1.375
279,316.7,238.1,1.367
280,316.6,238.2,1.38
281,316.7,238.1,1.368
282,316.7,238.1,1.365
283,316.4,238.1,1.369
284,316.4,238.3,1.363
285,316.4,238.2,1.354
286,316.5,238.2,1.371
287,316.6,238.3,1.312
288,305.3,238.2,1.326
289,304.8,238.3,1.329
290,304.7,238.3,1.285
291,304.1,238.2,1.323
292,304.0,238.1,1.337
293,304.3,238.1,1.335
294,304.6,238.3,1.369
295,305.1,238.3,1.341
296,305.6,238.2,1.352
297,313.0,238.2,1.345
298,312.7,238.2,1.355
299,312.2,238.1,1.341
300,307.1,238.3,1.345
301,307.0,238.1,1.34
302,307.5,238.3,1.378
303,307.9,238.1,1.363
304,308.3,238.2,1.33
305,308.3,238.4,1.282
306,300.1,238.3,1.303
307,300.4,238.5,1.284
308,299.9,238.4,1.299
309,300.3,238.4,1.288
310,300.4,238.4,1.351
311,307.6,238.3,1.369
312,307.5,238.4,1.352
313,307.6,238.2,1.344
314,307.6,238.2,1.35
315,307.8,238.2,1.375
316,308.1,238.1,1.35
317,308.5,238.2,1.357
318,308.6,237.9,1.348
319,308.6,238.2,1.341
320,308.4,238.1,1.354
321,314.0,238.3,1.342
322,313.7,237.9,1.361
323,313.5,238.1,1.321
324,306.0,238.1,1.358
325,306.0,238.0,1.303
326,294.6,238.0,1.377
327,318.1,238.1,1.37
328,317.7,238.0,1.371
329,317.6,237.9,1.356
330,317.2,238.1,1.373
331,317.1,238.1,1.377
332,317.1,237.9,1.372
333,317.1,238.1,1.37
334,316.9,237.7,1.364
335,316.9,238.2,1.357
336,316.7,238.2,1.365
337,316.7,237.9,1.366
338,316.7,238.2,1.365
339,316.9,238.0,1.363
340,316.8,238.0,1.362
341,316.8,238.0,1.375
342,316.8,237.9,1.366
343,316.8,238.0,1.372
344,316.9,238.0,1.375
345,317.1,237.9,1.368
346,317.3,238.0,1.371
347,317.3,238.1,1.375
348,317.3,238.0,1.373
349,317.2,238.2,1.374
350,317.0,238.1,1.371
351,317.2,238.1,1.381
352,317.2,238.0,1.36
353,316.8,238.1,1.378
354,316.6,237.9,1.377
355,316.7,238.0,1.376
356,316.7,237.9,1.373
357,316.8,238.0,1.371
358,316.9,237.8,1.379
359,317.0,237.7,1.382
360,317.0,237.6,1.377
361,317.3,237.7,1.371
362,317.3,237.6,1.354
363,317.1,237.6,1.358
364,317.0,237.9,1.37
365,317.2,237.7,1.365
366,317.2,237.7,1.378
367,317.2,237.5,1.372
368,317.4,237.7,1.374
369,317.5,237.6,1.377
370,317.7,237.8,1.37
371,317.6,237.6,1.38
372,317.6,237.6,1.368
373,317.2,237.4,1.377
374,317.4,237.3,1.38
375,317.3,237.6,1.38
376,317.4,237.4,1.376
377,317.4,237.6,1.379
378,317.5,237.6,1.377
379,317.6,237.8,1.374
380,317.5,237.6,1.375
381,317.4,237.7,1.365
382,317.4,237.7,1.359
383,317.3,237.8,1.371
384,317.2,237.5,1.364
385,317.1,237.5,1.379
386,317.2,237.7,1.38
387,317.4,237.5,1.382
388,317.3,237.6,1.364
389,317.3,237.4,1.373
390,317.1,237.6,1.364
391,317.2,237.5,1.386
392,317.4,237.7,1.375
393,317.2,237.5,1.368
394,317.0,237.6,1.373
395,316.9,237.4,1.379
396,316.9,237.8,1.368
397,316.8,237.8,1.381
398,317.0,237.7,1.356
399,316.9,237.9,1.363
400,316.8,238.1,1.371
401,316.9,237.7,1.357
402,316.9,237.8,1.378
403,316.8,238.0,1.367
404,316.9,237.9,1.372
405,317.0,238.0,1.371
406,317.1,237.8,1.378
407,317.2,238.1,1.378
408,317.3,238.0,1.378
409,317.4,237.9,1.375
410,317.3,237.9,1.364
411,317.3,237.7,1.376
412,317.4,237.9,1.369
413,317.4,237.8,1.381
414,311.7,237.9,1.377
415,312.3,237.7,1.381
416,317.5,237.7,1.364
417,317.4,237.9,1.366
418,317.3,237.6,1.389
