Time (s),Power (W),Voltage (V),Amps (A)
0,268.3,238.6,1.086
1,251.7,238.7,1.095
2,251.8,238.5,1.084
3,251.8,238.6,1.094
4,251.9,238.8,1.106
5,252.1,238.6,1.118
6,252.6,238.8,1.088
7,252.7,238.7,1.087
8,252.8,238.8,1.094
9,253.0,238.6,1.15
10,265.9,238.9,1.143
11,265.8,238.7,1.151
12,265.8,238.8,1.148
13,265.7,238.7,1.145
14,265.6,238.8,1.161
15,265.7,238.6,1.184
16,266.0,238.6,1.149
17,266.0,238.5,1.158
18,266.0,238.6,1.201
19,278.5,238.7,1.201
20,278.4,238.4,1.197
21,278.1,238.5,1.206
22,278.1,238.4,1.199
23,278.1,238.5,1.198
24,277.9,238.5,1.198
25,277.9,238.5,1.222
26,278.1,238.5,1.193
27,277.9,238.4,1.23
28,285.8,238.6,1.234
29,285.9,238.4,1.232
30,285.8,238.5,1.231
31,285.8,238.2,1.255
32,286.0,238.3,1.232
33,286.1,238.7,1.236
34,286.2,238.4,1.229
35,286.1,238.3,1.258
36,286.2,238.2,1.258
37,291.4,238.2,1.264
38,291.5,238.3,1.27
39,291.9,238.1,1.264
40,291.8,238.3,1.266
41,291.8,238.2,1.269
42,291.9,238.0,1.269
43,291.8,238.2,1.309
44,292.3,238.2,1.265
45,292.6,238.0,1.297
46,298.3,238.2,1.286
47,298.1,238.1,1.289
48,298.1,238.3,1.291
49,298.2,238.2,1.279
50,298.0,238.3,1.282
51,297.9,238.3,1.285
52,297.7,238.5,1.288
53,297.6,238.2,1.285
54,297.7,238.2,1.302
55,298.0,238.3,1.306
56,298.4,238.3,1.299
57,298.6,238.2,1.309
58,298.9,238.1,1.291
59,299.1,238.2,1.308
60,299.4,238.1,1.262
61,299.3,238.0,1.304
62,299.5,238.1,1.308
63,299.8,237.7,1.313
64,300.3,237.8,1.322
65,300.6,237.9,1.32
66,301.1,237.9,1.26
67,301.1,238.0,1.317
68,301.7,237.9,1.316
69,302.0,238.0,1.315
70,302.2,237.7,1.322
71,302.4,238.1,1.319
72,302.7,237.8,1.338
73,303.2,237.9,1.331
74,303.7,238.0,1.323
75,303.9,237.9,1.335
76,304.2,238.2,1.336
77,304.5,237.9,1.322
78,304.8,237.9,1.32
79,305.1,237.8,1.326
80,305.1,237.9,1.321
81,305.4,237.8,1.335
82,305.7,238.0,1.336
83,306.0,237.9,1.328
84,306.2,237.8,1.327
85,306.5,237.9,1.341
86,306.5,237.9,1.328
87,306.7,238.0,1.336
88,306.9,238.2,1.351
89,307.4,238.0,1.34
90,307.6,238.3,1.335
91,307.9,238.2,1.335
92,308.0,238.3,1.342
93,308.3,238.1,1.335
94,308.4,238.1,1.331
95,308.5,238.1,1.328
96,308.8,237.9,1.341
97,309.0,238.1,1.337
98,309.0,237.8,1.343
99,309.3,237.9,1.341
100,309.4,238.0,1.337
101,309.5,237.8,1.343
102,309.5,238.0,1.36
103,309.8,237.8,1.345
104,309.9,238.0,1.357
105,310.1,238.0,1.342
106,309.9,238.1,1.356
107,310.2,238.0,1.338
108,310.2,238.2,1.345
109,310.4,238.1,1.354
110,310.6,238.3,1.344
111,310.8,238.4,1.347
112,310.8,238.2,1.357
113,310.9,238.4,1.348
114,311.1,238.3,1.351
115,311.2,238.3,1.351
116,311.5,238.3,1.357
117,311.5,238.2,1.363
118,311.8,238.3,1.363
119,312.0,238.3,1.368
120,312.3,238.6,1.357
121,312.1,238.3,1.356
122,312.4,238.3,1.359
123,312.3,238.2,1.349
124,312.5,238.4,1.348
125,312.3,238.3,1.344
126,312.4,238.4,1.353
127,312.4,238.1,1.366
128,312.7,238.4,1.341
129,312.7,238.6,1.351
130,312.5,238.3,1.356
131,312.6,238.4,1.358
132,312.7,238.2,1.349
133,312.8,238.3,1.354
134,312.8,238.6,1.32
135,312.7,238.3,1.354
136,313.0,238.5,1.364
137,313.1,238.4,1.349
138,313.2,238.6,1.367
139,313.4,238.4,1.353
140,313.5,238.3,1.352
141,313.3,238.4,1.36
142,313.5,238.3,1.339
143,313.2,238.4,1.362
144,313.5,238.5,1.358
145,313.6,238.4,1.362
146,313.7,238.6,1.357
147,313.9,238.5,1.36
148,314.1,238.6,1.359
149,314.0,238.8,1.364
150,314.0,238.6,1.365
151,314.3,238.8,1.349
152,314.2,238.8,1.361
153,314.3,238.5,1.357
154,314.4,238.8,1.356
155,314.4,238.6,1.359
156,314.3,238.7,1.365
157,314.4,238.6,1.363
158,314.4,238.7,1.365
159,314.3,238.6,1.353
160,314.2,238.8,1.359
161,314.5,238.8,1.357
162,314.3,238.5,1.358
163,314.2,238.8,1.353
164,314.0,238.6,1.355
165,314.0,238.6,1.374
166,313.9,238.9,1.355
167,314.1,238.6,1.354
168,314.1,238.8,1.354
169,314.2,238.6,1.354
170,314.1,238.6,1.362
171,314.4,238.7,1.365
172,314.5,238.5,1.36
173,314.7,238.5,1.362
174,314.8,238.6,1.361
175,314.6,238.7,1.338
176,314.6,238.7,1.358
177,314.8,238.7,1.363
178,314.9,238.6,1.373
179,315.0,238.7,1.366
180,315.0,238.7,1.36
181,315.2,238.7,1.357
182,315.1,238.8,1.364
183,315.2,238.5,1.362
184,315.2,238.5,1.358
185,315.1,238.6,1.356
186,314.9,238.6,1.366
187,315.1,238.7,1.365
188,315.2,238.6,1.369
189,315.3,238.6,1.357
190,315.2,238.5,1.361
191,315.4,238.6,1.364
192,315.6,238.7,1.36
193,315.7,238.6,1.353
194,315.9,238.5,1.36
195,315.9,238.3,1.369
196,316.0,238.4,1.365
197,315.8,238.3,1.365
198,315.9,238.4,1.368
199,316.3,238.2,1.36
200,316.2,238.2,1.365
201,316.1,238.2,1.386
202,316.2,238.2,1.368
203,316.0,238.3,1.364
204,316.2,238.3,1.36
205,316.2,238.2,1.364
206,316.1,238.5,1.304
207,315.6,238.2,1.374
208,315.8,238.3,1.368
209,315.8,238.3,1.372
210,316.1,238.4,1.365
211,316.1,238.2,1.372
212,316.0,238.2,1.364
213,316.2,238.1,1.369
214,316.2,238.2,1.363
215,316.1,238.4,1.366
216,316.2,238.1,1.346
217,316.2,238.1,1.378
218,316.4,238.3,1.364
219,316.3,238.3,1.367
220,316.4,238.4,1.375
221,316.4,238.5,1.367
222,316.4,238.4,1.36
223,316.0,238.2,1.368
224,316.2,238.6,1.364
225,316.2,238.6,1.355
226,316.3,238.6,1.362
227,316.4,238.7,1.374
228,316.5,238.6,1.366
229,316.5,238.7,1.373
230,316.4,238.7,1.368
231,316.5,238.8,1.357
232,316.3,238.7,1.379
233,316.4,238.5,1.373
234,316.6,238.6,1.371
235,316.6,238.8,1.364
236,316.6,238.7,1.371
237,316.6,238.8,1.338
238,316.5,238.6,1.356
239,316.5,238.8,1.37
240,316.2,238.8,1.346
241,307.6,238.9,1.35
242,307.6,238.8,1.352
243,307.4,238.9,1.34
244,307.4,238.8,1.354
245,307.5,238.6,1.354
246,307.6,238.8,1.327
247,308.0,238.7,1.318
248,308.1,239.0,1.32
249,308.2,238.9,1.345
250,308.3,238.9,1.321
251,308.4,239.0,1.355
252,308.7,238.9,1.378
253,308.8,239.3,1.299
254,308.9,239.2,1.34
255,309.1,238.9,1.305
256,302.8,239.0,1.307
257,302.9,238.9,1.307
258,303.0,239.0,1.35
259,303.2,238.9,1.333
260,303.8,239.1,1.304
261,304.4,238.8,1.33
262,305.0,238.8,1.368
263,305.5,239.0,1.36
264,305.8,238.9,1.346
265,306.0,239.1,1.361
266,306.2,239.1,1.331
267,306.6,238.9,1.315
268,306.8,239.1,1.362
269,307.4,238.9,1.344
270,307.7,239.1,1.318
271,307.8,238.7,1.33
272,307.7,238.7,1.341
273,307.8,239.0,1.333
274,307.2,238.9,1.295
275,300.9,238.9,1.348
276,308.1,238.9,1.331
277,307.9,238.9,1.357
278,307.8,239.1,1.341
279,307.8,239.2,1.35
280,308.0,239.1,1.374
281,318.4,239.1,1.368
282,318.1,238.9,1.375
283,318.0,239.1,1.374
284,317.9,239.1,1.371
285,317.8,239.0,1.341
286,317.6,239.0,1.367
287,317.4,238.9,1.36
288,317.3,239.1,1.369
289,317.2,239.0,1.355
290,317.1,239.1,1.362
291,317.0,239.0,1.33
292,317.0,239.1,1.36
293,316.7,238.8,1.369
294,316.7,239.0,1.369
295,316.8,238.8,1.346
296,316.7,239.0,1.364
297,316.7,238.7,1.354
298,316.6,238.8,1.38
299,316.9,239.1,1.366
300,317.2,238.9,1.375
301,317.3,239.0,1.36
302,317.3,238.9,1.358
303,317.2,239.1,1.375
