Time (s),Power (W),Voltage (V),Amps (A)
0,268.4,238.8,1.085
1,253.4,238.8,1.096
2,253.4,238.9,1.084
3,253.9,238.9,1.09
4,253.9,238.8,1.092
5,253.9,238.8,1.093
6,254.0,238.8,1.086
7,253.7,238.6,1.086
8,253.5,238.6,1.11
9,253.8,238.5,1.14
10,264.8,238.6,1.149
11,264.8,238.6,1.143
12,265.0,238.7,1.163
13,265.1,238.7,1.148
14,265.1,238.7,1.152
15,265.4,238.6,1.147
16,265.6,238.5,1.144
17,265.4,238.7,1.145
18,265.6,238.7,1.19
19,277.5,238.7,1.198
20,277.4,238.5,1.197
21,277.4,238.5,1.198
22,277.3,238.6,1.194
23,277.3,238.6,1.202
24,277.2,238.5,1.199
25,277.3,238.8,1.197
26,277.5,238.7,1.195
27,277.3,238.5,1.243
28,286.2,238.9,1.234
29,286.2,238.7,1.233
30,286.1,238.7,1.231
31,286.0,238.8,1.219
32,285.8,238.7,1.232
33,285.8,238.9,1.237
34,285.6,238.8,1.234
35,285.6,238.7,1.23
36,285.6,239.0,1.258
37,291.0,238.9,1.243
38,291.0,239.2,1.263
39,291.1,239.1,1.249
40,291.0,239.1,1.262
41,291.2,238.9,1.259
42,291.1,238.6,1.255
43,291.2,238.7,1.257
44,291.1,238.8,1.247
45,291.4,238.7,1.285
46,297.7,238.9,1.284
47,297.5,238.8,1.275
48,297.4,239.0,1.286
49,297.5,238.8,1.256
50,297.1,238.9,1.281
51,297.1,239.1,1.249
52,296.6,238.9,1.275
53,296.4,238.9,1.276
54,296.7,239.0,1.3
55,297.1,238.9,1.301
56,297.6,238.8,1.298
57,297.8,238.9,1.296
58,298.0,239.0,1.294
59,298.3,239.2,1.298
60,298.6,239.0,1.299
61,298.9,238.8,1.295
62,298.9,238.7,1.294
63,298.9,238.8,1.317
64,299.5,238.9,1.297
65,299.9,238.7,1.303
66,300.3,238.8,1.303
67,300.6,238.9,1.305
68,300.9,238.8,1.297
69,301.1,238.9,1.305
70,301.4,239.1,1.307
71,301.6,239.2,1.301
72,301.7,239.2,1.31
73,302.2,239.0,1.321
74,302.7,238.8,1.309
75,303.0,239.0,1.332
76,303.4,239.2,1.318
77,303.7,239.1,1.322
78,304.1,239.1,1.322
79,304.2,239.0,1.31
80,304.4,239.1,1.326
81,304.7,238.9,1.33
82,305.0,238.8,1.334
83,305.4,238.5,1.333
84,305.5,238.9,1.322
85,305.7,238.6,1.328
86,306.0,238.5,1.33
87,306.3,238.8,1.328
88,306.4,238.6,1.328
89,306.5,238.5,1.331
90,306.7,238.6,1.336
91,307.0,238.5,1.338
92,307.3,239.0,1.337
93,307.7,239.2,1.346
94,307.9,239.3,1.327
95,308.0,239.0,1.34
96,308.3,239.2,1.337
97,308.5,239.0,1.338
98,308.6,239.1,1.337
99,308.7,239.1,1.347
100,309.0,239.2,1.34
101,309.2,239.3,1.34
102,309.4,239.3,1.342
103,309.5,239.3,1.325
104,309.6,239.5,1.33
105,309.8,239.6,1.324
106,310.0,239.5,1.342
107,310.2,239.5,1.339
108,310.3,239.4,1.344
109,310.4,239.5,1.345
110,310.4,239.6,1.339
111,310.6,239.6,1.319
112,310.5,239.5,1.345
113,310.7,239.4,1.351
114,310.9,239.5,1.328
115,310.9,239.4,1.344
116,311.2,239.3,1.358
117,311.4,239.5,1.345
118,311.7,239.3,1.352
119,311.8,239.2,1.346
120,311.9,239.2,1.349
121,312.0,239.3,1.343
122,312.1,239.4,1.352
123,312.0,239.1,1.347
124,312.1,239.1,1.311
125,312.0,239.4,1.334
126,311.9,239.1,1.345
127,312.0,239.4,1.352
128,312.3,239.3,1.344
129,312.0,239.4,1.348
130,312.2,239.0,1.36
131,312.4,239.2,1.344
132,312.4,239.1,1.354
133,312.4,239.2,1.341
134,312.4,239.2,1.344
135,312.5,239.2,1.351
136,312.6,239.1,1.344
137,312.6,239.2,1.343
