Time (s),Power (W),Voltage (V),Amps (A)
0,267.6,240.4,1.078
1,253.6,240.2,1.087
2,253.4,240.2,1.079
3,253.3,240.0,1.131
4,253.6,240.3,1.084
5,253.4,240.3,1.083
6,253.3,240.3,1.085
7,253.4,240.4,1.087
8,253.3,240.3,1.082
9,253.0,240.1,1.164
10,266.8,240.3,1.139
11,266.4,240.0,1.147
12,266.3,240.0,1.135
13,266.2,240.1,1.174
14,266.5,240.0,1.136
15,266.3,239.8,1.138
16,266.1,240.0,1.141
17,266.2,239.9,1.137
18,266.2,240.1,1.186
19,275.6,240.0,1.207
20,275.8,239.8,1.191
21,276.0,240.0,1.183
22,276.0,239.8,1.19
23,276.2,239.8,1.222
24,276.6,240.0,1.186
25,276.6,239.9,1.195
26,276.5,239.8,1.189
27,276.8,239.9,1.25
28,286.0,239.6,1.236
29,286.3,239.5,1.25
30,286.2,239.8,1.232
31,286.1,239.7,1.226
32,285.9,239.9,1.224
33,285.9,239.9,1.261
34,286.2,239.8,1.226
35,286.0,239.9,1.226
36,285.7,239.8,1.259
37,292.9,239.6,1.253
38,292.6,239.9,1.259
39,292.6,239.9,1.266
40,292.4,239.7,1.254
41,292.3,239.7,1.26
42,292.1,239.9,1.25
43,291.8,239.6,1.27
44,292.1,239.9,1.254
45,291.9,239.7,1.273
46,292.4,239.9,1.276
47,292.9,239.6,1.281
48,293.4,239.6,1.278
49,293.8,239.8,1.285
50,294.2,239.8,1.283
51,294.4,239.8,1.309
52,295.0,239.9,1.283
53,295.3,239.7,1.281
54,295.6,239.7,1.291
55,296.1,239.8,1.292
56,296.7,239.9,1.293
57,297.2,239.7,1.292
58,297.7,239.8,1.296
59,298.0,240.1,1.304
60,298.4,240.0,1.294
61,298.7,240.2,1.299
62,299.1,240.0,1.292
63,299.2,240.1,1.308
64,305.2,239.9,1.291
65,305.0,240.0,1.309
66,304.9,239.9,1.294
67,304.7,239.9,1.313
68,304.7,240.0,1.306
69,304.6,240.0,1.306
70,304.5,239.8,1.291
71,304.3,240.0,1.312
72,304.2,239.9,1.312
73,304.5,239.9,1.328
74,304.7,240.1,1.322
75,305.0,239.9,1.314
76,305.1,239.8,1.313
77,305.3,240.0,1.304
78,305.5,239.8,1.324
79,305.6,239.8,1.319
80,305.8,239.9,1.322
81,306.0,239.7,1.327
82,306.2,239.7,1.318
83,306.3,239.9,1.335
84,306.7,239.7,1.352
85,307.2,239.9,1.321
86,307.3,239.6,1.324
87,307.6,239.5,1.339
88,307.6,239.8,1.321
89,307.8,239.7,1.336
90,307.9,239.6,1.333
91,308.3,239.7,1.332
92,308.4,239.7,1.332
93,308.5,239.6,1.32
94,308.9,239.7,1.33
95,308.9,239.6,1.331
96,309.0,239.5,1.326
97,309.2,239.7,1.334
98,309.3,239.7,1.33
99,309.4,239.8,1.346
100,309.6,239.5,1.343
101,309.9,239.5,1.342
102,309.9,239.7,1.336
103,310.0,239.6,1.343
104,309.8,239.8,1.345
105,310.0,239.5,1.324
106,310.1,239.9,1.346
107,310.3,239.8,1.337
108,310.2,239.9,1.342
109,310.3,239.9,1.324
110,310.2,239.9,1.343
111,310.2,239.8,1.341
112,310.4,239.8,1.348
113,310.6,239.6,1.346
114,310.9,239.6,1.344
115,311.0,239.7,1.343
116,311.1,239.7,1.336
117,311.2,239.6,1.346
118,311.4,239.7,1.346
119,311.6,239.8,1.351
120,311.7,239.8,1.362
121,312.1,239.8,1.351
122,312.2,239.7,1.344
123,312.3,239.7,1.325
124,312.2,239.9,1.347
125,312.0,239.8,1.339
126,312.1,239.7,1.351
127,312.3,239.8,1.345
128,312.5,240.0,1.353
129,312.7,240.0,1.341
130,312.8,239.9,1.246
131,306.1,239.7,1.335
132,313.5,239.8,1.344
133,313.5,239.9,1.355
134,313.3,239.8,1.327
135,313.2,239.7,1.36
136,313.3,239.8,1.347
137,313.3,239.9,1.329
138,313.2,239.8,1.345
139,313.2,239.8,1.348
140,313.3,239.7,1.351
141,313.2,239.8,1.341
142,313.2,239.8,1.35
143,313.3,239.9,1.349
144,313.4,239.8,1.351
145,313.5,239.8,1.341
146,313.4,239.9,1.34
147,313.0,239.8,1.348
148,313.3,239.7,1.346
149,313.4,239.6,1.357
150,313.6,239.8,1.353
151,313.9,239.8,1.348
152,314.0,239.7,1.351
153,314.0,239.6,1.345
154,313.9,239.8,1.35
155,314.0,239.7,1.351
156,314.0,239.7,1.356
157,314.0,239.9,1.35
158,314.1,239.9,1.352
159,314.3,239.8,1.355
160,314.3,239.9,1.353
161,314.4,240.0,1.35
162,314.5,239.9,1.347
163,314.7,239.9,1.36
164,314.9,239.9,1.347
165,315.0,240.0,1.363
166,315.2,239.9,1.358
167,315.2,240.0,1.358
168,315.2,239.9,1.354
169,315.1,239.8,1.311
170,314.7,239.7,1.357
171,314.9,239.8,1.362
172,314.9,239.7,1.359
173,315.0,239.5,1.344
174,314.9,239.9,1.365
175,315.0,239.8,1.346
176,315.1,239.7,1.361
177,315.2,239.8,1.361
178,315.3,239.8,1.355
179,315.4,239.6,1.339
180,315.4,239.8,1.359
181,315.5,239.8,1.348
182,315.1,239.6,1.364
183,315.4,239.7,1.343
184,315.4,239.5,1.364
185,315.4,239.7,1.366
186,315.5,239.5,1.362
187,315.5,239.4,1.362
188,315.6,239.7,1.367
189,315.7,239.5,1.359
190,315.8,239.7,1.364
191,315.7,239.6,1.35
192,315.8,239.5,1.364
193,315.9,239.7,1.35
194,315.9,239.6,1.346
195,315.8,239.7,1.361
196,315.8,239.5,1.362
197,315.8,239.7,1.37
198,316.0,239.4,1.36
199,316.0,239.6,1.35
200,315.9,239.4,1.352
201,315.8,239.4,1.368
202,315.9,239.6,1.363
203,315.9,239.5,1.354
204,316.0,239.7,1.343
205,316.0,239.7,1.362
206,316.1,239.5,1.375
207,316.1,239.5,1.367
208,316.2,239.7,1.363
209,316.2,239.5,1.344
210,316.1,239.7,1.362
211,316.0,239.6,1.361
212,315.9,239.7,1.373
213,315.6,239.6,1.366
214,315.9,239.5,1.369
215,316.2,239.4,1.363
216,316.3,239.6,1.354
217,316.2,239.5,1.366
218,316.2,239.4,1.363
219,316.2,239.5,1.319
220,316.0,239.5,1.364
221,316.0,239.3,1.368
222,316.2,239.4,1.363
223,316.2,239.5,1.364
224,316.3,239.3,1.37
225,316.3,239.3,1.362
226,316.4,239.6,1.362
227,316.5,239.4,1.365
228,316.3,239.5,1.364
229,316.2,239.6,1.356
230,315.9,239.6,1.331
231,315.9,239.3,1.362
232,316.1,239.5,1.357
233,316.0,239.5,1.365
234,315.8,239.4,1.35
235,315.9,239.6,1.358
236,315.8,239.4,1.368
237,315.9,239.5,1.358
238,315.8,239.3,1.357
239,315.9,239.5,1.347
240,315.9,239.3,1.368
241,315.9,239.6,1.324
242,315.8,239.4,1.362
243,315.9,239.6,1.374
244,316.3,239.3,1.366
245,316.4,239.5,1.339
246,316.2,239.2,1.367
247,316.4,239.3,1.37
248,316.3,239.3,1.311
249,302.3,239.4,1.317
250,308.4,239.2,1.291
251,308.0,239.3,1.315
252,307.7,239.2,1.346
253,307.7,239.2,1.324
254,307.9,239.1,1.319
255,308.1,239.2,1.359
256,308.1,239.1,1.329
257,308.4,239.1,1.33
258,308.4,239.1,1.313
259,308.7,239.1,1.334
260,308.7,239.0,1.357
261,309.0,239.0,1.354
262,309.3,239.0,1.331
263,302.6,238.7,1.303
264,302.6,238.8,1.33
265,302.9,238.7,1.34
266,303.1,238.8,1.327
267,303.7,238.9,1.349
268,312.5,238.6,1.343
269,312.5,238.5,1.341
270,307.3,238.6,1.315
271,298.8,238.8,1.306
272,305.8,238.8,1.321
273,306.0,238.8,1.366
274,306.3,238.8,1.361
275,306.9,238.9,1.344
276,307.1,238.7,1.353
277,313.0,238.8,1.361
278,312.6,238.7,1.349
279,312.3,238.6,1.372
280,311.7,238.7,1.324
281,306.1,238.7,1.302
282,306.1,238.7,1.301
283,305.7,238.8,1.314
284,305.6,238.7,1.304
285,305.9,238.7,1.326
286,306.0,238.7,1.351
287,306.4,238.7,1.364
288,313.2,238.9,1.353
289,313.7,238.8,1.371
290,313.9,238.7,1.352
291,314.3,238.8,1.373
292,314.7,238.8,1.375
293,315.0,238.9,1.357
294,315.3,239.0,1.37
295,315.5,239.0,1.366
296,315.8,239.0,1.36
297,315.9,238.8,1.368
298,316.2,238.8,1.36
299,316.3,238.8,1.346
300,316.1,238.8,1.37
301,316.4,238.7,1.363
302,316.3,238.6,1.373
303,316.4,238.5,1.378
304,316.5,238.4,1.388
305,316.8,238.5,1.376
306,316.9,238.5,1.368
307,316.8,238.6,1.364
308,316.8,238.7,1.366
309,317.0,238.4,1.352
310,317.0,238.4,1.372
311,317.0,238.3,1.37
312,317.1,238.4,1.367
313,317.0,238.4,1.368
314,317.1,238.7,1.363
315,317.0,238.5,1.364
316,317.1,238.4,1.369
317,317.1,238.5,1.373
318,310.6,238.5,1.372
319,310.2,238.4,1.36
320,309.8,238.5,1.356
321,316.5,238.9,1.372
322,316.7,238.9,1.36
323,316.7,238.8,1.371
324,316.9,238.7,1.349
325,317.0,238.6,1.357
326,317.1,238.5,1.378
327,317.2,238.4,1.362
328,317.3,238.6,1.363
329,317.3,238.6,1.358
330,317.1,238.6,1.376
331,317.1,238.6,1.375
332,317.2,238.8,1.366
333,317.1,238.7,1.364
334,317.1,238.9,1.355
335,317.1,239.0,1.372
336,317.5,238.9,1.373
337,317.4,238.9,1.374
338,317.5,239.0,1.366
339,317.5,238.9,1.369
340,317.3,238.8,1.374
341,317.6,238.8,1.369
342,317.3,238.9,1.375
343,317.1,239.0,1.361
344,317.0,238.8,1.374
345,317.0,238.8,1.369
346,317.0,239.0,1.361
347,317.0,238.9,1.361
348,317.0,238.7,1.376
349,317.1,239.1,1.362
350,316.8,239.2,1.372
351,316.9,239.1,1.368
352,317.0,239.4,1.367
353,316.9,239.2,1.365
354,317.0,239.5,1.361
355,317.1,239.3,1.361
356,317.2,239.4,1.379
357,317.4,239.3,1.367
358,317.6,239.5,1.371
359,317.6,239.4,1.316
360,317.4,239.4,1.366
361,317.4,239.2,1.368
362,317.5,239.4,1.38
363,317.7,239.3,1.376
364,317.7,239.4,1.371
365,317.9,239.4,1.364
366,317.9,239.5,1.349
367,317.8,239.5,1.373
368,317.9,239.3,1.33
369,317.6,239.2,1.358
370,317.2,239.2,1.365
371,317.2,239.4,1.374
372,317.5,239.4,1.367
373,317.4,239.4,1.364
374,317.6,239.3,1.369
375,317.3,239.4,1.366
376,317.2,239.4,1.376
377,317.3,239.2,1.368
378,317.4,239.3,1.371
379,317.4,239.3,1.358
380,317.4,239.2,1.368
381,317.2,239.2,1.362
382,317.2,239.3,1.366
383,317.4,239.3,1.375
384,317.7,239.2,1.361
385,317.6,239.3,1.376
386,317.8,239.4,1.366
387,317.7,239.3,1.372
388,317.9,239.1,1.371
389,317.9,239.1,1.373
390,317.9,239.2,1.365
391,317.7,239.2,1.355
392,317.7,239.2,1.366
393,317.8,239.3,1.36
394,317.7,239.3,1.365
395,317.7,239.3,1.366
396,317.8,239.1,1.373
397,317.8,239.3,1.369
398,317.9,239.3,1.335
399,317.6,239.2,1.339
400,317.1,239.2,1.363
401,317.0,239.3,1.368
402,317.3,239.2,1.345
403,317.3,239.2,1.363
404,317.3,239.1,1.367
405,317.2,239.1,1.365
406,317.4,239.0,1.377
407,317.1,238.9,1.354
408,317.2,239.1,1.354
409,317.4,238.9,1.383
410,317.3,239.1,1.366
411,317.5,239.1,1.369
412,317.5,239.1,1.367
413,317.6,239.1,1.374
414,317.4,238.9,1.36
415,317.3,239.0,1.373
416,317.4,239.1,1.379
417,317.6,239.0,1.375
418,317.6,238.8,1.363
419,317.8,238.7,1.359
420,317.7,238.9,1.38
421,317.6,239.0,1.369
422,317.8,239.2,1.37
423,317.9,239.1,1.374
424,317.8,239.2,1.361
425,318.0,239.1,1.378
426,318.2,239.3,1.374
427,318.0,239.2,1.372
428,318.1,239.1,1.375
429,318.0,238.9,1.355
430,317.8,239.0,1.359
431,317.8,239.1,1.364
432,318.0,239.2,1.361
433,318.1,238.9,1.338
434,318.1,238.9,1.374
435,318.1,239.0,1.368
436,318.1,239.0,1.368
437,318.2,239.0,1.395
438,318.3,239.1,1.364
439,318.1,239.2,1.369
440,317.9,239.1,1.356
441,317.6,239.1,1.375
442,317.6,239.0,1.382
443,317.8,239.0,1.37
444,317.8,239.0,1.368
445,317.7,239.1,1.363
446,317.7,239.1,1.375
447,317.7,239.1,1.347
448,317.6,238.9,1.367
449,317.5,239.2,1.368
450,317.7,239.0,1.38
451,317.9,238.9,1.376
452,317.9,239.2,1.355
453,317.7,239.3,1.368
454,317.9,239.1,1.374
455,318.1,239.1,1.383
456,318.2,239.2,1.367
457,318.3,239.2,1.377
458,318.3,239.1,1.378
459,318.4,238.9,1.372
460,318.5,239.1,1.371
461,318.2,239.2,1.362
462,318.3,239.0,1.355
463,318.4,239.0,1.37
464,318.2,239.2,1.373
465,318.1,239.2,1.377
466,318.3,238.9,1.368
467,318.3,239.3,1.362
468,318.3,239.1,1.383
469,318.6,239.1,1.352
470,318.3,239.1,1.371
471,318.4,239.1,1.372
472,318.4,239.2,1.359
473,318.4,239.1,1.379
474,318.4,238.9,1.355
475,318.3,239.1,1.377
476,318.4,239.1,1.371
477,318.3,238.9,1.364
478,318.4,239.1,1.371
479,318.4,238.9,1.351
480,318.3,238.7,1.375
481,318.5,238.9,1.378
482,318.4,239.0,1.381
483,318.4,238.7,1.387
484,318.3,238.7,1.363
485,318.5,238.9,1.374
486,318.3,238.7,1.377
487,318.5,238.6,1.373
488,318.3,238.7,1.38
489,318.4,238.9,1.372
490,318.3,238.8,1.363
491,318.3,238.6,1.38
492,318.3,238.6,1.368
493,318.2,238.8,1.365
494,317.9,238.5,1.375
495,318.0,238.5,1.381
496,318.3,238.6,1.369
497,318.5,238.4,1.35
498,318.2,238.4,1.382
499,318.6,238.7,1.337
500,318.3,238.6,1.381
501,318.4,238.8,1.372
502,318.6,238.8,1.367
503,318.6,238.5,1.374
504,318.4,238.8,1.373
505,318.5,238.8,1.366
506,318.6,238.7,1.382
507,318.7,238.9,1.382
508,318.7,238.8,1.381
509,318.9,238.8,1.377
510,319.0,238.9,1.381
511,319.2,239.0,1.385
512,319.2,238.6,1.361
513,319.1,239.1,1.362
514,318.9,239.1,1.377
515,318.9,239.0,1.373
516,319.0,239.0,1.379
517,319.0,239.1,1.373
518,318.9,239.0,1.376
519,319.0,238.9,1.371
520,319.0,238.8,1.373
521,318.9,238.9,1.368
522,318.9,238.7,1.366
523,318.7,238.8,1.376
524,318.5,239.0,1.32
525,318.0,238.8,1.377
526,318.3,238.8,1.37
527,318.3,238.8,1.355
528,318.2,238.6,1.369
529,318.1,239.0,1.316
530,317.5,238.8,1.371
531,317.7,238.8,1.368
532,318.0,238.9,1.352
533,318.0,238.9,1.366
534,318.1,239.0,1.361
535,318.1,239.1,1.367
536,318.4,239.0,1.377
537,318.4,238.9,1.375
538,318.5,239.0,1.367
539,318.4,239.0,1.374
540,318.7,239.0,1.363
541,318.7,239.0,1.361
542,318.7,238.8,1.362
543,318.5,239.1,1.366
544,318.6,238.9,1.36
545,318.6,239.0,1.379
546,318.8,239.0,1.367
547,318.7,239.1,1.374
548,318.7,239.0,1.364
549,311.9,239.2,1.322
550,311.4,239.1,1.365
551,311.6,239.3,1.352
552,311.6,239.3,1.351
553,311.6,239.2,1.302
554,304.7,239.5,1.316
555,304.4,239.2,1.323
556,304.1,239.4,1.306
557,304.6,239.4,1.31
558,304.9,239.2,1.317
559,305.4,239.4,1.332
560,311.2,239.2,1.331
561,311.1,239.4,1.299
562,310.5,239.3,1.344
563,310.4,239.3,1.348
564,310.6,239.1,1.341
565,310.6,239.3,1.339
566,310.7,239.1,1.334
567,310.7,239.2,1.339
568,310.7,239.2,1.294
569,310.3,239.1,1.379
570,310.7,239.1,1.349
571,315.9,239.2,1.359
572,315.7,239.5,1.36
573,315.9,239.5,1.328
574,306.3,239.3,1.316
575,306.6,239.3,1.333
576,307.0,239.4,1.307
577,306.6,239.4,1.355
578,306.5,239.3,1.319
579,306.7,239.4,1.366
580,306.8,239.4,1.332
581,306.7,239.3,1.345
582,307.2,239.4,1.29
583,307.7,239.1,1.319
584,308.0,239.1,1.343
585,308.3,239.3,1.325
586,308.6,239.3,1.328
587,308.7,239.3,1.306
588,308.6,239.2,1.354
589,314.4,239.0,1.292
590,314.4,239.2,1.377
591,314.8,239.1,1.381
592,320.4,238.9,1.354
593,319.9,239.4,1.371
594,319.7,239.3,1.362
595,319.4,239.3,1.38
596,319.3,239.2,1.371
597,319.0,239.3,1.381
598,319.1,239.2,1.375
599,319.0,239.4,1.342
600,318.6,239.4,1.357
601,318.5,239.5,1.371
602,318.3,239.3,1.383
603,318.4,239.4,1.379
604,318.5,239.4,1.39
605,318.7,239.7,1.365
606,318.5,239.6,1.374
607,318.3,239.5,1.376
608,318.4,239.6,1.381
609,318.7,239.5,1.371
610,318.6,239.7,1.379
611,318.7,239.7,1.371
612,318.4,239.6,1.377
613,318.5,239.7,1.371
614,318.6,239.6,1.369
615,318.6,239.4,1.374
616,318.1,239.6,1.367
617,318.0,239.5,1.369
618,318.0,239.7,1.358
619,318.0,239.7,1.359
620,317.7,239.6,1.378
621,317.9,239.6,1.37
622,318.0,239.6,1.365
623,318.0,239.4,1.38
624,318.0,239.5,1.379
625,318.2,239.6,1.359
626,317.8,239.5,1.371
627,317.9,239.6,1.37
628,318.1,239.5,1.373
629,318.4,239.5,1.376
630,318.2,239.5,1.371
631,318.4,239.5,1.364
632,318.4,239.4,1.378
633,318.5,239.4,1.36
634,318.4,239.4,1.368
635,318.5,239.4,1.353
636,318.4,239.5,1.369
637,318.2,239.2,1.378
638,318.2,239.3,1.37
639,318.4,239.3,1.365
640,318.4,239.3,1.372
641,318.5,239.2,1.37
642,318.4,239.1,1.376
643,318.4,239.3,1.359
644,318.3,239.3,1.377
645,318.4,239.1,1.376
646,318.1,239.1,1.371
647,318.0,239.1,1.356
648,317.9,239.0,1.382
649,318.0,239.3,1.342
650,317.9,239.4,1.379
651,318.1,239.4,1.385
652,318.5,239.3,1.361
653,318.5,239.3,1.366
654,318.6,239.4,1.381
655,318.7,239.6,1.378
656,318.7,239.6,1.353
657,318.4,239.4,1.373
658,318.4,239.4,1.373
659,318.4,239.4,1.37
660,318.4,239.6,1.37
661,318.6,239.7,1.376
662,318.6,239.7,1.37
663,318.4,239.7,1.376
664,318.6,239.7,1.371
665,318.7,239.7,1.384
666,318.9,239.4,1.378
667,318.8,239.5,1.366
668,318.6,239.6,1.368
669,318.4,239.6,1.362
670,318.5,239.6,1.366
671,318.4,239.5,1.369
672,318.5,239.6,1.372
673,318.3,239.4,1.387
674,318.5,239.5,1.357
675,318.4,239.5,1.364
676,318.1,239.5,1.36
677,318.0,239.5,1.362
678,318.0,239.5,1.351
679,317.7,239.7,1.368
680,317.9,239.5,1.375
681,317.9,239.5,1.368
682,317.9,239.7,1.338
683,317.7,239.4,1.367
684,317.5,239.6,1.377
685,317.5,239.5,1.381
686,317.7,239.6,1.371
687,317.5,239.5,1.373
688,317.3,239.4,1.372
689,317.6,239.3,1.36
690,317.5,239.4,1.377
691,317.7,239.6,1.369
692,317.6,239.6,1.37
693,317.9,239.5,1.373
694,318.0,239.5,1.375
695,318.1,239.5,1.369
696,318.2,239.6,1.366
697,318.2,239.7,1.37
698,318.1,239.3,1.387
699,318.2,239.5,1.378
700,318.3,239.7,1.366
701,318.4,239.7,1.373
702,318.6,239.5,1.367
703,318.7,239.5,1.368
704,318.8,239.6,1.381
705,318.9,239.7,1.356
706,318.5,239.6,1.364
707,318.3,239.5,1.38
708,318.4,239.5,1.36
709,318.2,239.8,1.334
710,317.8,239.7,1.37
711,317.8,239.6,1.389
712,318.0,239.7,1.37
713,317.9,239.5,1.343
714,317.7,239.4,1.383
715,318.0,239.5,1.371
716,318.2,239.5,1.379
717,318.1,239.3,1.381
718,318.0,239.4,1.376
719,318.1,239.4,1.359
720,317.7,239.5,1.374
721,317.7,239.6,1.371
722,317.8,239.5,1.381
723,318.0,239.6,1.376
724,317.7,239.4,1.343
725,317.5,239.5,1.355
726,317.6,239.6,1.362
727,317.4,239.8,1.381
728,317.8,239.6,1.358
729,317.6,239.6,1.371
730,317.7,239.6,1.379
731,317.9,239.5,1.353
732,317.7,239.4,1.354
733,317.5,239.3,1.362
734,317.7,239.4,1.369
735,317.7,239.4,1.353
736,317.7,239.5,1.375
737,317.8,239.5,1.36
738,317.8,239.3,1.366
739,317.9,239.4,1.381
740,318.0,239.5,1.37
741,317.9,239.3,1.375
742,318.3,239.3,1.356
743,318.2,239.5,1.356
744,318.3,239.4,1.369
745,318.4,239.2,1.383
746,318.5,239.4,1.373
747,318.6,239.4,1.37
748,318.5,239.2,1.379
749,318.6,239.4,1.346
750,318.6,239.4,1.36
751,318.7,239.1,1.362
752,318.8,239.3,1.365
753,318.6,239.4,1.366
754,318.6,239.3,1.358
755,318.6,239.5,1.37
756,318.8,239.5,1.366
757,318.6,239.3,1.373
758,318.7,239.5,1.363
759,318.8,239.3,1.371
760,318.6,239.5,1.375
761,318.7,239.2,1.372
762,318.8,239.5,1.363
763,318.8,239.4,1.37
764,318.7,239.4,1.367
765,318.7,239.3,1.365
766,318.5,239.4,1.369
767,318.6,239.5,1.343
768,318.4,239.4,1.367
769,318.5,239.3,1.37
770,318.2,239.4,1.375
771,318.3,239.5,1.369
772,318.3,239.4,1.353
773,318.3,239.4,1.374
774,318.3,239.5,1.364
775,318.4,239.5,1.387
776,318.8,239.5,1.372
777,318.9,239.7,1.354
778,318.7,239.7,1.375
779,318.6,239.5,1.359
780,318.6,239.8,1.363
781,318.5,239.8,1.371
782,318.5,239.6,1.368
783,318.5,239.7,1.36
784,318.3,239.5,1.367
785,318.2,239.6,1.372
786,318.2,239.9,1.369
787,318.1,239.7,1.358
788,318.3,239.7,1.355
789,318.1,239.6,1.361
790,318.0,239.8,1.351
791,318.1,239.5,1.381
792,318.5,239.4,1.362
793,318.3,239.6,1.346
794,318.3,239.5,1.368
795,318.3,239.7,1.36
796,318.3,239.5,1.377
797,318.4,239.6,1.356
798,318.5,239.5,1.36
799,318.5,239.6,1.367
800,318.6,239.4,1.367
801,318.5,239.5,1.364
802,318.5,239.1,1.37
803,318.4,239.3,1.372
804,318.5,239.1,1.371
805,318.7,238.9,1.371
806,318.9,239.0,1.363
807,318.8,238.9,1.367
808,318.9,238.8,1.367
809,318.8,238.9,1.364
810,318.7,238.9,1.362
811,318.7,238.7,1.373
812,318.8,239.0,1.365
813,318.8,238.8,1.38
814,318.8,239.0,1.362
815,318.7,238.9,1.373
816,318.9,238.9,1.387
817,318.9,238.8,1.38
818,319.1,239.0,1.375
819,319.0,238.9,1.351
820,318.8,239.1,1.379
821,318.8,239.0,1.376
822,318.8,239.1,1.356
823,318.8,238.8,1.37
