Time (s),Power (W),Voltage (V),Amps (A)
0,256.1,238.6,1.14
1,256.1,238.7,1.091
2,255.7,238.6,1.095
3,255.3,238.5,1.093
4,255.2,238.4,1.099
5,254.9,238.4,1.093
6,254.7,238.6,1.089
7,254.6,238.7,1.096
8,254.7,238.4,1.152
9,263.5,238.3,1.145
10,263.6,238.3,1.185
11,264.0,238.7,1.144
12,264.2,238.7,1.142
13,264.4,238.7,1.142
14,264.6,238.5,1.151
15,264.7,238.5,1.145
16,264.8,238.6,1.155
17,264.9,238.7,1.194
18,277.5,238.7,1.194
19,277.5,238.3,1.196
20,277.4,238.5,1.243
21,277.5,238.5,1.2
22,277.4,237.9,1.219
23,277.5,238.0,1.199
24,277.5,237.9,1.198
25,277.4,237.9,1.204
26,277.3,237.8,1.236
27,285.2,238.0,1.234
28,285.4,238.0,1.234
29,285.3,237.9,1.232
30,285.3,237.8,1.256
31,285.6,238.0,1.234
32,285.6,237.8,1.237
33,285.5,238.1,1.237
34,285.6,237.9,1.225
35,285.5,238.0,1.264
36,291.1,237.8,1.261
37,291.2,238.0,1.262
38,291.5,237.7,1.262
39,291.6,237.8,1.26
40,291.5,237.6,1.294
41,291.7,237.5,1.263
42,291.7,237.8,1.26
43,291.8,237.6,1.265
44,291.9,237.6,1.281
45,292.4,237.7,1.293
46,293.0,237.7,1.285
47,293.5,237.7,1.288
48,294.1,237.6,1.285
49,294.4,237.5,1.279
50,294.7,237.4,1.298
51,295.1,237.6,1.304
52,295.6,237.8,1.293
53,295.7,237.7,1.308
54,301.8,237.6,1.304
55,301.4,237.9,1.304
56,301.5,237.7,1.316
57,301.5,237.8,1.307
58,301.6,238.0,1.306
59,301.6,237.7,1.291
60,301.5,237.9,1.31
61,301.7,237.8,1.296
62,301.6,238.0,1.311
63,301.8,237.8,1.319
64,302.1,237.9,1.308
65,302.2,237.7,1.318
66,302.5,237.7,1.316
67,302.7,237.8,1.314
68,302.9,237.6,1.318
69,303.0,237.7,1.316
70,303.3,237.5,1.316
71,303.5,237.7,1.324
72,303.8,237.5,1.326
73,304.1,237.8,1.333
74,304.5,237.6,1.323
75,304.7,237.7,1.324
76,305.0,237.5,1.332
77,305.2,237.7,1.324
78,305.4,237.4,1.336
79,305.6,237.8,1.33
80,305.9,237.6,1.346
81,306.3,237.7,1.337
82,306.4,237.8,1.33
83,306.4,237.7,1.333
84,306.7,237.7,1.342
85,306.7,237.8,1.33
86,306.8,237.6,1.342
87,307.0,237.8,1.332
