Time (s),Power (W),Voltage (V),Amps (A)
0,269.2,239.7,1.089
1,258.9,239.8,1.092
2,253.4,239.9,1.09
3,253.6,239.8,1.1
4,253.7,240.0,1.1
5,253.7,240.0,1.086
6,253.7,239.8,1.081
7,253.7,239.7,1.09
8,253.7,239.9,1.093
9,253.6,239.9,1.142
10,267.0,240.0,1.144
11,267.2,239.9,1.145
12,267.0,239.9,1.14
13,267.0,240.0,1.146
14,266.9,240.0,1.141
15,266.6,239.8,1.142
16,266.5,239.7,1.14
17,266.4,239.9,1.138
18,266.3,239.9,1.194
19,276.4,239.8,1.195
20,276.6,239.6,1.191
21,277.0,239.8,1.193
22,277.0,239.8,1.189
23,277.2,239.6,1.192
24,277.1,239.6,1.195
25,277.0,239.8,1.196
26,277.2,239.7,1.19
27,277.1,239.7,1.231
28,285.8,239.6,1.23
29,285.6,239.5,1.23
30,285.5,239.6,1.228
31,285.8,239.7,1.234
32,285.7,239.7,1.226
33,285.6,239.7,1.236
34,285.7,239.6,1.226
35,285.6,239.7,1.235
36,285.7,239.5,1.245
37,292.1,239.6,1.259
38,292.0,239.7,1.262
39,292.1,239.8,1.252
40,292.0,239.6,1.262
41,292.1,239.6,1.259
42,292.1,239.7,1.256
43,292.2,239.7,1.253
44,292.1,239.7,1.259
45,292.0,239.5,1.279
46,292.7,239.5,1.255
47,292.8,239.7,1.281
48,293.3,239.7,1.285
49,300.9,239.6,1.283
50,300.3,239.4,1.28
51,300.1,239.7,1.278
52,299.7,239.6,1.288
53,299.6,239.4,1.276
54,299.1,239.5,1.297
55,299.4,239.6,1.287
56,299.4,239.3,1.319
57,299.7,239.4,1.3
58,300.0,239.5,1.297
59,300.1,239.6,1.291
60,300.0,239.6,1.299
61,300.3,239.6,1.291
62,300.3,239.8,1.292
63,300.4,239.6,1.303
64,300.8,239.4,1.311
65,301.2,239.7,1.309
66,301.5,239.7,1.308
67,301.7,239.6,1.301
68,301.9,239.7,1.312
69,302.2,239.6,1.319
70,302.4,239.7,1.306
71,302.7,239.8,1.309
72,302.8,239.6,1.315
73,303.4,239.5,1.315
74,303.7,239.8,1.313
75,304.0,239.9,1.29
76,304.1,239.7,1.314
77,304.4,239.6,1.307
78,304.2,239.8,1.316
79,304.4,239.8,1.319
80,304.6,239.8,1.32
81,304.9,239.7,1.326
82,305.2,239.9,1.322
83,305.6,239.9,1.329
84,306.0,239.7,1.328
85,306.3,239.6,1.333
86,306.5,239.6,1.327
87,306.6,239.7,1.33
88,306.8,239.6,1.33
89,307.0,239.6,1.328
90,307.0,239.5,1.332
91,307.3,239.6,1.337
92,307.6,239.5,1.34
93,299.9,239.4,1.346
94,310.4,239.5,1.336
95,310.3,239.4,1.337
96,310.4,239.5,1.33
97,310.2,239.6,1.335
98,310.3,239.6,1.338
99,310.2,239.5,1.339
100,310.3,239.4,1.343
101,310.1,239.3,1.338
102,310.3,239.3,1.338
103,310.5,239.3,1.338
104,310.5,239.3,1.337
105,310.5,239.3,1.344
106,310.8,239.4,1.301
107,310.6,239.5,1.339
108,310.7,239.3,1.345
109,310.7,239.3,1.346
110,310.9,239.4,1.341
111,311.1,239.4,1.348
112,311.4,239.2,1.336
113,311.5,239.3,1.361
114,311.7,239.3,1.357
115,312.0,239.1,1.343
116,312.1,239.3,1.353
117,311.9,239.1,1.354
118,312.1,239.3,1.361
119,312.3,239.3,1.348
120,312.3,239.2,1.354
121,312.2,239.2,1.359
122,312.4,239.0,1.356
123,312.5,239.2,1.352
124,312.6,239.0,1.349
125,312.8,239.3,1.355
126,313.0,239.1,1.355
127,312.9,239.1,1.358
128,313.1,238.9,1.36
129,313.3,238.9,1.346
