Time (s),Power (W),Voltage (V),Amps (A)
0,266.8,238.2,1.11
1,257.1,238.3,1.107
2,256.7,238.3,1.096
3,256.2,238.2,1.104
4,256.0,238.2,1.103
5,255.6,238.2,1.111
6,255.5,238.2,1.087
7,255.2,238.1,1.127
8,255.2,238.1,1.093
9,255.1,238.2,1.155
10,265.4,238.2,1.162
11,265.6,238.2,1.159
12,265.7,238.2,1.146
13,265.5,238.1,1.163
14,265.6,238.0,1.149
15,265.5,238.1,1.152
16,265.6,238.2,1.151
17,265.7,238.1,1.185
18,266.3,238.1,1.215
19,278.0,237.9,1.203
20,278.0,237.8,1.199
21,278.1,237.9,1.198
22,278.0,237.9,1.199
23,277.8,238.0,1.214
24,277.8,238.0,1.195
25,277.6,238.0,1.202
26,277.6,238.1,1.194
27,277.8,238.2,1.255
28,286.5,238.1,1.247
29,286.5,238.0,1.237
30,286.3,238.0,1.24
31,286.3,238.0,1.234
32,286.1,238.0,1.253
33,286.2,238.0,1.243
34,285.9,238.0,1.232
35,285.9,238.0,1.241
36,286.1,237.9,1.259
37,292.2,237.9,1.278
38,292.3,238.0,1.272
39,292.3,237.8,1.256
40,292.2,237.7,1.267
41,292.4,237.6,1.261
42,292.2,237.6,1.259
43,292.1,237.8,1.277
44,292.2,237.7,1.266
45,292.3,237.5,1.285
46,292.9,237.6,1.293
47,293.4,237.6,1.293
48,294.0,237.9,1.288
49,294.6,237.8,1.286
50,294.9,237.8,1.297
51,295.4,237.8,1.288
52,295.7,238.0,1.297
53,296.0,238.0,1.288
54,296.2,237.8,1.301
55,301.8,237.8,1.304
56,302.0,237.8,1.3
57,302.0,237.8,1.302
58,302.0,237.9,1.295
59,301.9,238.1,1.307
60,301.9,237.8,1.285
61,301.4,237.8,1.309
62,301.3,237.8,1.306
63,301.5,238.0,1.323
64,301.9,237.9,1.317
65,302.0,237.8,1.346
66,302.4,238.0,1.321
67,302.6,238.1,1.325
68,302.9,238.1,1.32
69,302.9,238.2,1.327
70,303.2,238.0,1.31
71,303.3,238.1,1.324
72,303.7,238.1,1.316
73,303.9,238.0,1.331
74,304.3,237.9,1.324
75,304.5,237.7,1.327
76,304.9,237.7,1.324
77,305.0,237.7,1.327
78,305.2,237.8,1.321
79,305.4,237.8,1.329
80,305.7,237.9,1.329
81,306.0,238.0,1.336
82,306.2,238.0,1.337
83,306.4,237.8,1.338
84,306.7,237.8,1.328
85,307.0,237.9,1.336
86,307.1,237.8,1.336
87,307.1,238.0,1.315
88,307.2,237.6,1.336
89,307.3,237.6,1.329
90,307.5,237.8,1.339
91,307.6,237.8,1.337
92,307.9,237.8,1.338
93,308.1,237.8,1.343
94,308.4,237.7,1.336
95,308.5,237.9,1.34
96,308.7,237.9,1.334
97,308.7,237.8,1.34
98,309.0,237.9,1.336
99,309.2,237.7,1.342
100,309.3,237.8,1.349
101,309.8,237.9,1.344
102,310.0,237.9,1.349
103,310.2,237.9,1.337
104,310.2,237.9,1.341
105,310.3,237.9,1.339
106,310.4,237.9,1.344
107,310.5,237.7,1.346
108,310.3,237.7,1.34
109,310.7,237.9,1.35
110,310.7,237.8,1.354
111,310.9,238.0,1.336
112,311.1,238.0,1.349
113,311.3,238.1,1.355
114,311.4,238.1,1.347
115,311.5,238.1,1.359
116,311.8,238.0,1.346
117,311.8,238.0,1.359
118,312.1,237.9,1.358
119,312.4,237.9,1.348
120,312.5,237.9,1.361
121,312.7,237.8,1.357
122,312.7,237.5,1.356
123,312.9,237.4,1.358
124,312.9,237.4,1.356
125,312.9,237.5,1.351
126,312.9,237.4,1.357
127,313.0,237.4,1.363
128,313.2,237.7,1.351
129,313.3,237.7,1.355
130,313.4,237.6,1.357
131,313.4,237.8,1.364
132,313.6,237.6,1.36
133,313.7,237.7,1.352
134,313.5,237.6,1.361
135,313.5,237.8,1.356
136,313.5,237.4,1.371
137,313.7,237.3,1.343
138,313.8,237.3,1.375
139,313.9,237.4,1.364
140,314.0,237.7,1.348
141,314.0,237.8,1.358
142,313.9,237.7,1.357
