Time (s),Power (W),Voltage (V),Amps (A)
0,267.5,237.4,1.111
1,252.3,237.8,1.097
2,252.6,237.9,1.151
3,253.0,237.9,1.092
4,253.0,238.0,1.13
5,253.1,238.0,1.106
6,253.5,237.9,1.089
7,253.3,237.9,1.092
8,253.1,237.6,1.116
9,253.4,237.9,1.15
10,265.1,238.0,1.143
11,265.1,237.8,1.144
12,265.2,238.0,1.176
13,265.5,238.1,1.144
14,265.4,238.2,1.146
15,265.4,238.1,1.152
16,265.7,238.2,1.149
17,265.6,238.0,1.149
18,265.7,238.1,1.219
19,277.5,238.1,1.198
20,277.4,238.0,1.196
21,277.5,237.9,1.198
22,277.5,237.8,1.24
23,277.6,237.7,1.201
24,277.5,237.9,1.197
25,277.3,237.9,1.205
26,277.6,237.7,1.198
27,277.5,237.8,1.236
28,285.2,237.5,1.255
29,285.4,237.5,1.273
30,285.5,237.7,1.236
31,285.5,237.5,1.24
32,285.4,237.6,1.266
33,285.6,237.9,1.246
34,285.7,238.0,1.233
35,285.6,238.0,1.231
36,285.8,238.0,1.263
37,292.4,238.1,1.263
38,292.3,238.0,1.271
39,292.2,238.1,1.265
40,292.2,238.1,1.263
41,292.1,238.0,1.257
42,292.2,238.0,1.263
43,292.4,237.7,1.27
44,292.3,237.7,1.262
45,292.7,237.6,1.288
46,297.8,237.7,1.291
47,297.8,237.7,1.289
48,297.7,237.5,1.3
49,297.6,237.5,1.291
50,297.5,237.6,1.291
51,297.6,237.5,1.288
52,297.4,237.4,1.291
53,297.4,237.2,1.283
54,297.4,237.5,1.307
55,297.8,237.2,1.297
56,303.4,237.3,1.307
57,303.0,237.1,1.304
58,302.7,237.5,1.315
59,302.4,237.3,1.31
60,302.1,237.5,1.332
61,302.2,237.7,1.304
62,302.0,237.7,1.318
63,302.0,237.6,1.313
64,302.4,237.8,1.317
65,302.6,237.9,1.308
66,303.0,238.0,1.312
67,302.8,238.0,1.311
68,303.0,238.1,1.335
69,303.1,238.1,1.317
70,303.3,238.0,1.307
71,303.4,238.0,1.314
72,303.4,238.0,1.329
73,304.0,238.1,1.33
74,304.3,238.0,1.298
75,304.4,237.8,1.326
76,304.8,238.0,1.32
77,305.0,238.0,1.326
78,305.2,238.2,1.329
79,305.3,238.2,1.318
80,305.5,238.2,1.325
81,305.5,238.2,1.342
82,306.0,238.0,1.323
83,306.3,238.0,1.322
84,306.6,238.1,1.327
85,306.9,238.0,1.337
86,307.1,238.2,1.325
87,307.1,238.3,1.324
88,307.1,238.3,1.335
89,307.3,237.9,1.329
90,307.4,237.9,1.304
91,307.6,237.8,1.338
92,307.7,237.8,1.35
93,308.0,237.7,1.342
94,308.1,238.0,1.34
95,308.5,238.0,1.331
96,308.5,237.8,1.341
97,308.8,237.7,1.346
