Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1097.0,25.81,628.0,0.85,0.0,0.0,0.0,0.051
1,0.026,1040.0,10.69,618.0,1.01,0.0,0.0,0.0,0.026
2,0.026,1039.0,11.06,618.0,0.97,0.0,0.0,0.0,0.026
3,0.025,1038.0,10.32,619.0,0.96,0.0,0.0,0.0,0.025
4,0.027,1041.0,10.42,619.0,0.99,0.0,0.0,0.0,0.027
5,0.026,1040.0,10.32,618.0,0.95,0.0,0.0,0.0,0.026
6,0.025,1038.0,10.12,619.0,0.96,0.0,0.0,0.0,0.025
7,0.023,1037.0,11.48,615.0,0.64,0.0,0.0,0.0,0.023
8,0.026,1042.0,10.76,615.0,1.18,0.0,0.0,0.0,0.026
9,0.027,1041.0,12.51,613.0,1.12,0.0,712.0,0.41,0.027
10,0.026,1039.0,10.64,618.0,0.96,0.0,0.0,0.0,0.026
11,0.024,1038.0,10.1,619.0,1.16,0.0,0.0,0.0,0.024
12,0.022,1018.0,8.13,611.0,1.06,0.0,0.0,0.0,0.022
13,0.011,987.0,3.33,610.0,1.42,0.0,0.0,0.0,0.011
14,0.04,1039.0,18.11,612.0,1.35,0.0,0.0,0.0,0.04
15,0.025,1038.0,10.32,613.0,1.16,0.0,0.0,0.0,0.025
16,0.024,1045.0,10.27,617.0,1.41,0.0,0.0,0.0,0.024
17,0.026,1043.0,10.35,612.0,1.11,0.0,0.0,0.0,0.026
18,0.025,1042.0,13.66,614.0,0.48,0.001,714.0,0.61,0.026
19,0.026,1044.0,10.95,614.0,1.1,0.0,0.0,0.0,0.026
20,0.026,1043.0,10.49,618.0,1.31,0.0,0.0,0.0,0.026
21,0.025,1043.0,10.04,613.0,1.45,0.0,0.0,0.0,0.025
22,0.025,1038.0,10.53,614.0,1.07,0.0,0.0,0.0,0.025
23,0.025,1038.0,10.54,619.0,0.93,0.0,0.0,0.0,0.025
24,0.027,1040.0,10.58,619.0,0.98,0.0,0.0,0.0,0.027
25,0.025,1037.0,10.15,618.0,0.96,0.0,0.0,0.0,0.025
26,0.026,1040.0,10.44,618.0,1.1,0.0,0.0,0.0,0.026
27,0.024,1035.0,10.41,613.0,1.2,0.0,0.0,0.0,0.024
28,0.024,1038.0,9.84,613.0,1.46,0.0,0.0,0.0,0.024
29,0.025,1022.0,8.67,612.0,1.48,0.0,0.0,0.0,0.025
30,0.012,985.0,3.5,610.0,1.14,0.0,0.0,0.0,0.012
31,0.024,1044.0,8.83,615.0,1.41,0.0,0.0,0.0,0.024
32,0.025,1038.0,10.15,612.0,1.1,0.0,0.0,0.0,0.025
33,0.024,1040.0,10.5,618.0,0.98,0.0,0.0,0.0,0.024
34,0.067,1061.0,16.57,859.0,4.93,0.0,714.0,0.61,0.067
35,0.027,1042.0,10.25,620.0,1.14,0.0,0.0,0.0,0.027
36,0.025,1036.0,11.07,618.0,1.02,0.0,0.0,0.0,0.025
37,0.025,1042.0,10.06,618.0,1.01,0.0,0.0,0.0,0.025
38,0.026,1041.0,10.0,614.0,1.43,0.0,0.0,0.0,0.026
39,0.025,1040.0,10.79,612.0,1.23,0.0,0.0,0.0,0.025
40,0.027,1039.0,10.23,615.0,1.04,0.0,0.0,0.0,0.027
41,0.025,1037.0,10.33,618.0,1.19,0.0,0.0,0.0,0.025
42,0.026,1039.0,11.04,616.0,1.27,0.0,0.0,0.0,0.026
43,0.036,1038.0,29.75,613.0,1.2,0.0,0.0,0.0,0.036
