Time (s),CPU Power (W),E-Cluster HW active frequency MHz,E-Cluster HW active residency %,P-Cluster HW active frequency MHz,P-Cluster HW active residency %,GPU Power (W),GPU active frequency MHz,GPU active residency %,Power (W)
0,0.051,1086.0,23.89,629.0,0.78,0.0,0.0,0.0,0.051
1,0.025,1038.0,10.43,611.0,1.37,0.0,0.0,0.0,0.025
2,0.025,1038.0,10.2,617.0,1.04,0.0,0.0,0.0,0.025
3,0.027,1039.0,11.27,619.0,0.96,0.0,0.0,0.0,0.027
4,0.024,1040.0,10.36,618.0,1.06,0.0,0.0,0.0,0.024
5,0.026,1040.0,10.16,614.0,1.3,0.0,0.0,0.0,0.026
6,0.023,1026.0,8.71,610.0,0.86,0.0,0.0,0.0,0.023
7,0.012,985.0,3.89,608.0,1.31,0.0,0.0,0.0,0.012
8,0.023,1034.0,8.71,611.0,1.15,0.0,0.0,0.0,0.023
9,0.026,1044.0,11.95,622.0,0.87,0.0,712.0,0.41,0.026
10,0.026,1041.0,10.33,616.0,1.22,0.0,0.0,0.0,0.026
11,0.023,1042.0,11.13,614.0,0.7,0.0,0.0,0.0,0.023
12,0.025,1041.0,10.53,615.0,1.01,0.0,0.0,0.0,0.025
13,0.027,1043.0,10.59,617.0,1.36,0.0,0.0,0.0,0.027
14,0.025,1039.0,10.33,613.0,1.14,0.0,0.0,0.0,0.025
15,0.024,1038.0,10.52,619.0,0.95,0.0,0.0,0.0,0.024
16,0.026,1038.0,10.42,619.0,0.95,0.0,0.0,0.0,0.026
17,0.025,1037.0,10.71,618.0,1.25,0.0,0.0,0.0,0.025
18,0.026,1040.0,10.54,614.0,1.16,0.0,0.0,0.0,0.026
19,0.025,1040.0,10.63,615.0,1.01,0.0,0.0,0.0,0.025
20,0.026,1040.0,11.03,619.0,0.96,0.0,0.0,0.0,0.026
21,0.037,1044.0,29.48,617.0,1.28,0.0,0.0,0.0,0.037
22,0.024,1039.0,10.88,609.0,1.02,0.0,0.0,0.0,0.024
23,0.014,990.0,5.32,610.0,0.97,0.0,0.0,0.0,0.014
24,0.019,1016.0,6.02,612.0,1.13,0.0,0.0,0.0,0.019
25,0.025,1036.0,10.32,619.0,0.97,0.0,0.0,0.0,0.025
26,0.027,1042.0,10.77,619.0,0.98,0.0,0.0,0.0,0.027
27,0.025,1041.0,10.36,618.0,0.97,0.0,0.0,0.0,0.025
28,0.024,1040.0,10.04,617.0,1.33,0.0,0.0,0.0,0.024
29,0.03,1040.0,13.15,614.0,1.35,0.0,0.0,0.0,0.03
30,0.025,1038.0,10.28,617.0,1.21,0.0,0.0,0.0,0.025
31,0.025,1040.0,10.52,615.0,1.09,0.0,0.0,0.0,0.025
32,0.026,1039.0,10.34,618.0,1.07,0.0,0.0,0.0,0.026
33,0.025,1040.0,10.42,615.0,1.03,0.0,0.0,0.0,0.025
34,0.024,1042.0,10.35,618.0,0.97,0.0,0.0,0.0,0.024
35,0.026,1040.0,10.32,618.0,1.11,0.0,0.0,0.0,0.026
36,0.026,1037.0,10.95,614.0,1.11,0.0,0.0,0.0,0.026
37,0.026,1040.0,10.02,615.0,1.01,0.0,0.0,0.0,0.026
38,0.024,1044.0,10.22,616.0,1.22,0.0,0.0,0.0,0.024
39,0.02,1017.0,7.73,609.0,1.04,0.0,0.0,0.0,0.02
40,0.012,991.0,3.52,611.0,1.22,0.0,0.0,0.0,0.012
41,0.027,1039.0,10.36,615.0,0.99,0.0,0.0,0.0,0.027
42,0.024,1037.0,10.27,618.0,1.35,0.0,0.0,0.0,0.024
43,0.025,1038.0,10.22,614.0,1.09,0.0,0.0,0.0,0.025
44,0.026,1038.0,10.28,619.0,0.97,0.0,0.0,0.0,0.026
45,0.024,1038.0,10.31,618.0,1.0,0.0,0.0,0.0,0.024
46,0.027,1038.0,10.83,617.0,0.96,0.0,0.0,0.0,0.027
47,0.025,1038.0,10.33,619.0,1.0,0.0,0.0,0.0,0.025
48,0.025,1037.0,10.23,618.0,0.99,0.0,0.0,0.0,0.025
49,0.025,1039.0,10.14,618.0,0.95,0.0,0.0,0.0,0.025
50,0.04,1034.0,18.36,618.0,1.15,0.0,0.0,0.0,0.04
51,0.026,1038.0,10.75,614.0,1.0,0.0,0.0,0.0,0.026
52,0.025,1035.0,10.53,619.0,0.98,0.0,0.0,0.0,0.025
53,0.025,1038.0,11.37,615.0,0.88,0.0,0.0,0.0,0.025
54,0.022,1036.0,11.62,608.0,0.82,0.0,0.0,0.0,0.022
55,0.028,1049.0,12.56,753.0,0.88,0.001,713.0,0.51,0.029
56,0.02,1009.0,7.6,613.0,0.87,0.0,0.0,0.0,0.02
57,0.015,998.0,5.1,611.0,1.15,0.0,0.0,0.0,0.015
58,0.024,1039.0,9.52,613.0,1.04,0.0,0.0,0.0,0.024
59,0.028,1037.0,10.76,620.0,1.11,0.0,0.0,0.0,0.028
60,0.023,1040.0,10.92,613.0,0.67,0.0,0.0,0.0,0.023
61,0.025,1041.0,10.36,617.0,0.99,0.0,0.0,0.0,0.025
62,0.026,1038.0,10.48,618.0,0.99,0.0,0.0,0.0,0.026
63,0.024,1032.0,11.8,615.0,0.66,0.0,0.0,0.0,0.024
64,0.025,1047.0,9.99,615.0,1.41,0.0,0.0,0.0,0.025
65,0.023,1038.0,11.68,608.0,0.76,0.0,0.0,0.0,0.023
66,0.024,1043.0,10.32,613.0,1.29,0.0,0.0,0.0,0.024
67,0.026,1038.0,9.92,615.0,1.33,0.0,0.0,0.0,0.026
68,0.025,1040.0,10.39,614.0,1.06,0.0,0.0,0.0,0.025
69,0.024,1038.0,10.05,618.0,1.01,0.0,0.0,0.0,0.024
70,0.026,1038.0,11.26,612.0,0.97,0.0,0.0,0.0,0.026
71,0.024,1039.0,10.48,608.0,1.3,0.0,0.0,0.0,0.024
72,0.024,1037.0,10.29,612.0,1.34,0.0,0.0,0.0,0.024
73,0.018,999.0,6.29,612.0,0.97,0.0,0.0,0.0,0.018
74,0.015,1007.0,4.93,612.0,1.11,0.0,0.0,0.0,0.015
75,0.027,1040.0,10.26,619.0,0.99,0.0,0.0,0.0,0.027
76,0.024,1045.0,10.14,616.0,1.18,0.0,0.0,0.0,0.024
77,0.025,1038.0,10.42,611.0,1.16,0.0,0.0,0.0,0.025
78,0.025,1040.0,9.86,618.0,1.36,0.0,0.0,0.0,0.025
79,0.031,1042.0,20.93,610.0,1.02,0.0,0.0,0.0,0.031
80,0.03,1042.0,17.4,612.0,1.17,0.0,0.0,0.0,0.03
81,0.026,1042.0,10.57,618.0,0.96,0.0,0.0,0.0,0.026
82,0.025,1040.0,10.54,618.0,0.97,0.0,0.0,0.0,0.025
83,0.023,1036.0,11.24,615.0,0.65,0.0,0.0,0.0,0.023
84,0.026,1041.0,10.47,617.0,0.97,0.0,0.0,0.0,0.026
85,0.024,1037.0,11.49,615.0,0.65,0.0,0.0,0.0,0.024
86,0.027,1042.0,11.18,617.0,0.99,0.0,0.0,0.0,0.027
87,0.027,1039.0,12.64,618.0,1.14,0.0,0.0,0.0,0.027
88,0.026,1037.0,10.74,614.0,1.01,0.0,0.0,0.0,0.026
89,0.025,1039.0,10.44,618.0,1.13,0.0,0.0,0.0,0.025
90,0.012,980.0,4.81,611.0,0.82,0.0,0.0,0.0,0.012
91,0.02,1025.0,6.8,611.0,1.13,0.0,0.0,0.0,0.02
92,0.025,1039.0,10.69,615.0,0.74,0.0,0.0,0.0,0.025
93,0.024,1041.0,10.12,614.0,1.23,0.0,0.0,0.0,0.024
94,0.023,1036.0,10.91,612.0,0.79,0.0,0.0,0.0,0.023
95,0.026,1041.0,10.9,615.0,1.02,0.0,0.0,0.0,0.026
96,0.026,1042.0,9.89,618.0,1.05,0.0,0.0,0.0,0.026
97,0.025,1038.0,10.18,615.0,1.01,0.0,0.0,0.0,0.025
98,0.026,1042.0,10.37,619.0,0.95,0.0,0.0,0.0,0.026
99,0.023,1037.0,10.91,615.0,0.62,0.0,0.0,0.0,0.023
100,0.024,1043.0,11.51,611.0,0.87,0.0,0.0,0.0,0.024
101,0.025,1041.0,10.52,612.0,1.16,0.0,0.0,0.0,0.025
102,0.025,1040.0,10.42,618.0,0.95,0.0,0.0,0.0,0.025
103,0.024,1035.0,11.7,615.0,0.62,0.0,0.0,0.0,0.024
104,0.026,1047.0,10.37,613.0,1.34,0.0,0.0,0.0,0.026
105,0.024,1037.0,10.18,613.0,1.12,0.0,0.0,0.0,0.024
106,0.027,1042.0,9.55,617.0,1.35,0.0,0.0,0.0,0.027
107,0.013,988.0,4.63,608.0,1.08,0.0,0.0,0.0,0.013
108,0.02,1023.0,6.47,612.0,1.12,0.0,0.0,0.0,0.02
109,0.037,1038.0,30.01,619.0,1.01,0.0,0.0,0.0,0.037
110,0.025,1042.0,10.97,615.0,0.89,0.0,0.0,0.0,0.025
111,0.025,1039.0,10.33,611.0,1.12,0.0,0.0,0.0,0.025
112,0.025,1040.0,10.44,619.0,1.14,0.0,0.0,0.0,0.025
113,0.037,1049.0,11.66,757.0,1.03,0.0,712.0,0.42,0.037
114,0.027,1043.0,10.57,615.0,1.15,0.0,0.0,0.0,0.027
115,0.024,1039.0,11.34,614.0,0.86,0.0,0.0,0.0,0.024
116,0.026,1040.0,10.36,614.0,1.09,0.0,0.0,0.0,0.026
117,0.025,1038.0,10.71,618.0,1.0,0.0,0.0,0.0,0.025
118,0.025,1038.0,10.13,619.0,0.98,0.0,0.0,0.0,0.025
119,0.027,1035.0,11.04,618.0,1.32,0.0,0.0,0.0,0.027
120,0.023,1036.0,11.25,610.0,0.76,0.0,0.0,0.0,0.023
121,0.025,1037.0,10.29,616.0,1.43,0.0,0.0,0.0,0.025
122,0.025,1035.0,10.49,612.0,1.14,0.0,0.0,0.0,0.025
123,0.024,1033.0,9.24,614.0,0.82,0.0,0.0,0.0,0.024
124,0.011,982.0,3.59,606.0,0.96,0.0,0.0,0.0,0.011
125,0.022,1035.0,7.79,611.0,1.12,0.0,0.0,0.0,0.022
126,0.024,1039.0,10.13,616.0,1.15,0.0,0.0,0.0,0.024
127,0.025,1040.0,10.28,612.0,1.04,0.0,0.0,0.0,0.025
128,0.026,1040.0,10.21,618.0,1.37,0.0,0.0,0.0,0.026
129,0.025,1038.0,10.47,612.0,1.09,0.0,0.0,0.0,0.025
130,0.027,1037.0,11.65,619.0,0.96,0.0,0.0,0.0,0.027
131,0.024,1040.0,10.33,617.0,1.34,0.0,0.0,0.0,0.024
132,0.025,1040.0,10.36,611.0,1.19,0.0,0.0,0.0,0.025
133,0.025,1034.0,10.52,618.0,1.01,0.0,0.0,0.0,0.025
134,0.025,1039.0,10.97,615.0,1.02,0.0,0.0,0.0,0.025
135,0.026,1040.0,10.23,618.0,1.24,0.0,0.0,0.0,0.026
136,0.025,1038.0,10.89,614.0,1.1,0.0,0.0,0.0,0.025
137,0.025,1043.0,9.59,617.0,1.38,0.0,0.0,0.0,0.025
138,0.037,1040.0,29.74,612.0,1.13,0.0,0.0,0.0,0.037
139,0.025,1044.0,10.28,616.0,1.39,0.0,0.0,0.0,0.025
140,0.015,983.0,5.24,610.0,1.33,0.0,0.0,0.0,0.015
141,0.018,1020.0,7.72,608.0,0.83,0.0,0.0,0.0,0.018
142,0.026,1038.0,10.36,617.0,0.97,0.0,0.0,0.0,0.026
143,0.026,1039.0,11.37,618.0,0.94,0.0,0.0,0.0,0.026
144,0.026,1040.0,10.71,619.0,0.96,0.0,0.0,0.0,0.026
145,0.022,1039.0,10.91,614.0,0.52,0.0,0.0,0.0,0.022
146,0.028,1044.0,12.82,617.0,1.02,0.0,0.0,0.0,0.028
147,0.026,1039.0,10.46,617.0,1.36,0.0,0.0,0.0,0.026
148,0.024,1040.0,10.46,613.0,1.12,0.0,0.0,0.0,0.024
149,0.027,1038.0,10.48,620.0,1.08,0.0,0.0,0.0,0.027
150,0.024,1037.0,10.64,614.0,0.84,0.0,0.0,0.0,0.024
151,0.025,1041.0,9.96,613.0,1.46,0.0,0.0,0.0,0.025
152,0.023,1039.0,11.84,609.0,0.68,0.0,0.0,0.0,0.023
153,0.026,1043.0,10.78,613.0,1.05,0.0,0.0,0.0,0.026
154,0.024,1039.0,10.79,615.0,0.66,0.0,0.0,0.0,0.024
155,0.023,1038.0,10.81,613.0,0.66,0.0,0.0,0.0,0.023
156,0.025,1042.0,9.93,613.0,1.32,0.0,0.0,0.0,0.025
157,0.011,980.0,4.49,607.0,0.88,0.0,0.0,0.0,0.011
158,0.021,1025.0,7.68,611.0,1.12,0.0,0.0,0.0,0.021
159,0.025,1042.0,10.07,617.0,1.41,0.0,0.0,0.0,0.025
160,0.025,1040.0,10.02,613.0,1.12,0.0,0.0,0.0,0.025
161,0.026,1039.0,9.96,618.0,0.96,0.0,0.0,0.0,0.026
162,0.024,1038.0,10.14,619.0,0.96,0.0,0.0,0.0,0.024
163,0.025,1037.0,12.32,615.0,0.62,0.0,0.0,0.0,0.025
164,0.023,1041.0,11.19,613.0,0.65,0.0,0.0,0.0,0.023
165,0.026,1042.0,10.53,617.0,1.0,0.0,0.0,0.0,0.026
166,0.025,1040.0,10.44,618.0,1.0,0.0,0.0,0.0,0.025
167,0.037,1044.0,29.45,617.0,1.42,0.0,0.0,0.0,0.037
168,0.025,1038.0,10.05,613.0,1.46,0.0,0.0,0.0,0.025
169,0.026,1038.0,11.59,614.0,1.08,0.0,0.0,0.0,0.026
170,0.026,1040.0,10.31,618.0,0.98,0.0,0.0,0.0,0.026
171,0.025,1038.0,10.44,618.0,0.98,0.0,0.0,0.0,0.025
172,0.032,1047.0,12.12,784.0,1.13,0.0,709.0,0.32,0.032
173,0.026,1043.0,10.59,614.0,1.14,0.0,0.0,0.0,0.026
174,0.024,996.0,6.38,613.0,1.84,0.0,709.0,0.32,0.024
175,0.021,1023.0,6.55,612.0,1.23,0.0,0.0,0.0,0.021
176,0.028,1041.0,12.62,617.0,0.98,0.0,708.0,0.44,0.028
177,0.026,1043.0,9.67,618.0,1.38,0.0,0.0,0.0,0.026
178,0.025,1037.0,10.82,612.0,1.06,0.0,0.0,0.0,0.025
179,0.027,1040.0,10.84,620.0,1.1,0.0,0.0,0.0,0.027
180,0.026,1040.0,10.23,617.0,1.0,0.0,0.0,0.0,0.026
181,0.025,1040.0,10.33,618.0,1.05,0.0,0.0,0.0,0.025
182,0.026,1043.0,10.27,615.0,1.02,0.0,0.0,0.0,0.026
183,0.026,1040.0,10.95,619.0,0.95,0.0,0.0,0.0,0.026
184,0.023,1036.0,11.31,615.0,0.65,0.0,0.0,0.0,0.023
185,0.026,1041.0,10.42,615.0,1.01,0.0,0.0,0.0,0.026
186,0.025,1037.0,10.8,618.0,1.27,0.0,0.0,0.0,0.025
187,0.057,1071.0,11.84,645.0,4.19,0.0,0.0,0.0,0.057
188,0.025,1038.0,11.43,614.0,1.03,0.0,0.0,0.0,0.025
189,0.023,1038.0,10.78,607.0,1.07,0.0,0.0,0.0,0.023
190,0.025,1042.0,10.32,610.0,1.23,0.0,0.0,0.0,0.025
191,0.013,981.0,4.05,610.0,1.36,0.0,0.0,0.0,0.013
192,0.022,1028.0,7.35,612.0,1.13,0.0,0.0,0.0,0.022
193,0.026,1036.0,10.11,618.0,1.25,0.0,0.0,0.0,0.026
